candidate,office,district,party,county,precinct,total votes
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 37,1
Albert Howard,US Senate,,REP,Fayette,Precinct 37,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 37,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 37,0
Mac Warner,US Senate,,REP,Fayette,Precinct 37,2
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 37,0
,Registered Voters,,,Fayette,Precinct 38,431
,Registered Voters,,DEM,Fayette,Precinct 38,347
,Registered Voters,,REP,Fayette,Precinct 38,82
,Registered Voters,,MTN,Fayette,Precinct 38,2
,Ballots Cast,,,Fayette,Precinct 38,33
,Ballots Cast,,DEM,Fayette,Precinct 38,30
,Ballots Cast,,REP,Fayette,Precinct 38,3
,Ballots Cast,,MTN,Fayette,Precinct 38,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 38,3
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 38,3
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 38,21
Thomas Ressler,US Senate,,REP,Fayette,Precinct 38,1
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 38,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 38,0
John R Raese,US Senate,,REP,Fayette,Precinct 38,0
Daniel Rebich,US Senate,,REP,Fayette,Precinct 38,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 38,1
Albert Howard,US Senate,,REP,Fayette,Precinct 38,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 38,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 38,0
Mac Warner,US Senate,,REP,Fayette,Precinct 38,1
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 38,0
,Registered Voters,,,Fayette,Precinct 41,499
,Registered Voters,,DEM,Fayette,Precinct 41,413
,Registered Voters,,REP,Fayette,Precinct 41,86
,Registered Voters,,MTN,Fayette,Precinct 41,0
,Ballots Cast,,,Fayette,Precinct 41,61
,Ballots Cast,,DEM,Fayette,Precinct 41,47
,Ballots Cast,,REP,Fayette,Precinct 41,14
,Ballots Cast,,MTN,Fayette,Precinct 41,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 41,10
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 41,8
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 41,29
Thomas Ressler,US Senate,,REP,Fayette,Precinct 41,2
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 41,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 41,0
John R Raese,US Senate,,REP,Fayette,Precinct 41,11
Daniel Rebich,US Senate,,REP,Fayette,Precinct 41,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 41,1
Albert Howard,US Senate,,REP,Fayette,Precinct 41,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 41,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 41,0
Mac Warner,US Senate,,REP,Fayette,Precinct 41,0
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 41,0
,Registered Voters,,,Fayette,Precinct 42,237
,Registered Voters,,DEM,Fayette,Precinct 42,190
,Registered Voters,,REP,Fayette,Precinct 42,47
,Registered Voters,,MTN,Fayette,Precinct 42,0
,Ballots Cast,,,Fayette,Precinct 42,43
,Ballots Cast,,DEM,Fayette,Precinct 42,39
,Ballots Cast,,REP,Fayette,Precinct 42,4
,Ballots Cast,,MTN,Fayette,Precinct 42,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 42,6
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 42,1
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 42,31
Thomas Ressler,US Senate,,REP,Fayette,Precinct 42,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 42,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 42,0
John R Raese,US Senate,,REP,Fayette,Precinct 42,4
Daniel Rebich,US Senate,,REP,Fayette,Precinct 42,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 42,0
Albert Howard,US Senate,,REP,Fayette,Precinct 42,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 42,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 42,0
Mac Warner,US Senate,,REP,Fayette,Precinct 42,0
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 42,0
,Registered Voters,,,Fayette,Precinct 45,348
,Registered Voters,,DEM,Fayette,Precinct 45,317
,Registered Voters,,REP,Fayette,Precinct 45,31
,Registered Voters,,MTN,Fayette,Precinct 45,0
,Ballots Cast,,,Fayette,Precinct 45,46
,Ballots Cast,,DEM,Fayette,Precinct 45,45
,Ballots Cast,,REP,Fayette,Precinct 45,1
,Ballots Cast,,MTN,Fayette,Precinct 45,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 45,7
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 45,5
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 45,33
Thomas Ressler,US Senate,,REP,Fayette,Precinct 45,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 45,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 45,0
John R Raese,US Senate,,REP,Fayette,Precinct 45,1
Daniel Rebich,US Senate,,REP,Fayette,Precinct 45,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 45,0
Albert Howard,US Senate,,REP,Fayette,Precinct 45,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 45,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 45,0
Mac Warner,US Senate,,REP,Fayette,Precinct 45,0
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 45,0
,Registered Voters,,,Fayette,Precinct 46,732
,Registered Voters,,DEM,Fayette,Precinct 46,623
,Registered Voters,,REP,Fayette,Precinct 46,108
,Registered Voters,,MTN,Fayette,Precinct 46,1
,Ballots Cast,,,Fayette,Precinct 46,99
,Ballots Cast,,DEM,Fayette,Precinct 46,87
,Ballots Cast,,REP,Fayette,Precinct 46,10
,Ballots Cast,,MTN,Fayette,Precinct 46,2
Ken Hechler,US Senate,,DEM,Fayette,Precinct 46,9
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 46,5
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 46,72
Thomas Ressler,US Senate,,REP,Fayette,Precinct 46,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 46,1
Frank Kubic,US Senate,,REP,Fayette,Precinct 46,0
John R Raese,US Senate,,REP,Fayette,Precinct 46,8
Daniel Rebich,US Senate,,REP,Fayette,Precinct 46,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 46,1
Albert Howard,US Senate,,REP,Fayette,Precinct 46,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 46,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 46,0
Mac Warner,US Senate,,REP,Fayette,Precinct 46,0
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 46,2
,Registered Voters,,,Fayette,Precinct 47,480
,Registered Voters,,DEM,Fayette,Precinct 47,413
,Registered Voters,,REP,Fayette,Precinct 47,67
,Registered Voters,,MTN,Fayette,Precinct 47,0
,Ballots Cast,,,Fayette,Precinct 47,78
,Ballots Cast,,DEM,Fayette,Precinct 47,64
,Ballots Cast,,REP,Fayette,Precinct 47,14
,Ballots Cast,,MTN,Fayette,Precinct 47,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 47,25
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 47,3
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 47,34
Thomas Ressler,US Senate,,REP,Fayette,Precinct 47,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 47,2
Frank Kubic,US Senate,,REP,Fayette,Precinct 47,0
John R Raese,US Senate,,REP,Fayette,Precinct 47,6
Daniel Rebich,US Senate,,REP,Fayette,Precinct 47,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 47,4
Albert Howard,US Senate,,REP,Fayette,Precinct 47,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 47,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 47,0
Mac Warner,US Senate,,REP,Fayette,Precinct 47,1
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 47,0
,Registered Voters,,,Fayette,Precinct 51,335
,Registered Voters,,DEM,Fayette,Precinct 51,262
,Registered Voters,,REP,Fayette,Precinct 51,73
,Registered Voters,,MTN,Fayette,Precinct 51,0
,Ballots Cast,,,Fayette,Precinct 51,46
,Ballots Cast,,DEM,Fayette,Precinct 51,37
,Ballots Cast,,REP,Fayette,Precinct 51,9
,Ballots Cast,,MTN,Fayette,Precinct 51,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 51,10
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 51,5
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 51,21
Thomas Ressler,US Senate,,REP,Fayette,Precinct 51,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 51,1
Frank Kubic,US Senate,,REP,Fayette,Precinct 51,0
John R Raese,US Senate,,REP,Fayette,Precinct 51,7
Daniel Rebich,US Senate,,REP,Fayette,Precinct 51,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 51,0
Albert Howard,US Senate,,REP,Fayette,Precinct 51,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 51,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 51,0
Mac Warner,US Senate,,REP,Fayette,Precinct 51,1
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 51,0
,Registered Voters,,,Fayette,Precinct 52,713
,Registered Voters,,DEM,Fayette,Precinct 52,548
,Registered Voters,,REP,Fayette,Precinct 52,164
,Registered Voters,,MTN,Fayette,Precinct 52,1
,Ballots Cast,,,Fayette,Precinct 52,143
,Ballots Cast,,DEM,Fayette,Precinct 52,120
,Ballots Cast,,REP,Fayette,Precinct 52,23
,Ballots Cast,,MTN,Fayette,Precinct 52,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 52,39
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 52,11
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 52,70
Thomas Ressler,US Senate,,REP,Fayette,Precinct 52,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 52,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 52,0
John R Raese,US Senate,,REP,Fayette,Precinct 52,16
Daniel Rebich,US Senate,,REP,Fayette,Precinct 52,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 52,2
Albert Howard,US Senate,,REP,Fayette,Precinct 52,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 52,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 52,2
Mac Warner,US Senate,,REP,Fayette,Precinct 52,3
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 52,0
,Registered Voters,,,Fayette,Precinct 55,931
,Registered Voters,,DEM,Fayette,Precinct 55,727
,Registered Voters,,REP,Fayette,Precinct 55,204
,Registered Voters,,MTN,Fayette,Precinct 55,0
,Ballots Cast,,,Fayette,Precinct 55,174
,Ballots Cast,,DEM,Fayette,Precinct 55,142
,Ballots Cast,,REP,Fayette,Precinct 55,32
,Ballots Cast,,MTN,Fayette,Precinct 55,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 55,29
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 55,20
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 55,93
Thomas Ressler,US Senate,,REP,Fayette,Precinct 55,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 55,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 55,1
John R Raese,US Senate,,REP,Fayette,Precinct 55,23
Daniel Rebich,US Senate,,REP,Fayette,Precinct 55,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 55,4
Albert Howard,US Senate,,REP,Fayette,Precinct 55,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 55,1
Scott H. Williams,US Senate,,REP,Fayette,Precinct 55,0
Mac Warner,US Senate,,REP,Fayette,Precinct 55,3
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 55,0
,Registered Voters,,,Fayette,Precinct 56,785
,Registered Voters,,DEM,Fayette,Precinct 56,632
,Registered Voters,,REP,Fayette,Precinct 56,152
,Registered Voters,,MTN,Fayette,Precinct 56,1
,Ballots Cast,,,Fayette,Precinct 56,162
,Ballots Cast,,DEM,Fayette,Precinct 56,120
,Ballots Cast,,REP,Fayette,Precinct 56,42
,Ballots Cast,,MTN,Fayette,Precinct 56,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 56,22
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 56,10
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 56,88
Thomas Ressler,US Senate,,REP,Fayette,Precinct 56,1
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 56,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 56,0
John R Raese,US Senate,,REP,Fayette,Precinct 56,32
Daniel Rebich,US Senate,,REP,Fayette,Precinct 56,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 56,4
Albert Howard,US Senate,,REP,Fayette,Precinct 56,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 56,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 56,3
Mac Warner,US Senate,,REP,Fayette,Precinct 56,2
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 56,0
,Registered Voters,,,Fayette,Precinct 58,757
,Registered Voters,,DEM,Fayette,Precinct 58,493
,Registered Voters,,REP,Fayette,Precinct 58,262
,Registered Voters,,MTN,Fayette,Precinct 58,2
,Ballots Cast,,,Fayette,Precinct 58,91
,Ballots Cast,,DEM,Fayette,Precinct 58,65
,Ballots Cast,,REP,Fayette,Precinct 58,26
,Ballots Cast,,MTN,Fayette,Precinct 58,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 58,19
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 58,8
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 58,35
Thomas Ressler,US Senate,,REP,Fayette,Precinct 58,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 58,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 58,0
John R Raese,US Senate,,REP,Fayette,Precinct 58,13
Daniel Rebich,US Senate,,REP,Fayette,Precinct 58,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 58,8
Albert Howard,US Senate,,REP,Fayette,Precinct 58,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 58,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 58,0
Mac Warner,US Senate,,REP,Fayette,Precinct 58,5
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 58,0
,Registered Voters,,,Fayette,Precinct 59,549
,Registered Voters,,DEM,Fayette,Precinct 59,411
,Registered Voters,,REP,Fayette,Precinct 59,137
,Registered Voters,,MTN,Fayette,Precinct 59,1
,Ballots Cast,,,Fayette,Precinct 59,94
,Ballots Cast,,DEM,Fayette,Precinct 59,83
,Ballots Cast,,REP,Fayette,Precinct 59,11
,Ballots Cast,,MTN,Fayette,Precinct 59,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 59,23
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 59,12
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 59,44
Thomas Ressler,US Senate,,REP,Fayette,Precinct 59,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 59,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 59,0
John R Raese,US Senate,,REP,Fayette,Precinct 59,10
Daniel Rebich,US Senate,,REP,Fayette,Precinct 59,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 59,1
Albert Howard,US Senate,,REP,Fayette,Precinct 59,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 59,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 59,0
Mac Warner,US Senate,,REP,Fayette,Precinct 59,0
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 59,0
,Registered Voters,,,Fayette,Precinct 60,810
,Registered Voters,,DEM,Fayette,Precinct 60,588
,Registered Voters,,REP,Fayette,Precinct 60,219
,Registered Voters,,MTN,Fayette,Precinct 60,3
,Ballots Cast,,,Fayette,Precinct 60,113
,Ballots Cast,,DEM,Fayette,Precinct 60,94
,Ballots Cast,,REP,Fayette,Precinct 60,19
,Ballots Cast,,MTN,Fayette,Precinct 60,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 60,24
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 60,10
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 60,58
Thomas Ressler,US Senate,,REP,Fayette,Precinct 60,2
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 60,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 60,0
John R Raese,US Senate,,REP,Fayette,Precinct 60,9
Daniel Rebich,US Senate,,REP,Fayette,Precinct 60,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 60,3
Albert Howard,US Senate,,REP,Fayette,Precinct 60,1
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 60,1
Scott H. Williams,US Senate,,REP,Fayette,Precinct 60,0
Mac Warner,US Senate,,REP,Fayette,Precinct 60,3
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 60,0
,Registered Voters,,,Fayette,Precinct 65,268
,Registered Voters,,DEM,Fayette,Precinct 65,205
,Registered Voters,,REP,Fayette,Precinct 65,63
,Registered Voters,,MTN,Fayette,Precinct 65,0
,Ballots Cast,,,Fayette,Precinct 65,42
,Ballots Cast,,DEM,Fayette,Precinct 65,32
,Ballots Cast,,REP,Fayette,Precinct 65,9
,Ballots Cast,,MTN,Fayette,Precinct 65,1
Ken Hechler,US Senate,,DEM,Fayette,Precinct 65,12
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 65,2
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 65,18
Thomas Ressler,US Senate,,REP,Fayette,Precinct 65,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 65,0
Frank Kubic,US Senate,,REP,Fayette,Precinct 65,0
John R Raese,US Senate,,REP,Fayette,Precinct 65,5
Daniel Rebich,US Senate,,REP,Fayette,Precinct 65,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 65,3
Albert Howard,US Senate,,REP,Fayette,Precinct 65,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 65,1
Scott H. Williams,US Senate,,REP,Fayette,Precinct 65,0
Mac Warner,US Senate,,REP,Fayette,Precinct 65,0
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 65,1
,Registered Voters,,,Fayette,Precinct 67,494
,Registered Voters,,DEM,Fayette,Precinct 67,371
,Registered Voters,,REP,Fayette,Precinct 67,123
,Registered Voters,,MTN,Fayette,Precinct 67,0
,Ballots Cast,,,Fayette,Precinct 67,69
,Ballots Cast,,DEM,Fayette,Precinct 67,51
,Ballots Cast,,REP,Fayette,Precinct 67,18
,Ballots Cast,,MTN,Fayette,Precinct 67,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 67,8
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 67,0
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 67,42
Thomas Ressler,US Senate,,REP,Fayette,Precinct 67,1
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 67,3
Frank Kubic,US Senate,,REP,Fayette,Precinct 67,0
John R Raese,US Senate,,REP,Fayette,Precinct 67,11
Daniel Rebich,US Senate,,REP,Fayette,Precinct 67,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 67,1
Albert Howard,US Senate,,REP,Fayette,Precinct 67,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 67,1
Scott H. Williams,US Senate,,REP,Fayette,Precinct 67,0
Mac Warner,US Senate,,REP,Fayette,Precinct 67,1
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 67,0
,Registered Voters,,,Fayette,Precinct 68,690
,Registered Voters,,DEM,Fayette,Precinct 68,488
,Registered Voters,,REP,Fayette,Precinct 68,200
,Registered Voters,,MTN,Fayette,Precinct 68,2
,Ballots Cast,,,Fayette,Precinct 68,89
,Ballots Cast,,DEM,Fayette,Precinct 68,62
,Ballots Cast,,REP,Fayette,Precinct 68,25
,Ballots Cast,,MTN,Fayette,Precinct 68,2
Ken Hechler,US Senate,,DEM,Fayette,Precinct 68,6
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 68,8
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 68,47
Thomas Ressler,US Senate,,REP,Fayette,Precinct 68,1
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 68,3
Frank Kubic,US Senate,,REP,Fayette,Precinct 68,0
John R Raese,US Senate,,REP,Fayette,Precinct 68,18
Daniel Rebich,US Senate,,REP,Fayette,Precinct 68,2
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 68,0
Albert Howard,US Senate,,REP,Fayette,Precinct 68,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 68,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 68,0
Mac Warner,US Senate,,REP,Fayette,Precinct 68,0
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 68,2
,Registered Voters,,,Fayette,Precinct 72,806
,Registered Voters,,DEM,Fayette,Precinct 72,595
,Registered Voters,,REP,Fayette,Precinct 72,205
,Registered Voters,,MTN,Fayette,Precinct 72,6
,Ballots Cast,,,Fayette,Precinct 72,84
,Ballots Cast,,DEM,Fayette,Precinct 72,64
,Ballots Cast,,REP,Fayette,Precinct 72,20
,Ballots Cast,,MTN,Fayette,Precinct 72,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 72,7
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 72,10
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 72,46
Thomas Ressler,US Senate,,REP,Fayette,Precinct 72,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 72,1
Frank Kubic,US Senate,,REP,Fayette,Precinct 72,0
John R Raese,US Senate,,REP,Fayette,Precinct 72,18
Daniel Rebich,US Senate,,REP,Fayette,Precinct 72,0
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 72,1
Albert Howard,US Senate,,REP,Fayette,Precinct 72,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 72,0
Scott H. Williams,US Senate,,REP,Fayette,Precinct 72,0
Mac Warner,US Senate,,REP,Fayette,Precinct 72,0
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 72,0
,Registered Voters,,,Fayette,Precinct 74,481
,Registered Voters,,DEM,Fayette,Precinct 74,312
,Registered Voters,,REP,Fayette,Precinct 74,169
,Registered Voters,,MTN,Fayette,Precinct 74,0
,Ballots Cast,,,Fayette,Precinct 74,91
,Ballots Cast,,DEM,Fayette,Precinct 74,68
,Ballots Cast,,REP,Fayette,Precinct 74,23
,Ballots Cast,,MTN,Fayette,Precinct 74,0
Ken Hechler,US Senate,,DEM,Fayette,Precinct 74,5
Sheirl Fletcher,US Senate,,DEM,Fayette,Precinct 74,8
"Joe Manchin, III",US Senate,,DEM,Fayette,Precinct 74,55
Thomas Ressler,US Senate,,REP,Fayette,Precinct 74,0
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,Precinct 74,1
Frank Kubic,US Senate,,REP,Fayette,Precinct 74,0
John R Raese,US Senate,,REP,Fayette,Precinct 74,17
Daniel Rebich,US Senate,,REP,Fayette,Precinct 74,1
Kenneth A. Culp,US Senate,,REP,Fayette,Precinct 74,0
Albert Howard,US Senate,,REP,Fayette,Precinct 74,0
Lynette Kennedy McQuain,US Senate,,REP,Fayette,Precinct 74,1
Scott H. Williams,US Senate,,REP,Fayette,Precinct 74,0
Mac Warner,US Senate,,REP,Fayette,Precinct 74,3
Jesse Johnson,US Senate,,MTN,Fayette,Precinct 74,0
,Registered Voters,,,Fayette,TOTALS,22011
,Registered Voters,,DEM,Fayette,TOTALS,17362
,Registered Voters,,REP,Fayette,TOTALS,4625
,Registered Voters,,MTN,Fayette,TOTALS,24
,Ballots Cast,,,Fayette,TOTALS,3305
,Ballots Cast,,DEM,Fayette,TOTALS,2656
,Ballots Cast,,REP,Fayette,TOTALS,644
,Ballots Cast,,MTN,Fayette,TOTALS,5
Ken Hechler,US Senate,,DEM,Fayette,TOTALS,542
Sheirl Fletcher,US Senate,,DEM,Fayette,TOTALS,284
"Joe Manchin, III",US Senate,,DEM,Fayette,TOTALS,1790
Thomas Ressler,US Senate,,REP,Fayette,TOTALS,11
"Harry C. Bruner. Jr,",US Senate,,REP,Fayette,TOTALS,26
Frank Kubic,US Senate,,REP,Fayette,TOTALS,1
John R Raese,US Senate,,REP,Fayette,TOTALS,465
Daniel Rebich,US Senate,,REP,Fayette,TOTALS,5
Kenneth A. Culp,US Senate,,REP,Fayette,TOTALS,60
Albert Howard,US Senate,,REP,Fayette,TOTALS,2
Lynette Kennedy McQuain,US Senate,,REP,Fayette,TOTALS,6
Scott H. Williams,US Senate,,REP,Fayette,TOTALS,8
Mac Warner,US Senate,,REP,Fayette,TOTALS,57
Jesse Johnson,US Senate,,MTN,Fayette,TOTALS,5
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
