candidate,office,district,party,county,precinct,total votes 
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 38,53
David Perry,House of Delegates,29,,Fayette,Precinct 38,106
John Pino,House of Delegates,29,,Fayette,Precinct 38,113
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 38,121
,Straight Party Ticket ,,REP,Fayette,Precinct 41,30
,Straight Party Ticket ,,DEM,Fayette,Precinct 41,76
,Straight Party Ticket ,,MTN,Fayette,Precinct 41,1
John R. Raese,US Senate,,,Fayette,Precinct 41,71
Joe Manchin III,US Senate,,,Fayette,Precinct 41,143
Jeff Becker,US Senate,,,Fayette,Precinct 41,3
Jesse Johnson ,US Senate,,,Fayette,Precinct 41,8
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 41,83
Nick Joe Rahall II,US House,3,,Fayette,Precinct 41,136
John Harnes,State Senate,10,,Fayette,Precinct 41,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 41,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 41,74
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 41,127
Tom Thacker ,State Senate,11,,Fayette,Precinct 41,12
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 41,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 41,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 41,79
David Perry,House of Delegates,29,,Fayette,Precinct 41,142
John Pino,House of Delegates,29,,Fayette,Precinct 41,130
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 41,140
,Straight Party Ticket ,,REP,Fayette,Precinct 42,23
,Straight Party Ticket ,,DEM,Fayette,Precinct 42,50
,Straight Party Ticket ,,MTN,Fayette,Precinct 42,0
John R. Raese,US Senate,,,Fayette,Precinct 42,36
Joe Manchin III,US Senate,,,Fayette,Precinct 42,75
Jeff Becker,US Senate,,,Fayette,Precinct 42,0
Jesse Johnson ,US Senate,,,Fayette,Precinct 42,1
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 42,41
Nick Joe Rahall II,US House,3,,Fayette,Precinct 42,69
John Harnes,State Senate,10,,Fayette,Precinct 42,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 42,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 42,36
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 42,75
Tom Thacker ,State Senate,11,,Fayette,Precinct 42,1
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 42,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 42,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 42,34
David Perry,House of Delegates,29,,Fayette,Precinct 42,72
John Pino,House of Delegates,29,,Fayette,Precinct 42,75
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 42,67
,Straight Party Ticket ,,REP,Fayette,Precinct 45,2
,Straight Party Ticket ,,DEM,Fayette,Precinct 45,86
,Straight Party Ticket ,,MTN,Fayette,Precinct 45,0
John R. Raese,US Senate,,,Fayette,Precinct 45,22
Joe Manchin III,US Senate,,,Fayette,Precinct 45,135
Jeff Becker,US Senate,,,Fayette,Precinct 45,0
Jesse Johnson ,US Senate,,,Fayette,Precinct 45,5
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 45,15
Nick Joe Rahall II,US House,3,,Fayette,Precinct 45,145
John Harnes,State Senate,10,,Fayette,Precinct 45,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 45,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 45,15
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 45,134
Tom Thacker ,State Senate,11,,Fayette,Precinct 45,5
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 45,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 45,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 45,17
David Perry,House of Delegates,29,,Fayette,Precinct 45,123
John Pino,House of Delegates,29,,Fayette,Precinct 45,129
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 45,230
,Straight Party Ticket ,,REP,Fayette,Precinct 46,10
,Straight Party Ticket ,,DEM,Fayette,Precinct 46,141
,Straight Party Ticket ,,MTN,Fayette,Precinct 46,2
John R. Raese,US Senate,,,Fayette,Precinct 46,91
Joe Manchin III,US Senate,,,Fayette,Precinct 46,265
Jeff Becker,US Senate,,,Fayette,Precinct 46,1
Jesse Johnson ,US Senate,,,Fayette,Precinct 46,11
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 46,92
Nick Joe Rahall II,US House,3,,Fayette,Precinct 46,268
John Harnes,State Senate,10,,Fayette,Precinct 46,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 46,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 46,77
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 46,261
Tom Thacker ,State Senate,11,,Fayette,Precinct 46,16
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 46,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 46,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 46,97
David Perry,House of Delegates,29,,Fayette,Precinct 46,242
John Pino,House of Delegates,29,,Fayette,Precinct 46,240
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 46,253
,Straight Party Ticket ,,REP,Fayette,Precinct 47,29
,Straight Party Ticket ,,DEM,Fayette,Precinct 47,81
,Straight Party Ticket ,,MTN,Fayette,Precinct 47,0
John R. Raese,US Senate,,,Fayette,Precinct 47,60
Joe Manchin III,US Senate,,,Fayette,Precinct 47,161
Jeff Becker,US Senate,,,Fayette,Precinct 47,2
Jesse Johnson ,US Senate,,,Fayette,Precinct 47,2
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 47,65
Nick Joe Rahall II,US House,3,,Fayette,Precinct 47,152
John Harnes,State Senate,10,,Fayette,Precinct 47,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 47,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 47,56
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 47,156
Tom Thacker ,State Senate,11,,Fayette,Precinct 47,8
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 47,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 47,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 47,62
David Perry,House of Delegates,29,,Fayette,Precinct 47,148
John Pino,House of Delegates,29,,Fayette,Precinct 47,145
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 47,144
,Straight Party Ticket ,,REP,Fayette,Precinct 51,21
,Straight Party Ticket ,,DEM,Fayette,Precinct 51,42
,Straight Party Ticket ,,MTN,Fayette,Precinct 51,2
John R. Raese,US Senate,,,Fayette,Precinct 51,61
Joe Manchin III,US Senate,,,Fayette,Precinct 51,107
Jeff Becker,US Senate,,,Fayette,Precinct 51,4
Jesse Johnson ,US Senate,,,Fayette,Precinct 51,6
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 51,75
Nick Joe Rahall II,US House,3,,Fayette,Precinct 51,100
John Harnes,State Senate,10,,Fayette,Precinct 51,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 51,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 51,64
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 51,98
Tom Thacker ,State Senate,11,,Fayette,Precinct 51,8
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 51,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 51,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 51,82
David Perry,House of Delegates,29,,Fayette,Precinct 51,102
John Pino,House of Delegates,29,,Fayette,Precinct 51,105
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 51,114
,Straight Party Ticket ,,REP,Fayette,Precinct 52,36
,Straight Party Ticket ,,DEM,Fayette,Precinct 52,68
,Straight Party Ticket ,,MTN,Fayette,Precinct 52,2
John R. Raese,US Senate,,,Fayette,Precinct 52,183
Joe Manchin III,US Senate,,,Fayette,Precinct 52,245
Jeff Becker,US Senate,,,Fayette,Precinct 52,6
Jesse Johnson ,US Senate,,,Fayette,Precinct 52,14
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 52,197
Nick Joe Rahall II,US House,3,,Fayette,Precinct 52,212
John Harnes,State Senate,10,,Fayette,Precinct 52,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 52,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 52,155
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 52,238
Tom Thacker ,State Senate,11,,Fayette,Precinct 52,19
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 52,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 52,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 52,197
David Perry,House of Delegates,29,,Fayette,Precinct 52,236
John Pino,House of Delegates,29,,Fayette,Precinct 52,228
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 52,276
,Straight Party Ticket ,,REP,Fayette,Precinct 55,61
,Straight Party Ticket ,,DEM,Fayette,Precinct 55,108
,Straight Party Ticket ,,MTN,Fayette,Precinct 55,4
John R. Raese,US Senate,,,Fayette,Precinct 55,219
Joe Manchin III,US Senate,,,Fayette,Precinct 55,297
Jeff Becker,US Senate,,,Fayette,Precinct 55,6
Jesse Johnson ,US Senate,,,Fayette,Precinct 55,17
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 55,226
Nick Joe Rahall II,US House,3,,Fayette,Precinct 55,298
John Harnes,State Senate,10,,Fayette,Precinct 55,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 55,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 55,193
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 55,271
Tom Thacker ,State Senate,11,,Fayette,Precinct 55,29
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 55,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 55,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 55,231
David Perry,House of Delegates,29,,Fayette,Precinct 55,303
John Pino,House of Delegates,29,,Fayette,Precinct 55,284
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 55,321
,Straight Party Ticket ,,REP,Fayette,Precinct 56,34
,Straight Party Ticket ,,DEM,Fayette,Precinct 56,94
,Straight Party Ticket ,,MTN,Fayette,Precinct 56,0
John R. Raese,US Senate,,,Fayette,Precinct 56,158
Joe Manchin III,US Senate,,,Fayette,Precinct 56,274
Jeff Becker,US Senate,,,Fayette,Precinct 56,6
Jesse Johnson ,US Senate,,,Fayette,Precinct 56,12
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 56,160
Nick Joe Rahall II,US House,3,,Fayette,Precinct 56,278
John Harnes,State Senate,10,,Fayette,Precinct 56,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 56,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 56,124
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 56,274
Tom Thacker ,State Senate,11,,Fayette,Precinct 56,21
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 56,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 56,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 56,185
David Perry,House of Delegates,29,,Fayette,Precinct 56,255
John Pino,House of Delegates,29,,Fayette,Precinct 56,250
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 56,290
,Straight Party Ticket ,,REP,Fayette,Precinct 58,66
,Straight Party Ticket ,,DEM,Fayette,Precinct 58,74
,Straight Party Ticket ,,MTN,Fayette,Precinct 58,3
John R. Raese,US Senate,,,Fayette,Precinct 58,201
Joe Manchin III,US Senate,,,Fayette,Precinct 58,203
Jeff Becker,US Senate,,,Fayette,Precinct 58,4
Jesse Johnson ,US Senate,,,Fayette,Precinct 58,16
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 58,228
Nick Joe Rahall II,US House,3,,Fayette,Precinct 58,185
John Harnes,State Senate,10,,Fayette,Precinct 58,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 58,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 58,191
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 58,187
Tom Thacker ,State Senate,11,,Fayette,Precinct 58,25
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 58,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 58,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 58,221
David Perry,House of Delegates,29,,Fayette,Precinct 58,192
John Pino,House of Delegates,29,,Fayette,Precinct 58,199
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 58,223
,Straight Party Ticket ,,REP,Fayette,Precinct 59,44
,Straight Party Ticket ,,DEM,Fayette,Precinct 59,42
,Straight Party Ticket ,,MTN,Fayette,Precinct 59,0
John R. Raese,US Senate,,,Fayette,Precinct 59,126
Joe Manchin III,US Senate,,,Fayette,Precinct 59,140
Jeff Becker,US Senate,,,Fayette,Precinct 59,5
Jesse Johnson ,US Senate,,,Fayette,Precinct 59,7
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 59,126
Nick Joe Rahall II,US House,3,,Fayette,Precinct 59,138
John Harnes,State Senate,10,,Fayette,Precinct 59,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 59,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 59,111
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 59,134
Tom Thacker ,State Senate,11,,Fayette,Precinct 59,17
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 59,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 59,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 59,127
David Perry,House of Delegates,29,,Fayette,Precinct 59,149
John Pino,House of Delegates,29,,Fayette,Precinct 59,145
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 59,160
,Straight Party Ticket ,,REP,Fayette,Precinct 60,54
,Straight Party Ticket ,,DEM,Fayette,Precinct 60,87
,Straight Party Ticket ,,MTN,Fayette,Precinct 60,0
John R. Raese,US Senate,,,Fayette,Precinct 60,165
Joe Manchin III,US Senate,,,Fayette,Precinct 60,214
Jeff Becker,US Senate,,,Fayette,Precinct 60,6
Jesse Johnson ,US Senate,,,Fayette,Precinct 60,15
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 60,175
Nick Joe Rahall II,US House,3,,Fayette,Precinct 60,210
John Harnes,State Senate,10,,Fayette,Precinct 60,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 60,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 60,143
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 60,202
Tom Thacker ,State Senate,11,,Fayette,Precinct 60,15
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 60,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 60,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 60,169
David Perry,House of Delegates,29,,Fayette,Precinct 60,198
John Pino,House of Delegates,29,,Fayette,Precinct 60,212
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 60,224
,Straight Party Ticket ,,REP,Fayette,Precinct 65,19
,Straight Party Ticket ,,DEM,Fayette,Precinct 65,31
,Straight Party Ticket ,,MTN,Fayette,Precinct 65,1
John R. Raese,US Senate,,,Fayette,Precinct 65,54
Joe Manchin III,US Senate,,,Fayette,Precinct 65,97
Jeff Becker,US Senate,,,Fayette,Precinct 65,0
Jesse Johnson ,US Senate,,,Fayette,Precinct 65,5
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 65,54
Nick Joe Rahall II,US House,3,,Fayette,Precinct 65,102
John Harnes,State Senate,10,,Fayette,Precinct 65,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 65,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 65,51
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 65,82
Tom Thacker ,State Senate,11,,Fayette,Precinct 65,6
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 65,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 65,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 65,61
David Perry,House of Delegates,29,,Fayette,Precinct 65,72
John Pino,House of Delegates,29,,Fayette,Precinct 65,78
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 65,90
,Straight Party Ticket ,,REP,Fayette,Precinct 67,25
,Straight Party Ticket ,,DEM,Fayette,Precinct 67,61
,Straight Party Ticket ,,MTN,Fayette,Precinct 67,1
John R. Raese,US Senate,,,Fayette,Precinct 67,94
Joe Manchin III,US Senate,,,Fayette,Precinct 67,143
Jeff Becker,US Senate,,,Fayette,Precinct 67,2
Jesse Johnson ,US Senate,,,Fayette,Precinct 67,3
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 67,105
Nick Joe Rahall II,US House,3,,Fayette,Precinct 67,130
John Harnes,State Senate,10,,Fayette,Precinct 67,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 67,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 67,87
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 67,124
Tom Thacker ,State Senate,11,,Fayette,Precinct 67,18
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 67,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 67,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 67,104
David Perry,House of Delegates,29,,Fayette,Precinct 67,128
John Pino,House of Delegates,29,,Fayette,Precinct 67,125
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 67,140
,Straight Party Ticket ,,REP,Fayette,Precinct 68,69
,Straight Party Ticket ,,DEM,Fayette,Precinct 68,78
,Straight Party Ticket ,,MTN,Fayette,Precinct 68,1
John R. Raese,US Senate,,,Fayette,Precinct 68,149
Joe Manchin III,US Senate,,,Fayette,Precinct 68,192
Jeff Becker,US Senate,,,Fayette,Precinct 68,8
Jesse Johnson ,US Senate,,,Fayette,Precinct 68,9
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 68,157
Nick Joe Rahall II,US House,3,,Fayette,Precinct 68,187
John Harnes,State Senate,10,,Fayette,Precinct 68,161
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 68,170
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 68,
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 68,
Tom Thacker ,State Senate,11,,Fayette,Precinct 68,
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 68,186
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 68,151
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 68,152
David Perry,House of Delegates,29,,Fayette,Precinct 68,205
John Pino,House of Delegates,29,,Fayette,Precinct 68,184
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 68,180
,Straight Party Ticket ,,REP,Fayette,Precinct 72,51
,Straight Party Ticket ,,DEM,Fayette,Precinct 72,91
,Straight Party Ticket ,,MTN,Fayette,Precinct 72,2
John R. Raese,US Senate,,,Fayette,Precinct 72,156
Joe Manchin III,US Senate,,,Fayette,Precinct 72,216
Jeff Becker,US Senate,,,Fayette,Precinct 72,4
Jesse Johnson ,US Senate,,,Fayette,Precinct 72,10
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 72,179
Nick Joe Rahall II,US House,3,,Fayette,Precinct 72,202
John Harnes,State Senate,10,,Fayette,Precinct 72,168
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 72,196
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 72,
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 72,
Tom Thacker ,State Senate,11,,Fayette,Precinct 72,
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 72,186
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 72,178
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 72,166
David Perry,House of Delegates,29,,Fayette,Precinct 72,231
John Pino,House of Delegates,29,,Fayette,Precinct 72,207
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 72,199
,Straight Party Ticket ,,REP,Fayette,Precinct 74,32
,Straight Party Ticket ,,DEM,Fayette,Precinct 74,48
,Straight Party Ticket ,,MTN,Fayette,Precinct 74,0
John R. Raese,US Senate,,,Fayette,Precinct 74,117
Joe Manchin III,US Senate,,,Fayette,Precinct 74,133
Jeff Becker,US Senate,,,Fayette,Precinct 74,6
Jesse Johnson ,US Senate,,,Fayette,Precinct 74,11
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,Precinct 74,138
Nick Joe Rahall II,US House,3,,Fayette,Precinct 74,120
John Harnes,State Senate,10,,Fayette,Precinct 74,
Ronald F. (Ron) Miller,State Senate,10,,Fayette,Precinct 74,
Adam Harris Milligan ,State Senate,11,,Fayette,Precinct 74,128
Gregory A. Tucker,State Senate,11,,Fayette,Precinct 74,117
Tom Thacker ,State Senate,11,,Fayette,Precinct 74,13
Philip L. Stevens,State Senate (unexpired),10,,Fayette,Precinct 74,
Mark Wills,State Senate (unexpired),10,,Fayette,Precinct 74,
Marshall W. Clay,House of Delegates,29,,Fayette,Precinct 74,138
David Perry,House of Delegates,29,,Fayette,Precinct 74,150
John Pino,House of Delegates,29,,Fayette,Precinct 74,136
Margaret Anne Staggers ,House of Delegates,29,,Fayette,Precinct 74,154
,Straight Party Ticket ,,REP,Fayette,TOTALS ,1256
,Straight Party Ticket ,,DEM,Fayette,TOTALS ,2761
,Straight Party Ticket ,,MTN,Fayette,TOTALS ,29
John R. Raese,US Senate,,,Fayette,TOTALS ,4065
Joe Manchin III,US Senate,,,Fayette,TOTALS ,6723
Jeff Becker,US Senate,,,Fayette,TOTALS ,118
Jesse Johnson ,US Senate,,,Fayette,TOTALS ,293
"Elliott E ""Spike"" Maynard ",US House,3,,Fayette,TOTALS ,4374
Nick Joe Rahall II,US House,3,,Fayette,TOTALS ,6570
John Harnes,State Senate,10,,Fayette,TOTALS ,329
Ronald F. (Ron) Miller,State Senate,10,,Fayette,TOTALS ,166
Adam Harris Milligan ,State Senate,11,,Fayette,TOTALS ,3455
Gregory A. Tucker,State Senate,11,,Fayette,TOTALS ,5861
Tom Thacker ,State Senate,11,,Fayette,TOTALS ,517
Philip L. Stevens,State Senate (unexpired),10,,Fayette,TOTALS ,372
Mark Wills,State Senate (unexpired),10,,Fayette,TOTALS ,329
Marshall W. Clay,House of Delegates,29,,Fayette,TOTALS ,4342
David Perry,House of Delegates,29,,Fayette,TOTALS ,6594
John Pino,House of Delegates,29,,Fayette,TOTALS ,6312
Margaret Anne Staggers ,House of Delegates,29,,Fayette,TOTALS ,6682
