candidate,office,district,party,county,precinct,total votes 
,Straight Party Ticket ,,CON,Kanawha,Precinct 205,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 205,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 205,278
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 205,295
Jeff Becker,US Senate,,CON,Kanawha,Precinct 205,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 205,3
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 205,399
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 205,160
Phil Hudok,US House,2,CON,Kanawha,Precinct 205,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 205,228
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 205,324
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 205,245
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 205,285
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 205,22
,Registered Voters ,,,Kanawha,Precinct 207,465
,Ballots Cast ,,,Kanawha,Precinct 207,202
,Straight Party Ticket ,,REP,Kanawha,Precinct 207,39
,Straight Party Ticket ,,DEM,Kanawha,Precinct 207,33
,Straight Party Ticket ,,CON,Kanawha,Precinct 207,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 207,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 207,100
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 207,97
Jeff Becker,US Senate,,CON,Kanawha,Precinct 207,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 207,3
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 207,138
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 207,56
Phil Hudok,US House,2,CON,Kanawha,Precinct 207,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 207,97
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 207,100
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 207,94
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 207,85
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 207,14
,Registered Voters ,,,Kanawha,Precinct 208,777
,Ballots Cast ,,,Kanawha,Precinct 208,529
,Straight Party Ticket ,,REP,Kanawha,Precinct 208,68
,Straight Party Ticket ,,DEM,Kanawha,Precinct 208,58
,Straight Party Ticket ,,CON,Kanawha,Precinct 208,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 208,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 208,236
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 208,277
Jeff Becker,US Senate,,CON,Kanawha,Precinct 208,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 208,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 208,357
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 208,143
Phil Hudok,US House,2,CON,Kanawha,Precinct 208,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 208,181
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 208,319
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 208,179
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 208,290
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 208,25
,Registered Voters ,,,Kanawha,Precinct 217,848
,Ballots Cast ,,,Kanawha,Precinct 217,342
,Straight Party Ticket ,,REP,Kanawha,Precinct 217,54
,Straight Party Ticket ,,DEM,Kanawha,Precinct 217,66
,Straight Party Ticket ,,CON,Kanawha,Precinct 217,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 217,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 217,110
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 217,211
Jeff Becker,US Senate,,CON,Kanawha,Precinct 217,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 217,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 217,186
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 217,130
Phil Hudok,US House,2,CON,Kanawha,Precinct 217,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 217,114
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 217,206
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 217,117
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 217,187
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 217,16
,Registered Voters ,,,Kanawha,Precinct 223,1192
,Ballots Cast ,,,Kanawha,Precinct 223,607
,Straight Party Ticket ,,REP,Kanawha,Precinct 223,75
,Straight Party Ticket ,,DEM,Kanawha,Precinct 223,76
,Straight Party Ticket ,,CON,Kanawha,Precinct 223,2
,Straight Party Ticket ,,MTN,Kanawha,Precinct 223,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 223,244
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 223,331
Jeff Becker,US Senate,,CON,Kanawha,Precinct 223,6
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 223,19
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 223,401
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 223,173
Phil Hudok,US House,2,CON,Kanawha,Precinct 223,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 223,209
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 223,363
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 223,218
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 223,310
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 223,34
,Registered Voters ,,,Kanawha,Precinct 226,645
,Ballots Cast ,,,Kanawha,Precinct 226,407
,Straight Party Ticket ,,REP,Kanawha,Precinct 226,23
,Straight Party Ticket ,,DEM,Kanawha,Precinct 226,62
,Straight Party Ticket ,,CON,Kanawha,Precinct 226,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 226,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 226,129
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 226,261
Jeff Becker,US Senate,,CON,Kanawha,Precinct 226,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 226,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 226,246
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 226,138
Phil Hudok,US House,2,CON,Kanawha,Precinct 226,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 226,106
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 226,265
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 226,107
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 226,262
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 226,15
,Registered Voters ,,,Kanawha,Precinct 227,1124
,Ballots Cast ,,,Kanawha,Precinct 227,602
,Straight Party Ticket ,,REP,Kanawha,Precinct 227,61
,Straight Party Ticket ,,DEM,Kanawha,Precinct 227,72
,Straight Party Ticket ,,CON,Kanawha,Precinct 227,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 227,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 227,244
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 227,335
Jeff Becker,US Senate,,CON,Kanawha,Precinct 227,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 227,14
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 227,395
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 227,171
Phil Hudok,US House,2,CON,Kanawha,Precinct 227,9
Bob Ore,State Senate,8,REP,Kanawha,Precinct 227,193
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 227,369
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 227,223
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 227,327
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 227,21
,Registered Voters ,,,Kanawha,Precinct 233,1134
,Ballots Cast ,,,Kanawha,Precinct 233,612
,Straight Party Ticket ,,REP,Kanawha,Precinct 233,55
,Straight Party Ticket ,,DEM,Kanawha,Precinct 233,75
,Straight Party Ticket ,,CON,Kanawha,Precinct 233,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 233,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 233,254
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 233,340
Jeff Becker,US Senate,,CON,Kanawha,Precinct 233,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 233,13
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 233,412
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 233,170
Phil Hudok,US House,2,CON,Kanawha,Precinct 233,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 233,188
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 233,399
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 233,197
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 233,382
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 233,11
,Registered Voters ,,,Kanawha,Precinct 234,837
,Ballots Cast ,,,Kanawha,Precinct 234,501
,Straight Party Ticket ,,REP,Kanawha,Precinct 234,50
,Straight Party Ticket ,,DEM,Kanawha,Precinct 234,38
,Straight Party Ticket ,,CON,Kanawha,Precinct 234,2
,Straight Party Ticket ,,MTN,Kanawha,Precinct 234,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 234,217
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 234,262
Jeff Becker,US Senate,,CON,Kanawha,Precinct 234,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 234,18
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 234,341
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 234,127
Phil Hudok,US House,2,CON,Kanawha,Precinct 234,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 234,169
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 234,290
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 234,170
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 234,283
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 234,16
,Registered Voters ,,,Kanawha,Precinct 238,648
,Ballots Cast ,,,Kanawha,Precinct 238,251
,Straight Party Ticket ,,REP,Kanawha,Precinct 238,32
,Straight Party Ticket ,,DEM,Kanawha,Precinct 238,35
,Straight Party Ticket ,,CON,Kanawha,Precinct 238,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 238,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 238,103
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 238,144
Jeff Becker,US Senate,,CON,Kanawha,Precinct 238,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 238,0
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 238,167
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 238,72
Phil Hudok,US House,2,CON,Kanawha,Precinct 238,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 238,80
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 238,159
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 238,78
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 238,152
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 238,11
,Registered Voters ,,,Kanawha,Precinct 239,802
,Ballots Cast ,,,Kanawha,Precinct 239,502
,Straight Party Ticket ,,REP,Kanawha,Precinct 239,68
,Straight Party Ticket ,,DEM,Kanawha,Precinct 239,50
,Straight Party Ticket ,,CON,Kanawha,Precinct 239,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 239,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 239,257
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 239,228
Jeff Becker,US Senate,,CON,Kanawha,Precinct 239,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 239,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 239,377
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 239,101
Phil Hudok,US House,2,CON,Kanawha,Precinct 239,2
Bob Ore,State Senate,8,REP,Kanawha,Precinct 239,208
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 239,262
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 239,186
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 239,275
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 239,16
,Registered Voters ,,,Kanawha,Precinct 240,1172
,Ballots Cast ,,,Kanawha,Precinct 240,731
,Straight Party Ticket ,,REP,Kanawha,Precinct 240,68
,Straight Party Ticket ,,DEM,Kanawha,Precinct 240,69
,Straight Party Ticket ,,CON,Kanawha,Precinct 240,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 240,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 240,321
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 240,393
Jeff Becker,US Senate,,CON,Kanawha,Precinct 240,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 240,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 240,509
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 240,176
Phil Hudok,US House,2,CON,Kanawha,Precinct 240,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 240,213
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 240,461
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 240,209
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 240,458
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 240,19
,Registered Voters ,,,Kanawha,Precinct 241,950
,Ballots Cast ,,,Kanawha,Precinct 241,526
,Straight Party Ticket ,,REP,Kanawha,Precinct 241,52
,Straight Party Ticket ,,DEM,Kanawha,Precinct 241,60
,Straight Party Ticket ,,CON,Kanawha,Precinct 241,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 241,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 241,243
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 241,270
Jeff Becker,US Senate,,CON,Kanawha,Precinct 241,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 241,6
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 241,365
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 241,142
Phil Hudok,US House,2,CON,Kanawha,Precinct 241,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 241,155
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 241,323
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 241,147
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 241,332
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 241,16
,Registered Voters ,,,Kanawha,Precinct 244,741
,Ballots Cast ,,,Kanawha,Precinct 244,462
,Straight Party Ticket ,,REP,Kanawha,Precinct 244,25
,Straight Party Ticket ,,DEM,Kanawha,Precinct 244,39
,Straight Party Ticket ,,CON,Kanawha,Precinct 244,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 244,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 244,165
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 244,265
Jeff Becker,US Senate,,CON,Kanawha,Precinct 244,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 244,25
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 244,289
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 244,140
Phil Hudok,US House,2,CON,Kanawha,Precinct 244,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 244,112
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 244,296
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 244,100
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 244,318
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 244,14
,Registered Voters ,,,Kanawha,Precinct 246,627
,Ballots Cast ,,,Kanawha,Precinct 246,370
,Straight Party Ticket ,,REP,Kanawha,Precinct 246,40
,Straight Party Ticket ,,DEM,Kanawha,Precinct 246,32
,Straight Party Ticket ,,CON,Kanawha,Precinct 246,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 246,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 246,157
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 246,205
Jeff Becker,US Senate,,CON,Kanawha,Precinct 246,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 246,5
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 246,254
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 246,92
Phil Hudok,US House,2,CON,Kanawha,Precinct 246,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 246,130
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 246,217
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 246,118
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 246,220
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 246,9
,Registered Voters ,,,Kanawha,Precinct 247,698
,Ballots Cast ,,,Kanawha,Precinct 247,440
,Straight Party Ticket ,,REP,Kanawha,Precinct 247,42
,Straight Party Ticket ,,DEM,Kanawha,Precinct 247,33
,Straight Party Ticket ,,CON,Kanawha,Precinct 247,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 247,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 247,195
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 247,231
Jeff Becker,US Senate,,CON,Kanawha,Precinct 247,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 247,6
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 247,315
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 247,107
Phil Hudok,US House,2,CON,Kanawha,Precinct 247,1
Bob Ore,State Senate,8,REP,Kanawha,Precinct 247,146
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 247,267
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 247,121
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 247,306
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 247,3
,Registered Voters ,,,Kanawha,Precinct 253,1250
,Ballots Cast ,,,Kanawha,Precinct 253,804
,Straight Party Ticket ,,REP,Kanawha,Precinct 253,59
,Straight Party Ticket ,,DEM,Kanawha,Precinct 253,55
,Straight Party Ticket ,,CON,Kanawha,Precinct 253,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 253,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 253,390
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 253,392
Jeff Becker,US Senate,,CON,Kanawha,Precinct 253,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 253,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 253,594
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 253,169
Phil Hudok,US House,2,CON,Kanawha,Precinct 253,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 253,251
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 253,475
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 253,215
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 253,528
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 253,19
,Registered Voters ,,,Kanawha,Precinct 254,992
,Ballots Cast ,,,Kanawha,Precinct 254,576
,Straight Party Ticket ,,REP,Kanawha,Precinct 254,54
,Straight Party Ticket ,,DEM,Kanawha,Precinct 254,52
,Straight Party Ticket ,,CON,Kanawha,Precinct 254,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 254,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 254,245
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 254,307
Jeff Becker,US Senate,,CON,Kanawha,Precinct 254,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 254,16
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 254,397
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 254,158
Phil Hudok,US House,2,CON,Kanawha,Precinct 254,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 254,176
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 254,340
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 254,157
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 254,381
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 254,10
,Registered Voters ,,,Kanawha,Precinct 258,679
,Ballots Cast ,,,Kanawha,Precinct 258,325
,Straight Party Ticket ,,REP,Kanawha,Precinct 258,22
,Straight Party Ticket ,,DEM,Kanawha,Precinct 258,38
,Straight Party Ticket ,,CON,Kanawha,Precinct 258,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 258,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 258,127
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 258,188
Jeff Becker,US Senate,,CON,Kanawha,Precinct 258,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 258,9
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 258,204
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 258,101
Phil Hudok,US House,2,CON,Kanawha,Precinct 258,1
Bob Ore,State Senate,8,REP,Kanawha,Precinct 258,83
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 258,208
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 258,81
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 258,210
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 258,13
,Registered Voters ,,,Kanawha,Precinct 260,742
,Ballots Cast ,,,Kanawha,Precinct 260,272
,Straight Party Ticket ,,REP,Kanawha,Precinct 260,34
,Straight Party Ticket ,,DEM,Kanawha,Precinct 260,67
,Straight Party Ticket ,,CON,Kanawha,Precinct 260,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 260,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 260,103
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 260,161
Jeff Becker,US Senate,,CON,Kanawha,Precinct 260,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 260,6
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 260,168
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 260,93
Phil Hudok,US House,2,CON,Kanawha,Precinct 260,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 260,87
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 260,176
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 260,83
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 260,169
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 260,12
,Registered Voters ,,,Kanawha,Precinct 276,629
,Ballots Cast ,,,Kanawha,Precinct 276,142
,Straight Party Ticket ,,REP,Kanawha,Precinct 276,22
,Straight Party Ticket ,,DEM,Kanawha,Precinct 276,42
,Straight Party Ticket ,,CON,Kanawha,Precinct 276,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 276,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 276,52
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 276,89
Jeff Becker,US Senate,,CON,Kanawha,Precinct 276,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 276,0
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 276,73
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 276,59
Phil Hudok,US House,2,CON,Kanawha,Precinct 276,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 276,41
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 276,96
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 276,49
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 276,79
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 276,7
,Registered Voters ,,,Kanawha,Precinct 277,1156
,Ballots Cast ,,,Kanawha,Precinct 277,758
,Straight Party Ticket ,,REP,Kanawha,Precinct 277,75
,Straight Party Ticket ,,DEM,Kanawha,Precinct 277,67
,Straight Party Ticket ,,CON,Kanawha,Precinct 277,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 277,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 277,349
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 277,376
Jeff Becker,US Senate,,CON,Kanawha,Precinct 277,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 277,21
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 277,550
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 277,173
Phil Hudok,US House,2,CON,Kanawha,Precinct 277,9
Bob Ore,State Senate,8,REP,Kanawha,Precinct 277,245
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 277,453
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 277,230
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 277,473
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 277,19
,Registered Voters ,,,Kanawha,Precinct 278,911
,Ballots Cast ,,,Kanawha,Precinct 278,376
,Straight Party Ticket ,,REP,Kanawha,Precinct 278,66
,Straight Party Ticket ,,DEM,Kanawha,Precinct 278,56
,Straight Party Ticket ,,CON,Kanawha,Precinct 278,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 278,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 278,195
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 278,160
Jeff Becker,US Senate,,CON,Kanawha,Precinct 278,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 278,15
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 278,263
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 278,94
Phil Hudok,US House,2,CON,Kanawha,Precinct 278,10
Bob Ore,State Senate,8,REP,Kanawha,Precinct 278,172
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 278,187
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 278,175
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 278,154
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 278,27
,Registered Voters ,,,Kanawha,Precinct 280,576
,Ballots Cast ,,,Kanawha,Precinct 280,273
,Straight Party Ticket ,,REP,Kanawha,Precinct 280,45
,Straight Party Ticket ,,DEM,Kanawha,Precinct 280,34
,Straight Party Ticket ,,CON,Kanawha,Precinct 280,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 280,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 280,121
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 280,141
Jeff Becker,US Senate,,CON,Kanawha,Precinct 280,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 280,7
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 280,186
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 280,72
Phil Hudok,US House,2,CON,Kanawha,Precinct 280,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 280,120
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 280,133
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 280,120
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 280,120
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 280,13
,Registered Voters ,,,Kanawha,Precinct 281,976
,Ballots Cast ,,,Kanawha,Precinct 281,413
,Straight Party Ticket ,,REP,Kanawha,Precinct 281,62
,Straight Party Ticket ,,DEM,Kanawha,Precinct 281,83
,Straight Party Ticket ,,CON,Kanawha,Precinct 281,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 281,0
