candidate,office,district,party,county,precinct,total votes 
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 18,
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 18,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 18,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 18,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 18,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 18,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 18,
,Registered Voters,,,Putnam,Precinct 19,382
,Ballots Cast,,,Putnam,Precinct 19,163
,Straight Party Ticket ,,REP,Putnam,Precinct 19,8
,Straight Party Ticket ,,DEM,Putnam,Precinct 19,54
,Straight Party Ticket ,,CON,Putnam,Precinct 19,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 19,0
John R. Raese,US Senate,,REP,Putnam,Precinct 19,32
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 19,124
Jeff Becker,US Senate,,CON,Putnam,Precinct 19,2
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 19,3
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 19,65
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 19,82
Phil Hudok,US House,2,CON,Putnam,Precinct 19,3
Mike Hall,State Senate,4,REP,Putnam,Precinct 19,84
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 19,49
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 19,106
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 19,107
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 19,
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 19,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 19,
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 19,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 19,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 19,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 19,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 19,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 19,
,Registered Voters,,,Putnam,Precinct 21,361
,Ballots Cast,,,Putnam,Precinct 21,203
,Straight Party Ticket ,,REP,Putnam,Precinct 21,40
,Straight Party Ticket ,,DEM,Putnam,Precinct 21,31
,Straight Party Ticket ,,CON,Putnam,Precinct 21,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 21,0
John R. Raese,US Senate,,REP,Putnam,Precinct 21,93
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 21,97
Jeff Becker,US Senate,,CON,Putnam,Precinct 21,2
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 21,10
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 21,136
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 21,57
Phil Hudok,US House,2,CON,Putnam,Precinct 21,3
Mike Hall,State Senate,4,REP,Putnam,Precinct 21,134
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 21,97
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 21,106
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 21,99
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 21,
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 21,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 21,
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 21,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 21,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 21,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 21,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 21,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 21,
,Registered Voters,,,Putnam,Precinct 22,596
,Ballots Cast,,,Putnam,Precinct 22,257
,Straight Party Ticket ,,REP,Putnam,Precinct 22,40
,Straight Party Ticket ,,DEM,Putnam,Precinct 22,39
,Straight Party Ticket ,,CON,Putnam,Precinct 22,1
,Straight Party Ticket ,,MTN ,Putnam,Precinct 22,0
John R. Raese,US Senate,,REP,Putnam,Precinct 22,112
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 22,135
Jeff Becker,US Senate,,CON,Putnam,Precinct 22,3
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 22,4
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 22,172
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 22,72
Phil Hudok,US House,2,CON,Putnam,Precinct 22,6
Mike Hall,State Senate,4,REP,Putnam,Precinct 22,184
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 22,124
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 22,116
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 22,120
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 22,
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 22,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 22,
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 22,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 22,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 22,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 22,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 22,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 22,
,Registered Voters,,,Putnam,Precinct 23,1042
,Ballots Cast,,,Putnam,Precinct 23,454
,Straight Party Ticket ,,REP,Putnam,Precinct 23,65
,Straight Party Ticket ,,DEM,Putnam,Precinct 23,72
,Straight Party Ticket ,,CON,Putnam,Precinct 23,1
,Straight Party Ticket ,,MTN ,Putnam,Precinct 23,0
John R. Raese,US Senate,,REP,Putnam,Precinct 23,203
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 23,236
Jeff Becker,US Senate,,CON,Putnam,Precinct 23,2
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 23,5
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 23,297
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 23,132
Phil Hudok,US House,2,CON,Putnam,Precinct 23,10
Mike Hall,State Senate,4,REP,Putnam,Precinct 23,330
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 23,205
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 23,248
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 23,219
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 23,
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 23,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 23,
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 23,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 23,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 23,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 23,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 23,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 23,
,Registered Voters,,,Putnam,Precinct 24,492
,Ballots Cast,,,Putnam,Precinct 24,273
,Straight Party Ticket ,,REP,Putnam,Precinct 24,55
,Straight Party Ticket ,,DEM,Putnam,Precinct 24,20
,Straight Party Ticket ,,CON,Putnam,Precinct 24,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 24,1
John R. Raese,US Senate,,REP,Putnam,Precinct 24,151
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 24,116
Jeff Becker,US Senate,,CON,Putnam,Precinct 24,2
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 24,4
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 24,206
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 24,53
Phil Hudok,US House,2,CON,Putnam,Precinct 24,7
Mike Hall,State Senate,4,REP,Putnam,Precinct 24,225
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 24,
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 24,
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 24,
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 24,171
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 24,144
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 24,100
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 24,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 24,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 24,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 24,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 24,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 24,
,Registered Voters,,,Putnam,Precinct 25-1,1018
,Ballots Cast,,,Putnam,Precinct 25-1,601
,Straight Party Ticket ,,REP,Putnam,Precinct 25-1,88
,Straight Party Ticket ,,DEM,Putnam,Precinct 25-1,46
,Straight Party Ticket ,,CON,Putnam,Precinct 25-1,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 25-1,1
John R. Raese,US Senate,,REP,Putnam,Precinct 25-1,313
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 25-1,271
Jeff Becker,US Senate,,CON,Putnam,Precinct 25-1,1
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 25-1,10
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 25-1,463
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 25-1,116
Phil Hudok,US House,2,CON,Putnam,Precinct 25-1,3
Mike Hall,State Senate,4,REP,Putnam,Precinct 25-1,471
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 25-1,
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 25-1,
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 25-1,
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 25-1,361
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 25-1,309
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 25-1,251
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 25-1,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 25-1,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 25-1,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 25-1,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 25-1,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 25-1,
,Registered Voters,,,Putnam,Precinct 25-2,980
,Ballots Cast,,,Putnam,Precinct 25-2,566
,Straight Party Ticket ,,REP,Putnam,Precinct 25-2,95
,Straight Party Ticket ,,DEM,Putnam,Precinct 25-2,51
,Straight Party Ticket ,,CON,Putnam,Precinct 25-2,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 25-2,1
John R. Raese,US Senate,,REP,Putnam,Precinct 25-2,311
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 25-2,242
Jeff Becker,US Senate,,CON,Putnam,Precinct 25-2,2
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 25-2,7
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 25-2,444
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 25-2,100
Phil Hudok,US House,2,CON,Putnam,Precinct 25-2,3
Mike Hall,State Senate,4,REP,Putnam,Precinct 25-2,441
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 25-2,
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 25-2,
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 25-2,
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 25-2,362
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 25-2,304
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 25-2,184
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 25-2,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 25-2,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 25-2,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 25-2,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 25-2,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 25-2,
,Registered Voters,,,Putnam,Precinct 26-1,1144
,Ballots Cast,,,Putnam,Precinct 26-1,595
,Straight Party Ticket ,,REP,Putnam,Precinct 26-1,82
,Straight Party Ticket ,,DEM,Putnam,Precinct 26-1,58
,Straight Party Ticket ,,CON,Putnam,Precinct 26-1,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 26-1,0
John R. Raese,US Senate,,REP,Putnam,Precinct 26-1,311
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 26-1,267
Jeff Becker,US Senate,,CON,Putnam,Precinct 26-1,6
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 26-1,5
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 26-1,434
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 26-1,126
Phil Hudok,US House,2,CON,Putnam,Precinct 26-1,11
Mike Hall,State Senate,4,REP,Putnam,Precinct 26-1,445
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 26-1,
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 26-1,
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 26-1,
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 26-1,361
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 26-1,310
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 26-1,202
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 26-1,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 26-1,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 26-1,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 26-1,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 26-1,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 26-1,
,Registered Voters,,,Putnam,Precinct 26-2,1083
,Ballots Cast,,,Putnam,Precinct 26-2,548
,Straight Party Ticket ,,REP,Putnam,Precinct 26-2,75
,Straight Party Ticket ,,DEM,Putnam,Precinct 26-2,56
,Straight Party Ticket ,,CON,Putnam,Precinct 26-2,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 26-2,0
John R. Raese,US Senate,,REP,Putnam,Precinct 26-2,277
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 26-2,259
Jeff Becker,US Senate,,CON,Putnam,Precinct 26-2,1
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 26-2,6
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 26-2,397
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 26-2,129
Phil Hudok,US House,2,CON,Putnam,Precinct 26-2,6
Mike Hall,State Senate,4,REP,Putnam,Precinct 26-2,413
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 26-2,
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 26-2,
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 26-2,
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 26-2,317
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 26-2,271
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 26-2,216
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 26-2,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 26-2,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 26-2,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 26-2,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 26-2,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 26-2,
,Registered Voters,,,Putnam,Precinct 27-1,1018
,Ballots Cast,,,Putnam,Precinct 27-1,527
,Straight Party Ticket ,,REP,Putnam,Precinct 27-1,61
,Straight Party Ticket ,,DEM,Putnam,Precinct 27-1,62
,Straight Party Ticket ,,CON,Putnam,Precinct 27-1,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 27-1,0
John R. Raese,US Senate,,REP,Putnam,Precinct 27-1,258
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 27-1,263
Jeff Becker,US Senate,,CON,Putnam,Precinct 27-1,2
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 27-1,3
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 27-1,377
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 27-1,120
Phil Hudok,US House,2,CON,Putnam,Precinct 27-1,4
Mike Hall,State Senate,4,REP,Putnam,Precinct 27-1,377
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 27-1,
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 27-1,
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 27-1,
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 27-1,288
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 27-1,231
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 27-1,223
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 27-1,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 27-1,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 27-1,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 27-1,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 27-1,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 27-1,
,Registered Voters,,,Putnam,Precinct 27-2,1002
,Ballots Cast,,,Putnam,Precinct 27-2,537
,Straight Party Ticket ,,REP,Putnam,Precinct 27-2,81
,Straight Party Ticket ,,DEM,Putnam,Precinct 27-2,43
,Straight Party Ticket ,,CON,Putnam,Precinct 27-2,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 27-2,1
John R. Raese,US Senate,,REP,Putnam,Precinct 27-2,304
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 27-2,208
Jeff Becker,US Senate,,CON,Putnam,Precinct 27-2,1
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 27-2,16
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 27-2,420
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 27-2,95
Phil Hudok,US House,2,CON,Putnam,Precinct 27-2,6
Mike Hall,State Senate,4,REP,Putnam,Precinct 27-2,435
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 27-2,
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 27-2,
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 27-2,
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 27-2,324
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 27-2,277
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 27-2,220
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 27-2,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 27-2,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 27-2,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 27-2,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 27-2,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 27-2,
,Registered Voters,,,Putnam,Precinct 28-1,814
,Ballots Cast,,,Putnam,Precinct 28-1,449
,Straight Party Ticket ,,REP,Putnam,Precinct 28-1,63
,Straight Party Ticket ,,DEM,Putnam,Precinct 28-1,39
,Straight Party Ticket ,,CON,Putnam,Precinct 28-1,1
,Straight Party Ticket ,,MTN ,Putnam,Precinct 28-1,0
John R. Raese,US Senate,,REP,Putnam,Precinct 28-1,261
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 28-1,174
Jeff Becker,US Senate,,CON,Putnam,Precinct 28-1,3
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 28-1,9
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 28-1,343
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 28-1,86
Phil Hudok,US House,2,CON,Putnam,Precinct 28-1,5
Mike Hall,State Senate,4,REP,Putnam,Precinct 28-1,349
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 28-1,278
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 28-1,178
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 28-1,160
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 28-1,
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 28-1,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 28-1,
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 28-1,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 28-1,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 28-1,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 28-1,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 28-1,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 28-1,
,Registered Voters,,,Putnam,Precinct 28-2,641
,Ballots Cast,,,Putnam,Precinct 28-2,347
,Straight Party Ticket ,,REP,Putnam,Precinct 28-2,53
,Straight Party Ticket ,,DEM,Putnam,Precinct 28-2,32
,Straight Party Ticket ,,CON,Putnam,Precinct 28-2,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 28-2,0
John R. Raese,US Senate,,REP,Putnam,Precinct 28-2,183
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 28-2,155
Jeff Becker,US Senate,,CON,Putnam,Precinct 28-2,2
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 28-2,5
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 28-2,268
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 28-2,60
Phil Hudok,US House,2,CON,Putnam,Precinct 28-2,6
Mike Hall,State Senate,4,REP,Putnam,Precinct 28-2,267
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 28-2,198
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 28-2,141
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 28-2,136
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 28-2,
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 28-2,
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 28-2,
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 28-2,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 28-2,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 28-2,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 28-2,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 28-2,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 28-2,
,Registered Voters,,,Putnam,Precinct 29-1,1009
,Ballots Cast,,,Putnam,Precinct 29-1,550
,Straight Party Ticket ,,REP,Putnam,Precinct 29-1,69
,Straight Party Ticket ,,DEM,Putnam,Precinct 29-1,52
,Straight Party Ticket ,,CON,Putnam,Precinct 29-1,1
,Straight Party Ticket ,,MTN ,Putnam,Precinct 29-1,1
John R. Raese,US Senate,,REP,Putnam,Precinct 29-1,266
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 29-1,260
Jeff Becker,US Senate,,CON,Putnam,Precinct 29-1,4
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 29-1,11
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 29-1,411
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 29-1,108
Phil Hudok,US House,2,CON,Putnam,Precinct 29-1,21
Mike Hall,State Senate,4,REP,Putnam,Precinct 29-1,420
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 29-1,
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 29-1,
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 29-1,
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 29-1,346
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 29-1,291
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 29-1,205
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 29-1,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 29-1,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 29-1,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 29-1,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 29-1,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 29-1,
,Registered Voters,,,Putnam,Precinct 29-2,1061
,Ballots Cast,,,Putnam,Precinct 29-2,507
,Straight Party Ticket ,,REP,Putnam,Precinct 29-2,66
,Straight Party Ticket ,,DEM,Putnam,Precinct 29-2,59
,Straight Party Ticket ,,CON,Putnam,Precinct 29-2,0
,Straight Party Ticket ,,MTN ,Putnam,Precinct 29-2,1
John R. Raese,US Senate,,REP,Putnam,Precinct 29-2,252
Joe Manchin III,US Senate,,DEM,Putnam,Precinct 29-2,238
Jeff Becker,US Senate,,CON,Putnam,Precinct 29-2,2
Jesse Johnson ,US Senate,,MTN ,Putnam,Precinct 29-2,8
Shelley Moore Capito,US House,2,REP,Putnam,Precinct 29-2,387
Virginia Lynch Graf,US House,2,DEM,Putnam,Precinct 29-2,105
Phil Hudok,US House,2,CON,Putnam,Precinct 29-2,3
Mike Hall,State Senate,4,REP,Putnam,Precinct 29-2,396
Brian (Scotty) Scott,House of Delegates,13,REP,Putnam,Precinct 29-2,
Dale Martin,House of Delegates,13,DEM,Putnam,Precinct 29-2,
Brady R. Paxton,House of Delegates,13,DEM,Putnam,Precinct 29-2,
Troy Andes,House of Delegates,14,REP,Putnam,Precinct 29-2,329
Brian Savilla,House of Delegates,14,REP,Putnam,Precinct 29-2,266
"Catherine ""Cathy"" Larck",House of Delegates,14,DEM,Putnam,Precinct 29-2,193
Elias Gregory,House of Delegates,19,REP,Putnam,Precinct 29-2,
Chad Story,House of Delegates,19,REP,Putnam,Precinct 29-2,
Greg Butcher,House of Delegates,19,DEM,Putnam,Precinct 29-2,
"Rupert ""Rupie"" Phillips Jr. ",House of Delegates,19,DEM,Putnam,Precinct 29-2,
Josh Stowers,House of Delegates,19,DEM,Putnam,Precinct 29-2,
Ralph Rodighiero ,House of Delegates,19,DEM,Putnam,Precinct 29-2,
,Registered Voters,,,Putnam,Precinct 30,965
,Ballots Cast,,,Putnam,Precinct 30,518
,Straight Party Ticket ,,REP,Putnam,Precinct 30,71
,Straight Party Ticket ,,DEM,Putnam,Precinct 30,59
,Straight Party Ticket ,,CON,Putnam,Precinct 30,1
,Straight Party Ticket ,,MTN ,Putnam,Precinct 30,2
