candidate,office,district,party,county,precinct,total votes
"Harold ""Pete"" Sigler",House of Delegates,35,,Nicholas,Precinct 27,69
Sam J. Argento,House of Delegates,35,,Nicholas,Precinct 27,67
Joe Talbott,House of Delegates,36,,Nicholas,Precinct 27,
Duane Borchers Sr.,House of Delegates,36,,Nicholas,Precinct 27,
Marshall W. Clay,House of Delegates,29,,Nicholas,Precinct 27,
Margaret anne Staggers,House of Delegates,29,,Nicholas,Precinct 27,
David Perry,House of Delegates,29,,Nicholas,Precinct 27,
John Pino,House of Delegates,29,,Nicholas,Precinct 27,
,Straight Party Ticket,,REP,Nicholas,Precinct 28,49
,Straight Party Ticket,,DEM,Nicholas,Precinct 28,66
,Straight Party Ticket,,MTN,Nicholas,Precinct 28,2
John R. Raese,U.S. Senate,,,Nicholas,Precinct 28,134
Joe Manchin III,U.S. Senate,,,Nicholas,Precinct 28,198
Jeff Becker,U.S. Senate,,,Nicholas,Precinct 28,5
Jesse Johnson,U.S. Senate,,,Nicholas,Precinct 28,5
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Nicholas,Precinct 28,136
Nick Joe Rahall II,U.S. House,3,,Nicholas,Precinct 28,198
Adam Harris Milligan,State Senate,11,,Nicholas,Precinct 28,116
Gregory A. Tucker,State Senate,11,,Nicholas,Precinct 28,196
Tom Thacker,State Senate,11,,Nicholas,Precinct 28,12
"Harold ""Pete"" Sigler",House of Delegates,35,,Nicholas,Precinct 28,188
Sam J. Argento,House of Delegates,35,,Nicholas,Precinct 28,134
Joe Talbott,House of Delegates,36,,Nicholas,Precinct 28,
Duane Borchers Sr.,House of Delegates,36,,Nicholas,Precinct 28,
Marshall W. Clay,House of Delegates,29,,Nicholas,Precinct 28,
Margaret anne Staggers,House of Delegates,29,,Nicholas,Precinct 28,
David Perry,House of Delegates,29,,Nicholas,Precinct 28,
John Pino,House of Delegates,29,,Nicholas,Precinct 28,
,Straight Party Ticket,,REP,Nicholas,Precinct 29,56
,Straight Party Ticket,,DEM,Nicholas,Precinct 29,80
,Straight Party Ticket,,MTN,Nicholas,Precinct 29,2
John R. Raese,U.S. Senate,,,Nicholas,Precinct 29,225
Joe Manchin III,U.S. Senate,,,Nicholas,Precinct 29,302
Jeff Becker,U.S. Senate,,,Nicholas,Precinct 29,1
Jesse Johnson,U.S. Senate,,,Nicholas,Precinct 29,6
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Nicholas,Precinct 29,262
Nick Joe Rahall II,U.S. House,3,,Nicholas,Precinct 29,256
Adam Harris Milligan,State Senate,11,,Nicholas,Precinct 29,165
Gregory A. Tucker,State Senate,11,,Nicholas,Precinct 29,321
Tom Thacker,State Senate,11,,Nicholas,Precinct 29,26
"Harold ""Pete"" Sigler",House of Delegates,35,,Nicholas,Precinct 29,333
Sam J. Argento,House of Delegates,35,,Nicholas,Precinct 29,193
Joe Talbott,House of Delegates,36,,Nicholas,Precinct 29,
Duane Borchers Sr.,House of Delegates,36,,Nicholas,Precinct 29,
Marshall W. Clay,House of Delegates,29,,Nicholas,Precinct 29,
Margaret anne Staggers,House of Delegates,29,,Nicholas,Precinct 29,
David Perry,House of Delegates,29,,Nicholas,Precinct 29,
John Pino,House of Delegates,29,,Nicholas,Precinct 29,
,Straight Party Ticket,,REP,Nicholas,Precinct 30,22
,Straight Party Ticket,,DEM,Nicholas,Precinct 30,64
,Straight Party Ticket,,MTN,Nicholas,Precinct 30,3
John R. Raese,U.S. Senate,,,Nicholas,Precinct 30,71
Joe Manchin III,U.S. Senate,,,Nicholas,Precinct 30,172
Jeff Becker,U.S. Senate,,,Nicholas,Precinct 30,3
Jesse Johnson,U.S. Senate,,,Nicholas,Precinct 30,3
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Nicholas,Precinct 30,71
Nick Joe Rahall II,U.S. House,3,,Nicholas,Precinct 30,172
Adam Harris Milligan,State Senate,11,,Nicholas,Precinct 30,68
Gregory A. Tucker,State Senate,11,,Nicholas,Precinct 30,160
Tom Thacker,State Senate,11,,Nicholas,Precinct 30,10
"Harold ""Pete"" Sigler",House of Delegates,35,,Nicholas,Precinct 30,103
Sam J. Argento,House of Delegates,35,,Nicholas,Precinct 30,131
Joe Talbott,House of Delegates,36,,Nicholas,Precinct 30,
Duane Borchers Sr.,House of Delegates,36,,Nicholas,Precinct 30,
Marshall W. Clay,House of Delegates,29,,Nicholas,Precinct 30,
Margaret anne Staggers,House of Delegates,29,,Nicholas,Precinct 30,
David Perry,House of Delegates,29,,Nicholas,Precinct 30,
John Pino,House of Delegates,29,,Nicholas,Precinct 30,
,Straight Party Ticket,,REP,Nicholas,Precinct 31,12
,Straight Party Ticket,,DEM,Nicholas,Precinct 31,16
,Straight Party Ticket,,MTN,Nicholas,Precinct 31,3
John R. Raese,U.S. Senate,,,Nicholas,Precinct 31,42
Joe Manchin III,U.S. Senate,,,Nicholas,Precinct 31,53
Jeff Becker,U.S. Senate,,,Nicholas,Precinct 31,4
Jesse Johnson,U.S. Senate,,,Nicholas,Precinct 31,4
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Nicholas,Precinct 31,46
Nick Joe Rahall II,U.S. House,3,,Nicholas,Precinct 31,56
Adam Harris Milligan,State Senate,11,,Nicholas,Precinct 31,30
Gregory A. Tucker,State Senate,11,,Nicholas,Precinct 31,68
Tom Thacker,State Senate,11,,Nicholas,Precinct 31,3
"Harold ""Pete"" Sigler",House of Delegates,35,,Nicholas,Precinct 31,67
Sam J. Argento,House of Delegates,35,,Nicholas,Precinct 31,35
Joe Talbott,House of Delegates,36,,Nicholas,Precinct 31,
Duane Borchers Sr.,House of Delegates,36,,Nicholas,Precinct 31,
Marshall W. Clay,House of Delegates,29,,Nicholas,Precinct 31,
Margaret anne Staggers,House of Delegates,29,,Nicholas,Precinct 31,
David Perry,House of Delegates,29,,Nicholas,Precinct 31,
John Pino,House of Delegates,29,,Nicholas,Precinct 31,
,Straight Party Ticket,,REP,Nicholas,Precinct 32,20
,Straight Party Ticket,,DEM,Nicholas,Precinct 32,44
,Straight Party Ticket,,MTN,Nicholas,Precinct 32,3
John R. Raese,U.S. Senate,,,Nicholas,Precinct 32,77
Joe Manchin III,U.S. Senate,,,Nicholas,Precinct 32,124
Jeff Becker,U.S. Senate,,,Nicholas,Precinct 32,0
Jesse Johnson,U.S. Senate,,,Nicholas,Precinct 32,2
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Nicholas,Precinct 32,75
Nick Joe Rahall II,U.S. House,3,,Nicholas,Precinct 32,123
Adam Harris Milligan,State Senate,11,,Nicholas,Precinct 32,65
Gregory A. Tucker,State Senate,11,,Nicholas,Precinct 32,122
Tom Thacker,State Senate,11,,Nicholas,Precinct 32,8
"Harold ""Pete"" Sigler",House of Delegates,35,,Nicholas,Precinct 32,102
Sam J. Argento,House of Delegates,35,,Nicholas,Precinct 32,93
Joe Talbott,House of Delegates,36,,Nicholas,Precinct 32,
Duane Borchers Sr.,House of Delegates,36,,Nicholas,Precinct 32,
Marshall W. Clay,House of Delegates,29,,Nicholas,Precinct 32,
Margaret anne Staggers,House of Delegates,29,,Nicholas,Precinct 32,
David Perry,House of Delegates,29,,Nicholas,Precinct 32,
John Pino,House of Delegates,29,,Nicholas,Precinct 32,
,Straight Party Ticket,,REP,Nicholas,Precinct 33,45
,Straight Party Ticket,,DEM,Nicholas,Precinct 33,84
,Straight Party Ticket,,MTN,Nicholas,Precinct 33,4
John R. Raese,U.S. Senate,,,Nicholas,Precinct 33,172
Joe Manchin III,U.S. Senate,,,Nicholas,Precinct 33,243
Jeff Becker,U.S. Senate,,,Nicholas,Precinct 33,6
Jesse Johnson,U.S. Senate,,,Nicholas,Precinct 33,9
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Nicholas,Precinct 33,200
Nick Joe Rahall II,U.S. House,3,,Nicholas,Precinct 33,216
Adam Harris Milligan,State Senate,11,,Nicholas,Precinct 33,132
Gregory A. Tucker,State Senate,11,,Nicholas,Precinct 33,263
Tom Thacker,State Senate,11,,Nicholas,Precinct 33,17
"Harold ""Pete"" Sigler",House of Delegates,35,,Nicholas,Precinct 33,247
Sam J. Argento,House of Delegates,35,,Nicholas,Precinct 33,172
Joe Talbott,House of Delegates,36,,Nicholas,Precinct 33,
Duane Borchers Sr.,House of Delegates,36,,Nicholas,Precinct 33,
Marshall W. Clay,House of Delegates,29,,Nicholas,Precinct 33,
Margaret anne Staggers,House of Delegates,29,,Nicholas,Precinct 33,
David Perry,House of Delegates,29,,Nicholas,Precinct 33,
John Pino,House of Delegates,29,,Nicholas,Precinct 33,
,Straight Party Ticket,,REP,Nicholas,Precinct 35,49
,Straight Party Ticket,,DEM,Nicholas,Precinct 35,74
,Straight Party Ticket,,MTN,Nicholas,Precinct 35,0
John R. Raese,U.S. Senate,,,Nicholas,Precinct 35,179
Joe Manchin III,U.S. Senate,,,Nicholas,Precinct 35,249
Jeff Becker,U.S. Senate,,,Nicholas,Precinct 35,2
Jesse Johnson,U.S. Senate,,,Nicholas,Precinct 35,9
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Nicholas,Precinct 35,190
Nick Joe Rahall II,U.S. House,3,,Nicholas,Precinct 35,231
Adam Harris Milligan,State Senate,11,,Nicholas,Precinct 35,143
Gregory A. Tucker,State Senate,11,,Nicholas,Precinct 35,259
Tom Thacker,State Senate,11,,Nicholas,Precinct 35,15
"Harold ""Pete"" Sigler",House of Delegates,35,,Nicholas,Precinct 35,226
Sam J. Argento,House of Delegates,35,,Nicholas,Precinct 35,192
Joe Talbott,House of Delegates,36,,Nicholas,Precinct 35,
Duane Borchers Sr.,House of Delegates,36,,Nicholas,Precinct 35,
Marshall W. Clay,House of Delegates,29,,Nicholas,Precinct 35,
Margaret anne Staggers,House of Delegates,29,,Nicholas,Precinct 35,
David Perry,House of Delegates,29,,Nicholas,Precinct 35,
John Pino,House of Delegates,29,,Nicholas,Precinct 35,
,Straight Party Ticket,,REP,Nicholas,TOTALS,770
,Straight Party Ticket,,DEM,Nicholas,TOTALS,1466
,Straight Party Ticket,,MTN,Nicholas,TOTALS,24
John R. Raese,U.S. Senate,,,Nicholas,TOTALS,2839
Joe Manchin III,U.S. Senate,,,Nicholas,TOTALS,4270
Jeff Becker,U.S. Senate,,,Nicholas,TOTALS,64
Jesse Johnson,U.S. Senate,,,Nicholas,TOTALS,133
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Nicholas,TOTALS,2997
Nick Joe Rahall II,U.S. House,3,,Nicholas,TOTALS,4106
Adam Harris Milligan,State Senate,11,,Nicholas,TOTALS,2221
Gregory A. Tucker,State Senate,11,,Nicholas,TOTALS,4530
Tom Thacker,State Senate,11,,Nicholas,TOTALS,258
"Harold ""Pete"" Sigler",House of Delegates,35,,Nicholas,TOTALS,3138
Sam J. Argento,House of Delegates,35,,Nicholas,TOTALS,2153
Joe Talbott,House of Delegates,36,,Nicholas,TOTALS,1012
Duane Borchers Sr.,House of Delegates,36,,Nicholas,TOTALS,475
Marshall W. Clay,House of Delegates,29,,Nicholas,TOTALS,44
Margaret anne Staggers,House of Delegates,29,,Nicholas,TOTALS,99
David Perry,House of Delegates,29,,Nicholas,TOTALS,85
John Pino,House of Delegates,29,,Nicholas,TOTALS,81
