candidate,office,district,party,county,precinct,total votes
Mark Wills,State Senate,10,,Summers,Precinct 32 - Pence Springs,118
Roy G. Cooper,House of Delegates,26,,Summers,Precinct 32 - Pence Springs,134
Gerald L. Crosier,House of Delegates,26,,Summers,Precinct 32 - Pence Springs,109
"Richard ""Ben"" Franklin",House of Delegates,27,,Summers,Precinct 32 - Pence Springs,
John David O'Neal IV,House of Delegates,27,,Summers,Precinct 32 - Pence Springs,
Linda Sumner,House of Delegates,27,,Summers,Precinct 32 - Pence Springs,
Rick Snuffer,House of Delegates,27,,Summers,Precinct 32 - Pence Springs,
"William R. ""Bill"" Wooton",House of Delegates,27,,Summers,Precinct 32 - Pence Springs,
Sally M Susman,House of Delegates,27,,Summers,Precinct 32 - Pence Springs,
Virginia Mahan,House of Delegates,27,,Summers,Precinct 32 - Pence Springs,
Mel Kessler,House of Delegates,27,,Summers,Precinct 32 - Pence Springs,
Rick Moye,House of Delegates,27,,Summers,Precinct 32 - Pence Springs,
John R. Raese,U.S. Senate,,,Summers,TOTAL,1471
Joe Manchin III,U.S. Senate,,,Summers,TOTAL,2188
Jeff Becker,U.S. Senate,,,Summers,TOTAL,64
Jesse Johnson,U.S. Senate,,,Summers,TOTAL,99
"John R. ""Rick"" Bartlett",U.S. Senate,,,Summers,TOTAL,0
"Charles G. ""Bud"" Railey",U.S. Senate,,,Summers,TOTAL,0
"Elliott E. ""Spike"" Maynard",U.S. House,3,,Summers,TOTAL,1587
"Nick Joe Rahall, II",U.S. House,3,,Summers,TOTAL,2106
Butch Paugh,U.S. House,3,,Summers,TOTAL,2
John Barnes,State Senate,10,,Summers,TOTAL,1591
Ronald F. (Ron) Miller,State Senate,10,,Summers,TOTAL,1870
Philip L. Stevens,State Senate,10,,Summers,TOTAL,1870
Mark Wills,State Senate,10,,Summers,TOTAL,1604
Roy G. Cooper,House of Delegates,26,,Summers,TOTAL,552
Gerald L. Crosier,House of Delegates,26,,Summers,TOTAL,390
"Richard ""Ben"" Franklin",House of Delegates,27,,Summers,TOTAL,787
John David O'Neal IV,House of Delegates,27,,Summers,TOTAL,1653
Linda Sumner,House of Delegates,27,,Summers,TOTAL,1348
Rick Snuffer,House of Delegates,27,,Summers,TOTAL,925
"William R. ""Bill"" Wooton",House of Delegates,27,,Summers,TOTAL,1195
Sally M Susman,House of Delegates,27,,Summers,TOTAL,1365
Virginia Mahan,House of Delegates,27,,Summers,TOTAL,1345
Mel Kessler,House of Delegates,27,,Summers,TOTAL,863
Rick Moye,House of Delegates,27,,Summers,TOTAL,1130
