year,election,office,party,candidate,county,votes,winner
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Clay,2851,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Doddridge,1127,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Fayette,18068,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Gilmer,2246,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Grant,1162,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Greenbrier,8349,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Hampshire,3510,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Hancock,10880,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Hardy,3013,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Harrison,21844,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Jackson,3738,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Jefferson,4603,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Kanawha,57724,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Lewis,3861,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Lincoln,5206,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Logan,16265,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Marion,18666,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Marshall,8767,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Mason,4691,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Mercer,16299,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Mineral,4983,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Mingo,11404,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Monongalia,12547,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Monroe,3012,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Morgan,1415,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,McDowell,18416,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Nicholas,5721,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Ohio,17137,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Pendleton,2477,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Pleasants,1874,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Pocahontas,2805,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Preston,4137,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Putnam,5344,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Raleigh,19918,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Randolph,7584,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Ritchie,1677,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Roane,3312,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Summers,4561,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Taylor,3413,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Tucker,2137,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Tyler,1571,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Upshur,2642,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wayne,9576,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Webster,3323,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wetzel,4494,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wirt,1116,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wood,16783,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Wyoming,8068,
1960,general,Judge of the Supreme Court of Appeals,DEM,Harlan M. Calhoun,Totals,451084,TRUE
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Barbour,3400,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Berkeley,6692,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Boone,3556,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Braxton,2565,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Brooke,4439,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Cabell,22179,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Calhoun,1515,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Clay,2174,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Doddridge,2082,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Fayette,6205,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Gilmer,1335,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Grant,2885,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Greenbrier,5491,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Hampshire,1505,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Hancock,6123,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Hardy,1384,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Harrison,14413,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Jackson,4930,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Jefferson,2034,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Kanawha,49112,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Lewis,4075,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Lincoln,4236,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Logan,6740,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Marion,11681,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Marshall,8047,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Mason,5593,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Mercer,9263,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Mineral,4843,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Mingo,4305,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Monongalia,9048,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Monroe,2855,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Morgan,2363,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,McDowell,5581,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Nicholas,3638,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Ohio,15604,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Pendleton,1475,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Pleasants,1724,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Pocahontas,2147,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Preston,5897,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Putnam,4950,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Raleigh,10419,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Randolph,3477,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Ritchie,3509,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Roane,4111,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Summers,2636,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Taylor,3482,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Tucker,1532,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Tyler,3165,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Upshur,4545,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wayne,6450,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Webster,1303,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wetzel,3743,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wirt,1166,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wood,18326,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Wyoming,4529,
1960,general,Judge of the Supreme Court of Appeals,REP,E. Franklin Pauley,Totals,330477,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Barbour,3481,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Berkeley,6552,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Boone,3499,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Braxton,2555,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Brooke,4373,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Cabell,21606,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Calhoun,1507,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Clay,2159,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Doddridge,2067,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Fayette,5964,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Gilmer,1332,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Grant,2881,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Greenbrier,5412,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Hampshire,1406,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Hancock,6244,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Hardy,1212,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Harrison,15256,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Jackson,4864,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Jefferson,2040,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Kanawha,47350,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Lewis,4261,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Lincoln,4180,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Logan,6825,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Marion,12139,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Marshall,8039,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Mason,5463,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Mercer,8540,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Mineral,4898,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Mingo,4164,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Monongalia,9068,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Monroe,2841,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Morgan,2344,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,McDowell,5432,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Nicholas,3454,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Ohio,15273,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Pendleton,1393,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Pleasants,1691,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Pocahontas,2148,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Preston,6196,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Putnam,4771,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Raleigh,9927,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Randolph,3713,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Ritchie,3495,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Roane,4081,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Summers,2584,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Taylor,3792,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Tucker,1645,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Tyler,3153,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Upshur,4609,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Wayne,6253,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Webster,1329,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Wetzel,3681,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Wirt,1152,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Wood,18375,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Wyoming,4351,
1960,general,Judge of the Supreme Court of Appeals,REP,Dayton Stemple,Totals,327020,
