year,election,office,party,candidate,county,votes,winner
1960,general,Commissioner of Agriculture,REP,Howard Perine,Grant,2956,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Greenbrier,5339,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Hampshire,1606,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Hancock,5851,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Hardy,1416,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Harrison,14688,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Jackson,4854,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Jefferson,2054,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Kanawha,48264,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Lewis,4051,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Lincoln,4233,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Logan,7011,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Marion,11799,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Marshall,8067,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Mason,5446,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Mercer,9233,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Mineral,5232,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Mingo,4262,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Monongalia,9488,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Monroe,2828,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Morgan,2381,
1960,general,Commissioner of Agriculture,REP,Howard Perine,McDowell,5510,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Nicholas,3517,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Ohio,15326,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Pendleton,1559,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Pleasants,1565,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Pocahontas,2178,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Preston,5953,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Putnam,4768,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Raleigh,9828,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Randolph,4282,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Ritchie,3408,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Roane,4075,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Summers,2631,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Taylor,3462,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Tucker,1588,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Tyler,3106,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Upshur,4547,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Wayne,6408,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Webster,1369,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Wetzel,3636,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Wirt,1107,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Wood,16055,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Wyoming,4419,
1960,general,Commissioner of Agriculture,REP,Howard Perine,Totals,326770,
