year,election,office,party,district,candidate,county,votes,winner
2002,general,State Senate,D,10,Mary Pearl Compton,Totals,10607,
2002,general,State Senate,D,10,Mary Pearl Compton,Fayette,368,
2002,general,State Senate,D,10,Mary Pearl Compton,Greenbrier,3595,
2002,general,State Senate,D,10,Mary Pearl Compton,Mercer,3693,
2002,general,State Senate,D,10,Mary Pearl Compton,Monroe,1567,
2002,general,State Senate,D,10,Mary Pearl Compton,Summers,1384,
2002,general,State Senate,R,10,"Jesse O Guills, Jr.",Totals,14760,TRUE
2002,general,State Senate,R,10,"Jesse O Guills, Jr.",Fayette,261,
2002,general,State Senate,R,10,"Jesse O Guills, Jr.",Greenbrier,5811,
2002,general,State Senate,R,10,"Jesse O Guills, Jr.",Mercer,4699,
2002,general,State Senate,R,10,"Jesse O Guills, Jr.",Monroe,2110,
2002,general,State Senate,R,10,"Jesse O Guills, Jr.",Summers,1879,
2002,general,State Senate,D,11,C. Randy White,Totals,16256,TRUE
2002,general,State Senate,D,11,C. Randy White,Clay,1612,
2002,general,State Senate,D,11,C. Randy White,Fayette,6167,
2002,general,State Senate,D,11,C. Randy White,Nicholas,4246,
2002,general,State Senate,D,11,C. Randy White,Upshur,2263,
2002,general,State Senate,D,11,C. Randy White,Webster,1968,
2002,general,State Senate,R,11,Rick Rice,Totals,9024,
2002,general,State Senate,R,11,Rick Rice,Clay,814,
2002,general,State Senate,R,11,Rick Rice,Fayette,2862,
2002,general,State Senate,R,11,Rick Rice,Nicholas,1727,
2002,general,State Senate,R,11,Rick Rice,Upshur,3264,
2002,general,State Senate,R,11,Rick Rice,Webster,357,
2002,general,State Senate,D,12,Joe Minard,Totals,20615,TRUE
2002,general,State Senate,D,12,Joe Minard,Braxton,2370,
2002,general,State Senate,D,12,Joe Minard,Gilmer,1379,
2002,general,State Senate,D,12,Joe Minard,Harrison,13381,
2002,general,State Senate,D,12,Joe Minard,Lewis,3485,
2002,general,State Senate,D,13,Mike Oliverio,Totals,20031,TRUE
2002,general,State Senate,D,13,Mike Oliverio,Marion,10196,
2002,general,State Senate,D,13,Mike Oliverio,Monongalia,9835,
2002,general,State Senate,R,13,Toni Tampoya,Totals,5070,
2002,general,State Senate,R,13,Toni Tampoya,Marion,2664,
2002,general,State Senate,R,13,Toni Tampoya,Monongalia,2406,
2002,general,State Senate,D,14,James A. Baughman,Totals,9190,
2002,general,State Senate,D,14,James A. Baughman,Barbour,1791,
2002,general,State Senate,D,14,James A. Baughman,Grant,101,
2002,general,State Senate,D,14,James A. Baughman,Mineral,1701,
2002,general,State Senate,D,14,James A. Baughman,Monongalia,1156,
2002,general,State Senate,D,14,James A. Baughman,Preston,2099,
2002,general,State Senate,D,14,James A. Baughman,Taylor,1505,
2002,general,State Senate,D,14,James A. Baughman,Tucker,837,
2002,general,State Senate,R,14,Sarah M. Minear,Totals,18774,TRUE
2002,general,State Senate,R,14,Sarah M. Minear,Barbour,2691,
2002,general,State Senate,R,14,Sarah M. Minear,Grant,434,
2002,general,State Senate,R,14,Sarah M. Minear,Mineral,4564,
2002,general,State Senate,R,14,Sarah M. Minear,Monongalia,1693,
2002,general,State Senate,R,14,Sarah M. Minear,Preston,5315,
2002,general,State Senate,R,14,Sarah M. Minear,Taylor,2489,
2002,general,State Senate,R,14,Sarah M. Minear,Tucker,1588,
2002,general,State Senate,Constitution,14,"John R. ""Rick"" Bartlett",Totals,39,
2002,general,State Senate,Constitution,14,"John R. ""Rick"" Bartlett",Barbour,5,
2002,general,State Senate,Constitution,14,"John R. ""Rick"" Bartlett",Grant,1,
2002,general,State Senate,Constitution,14,"John R. ""Rick"" Bartlett",Mineral,1,
2002,general,State Senate,Constitution,14,"John R. ""Rick"" Bartlett",Monongalia,1,
2002,general,State Senate,Constitution,14,"John R. ""Rick"" Bartlett",Preston,17,
2002,general,State Senate,Constitution,14,"John R. ""Rick"" Bartlett",Taylor,2,
2002,general,State Senate,Constitution,14,"John R. ""Rick"" Bartlett",Tucker,12,
2002,general,State Senate,D,15,Walt Helmick,Totals,14630,TRUE
2002,general,State Senate,D,15,Walt Helmick,Berkeley,341,
2002,general,State Senate,D,15,Walt Helmick,Grant,1235,
2002,general,State Senate,D,15,Walt Helmick,Hampshire,1830,
2002,general,State Senate,D,15,Walt Helmick,Hardy,2110,
2002,general,State Senate,D,15,Walt Helmick,Morgan,1022,
2002,general,State Senate,D,15,Walt Helmick,Pendleton,1558,
2002,general,State Senate,D,15,Walt Helmick,Pocahontas,1558,
2002,general,State Senate,D,15,Walt Helmick,Randolph,4654,
2002,general,State Senate,D,15,Walt Helmick,Upshur,322,
2002,general,State Senate,R,15,Chris Davis,Totals,10461,
2002,general,State Senate,R,15,Chris Davis,Berkeley,728,
2002,general,State Senate,R,15,Chris Davis,Grant,871,
2002,general,State Senate,R,15,Chris Davis,Hampshire,2588,
2002,general,State Senate,R,15,Chris Davis,Hardy,982,
2002,general,State Senate,R,15,Chris Davis,Morgan,1944,
2002,general,State Senate,R,15,Chris Davis,Pendleton,543,
2002,general,State Senate,R,15,Chris Davis,Pocahontas,644,
2002,general,State Senate,R,15,Chris Davis,Randolph,1906,
2002,general,State Senate,R,15,Chris Davis,Upshur,255,
2002,general,State Senate,Mountain,15,Kit Patten,Totals,1173,
2002,general,State Senate,Mountain,15,Kit Patten,Berkeley,84,
2002,general,State Senate,Mountain,15,Kit Patten,Grant,23,
2002,general,State Senate,Mountain,15,Kit Patten,Hampshire,186,
2002,general,State Senate,Mountain,15,Kit Patten,Hardy,49,
2002,general,State Senate,Mountain,15,Kit Patten,Morgan,630,
2002,general,State Senate,Mountain,15,Kit Patten,Pendleton,33,
2002,general,State Senate,Mountain,15,Kit Patten,Pocahontas,154,
2002,general,State Senate,Mountain,15,Kit Patten,Randolph,5,
2002,general,State Senate,Mountain,15,Kit Patten,Upshur,9,
2002,general,State Senate,D,16,John Unger,Totals,20021,TRUE
2002,general,State Senate,D,16,John Unger,Berkeley,11985,
2002,general,State Senate,D,16,John Unger,Jefferson,8036,
2002,general,State Senate,D,17,"Brooks McCabe, Jr.",Totals,30657,TRUE
2002,general,State Senate,D,17,"Brooks McCabe, Jr.",Kanawha,30657,
2002,general,State Senate,R,17,Patrick Lane,Totals,25044,
2002,general,State Senate,R,17,Patrick Lane,Kanawha,25044,
