candidate,office,district,party,county,precinct,total votes
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 12,144
Arne Moltis,Governor,,DEM,Taylor,Precinct 12,23
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 12,154
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 12,148
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 12,152
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 12,54
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 12,25
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 12,3
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 12,15
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 12,54
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 12,148
Bob Williams,State Senate,14,DEM,Taylor,Precinct 12,149
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 12,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 12,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 12,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 12,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 12,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 12,116
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 12,49
Ron Paul,President,,REP,Taylor,Precinct 12,14
Mitt Romney,President,,REP,Taylor,Precinct 12,71
Newt Gingrich,President,,REP,Taylor,Precinct 12,3
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 12,0
Rick Santorum,President,,REP,Taylor,Precinct 12,12
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 12,86
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 12,83
Ralph William Clark,Governor,,REP,Taylor,Precinct 12,17
Bill Maloney,Governor,,REP,Taylor,Precinct 12,77
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 12,74
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 12,76
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 12,47
Mike Hall,Treasurer,,REP,Taylor,Precinct 12,30
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 12,74
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 12,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 12,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 12,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 12,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 12,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 12,85
Barack Obama,President,,DEM,Taylor,Precinct 14,49
Keith Judd,President,,DEM,Taylor,Precinct 14,44
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,Precinct 14,25
Joe Manchin III,U.S. Senate,,DEM,Taylor,Precinct 14,78
Sue Thorn,U.S. House,1,DEM,Taylor,Precinct 14,80
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 14,93
Arne Moltis,Governor,,DEM,Taylor,Precinct 14,10
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 14,96
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 14,89
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 14,90
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 14,23
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 14,27
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 14,1
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 14,18
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 14,22
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 14,92
Bob Williams,State Senate,14,DEM,Taylor,Precinct 14,94
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 14,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 14,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 14,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 14,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 14,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 14,85
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 14,24
Ron Paul,President,,REP,Taylor,Precinct 14,0
Mitt Romney,President,,REP,Taylor,Precinct 14,33
Newt Gingrich,President,,REP,Taylor,Precinct 14,4
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 14,0
Rick Santorum,President,,REP,Taylor,Precinct 14,9
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 14,46
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 14,41
Ralph William Clark,Governor,,REP,Taylor,Precinct 14,5
Bill Maloney,Governor,,REP,Taylor,Precinct 14,43
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 14,38
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 14,39
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 14,18
Mike Hall,Treasurer,,REP,Taylor,Precinct 14,22
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 14,41
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 14,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 14,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 14,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 14,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 14,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 14,42
Barack Obama,President,,DEM,Taylor,Precinct 17,50
Keith Judd,President,,DEM,Taylor,Precinct 17,64
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,Precinct 17,22
Joe Manchin III,U.S. Senate,,DEM,Taylor,Precinct 17,102
Sue Thorn,U.S. House,1,DEM,Taylor,Precinct 17,91
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 17,101
Arne Moltis,Governor,,DEM,Taylor,Precinct 17,22
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 17,112
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 17,100
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 17,106
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 17,33
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 17,11
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 17,5
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 17,13
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 17,50
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 17,107
Bob Williams,State Senate,14,DEM,Taylor,Precinct 17,103
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 17,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 17,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 17,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 17,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 17,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 17,81
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 17,41
Ron Paul,President,,REP,Taylor,Precinct 17,5
Mitt Romney,President,,REP,Taylor,Precinct 17,45
Newt Gingrich,President,,REP,Taylor,Precinct 17,6
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 17,0
Rick Santorum,President,,REP,Taylor,Precinct 17,7
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 17,56
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 17,61
Ralph William Clark,Governor,,REP,Taylor,Precinct 17,9
Bill Maloney,Governor,,REP,Taylor,Precinct 17,51
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 17,54
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 17,48
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 17,35
Mike Hall,Treasurer,,REP,Taylor,Precinct 17,20
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 17,56
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 17,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 17,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 17,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 17,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 17,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 17,53
Barack Obama,President,,DEM,Taylor,Precinct 19,62
Keith Judd,President,,DEM,Taylor,Precinct 19,54
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,Precinct 19,26
Joe Manchin III,U.S. Senate,,DEM,Taylor,Precinct 19,111
Sue Thorn,U.S. House,1,DEM,Taylor,Precinct 19,98
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 19,108
Arne Moltis,Governor,,DEM,Taylor,Precinct 19,26
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 19,128
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 19,120
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 19,120
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 19,32
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 19,17
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 19,7
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 19,9
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 19,51
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 19,120
Bob Williams,State Senate,14,DEM,Taylor,Precinct 19,119
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 19,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 19,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 19,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 19,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 19,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 19,85
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 19,48
Ron Paul,President,,REP,Taylor,Precinct 19,6
Mitt Romney,President,,REP,Taylor,Precinct 19,53
Newt Gingrich,President,,REP,Taylor,Precinct 19,8
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 19,0
Rick Santorum,President,,REP,Taylor,Precinct 19,6
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 19,63
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 19,64
Ralph William Clark,Governor,,REP,Taylor,Precinct 19,8
Bill Maloney,Governor,,REP,Taylor,Precinct 19,59
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 19,55
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 19,53
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 19,23
Mike Hall,Treasurer,,REP,Taylor,Precinct 19,37
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 19,55
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 19,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 19,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 19,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 19,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 19,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 19,64
Barack Obama,President,,DEM,Taylor,Precinct 23,51
Keith Judd,President,,DEM,Taylor,Precinct 23,32
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,Precinct 23,26
Joe Manchin III,U.S. Senate,,DEM,Taylor,Precinct 23,61
Sue Thorn,U.S. House,1,DEM,Taylor,Precinct 23,70
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 23,73
Arne Moltis,Governor,,DEM,Taylor,Precinct 23,14
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 23,74
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 23,72
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 23,74
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 23,18
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 23,19
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 23,3
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 23,6
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 23,27
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 23,78
Bob Williams,State Senate,14,DEM,Taylor,Precinct 23,75
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 23,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 23,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 23,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 23,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 23,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 23,69
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 23,20
Ron Paul,President,,REP,Taylor,Precinct 23,2
Mitt Romney,President,,REP,Taylor,Precinct 23,26
Newt Gingrich,President,,REP,Taylor,Precinct 23,5
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 23,1
Rick Santorum,President,,REP,Taylor,Precinct 23,6
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 23,39
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 23,40
Ralph William Clark,Governor,,REP,Taylor,Precinct 23,7
Bill Maloney,Governor,,REP,Taylor,Precinct 23,34
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 23,35
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 23,36
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 23,19
Mike Hall,Treasurer,,REP,Taylor,Precinct 23,17
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 23,34
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 23,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 23,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 23,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 23,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 23,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 23,35
Barack Obama,President,,DEM,Taylor,Precinct 25,25
Keith Judd,President,,DEM,Taylor,Precinct 25,16
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,Precinct 25,7
Joe Manchin III,U.S. Senate,,DEM,Taylor,Precinct 25,39
Sue Thorn,U.S. House,1,DEM,Taylor,Precinct 25,38
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 25,37
Arne Moltis,Governor,,DEM,Taylor,Precinct 25,9
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 25,43
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 25,41
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 25,41
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 25,9
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 25,9
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 25,1
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 25,6
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 25,16
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 25,38
Bob Williams,State Senate,14,DEM,Taylor,Precinct 25,40
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 25,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 25,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 25,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 25,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 25,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 25,33
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 25,13
Ron Paul,President,,REP,Taylor,Precinct 25,4
Mitt Romney,President,,REP,Taylor,Precinct 25,13
Newt Gingrich,President,,REP,Taylor,Precinct 25,2
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 25,0
Rick Santorum,President,,REP,Taylor,Precinct 25,4
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 25,21
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 25,21
Ralph William Clark,Governor,,REP,Taylor,Precinct 25,2
Bill Maloney,Governor,,REP,Taylor,Precinct 25,20
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 25,18
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 25,17
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 25,9
Mike Hall,Treasurer,,REP,Taylor,Precinct 25,9
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 25,17
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 25,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 25,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 25,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 25,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 25,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 25,21
Barack Obama,President,,DEM,Taylor,Precinct 26,36
Keith Judd,President,,DEM,Taylor,Precinct 26,19
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,Precinct 26,16
Joe Manchin III,U.S. Senate,,DEM,Taylor,Precinct 26,47
Sue Thorn,U.S. House,1,DEM,Taylor,Precinct 26,45
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 26,50
Arne Moltis,Governor,,DEM,Taylor,Precinct 26,13
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 26,58
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 26,55
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 26,54
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 26,15
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 26,9
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 26,3
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 26,9
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 26,17
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 26,54
Bob Williams,State Senate,14,DEM,Taylor,Precinct 26,54
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 26,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 26,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 26,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 26,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 26,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 26,44
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 26,19
Ron Paul,President,,REP,Taylor,Precinct 26,2
Mitt Romney,President,,REP,Taylor,Precinct 26,22
Newt Gingrich,President,,REP,Taylor,Precinct 26,0
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 26,0
Rick Santorum,President,,REP,Taylor,Precinct 26,5
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 26,25
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 26,25
Ralph William Clark,Governor,,REP,Taylor,Precinct 26,5
Bill Maloney,Governor,,REP,Taylor,Precinct 26,20
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 26,19
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 26,19
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 26,14
Mike Hall,Treasurer,,REP,Taylor,Precinct 26,7
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 26,16
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 26,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 26,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 26,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 26,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 26,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 26,24
Barack Obama,President,,DEM,Taylor,Precinct 29,47
Keith Judd,President,,DEM,Taylor,Precinct 29,39
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,Precinct 29,13
Joe Manchin III,U.S. Senate,,DEM,Taylor,Precinct 29,82
Sue Thorn,U.S. House,1,DEM,Taylor,Precinct 29,73
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 29,81
Arne Moltis,Governor,,DEM,Taylor,Precinct 29,15
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 29,88
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 29,83
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 29,85
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 29,28
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 29,17
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 29,3
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 29,9
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 29,29
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 29,81
Bob Williams,State Senate,14,DEM,Taylor,Precinct 29,80
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 29,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 29,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 29,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 29,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 29,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 29,73
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 29,22
Ron Paul,President,,REP,Taylor,Precinct 29,6
Mitt Romney,President,,REP,Taylor,Precinct 29,34
Newt Gingrich,President,,REP,Taylor,Precinct 29,3
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 29,0
Rick Santorum,President,,REP,Taylor,Precinct 29,6
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 29,45
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 29,37
Ralph William Clark,Governor,,REP,Taylor,Precinct 29,5
Bill Maloney,Governor,,REP,Taylor,Precinct 29,41
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 29,39
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 29,40
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 29,25
Mike Hall,Treasurer,,REP,Taylor,Precinct 29,15
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 29,35
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 29,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 29,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 29,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 29,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 29,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 29,44
Barack Obama,President,,DEM,Taylor,Precinct 31,75
Keith Judd,President,,DEM,Taylor,Precinct 31,31
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,Precinct 31,30
Joe Manchin III,U.S. Senate,,DEM,Taylor,Precinct 31,79
Sue Thorn,U.S. House,1,DEM,Taylor,Precinct 31,81
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 31,85
Arne Moltis,Governor,,DEM,Taylor,Precinct 31,21
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 31,104
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 31,94
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 31,89
Steve Miller,Commissioner of Agriculture,,DEM,Taylor,Precinct 31,29
Sally Shepherd,Commissioner of Agriculture,,DEM,Taylor,Precinct 31,20
Bobb Tabb,Commissioner of Agriculture,,DEM,Taylor,Precinct 31,3
Joe Messineo,Commissioner of Agriculture,,DEM,Taylor,Precinct 31,11
Walt Helmick,Commissioner of Agriculture,,DEM,Taylor,Precinct 31,29
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Taylor,Precinct 31,96
Bob Williams,State Senate,14,DEM,Taylor,Precinct 31,98
Tim Miley,House of Delegates,48,DEM,Taylor,Precinct 31,
Martin Shaffer,House of Delegates,48,DEM,Taylor,Precinct 31,
Ron Fragale,House of Delegates,48,DEM,Taylor,Precinct 31,
"Samuel J. ""Sam"" Cann",House of Delegates,48,DEM,Taylor,Precinct 31,
Richard J. Iaquinta,House of Delegates,48,DEM,Taylor,Precinct 31,
Mike Manypenny,House of Delegates,49,DEM,Taylor,Precinct 31,92
Francis W. Nestor,House of Delegates,49,DEM,Taylor,Precinct 31,23
Ron Paul,President,,REP,Taylor,Precinct 31,6
Mitt Romney,President,,REP,Taylor,Precinct 31,20
Newt Gingrich,President,,REP,Taylor,Precinct 31,3
"Charles ""Buddy"" Roemer",President,,REP,Taylor,Precinct 31,1
Rick Santorum,President,,REP,Taylor,Precinct 31,12
John R. Raese,U.S. Senate,,REP,Taylor,Precinct 31,39
David B. McKinley,U.S. House,1,REP,Taylor,Precinct 31,40
Ralph William Clark,Governor,,REP,Taylor,Precinct 31,3
Bill Maloney,Governor,,REP,Taylor,Precinct 31,38
Brian Savilla,Secretary of State,,REP,Taylor,Precinct 31,36
Larry V. Faircloth,Auditor,,REP,Taylor,Precinct 31,35
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Taylor,Precinct 31,21
Mike Hall,Treasurer,,REP,Taylor,Precinct 31,11
Patrick Morrisey,Attorney General,,REP,Taylor,Precinct 31,35
"Ed ""Buddy"" Randolph",House of Delegates,48,REP,Taylor,Precinct 31,
Danny Hamrick,House of Delegates,48,REP,Taylor,Precinct 31,
"""Benjamin"" Dan Franklin",House of Delegates,48,REP,Taylor,Precinct 31,
Terry Woodside,House of Delegates,48,REP,Taylor,Precinct 31,
Diana Bartley,House of Delegates,48,REP,Taylor,Precinct 31,
Jeff Tansill,House of Delegates,49,REP,Taylor,Precinct 31,39
Barack Obama,President,,DEM,Taylor,Precinct 36,93
Keith Judd,President,,DEM,Taylor,Precinct 36,72
Sheirl Fletcher,U.S. Senate,,DEM,Taylor,Precinct 36,34
Joe Manchin III,U.S. Senate,,DEM,Taylor,Precinct 36,168
Sue Thorn,U.S. House,1,DEM,Taylor,Precinct 36,154
Earl Ray Tomblin,Governor,,DEM,Taylor,Precinct 36,179
Arne Moltis,Governor,,DEM,Taylor,Precinct 36,19
Natalie E. Tennant,Secretary of State,,DEM,Taylor,Precinct 36,185
Glen B. Gainer III,Auditor,,DEM,Taylor,Precinct 36,170
John D. Perdue,Treasurer,,DEM,Taylor,Precinct 36,166
