candidate,office,district,party,county,precinct,total votes
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 9,41
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 9,
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 9,
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 9,14
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 9,29
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 9,28
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 9,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 9,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 9,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 9,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 9,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 9,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 9,
Keith Judd,President ,,DEM,Nicholas,Precinct 13,50
Barack Obama,President ,,DEM,Nicholas,Precinct 13,30
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 13,22
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 13,67
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 13,75
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 13,62
Arne Moltis,Governor,,DEM,Nicholas,Precinct 13,24
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 13,79
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 13,75
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 13,72
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 13,50
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 13,9
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 13,2
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 13,13
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 13,12
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 13,75
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 13,15
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 13,16
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 13,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 13,
Newt Gingrich,President ,,REP,Nicholas,Precinct 13,1
Ron Paul,President ,,REP,Nicholas,Precinct 13,3
Mitt Romney,President ,,REP,Nicholas,Precinct 13,9
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 13,0
Rick Santorum,President ,,REP,Nicholas,Precinct 13,3
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 13,15
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 13,8
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 13,6
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 13,1
Ralph William Clark,Governor,,REP,Nicholas,Precinct 13,3
Bill Maloney,Governor,,REP,Nicholas,Precinct 13,13
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 13,14
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 13,13
Mike Hall,Treasurer,,REP,Nicholas,Precinct 13,7
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 13,6
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 13,13
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 13,37
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 13,34
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 13,50
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 13,37
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 13,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 13,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 13,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 13,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 13,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 13,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 13,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 13,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 13,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 13,
Keith Judd,President ,,DEM,Nicholas,Precinct 14,91
Barack Obama,President ,,DEM,Nicholas,Precinct 14,104
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 14,48
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 14,161
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 14,172
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 14,167
Arne Moltis,Governor,,DEM,Nicholas,Precinct 14,36
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 14,178
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 14,165
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 14,171
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 14,79
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 14,28
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 14,7
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 14,28
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 14,32
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 14,172
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 14,26
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 14,27
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 14,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 14,
Newt Gingrich,President ,,REP,Nicholas,Precinct 14,2
Ron Paul,President ,,REP,Nicholas,Precinct 14,2
Mitt Romney,President ,,REP,Nicholas,Precinct 14,24
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 14,0
Rick Santorum,President ,,REP,Nicholas,Precinct 14,5
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 14,25
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 14,16
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 14,11
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 14,2
Ralph William Clark,Governor,,REP,Nicholas,Precinct 14,6
Bill Maloney,Governor,,REP,Nicholas,Precinct 14,26
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 14,22
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 14,25
Mike Hall,Treasurer,,REP,Nicholas,Precinct 14,16
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 14,14
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 14,26
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 14,66
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 14,84
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 14,94
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 14,98
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 14,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 14,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 14,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 14,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 14,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 14,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 14,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 14,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 14,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 14,
Keith Judd,President ,,DEM,Nicholas,Precinct 15,88
Barack Obama,President ,,DEM,Nicholas,Precinct 15,74
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 15,19
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 15,166
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 15,144
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 15,147
Arne Moltis,Governor,,DEM,Nicholas,Precinct 15,27
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 15,159
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 15,153
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 15,146
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 15,107
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 15,20
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 15,7
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 15,12
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 15,23
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 15,145
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 15,56
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 15,63
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 15,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 15,
Newt Gingrich,President ,,REP,Nicholas,Precinct 15,12
Ron Paul,President ,,REP,Nicholas,Precinct 15,10
Mitt Romney,President ,,REP,Nicholas,Precinct 15,44
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 15,0
Rick Santorum,President ,,REP,Nicholas,Precinct 15,7
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 15,59
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 15,32
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 15,26
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 15,2
Ralph William Clark,Governor,,REP,Nicholas,Precinct 15,7
Bill Maloney,Governor,,REP,Nicholas,Precinct 15,62
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 15,53
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 15,53
Mike Hall,Treasurer,,REP,Nicholas,Precinct 15,39
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 15,23
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 15,57
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 15,74
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 15,62
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 15,90
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 15,87
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 15,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 15,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 15,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 15,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 15,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 15,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 15,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 15,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 15,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 15,
Keith Judd,President ,,DEM,Nicholas,Precinct 16,96
Barack Obama,President ,,DEM,Nicholas,Precinct 16,84
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 16,42
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 16,166
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 16,181
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 16,164
Arne Moltis,Governor,,DEM,Nicholas,Precinct 16,41
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 16,178
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 16,169
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 16,174
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 16,126
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 16,14
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 16,5
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 16,22
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 16,30
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 16,183
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 16,60
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 16,64
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 16,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 16,
Newt Gingrich,President ,,REP,Nicholas,Precinct 16,7
Ron Paul,President ,,REP,Nicholas,Precinct 16,6
Mitt Romney,President ,,REP,Nicholas,Precinct 16,58
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 16,0
Rick Santorum,President ,,REP,Nicholas,Precinct 16,4
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 16,66
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 16,38
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 16,21
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 16,11
Ralph William Clark,Governor,,REP,Nicholas,Precinct 16,8
Bill Maloney,Governor,,REP,Nicholas,Precinct 16,63
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 16,60
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 16,59
Mike Hall,Treasurer,,REP,Nicholas,Precinct 16,29
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 16,30
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 16,59
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 16,75
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 16,86
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 16,116
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 16,76
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 16,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 16,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 16,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 16,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 16,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 16,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 16,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 16,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 16,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 16,
Keith Judd,President ,,DEM,Nicholas,Precinct 17,27
Barack Obama,President ,,DEM,Nicholas,Precinct 17,12
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 17,7
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 17,38
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 17,35
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 17,38
Arne Moltis,Governor,,DEM,Nicholas,Precinct 17,5
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 17,36
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 17,35
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 17,33
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 17,26
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 17,4
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 17,1
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 17,8
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 17,3
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 17,41
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 17,14
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 17,
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 17,2
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 17,15
Newt Gingrich,President ,,REP,Nicholas,Precinct 17,0
Ron Paul,President ,,REP,Nicholas,Precinct 17,1
Mitt Romney,President ,,REP,Nicholas,Precinct 17,9
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 17,2
Rick Santorum,President ,,REP,Nicholas,Precinct 17,6
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 17,18
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 17,6
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 17,10
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 17,1
Ralph William Clark,Governor,,REP,Nicholas,Precinct 17,2
Bill Maloney,Governor,,REP,Nicholas,Precinct 17,15
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 17,17
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 17,15
Mike Hall,Treasurer,,REP,Nicholas,Precinct 17,10
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 17,6
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 17,17
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 17,16
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 17,18
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 17,
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 17,
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 17,13
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 17,23
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 17,13
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 17,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 17,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 17,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 17,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 17,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 17,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 17,
Keith Judd,President ,,DEM,Nicholas,Precinct 18,89
Barack Obama,President ,,DEM,Nicholas,Precinct 18,131
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 18,55
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 18,193
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 18,196
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 18,202
Arne Moltis,Governor,,DEM,Nicholas,Precinct 18,45
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 18,220
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 18,199
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 18,198
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 18,120
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 18,29
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 18,11
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 18,31
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 18,42
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 18,196
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 18,70
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 18,78
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 18,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 18,
Newt Gingrich,President ,,REP,Nicholas,Precinct 18,3
Ron Paul,President ,,REP,Nicholas,Precinct 18,11
Mitt Romney,President ,,REP,Nicholas,Precinct 18,63
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 18,0
Rick Santorum,President ,,REP,Nicholas,Precinct 18,10
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 18,75
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 18,48
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 18,28
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 18,3
Ralph William Clark,Governor,,REP,Nicholas,Precinct 18,7
Bill Maloney,Governor,,REP,Nicholas,Precinct 18,78
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 18,71
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 18,66
Mike Hall,Treasurer,,REP,Nicholas,Precinct 18,35
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 18,35
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 18,65
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 18,69
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 18,106
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 18,100
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 18,147
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 18,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 18,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 18,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 18,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 18,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 18,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 18,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 18,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 18,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 18,
Keith Judd,President ,,DEM,Nicholas,Precinct 19,57
Barack Obama,President ,,DEM,Nicholas,Precinct 19,70
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 19,30
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 19,121
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 19,113
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 19,112
Arne Moltis,Governor,,DEM,Nicholas,Precinct 19,33
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 19,121
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 19,113
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 19,106
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 19,65
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 19,18
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 19,4
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 19,16
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 19,27
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 19,117
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 19,47
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 19,47
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 19,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 19,
Newt Gingrich,President ,,REP,Nicholas,Precinct 19,2
Ron Paul,President ,,REP,Nicholas,Precinct 19,3
Mitt Romney,President ,,REP,Nicholas,Precinct 19,47
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 19,1
Rick Santorum,President ,,REP,Nicholas,Precinct 19,5
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 19,51
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 19,32
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 19,18
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 19,2
Ralph William Clark,Governor,,REP,Nicholas,Precinct 19,2
Bill Maloney,Governor,,REP,Nicholas,Precinct 19,50
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 19,46
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 19,45
Mike Hall,Treasurer,,REP,Nicholas,Precinct 19,27
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 19,23
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 19,46
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 19,45
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 19,60
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 19,84
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 19,63
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 19,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 19,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 19,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 19,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 19,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 19,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 19,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 19,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 19,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 19,
Keith Judd,President ,,DEM,Nicholas,Precinct 20,86
Barack Obama,President ,,DEM,Nicholas,Precinct 20,94
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 20,48
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 20,173
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 20,156
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 20,169
Arne Moltis,Governor,,DEM,Nicholas,Precinct 20,48
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 20,175
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 20,161
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 20,154
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 20,111
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 20,19
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 20,7
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 20,25
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 20,40
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 20,165
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 20,53
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 20,59
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 20,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 20,
Newt Gingrich,President ,,REP,Nicholas,Precinct 20,3
Ron Paul,President ,,REP,Nicholas,Precinct 20,12
Mitt Romney,President ,,REP,Nicholas,Precinct 20,53
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 20,1
Rick Santorum,President ,,REP,Nicholas,Precinct 20,11
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 20,68
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 20,37
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 20,22
