candidate,office,district,party,county,precinct,total votes
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 28,28
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 28,13
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 28,
Barack Obama,President,,DEM,Ohio,Precinct 28,94
Keith Judd,President,,DEM,Ohio,Precinct 28,22
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 28,22
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 28,97
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 28,105
Arne Moltis,Governor,,DEM,Ohio,Precinct 28,17
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 28,97
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 28,104
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 28,98
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 28,92
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 28,10
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 28,26
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 28,35
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 28,24
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 28,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 28,104
Jack Yost,State Senate,1,DEM,Ohio,Precinct 28,101
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 28,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 28,79
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 28,61
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 28,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 28,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 28,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 28,
Mitt Romney,President,,REP,Ohio,Precinct 31,19
Newt Gingrich,President,,REP,Ohio,Precinct 31,0
Ron Paul,President,,REP,Ohio,Precinct 31,4
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 31,2
Rick Santorum,President,,REP,Ohio,Precinct 31,3
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 31,18
David B. McKinley,U.S. House,,REP,Ohio,Precinct 31,27
Ralph William Clark,Governor,,REP,Ohio,Precinct 31,5
Bill Maloney,Governor,,REP,Ohio,Precinct 31,17
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 31,18
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 31,22
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 31,14
Mike Hall,Treasurer,,REP,Ohio,Precinct 31,5
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 31,19
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 31,21
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 31,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 31,23
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 31,6
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 31,
Barack Obama,President,,DEM,Ohio,Precinct 31,23
Keith Judd,President,,DEM,Ohio,Precinct 31,16
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 31,9
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 31,36
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 31,39
Arne Moltis,Governor,,DEM,Ohio,Precinct 31,7
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 31,37
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 31,41
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 31,31
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 31,34
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 31,3
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 31,10
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 31,10
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 31,12
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 31,4
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 31,37
Jack Yost,State Senate,1,DEM,Ohio,Precinct 31,37
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 31,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 31,30
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 31,20
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 31,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 31,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 31,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 31,
Mitt Romney,President,,REP,Ohio,Precinct 36,16
Newt Gingrich,President,,REP,Ohio,Precinct 36,1
Ron Paul,President,,REP,Ohio,Precinct 36,8
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 36,0
Rick Santorum,President,,REP,Ohio,Precinct 36,1
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 36,18
David B. McKinley,U.S. House,,REP,Ohio,Precinct 36,19
Ralph William Clark,Governor,,REP,Ohio,Precinct 36,3
Bill Maloney,Governor,,REP,Ohio,Precinct 36,19
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 36,19
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 36,16
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 36,12
Mike Hall,Treasurer,,REP,Ohio,Precinct 36,7
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 36,17
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 36,18
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 36,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 36,18
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 36,7
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 36,
Barack Obama,President,,DEM,Ohio,Precinct 36,54
Keith Judd,President,,DEM,Ohio,Precinct 36,16
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 36,11
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 36,57
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 36,55
Arne Moltis,Governor,,DEM,Ohio,Precinct 36,7
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 36,60
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 36,57
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 36,51
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 36,50
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 36,5
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 36,16
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 36,22
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 36,10
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 36,9
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 36,56
Jack Yost,State Senate,1,DEM,Ohio,Precinct 36,52
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 36,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 36,43
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 36,28
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 36,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 36,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 36,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 36,
Mitt Romney,President,,REP,Ohio,Precinct 60,50
Newt Gingrich,President,,REP,Ohio,Precinct 60,1
Ron Paul,President,,REP,Ohio,Precinct 60,9
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 60,1
Rick Santorum,President,,REP,Ohio,Precinct 60,5
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 60,45
David B. McKinley,U.S. House,,REP,Ohio,Precinct 60,59
Ralph William Clark,Governor,,REP,Ohio,Precinct 60,12
Bill Maloney,Governor,,REP,Ohio,Precinct 60,50
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 60,45
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 60,51
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 60,25
Mike Hall,Treasurer,,REP,Ohio,Precinct 60,22
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 60,43
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 60,43
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 60,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 60,58
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 60,17
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 60,
Barack Obama,President,,DEM,Ohio,Precinct 60,85
Keith Judd,President,,DEM,Ohio,Precinct 60,39
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 60,21
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 60,114
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 60,116
Arne Moltis,Governor,,DEM,Ohio,Precinct 60,20
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 60,114
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 60,123
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 60,107
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 60,113
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 60,15
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 60,30
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 60,30
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 60,20
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 60,16
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 60,107
Jack Yost,State Senate,1,DEM,Ohio,Precinct 60,112
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 60,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 60,91
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 60,64
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 60,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 60,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 60,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 60,
Mitt Romney,President,,REP,Ohio,Precinct 69,53
Newt Gingrich,President,,REP,Ohio,Precinct 69,2
Ron Paul,President,,REP,Ohio,Precinct 69,9
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 69,0
Rick Santorum,President,,REP,Ohio,Precinct 69,12
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 69,53
David B. McKinley,U.S. House,,REP,Ohio,Precinct 69,71
Ralph William Clark,Governor,,REP,Ohio,Precinct 69,11
Bill Maloney,Governor,,REP,Ohio,Precinct 69,54
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 69,50
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 69,57
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 69,36
Mike Hall,Treasurer,,REP,Ohio,Precinct 69,21
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 69,52
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 69,54
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 69,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 69,64
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 69,23
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 69,
Barack Obama,President,,DEM,Ohio,Precinct 69,79
Keith Judd,President,,DEM,Ohio,Precinct 69,39
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 69,19
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 69,112
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 69,99
Arne Moltis,Governor,,DEM,Ohio,Precinct 69,17
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 69,107
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 69,112
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 69,95
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 69,96
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 69,13
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 69,26
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 69,36
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 69,25
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 69,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 69,101
Jack Yost,State Senate,1,DEM,Ohio,Precinct 69,113
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 69,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 69,78
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 69,59
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 69,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 69,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 69,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 69,
Mitt Romney,President,,REP,Ohio,Precinct 77,19
Newt Gingrich,President,,REP,Ohio,Precinct 77,1
Ron Paul,President,,REP,Ohio,Precinct 77,2
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 77,0
Rick Santorum,President,,REP,Ohio,Precinct 77,3
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 77,15
David B. McKinley,U.S. House,,REP,Ohio,Precinct 77,22
Ralph William Clark,Governor,,REP,Ohio,Precinct 77,6
Bill Maloney,Governor,,REP,Ohio,Precinct 77,17
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 77,17
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 77,20
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 77,9
Mike Hall,Treasurer,,REP,Ohio,Precinct 77,11
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 77,16
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 77,18
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 77,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 77,20
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 77,7
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 77,
Barack Obama,President,,DEM,Ohio,Precinct 77,40
Keith Judd,President,,DEM,Ohio,Precinct 77,16
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 77,10
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 77,50
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 77,51
Arne Moltis,Governor,,DEM,Ohio,Precinct 77,9
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 77,49
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 77,52
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 77,41
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 77,47
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 77,7
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 77,8
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 77,15
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 77,12
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 77,5
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 77,48
Jack Yost,State Senate,1,DEM,Ohio,Precinct 77,47
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 77,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 77,41
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 77,26
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 77,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 77,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 77,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 77,
Mitt Romney,President,,REP,Ohio,Precinct 103,33
Newt Gingrich,President,,REP,Ohio,Precinct 103,1
Ron Paul,President,,REP,Ohio,Precinct 103,6
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 103,1
Rick Santorum,President,,REP,Ohio,Precinct 103,7
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 103,33
David B. McKinley,U.S. House,,REP,Ohio,Precinct 103,42
Ralph William Clark,Governor,,REP,Ohio,Precinct 103,3
Bill Maloney,Governor,,REP,Ohio,Precinct 103,39
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 103,34
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 103,33
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 103,13
Mike Hall,Treasurer,,REP,Ohio,Precinct 103,23
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 103,35
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 103,34
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 103,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 103,
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 103,
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 103,33
Barack Obama,President,,DEM,Ohio,Precinct 103,63
Keith Judd,President,,DEM,Ohio,Precinct 103,36
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 103,20
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 103,90
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 103,97
Arne Moltis,Governor,,DEM,Ohio,Precinct 103,16
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 103,94
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 103,100
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 103,97
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 103,99
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 103,8
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 103,28
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 103,29
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 103,20
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 103,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 103,97
Jack Yost,State Senate,1,DEM,Ohio,Precinct 103,92
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 103,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 103,
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 103,
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 103,76
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 103,51
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 103,10
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 103,37
Mitt Romney,President,,REP,Ohio,Precinct 103A,8
Newt Gingrich,President,,REP,Ohio,Precinct 103A,0
Ron Paul,President,,REP,Ohio,Precinct 103A,0
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 103A,0
Rick Santorum,President,,REP,Ohio,Precinct 103A,2
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 103A,6
David B. McKinley,U.S. House,,REP,Ohio,Precinct 103A,9
Ralph William Clark,Governor,,REP,Ohio,Precinct 103A,1
Bill Maloney,Governor,,REP,Ohio,Precinct 103A,8
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 103A,6
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 103A,9
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 103A,4
Mike Hall,Treasurer,,REP,Ohio,Precinct 103A,4
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 103A,10
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 103A,10
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 103A,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 103A,
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 103A,
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 103A,8
Barack Obama,President,,DEM,Ohio,Precinct 103A,6
Keith Judd,President,,DEM,Ohio,Precinct 103A,8
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 103A,0
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 103A,16
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 103A,14
Arne Moltis,Governor,,DEM,Ohio,Precinct 103A,0
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 103A,17
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 103A,16
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 103A,16
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 103A,15
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 103A,3
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 103A,6
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 103A,2
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 103A,4
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 103A,0
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 103A,14
Jack Yost,State Senate,1,DEM,Ohio,Precinct 103A,16
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 103A,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 103A,
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 103A,
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 103A,7
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 103A,11
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 103A,5
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 103A,9
Mitt Romney,President,,REP,Ohio,Precinct 104,54
Newt Gingrich,President,,REP,Ohio,Precinct 104,3
Ron Paul,President,,REP,Ohio,Precinct 104,4
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 104,0
Rick Santorum,President,,REP,Ohio,Precinct 104,7
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 104,49
David B. McKinley,U.S. House,,REP,Ohio,Precinct 104,63
Ralph William Clark,Governor,,REP,Ohio,Precinct 104,12
Bill Maloney,Governor,,REP,Ohio,Precinct 104,51
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 104,51
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 104,48
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 104,29
Mike Hall,Treasurer,,REP,Ohio,Precinct 104,24
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 104,51
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 104,53
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 104,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 104,61
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 104,14
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 104,
Barack Obama,President,,DEM,Ohio,Precinct 104,88
Keith Judd,President,,DEM,Ohio,Precinct 104,39
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 104,23
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 104,125
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 104,131
Arne Moltis,Governor,,DEM,Ohio,Precinct 104,18
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 104,128
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 104,137
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 104,126
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 104,128
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 104,13
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 104,36
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 104,49
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 104,31
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 104,8
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 104,137
Jack Yost,State Senate,1,DEM,Ohio,Precinct 104,126
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 104,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 104,119
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 104,69
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 104,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 104,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 104,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 104,
Mitt Romney,President,,REP,Ohio,Precinct 104A,10
Newt Gingrich,President,,REP,Ohio,Precinct 104A,1
Ron Paul,President,,REP,Ohio,Precinct 104A,1
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 104A,0
Rick Santorum,President,,REP,Ohio,Precinct 104A,0
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 104A,8
David B. McKinley,U.S. House,,REP,Ohio,Precinct 104A,10
Ralph William Clark,Governor,,REP,Ohio,Precinct 104A,6
Bill Maloney,Governor,,REP,Ohio,Precinct 104A,5
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 104A,10
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 104A,11
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 104A,5
Mike Hall,Treasurer,,REP,Ohio,Precinct 104A,7
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 104A,10
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 104A,11
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 104A,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 104A,10
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 104A,2
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 104A,
Barack Obama,President,,DEM,Ohio,Precinct 104A,9
Keith Judd,President,,DEM,Ohio,Precinct 104A,5
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 104A,1
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 104A,15
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 104A,15
Arne Moltis,Governor,,DEM,Ohio,Precinct 104A,1
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 104A,16
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 104A,13
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 104A,14
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 104A,15
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 104A,2
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 104A,5
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 104A,4
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 104A,3
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 104A,3
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 104A,17
