candidate,office,district,party,county,precinct,total votes
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 51-1,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 51-1,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 51-1,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 51-1,64
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 51-1,10
,Registered Voters,,,Mingo,Precinct 51-2,678
,Registered Voters,,REP,Mingo,Precinct 51-2,58
,Registered Voters,,DEM,Mingo,Precinct 51-2,552
,Ballots Cast,,,Mingo,Precinct 51-2,112
,Ballots Cast,,REP,Mingo,Precinct 51-2,2
,Ballots Cast,,DEM,Mingo,Precinct 51-2,110
Barack Obama,President ,,DEM,Mingo,Precinct 51-2,45
Keith Judd,President ,,DEM,Mingo,Precinct 51-2,33
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 51-2,10
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 51-2,96
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 51-2,92
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 51-2,98
Arne Moltis,Governor,,DEM,Mingo,Precinct 51-2,6
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 51-2,82
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 51-2,72
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 51-2,85
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-2,40
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-2,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-2,22
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-2,9
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 51-2,11
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 51-2,78
Mark Wills,State Senate,6,DEM,Mingo,Precinct 51-2,29
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 51-2,47
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 51-2,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 51-2,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 51-2,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 51-2,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 51-2,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 51-2,84
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 51-2,16
,Registered Voters,,,Mingo,Precinct 55,691
,Registered Voters,,REP,Mingo,Precinct 55,57
,Registered Voters,,DEM,Mingo,Precinct 55,574
,Ballots Cast,,,Mingo,Precinct 55,248
,Ballots Cast,,REP,Mingo,Precinct 55,2
,Ballots Cast,,DEM,Mingo,Precinct 55,246
Barack Obama,President ,,DEM,Mingo,Precinct 55,92
Keith Judd,President ,,DEM,Mingo,Precinct 55,68
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 55,16
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 55,204
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 55,192
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 55,226
Arne Moltis,Governor,,DEM,Mingo,Precinct 55,4
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 55,154
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 55,101
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 55,152
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 55,96
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 55,5
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 55,25
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 55,13
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 55,29
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 55,143
Mark Wills,State Senate,6,DEM,Mingo,Precinct 55,52
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 55,97
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 55,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 55,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 55,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 55,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 55,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 55,186
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 55,33
,Registered Voters,,,Mingo,Precinct 56,646
,Registered Voters,,REP,Mingo,Precinct 56,60
,Registered Voters,,DEM,Mingo,Precinct 56,528
,Ballots Cast,,,Mingo,Precinct 56,100
,Ballots Cast,,REP,Mingo,Precinct 56,2
,Ballots Cast,,DEM,Mingo,Precinct 56,98
Barack Obama,President ,,DEM,Mingo,Precinct 56,39
Keith Judd,President ,,DEM,Mingo,Precinct 56,39
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 56,4
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 56,90
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 56,78
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 56,92
Arne Moltis,Governor,,DEM,Mingo,Precinct 56,2
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 56,70
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 56,57
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 56,75
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 56,29
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 56,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 56,23
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 56,7
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 56,21
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 56,65
Mark Wills,State Senate,6,DEM,Mingo,Precinct 56,26
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 56,49
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 56,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 56,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 56,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 56,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 56,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 56,84
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 56,7
,Registered Voters,,,Mingo,Precinct 57,415
,Registered Voters,,REP,Mingo,Precinct 57,51
,Registered Voters,,DEM,Mingo,Precinct 57,324
,Ballots Cast,,,Mingo,Precinct 57,245
,Ballots Cast,,REP,Mingo,Precinct 57,11
,Ballots Cast,,DEM,Mingo,Precinct 57,231
Barack Obama,President ,,DEM,Mingo,Precinct 57,94
Keith Judd,President ,,DEM,Mingo,Precinct 57,81
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 57,23
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 57,184
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 57,185
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 57,193
Arne Moltis,Governor,,DEM,Mingo,Precinct 57,16
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 57,158
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 57,124
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 57,152
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 57,78
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 57,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 57,41
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 57,18
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 57,32
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 57,168
Mark Wills,State Senate,6,DEM,Mingo,Precinct 57,56
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 57,114
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 57,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 57,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 57,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 57,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 57,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 57,164
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 57,38
,Registered Voters,,,Mingo,Precinct 59-1,492
,Registered Voters,,REP,Mingo,Precinct 59-1,37
,Registered Voters,,DEM,Mingo,Precinct 59-1,419
,Ballots Cast,,,Mingo,Precinct 59-1,262
,Ballots Cast,,REP,Mingo,Precinct 59-1,14
,Ballots Cast,,DEM,Mingo,Precinct 59-1,246
Barack Obama,President ,,DEM,Mingo,Precinct 59-1,57
Keith Judd,President ,,DEM,Mingo,Precinct 59-1,130
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 59-1,21
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 59-1,205
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 59-1,198
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 59-1,214
Arne Moltis,Governor,,DEM,Mingo,Precinct 59-1,18
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 59-1,159
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 59-1,131
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 59-1,147
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-1,78
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-1,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-1,45
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-1,15
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-1,32
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 59-1,154
Mark Wills,State Senate,6,DEM,Mingo,Precinct 59-1,
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 59-1,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 59-1,130
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 59-1,49
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 59-1,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 59-1,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 59-1,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 59-1,185
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 59-1,38
,Registered Voters,,,Mingo,Precinct 59-2,411
,Registered Voters,,REP,Mingo,Precinct 59-2,41
,Registered Voters,,DEM,Mingo,Precinct 59-2,334
,Ballots Cast,,,Mingo,Precinct 59-2,240
,Ballots Cast,,REP,Mingo,Precinct 59-2,14
,Ballots Cast,,DEM,Mingo,Precinct 59-2,225
Barack Obama,President ,,DEM,Mingo,Precinct 59-2,54
Keith Judd,President ,,DEM,Mingo,Precinct 59-2,109
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 59-2,19
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 59-2,182
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 59-2,167
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 59-2,204
Arne Moltis,Governor,,DEM,Mingo,Precinct 59-2,7
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 59-2,166
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 59-2,135
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 59-2,150
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-2,68
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-2,5
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-2,41
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-2,20
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 59-2,32
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 59-2,163
Mark Wills,State Senate,6,DEM,Mingo,Precinct 59-2,
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 59-2,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 59-2,138
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 59-2,37
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 59-2,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 59-2,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 59-2,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 59-2,176
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 59-2,30
,Registered Voters,,,Mingo,Precinct 72,450
,Registered Voters,,REP,Mingo,Precinct 72,36
,Registered Voters,,DEM,Mingo,Precinct 72,370
,Ballots Cast,,,Mingo,Precinct 72,139
,Ballots Cast,,REP,Mingo,Precinct 72,18
,Ballots Cast,,DEM,Mingo,Precinct 72,118
Barack Obama,President ,,DEM,Mingo,Precinct 72,39
Keith Judd,President ,,DEM,Mingo,Precinct 72,49
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 72,17
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 72,92
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 72,99
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 72,112
Arne Moltis,Governor,,DEM,Mingo,Precinct 72,2
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 72,86
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 72,66
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 72,87
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 72,42
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 72,3
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 72,16
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 72,14
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 72,12
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 72,86
Mark Wills,State Senate,6,DEM,Mingo,Precinct 72,36
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 72,63
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 72,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 72,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 72,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 72,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 72,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 72,97
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 72,18
,Registered Voters,,,Mingo,Precinct 73,725
,Registered Voters,,REP,Mingo,Precinct 73,68
,Registered Voters,,DEM,Mingo,Precinct 73,570
,Ballots Cast,,,Mingo,Precinct 73,197
,Ballots Cast,,REP,Mingo,Precinct 73,3
,Ballots Cast,,DEM,Mingo,Precinct 73,194
Barack Obama,President ,,DEM,Mingo,Precinct 73,39
Keith Judd,President ,,DEM,Mingo,Precinct 73,58
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 73,8
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 73,117
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 73,111
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 73,133
Arne Moltis,Governor,,DEM,Mingo,Precinct 73,3
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 73,97
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 73,77
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 73,100
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 73,55
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 73,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 73,25
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 73,21
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 73,24
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 73,120
Mark Wills,State Senate,6,DEM,Mingo,Precinct 73,46
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 73,94
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 73,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 73,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 73,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 73,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 73,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 73,150
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 73,34
,Registered Voters,,,Mingo,Precinct 74-1,642
,Registered Voters,,REP,Mingo,Precinct 74-1,60
,Registered Voters,,DEM,Mingo,Precinct 74-1,518
,Ballots Cast,,,Mingo,Precinct 74-1,167
,Ballots Cast,,REP,Mingo,Precinct 74-1,3
,Ballots Cast,,DEM,Mingo,Precinct 74-1,164
Barack Obama,President ,,DEM,Mingo,Precinct 74-1,55
Keith Judd,President ,,DEM,Mingo,Precinct 74-1,50
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 74-1,13
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 74-1,133
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 74-1,134
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 74-1,150
Arne Moltis,Governor,,DEM,Mingo,Precinct 74-1,4
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 74-1,83
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 74-1,61
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 74-1,108
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-1,66
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-1,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-1,19
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-1,7
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-1,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 74-1,99
Mark Wills,State Senate,6,DEM,Mingo,Precinct 74-1,47
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 74-1,67
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 74-1,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 74-1,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 74-1,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 74-1,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 74-1,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 74-1,140
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 74-1,20
,Registered Voters,,,Mingo,Precinct 74-2,438
,Registered Voters,,REP,Mingo,Precinct 74-2,13
,Registered Voters,,DEM,Mingo,Precinct 74-2,393
,Ballots Cast,,,Mingo,Precinct 74-2,156
,Ballots Cast,,REP,Mingo,Precinct 74-2,3
,Ballots Cast,,DEM,Mingo,Precinct 74-2,153
Barack Obama,President ,,DEM,Mingo,Precinct 74-2,33
Keith Judd,President ,,DEM,Mingo,Precinct 74-2,56
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 74-2,10
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 74-2,128
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 74-2,121
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 74-2,142
Arne Moltis,Governor,,DEM,Mingo,Precinct 74-2,3
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 74-2,90
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 74-2,75
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 74-2,104
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-2,48
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-2,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-2,20
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-2,15
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 74-2,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 74-2,103
Mark Wills,State Senate,6,DEM,Mingo,Precinct 74-2,32
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 74-2,79
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 74-2,
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 74-2,
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 74-2,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 74-2,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 74-2,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 74-2,135
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 74-2,10
,Registered Voters,,,Mingo,Precinct 75,461
,Registered Voters,,REP,Mingo,Precinct 75,22
,Registered Voters,,DEM,Mingo,Precinct 75,409
,Ballots Cast,,,Mingo,Precinct 75,197
,Ballots Cast,,REP,Mingo,Precinct 75,21
,Ballots Cast,,DEM,Mingo,Precinct 75,174
Barack Obama,President ,,DEM,Mingo,Precinct 75,31
Keith Judd,President ,,DEM,Mingo,Precinct 75,96
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 75,13
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 75,149
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 75,143
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 75,160
Arne Moltis,Governor,,DEM,Mingo,Precinct 75,4
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 75,129
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 75,106
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 75,123
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 75,46
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 75,3
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 75,36
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 75,20
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 75,25
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 75,129
Mark Wills,State Senate,6,DEM,Mingo,Precinct 75,
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 75,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 75,119
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 75,26
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 75,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 75,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 75,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 75,150
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 75,19
,Registered Voters,,,Mingo,Precinct 76-1,475
,Registered Voters,,REP,Mingo,Precinct 76-1,58
,Registered Voters,,DEM,Mingo,Precinct 76-1,365
,Ballots Cast,,,Mingo,Precinct 76-1,134
,Ballots Cast,,REP,Mingo,Precinct 76-1,19
,Ballots Cast,,DEM,Mingo,Precinct 76-1,115
Barack Obama,President ,,DEM,Mingo,Precinct 76-1,22
Keith Judd,President ,,DEM,Mingo,Precinct 76-1,53
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 76-1,8
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 76-1,97
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 76-1,88
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 76-1,102
Arne Moltis,Governor,,DEM,Mingo,Precinct 76-1,4
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 76-1,79
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 76-1,66
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 76-1,81
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-1,29
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-1,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-1,18
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-1,14
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-1,14
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 76-1,82
Mark Wills,State Senate,6,DEM,Mingo,Precinct 76-1,
"Michael ""Mike"" Mitchem ",State Senate,6,DEM,Mingo,Precinct 76-1,
Art Kirkendoll,State Senate,7,DEM,Mingo,Precinct 76-1,77
Sammy D. Dalton,State Senate,7,DEM,Mingo,Precinct 76-1,14
Nathan Brown,House of Delegates,20,DEM,Mingo,Precinct 76-1,
Justin J. Marcum,House of Delegates,20,DEM,Mingo,Precinct 76-1,
Marvin Vernatter,House of Delegates,20,DEM,Mingo,Precinct 76-1,
Harry Keith White,House of Delegates,21,DEM,Mingo,Precinct 76-1,95
James C. Lusk,House of Delegates,21,DEM,Mingo,Precinct 76-1,17
,Registered Voters,,,Mingo,Precinct 76-2,426
,Registered Voters,,REP,Mingo,Precinct 76-2,50
,Registered Voters,,DEM,Mingo,Precinct 76-2,329
,Ballots Cast,,,Mingo,Precinct 76-2,123
,Ballots Cast,,REP,Mingo,Precinct 76-2,13
,Ballots Cast,,DEM,Mingo,Precinct 76-2,110
Barack Obama,President ,,DEM,Mingo,Precinct 76-2,24
Keith Judd,President ,,DEM,Mingo,Precinct 76-2,55
Sheirl Fletcher,US Senate,,DEM,Mingo,Precinct 76-2,9
Joe Manchin III,US Senate,,DEM,Mingo,Precinct 76-2,94
"Nick J. Rahall, II",US House,,DEM,Mingo,Precinct 76-2,91
Earl Ray Tomblin,Governor,,DEM,Mingo,Precinct 76-2,105
Arne Moltis,Governor,,DEM,Mingo,Precinct 76-2,2
Natalie E. Tennant,Secretary of State ,,DEM,Mingo,Precinct 76-2,80
Glen B. Gainer III,Auditor,,DEM,Mingo,Precinct 76-2,61
John D. Perdue,Treasurer,,DEM,Mingo,Precinct 76-2,79
Walt Helmick,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-2,43
Bobb Tabb,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-2,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-2,23
Joe Messineo,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-2,10
Steve Miller,Commissioner of Agriculture,,DEM,Mingo,Precinct 76-2,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mingo,Precinct 76-2,84
Mark Wills,State Senate,6,DEM,Mingo,Precinct 76-2,
