candidate,office,district,party,county,precinct,total votes
David B. McKinley ,US House,1,REP,Mineral,Precinct 24,71
Bill Maloney,Governor,,REP,Mineral,Precinct 24,64
Ralph William Clark,Governor,,REP,Mineral,Precinct 24,14
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 24,61
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 24,69
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 24,32
Mike Hall,Treasurer,,REP,Mineral,Precinct 24,31
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 24,64
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 24,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 24,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 24,55
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 24,32
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 24,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 24,0
Keith Judd,President ,,DEM,Mineral,Precinct 25,23
Barack Obama,President ,,DEM,Mineral,Precinct 25,40
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 25,62
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 25,11
Sue Thorn,US House,1,DEM,Mineral,Precinct 25,56
Arne Moltis,Governor,,DEM,Mineral,Precinct 25,9
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 25,62
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 25,54
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 25,59
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 25,59
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 25,4
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 25,2
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 25,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 25,3
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 25,60
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 25,55
Bob Williams,State Senate,14,DEM,Mineral,Precinct 25,59
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 25,68
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 25,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 25,1
Newt Gingrich,President ,,REP,Mineral,Precinct 25,9
Ron Paul,President ,,REP,Mineral,Precinct 25,18
Mitt Romney,President ,,REP,Mineral,Precinct 25,75
Rick Santorum,President ,,REP,Mineral,Precinct 25,7
John R. Raese,US Senate,,REP,Mineral,Precinct 25,98
David B. McKinley ,US House,1,REP,Mineral,Precinct 25,88
Bill Maloney,Governor,,REP,Mineral,Precinct 25,92
Ralph William Clark,Governor,,REP,Mineral,Precinct 25,9
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 25,94
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 25,95
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 25,57
Mike Hall,Treasurer,,REP,Mineral,Precinct 25,36
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 25,95
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 25,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 25,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 25,76
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 25,39
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 25,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 25,0
Keith Judd,President ,,DEM,Mineral,Precinct 26,24
Barack Obama,President ,,DEM,Mineral,Precinct 26,27
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 26,51
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 26,11
Sue Thorn,US House,1,DEM,Mineral,Precinct 26,51
Arne Moltis,Governor,,DEM,Mineral,Precinct 26,19
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 26,41
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 26,54
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 26,54
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 26,52
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 26,3
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 26,0
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 26,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 26,3
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 26,52
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 26,53
Bob Williams,State Senate,14,DEM,Mineral,Precinct 26,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 26,57
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 26,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 26,1
Newt Gingrich,President ,,REP,Mineral,Precinct 26,4
Ron Paul,President ,,REP,Mineral,Precinct 26,6
Mitt Romney,President ,,REP,Mineral,Precinct 26,62
Rick Santorum,President ,,REP,Mineral,Precinct 26,7
John R. Raese,US Senate,,REP,Mineral,Precinct 26,68
David B. McKinley ,US House,1,REP,Mineral,Precinct 26,68
Bill Maloney,Governor,,REP,Mineral,Precinct 26,64
Ralph William Clark,Governor,,REP,Mineral,Precinct 26,11
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 26,58
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 26,60
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 26,43
Mike Hall,Treasurer,,REP,Mineral,Precinct 26,21
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 26,59
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 26,60
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 26,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 26,56
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 26,24
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 26,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 26,0
Keith Judd,President ,,DEM,Mineral,Precinct 27,46
Barack Obama,President ,,DEM,Mineral,Precinct 27,49
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 27,97
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 27,14
Sue Thorn,US House,1,DEM,Mineral,Precinct 27,84
Arne Moltis,Governor,,DEM,Mineral,Precinct 27,17
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 27,91
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 27,90
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 27,94
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 27,91
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 27,2
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 27,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 27,5
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 27,5
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 27,96
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 27,96
Bob Williams,State Senate,14,DEM,Mineral,Precinct 27,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 27,0
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 27,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 27,1
Newt Gingrich,President ,,REP,Mineral,Precinct 27,7
Ron Paul,President ,,REP,Mineral,Precinct 27,16
Mitt Romney,President ,,REP,Mineral,Precinct 27,122
Rick Santorum,President ,,REP,Mineral,Precinct 27,13
John R. Raese,US Senate,,REP,Mineral,Precinct 27,153
David B. McKinley ,US House,1,REP,Mineral,Precinct 27,137
Bill Maloney,Governor,,REP,Mineral,Precinct 27,128
Ralph William Clark,Governor,,REP,Mineral,Precinct 27,22
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 27,125
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 27,131
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 27,74
Mike Hall,Treasurer,,REP,Mineral,Precinct 27,55
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 27,134
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 27,129
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 27,146
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 27,0
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 27,0
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 27,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 27,0
Keith Judd,President ,,DEM,Mineral,Precinct 28,14
Barack Obama,President ,,DEM,Mineral,Precinct 28,28
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 28,41
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 28,8
Sue Thorn,US House,1,DEM,Mineral,Precinct 28,35
Arne Moltis,Governor,,DEM,Mineral,Precinct 28,10
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 28,33
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 28,40
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 28,38
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 28,38
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 28,2
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 28,2
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 28,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 28,2
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 28,34
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 28,37
Bob Williams,State Senate,14,DEM,Mineral,Precinct 28,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 28,0
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 28,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 28,1
Newt Gingrich,President ,,REP,Mineral,Precinct 28,4
Ron Paul,President ,,REP,Mineral,Precinct 28,8
Mitt Romney,President ,,REP,Mineral,Precinct 28,58
Rick Santorum,President ,,REP,Mineral,Precinct 28,14
John R. Raese,US Senate,,REP,Mineral,Precinct 28,76
David B. McKinley ,US House,1,REP,Mineral,Precinct 28,77
Bill Maloney,Governor,,REP,Mineral,Precinct 28,74
Ralph William Clark,Governor,,REP,Mineral,Precinct 28,5
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 28,76
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 28,74
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 28,39
Mike Hall,Treasurer,,REP,Mineral,Precinct 28,34
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 28,76
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 28,71
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 28,81
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 28,0
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 28,0
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 28,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 28,0
Keith Judd,President ,,DEM,Mineral,Precinct 30,14
Barack Obama,President ,,DEM,Mineral,Precinct 30,48
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 30,57
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 30,8
Sue Thorn,US House,1,DEM,Mineral,Precinct 30,49
Arne Moltis,Governor,,DEM,Mineral,Precinct 30,7
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 30,55
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 30,47
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 30,51
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 30,48
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 30,1
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 30,0
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 30,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 30,5
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 30,51
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 30,54
Bob Williams,State Senate,14,DEM,Mineral,Precinct 30,50
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 30,59
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 30,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 30,0
Newt Gingrich,President ,,REP,Mineral,Precinct 30,0
Ron Paul,President ,,REP,Mineral,Precinct 30,4
Mitt Romney,President ,,REP,Mineral,Precinct 30,19
Rick Santorum,President ,,REP,Mineral,Precinct 30,4
John R. Raese,US Senate,,REP,Mineral,Precinct 30,21
David B. McKinley ,US House,1,REP,Mineral,Precinct 30,23
Bill Maloney,Governor,,REP,Mineral,Precinct 30,23
Ralph William Clark,Governor,,REP,Mineral,Precinct 30,4
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 30,21
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 30,22
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 30,16
Mike Hall,Treasurer,,REP,Mineral,Precinct 30,7
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 30,22
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 30,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 30,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 30,19
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 30,10
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 30,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 30,0
Keith Judd,President ,,DEM,Mineral,Precinct 31,24
Barack Obama,President ,,DEM,Mineral,Precinct 31,40
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 31,65
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 31,6
Sue Thorn,US House,1,DEM,Mineral,Precinct 31,54
Arne Moltis,Governor,,DEM,Mineral,Precinct 31,7
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 31,61
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 31,56
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 31,56
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 31,57
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 31,1
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 31,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 31,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 31,3
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 31,59
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 31,51
Bob Williams,State Senate,14,DEM,Mineral,Precinct 31,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 31,55
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 31,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 31,0
Newt Gingrich,President ,,REP,Mineral,Precinct 31,6
Ron Paul,President ,,REP,Mineral,Precinct 31,4
Mitt Romney,President ,,REP,Mineral,Precinct 31,25
Rick Santorum,President ,,REP,Mineral,Precinct 31,8
John R. Raese,US Senate,,REP,Mineral,Precinct 31,39
David B. McKinley ,US House,1,REP,Mineral,Precinct 31,37
Bill Maloney,Governor,,REP,Mineral,Precinct 31,36
Ralph William Clark,Governor,,REP,Mineral,Precinct 31,4
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 31,34
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 31,34
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 31,21
Mike Hall,Treasurer,,REP,Mineral,Precinct 31,10
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 31,32
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 31,34
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 31,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 31,31
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 31,14
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 31,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 31,0
Keith Judd,President ,,DEM,Mineral,Precinct 32,23
Barack Obama,President ,,DEM,Mineral,Precinct 32,25
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 32,48
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 32,7
Sue Thorn,US House,1,DEM,Mineral,Precinct 32,46
Arne Moltis,Governor,,DEM,Mineral,Precinct 32,9
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 32,46
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 32,46
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 32,47
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 32,46
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 32,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 32,0
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 32,3
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 32,1
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 32,52
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 32,45
Bob Williams,State Senate,14,DEM,Mineral,Precinct 32,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 32,0
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 32,49
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 32,0
Newt Gingrich,President ,,REP,Mineral,Precinct 32,4
Ron Paul,President ,,REP,Mineral,Precinct 32,4
Mitt Romney,President ,,REP,Mineral,Precinct 32,36
Rick Santorum,President ,,REP,Mineral,Precinct 32,4
John R. Raese,US Senate,,REP,Mineral,Precinct 32,41
David B. McKinley ,US House,1,REP,Mineral,Precinct 32,42
Bill Maloney,Governor,,REP,Mineral,Precinct 32,34
Ralph William Clark,Governor,,REP,Mineral,Precinct 32,11
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 32,38
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 32,39
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 32,16
Mike Hall,Treasurer,,REP,Mineral,Precinct 32,23
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 32,42
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 32,40
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 32,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 32,0
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 32,0
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 32,11
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 32,35
Keith Judd,President ,,DEM,Mineral,Precinct 33,37
Barack Obama,President ,,DEM,Mineral,Precinct 33,36
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 33,72
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 33,11
Sue Thorn,US House,1,DEM,Mineral,Precinct 33,68
Arne Moltis,Governor,,DEM,Mineral,Precinct 33,14
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 33,67
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 33,70
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 33,75
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 33,76
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 33,3
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 33,0
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 33,6
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 33,1
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 33,73
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 33,74
Bob Williams,State Senate,14,DEM,Mineral,Precinct 33,71
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 33,76
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 33,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 33,0
Newt Gingrich,President ,,REP,Mineral,Precinct 33,9
Ron Paul,President ,,REP,Mineral,Precinct 33,9
Mitt Romney,President ,,REP,Mineral,Precinct 33,86
Rick Santorum,President ,,REP,Mineral,Precinct 33,13
John R. Raese,US Senate,,REP,Mineral,Precinct 33,99
David B. McKinley ,US House,1,REP,Mineral,Precinct 33,107
Bill Maloney,Governor,,REP,Mineral,Precinct 33,91
Ralph William Clark,Governor,,REP,Mineral,Precinct 33,14
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 33,89
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 33,91
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 33,52
Mike Hall,Treasurer,,REP,Mineral,Precinct 33,42
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 33,91
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 33,0
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 33,0
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 33,80
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 33,38
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 33,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 33,0
Keith Judd,President ,,DEM,Mineral,Precinct 34,25
Barack Obama,President ,,DEM,Mineral,Precinct 34,31
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 34,66
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 34,7
Sue Thorn,US House,1,DEM,Mineral,Precinct 34,56
Arne Moltis,Governor,,DEM,Mineral,Precinct 34,12
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 34,60
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 34,58
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 34,61
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 34,63
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 34,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 34,2
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 34,12
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 34,1
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 34,56
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 34,66
Bob Williams,State Senate,14,DEM,Mineral,Precinct 34,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 34,0
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 34,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 34,1
Newt Gingrich,President ,,REP,Mineral,Precinct 34,3
Ron Paul,President ,,REP,Mineral,Precinct 34,17
Mitt Romney,President ,,REP,Mineral,Precinct 34,107
Rick Santorum,President ,,REP,Mineral,Precinct 34,18
John R. Raese,US Senate,,REP,Mineral,Precinct 34,134
David B. McKinley ,US House,1,REP,Mineral,Precinct 34,131
Bill Maloney,Governor,,REP,Mineral,Precinct 34,108
Ralph William Clark,Governor,,REP,Mineral,Precinct 34,26
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 34,123
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 34,131
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 34,87
Mike Hall,Treasurer,,REP,Mineral,Precinct 34,38
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 34,126
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 34,121
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 34,142
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 34,0
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 34,0
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 34,0
Ruth Rowan ,House of Delegates ,57,REP,Mineral,Precinct 34,0
Keith Judd,President ,,DEM,Mineral,Precinct 35,12
Barack Obama,President ,,DEM,Mineral,Precinct 35,6
Joe Manchin III,US Senate,,DEM,Mineral,Precinct 35,16
Sheirl Fletcher,US Senate,,DEM,Mineral,Precinct 35,6
Sue Thorn,US House,1,DEM,Mineral,Precinct 35,15
Arne Moltis,Governor,,DEM,Mineral,Precinct 35,3
Earl Ray Tomblin,Governor,,DEM,Mineral,Precinct 35,20
Natalie E. Tennant,Secretary of State ,,DEM,Mineral,Precinct 35,16
Glen B. Gainer III,Auditor,,DEM,Mineral,Precinct 35,17
John D. Perdue,Treasurer,,DEM,Mineral,Precinct 35,17
Joe Messineo,Commissioner of Agriculture,,DEM,Mineral,Precinct 35,1
Bobb Tabb,Commissioner of Agriculture,,DEM,Mineral,Precinct 35,0
Walt Helmick,Commissioner of Agriculture,,DEM,Mineral,Precinct 35,5
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mineral,Precinct 35,0
Steve Miller,Commissioner of Agriculture,,DEM,Mineral,Precinct 35,14
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mineral,Precinct 35,19
Bob Williams,State Senate,14,DEM,Mineral,Precinct 35,0
Jim Maybury ,House of Delegates ,56,DEM,Mineral,Precinct 35,0
"Joe Moreland, Jr. ",House of Delegates ,57,DEM,Mineral,Precinct 35,0
"Charles ""Buddy"" Roemer",President ,,REP,Mineral,Precinct 35,1
Newt Gingrich,President ,,REP,Mineral,Precinct 35,10
Ron Paul,President ,,REP,Mineral,Precinct 35,12
Mitt Romney,President ,,REP,Mineral,Precinct 35,64
Rick Santorum,President ,,REP,Mineral,Precinct 35,18
John R. Raese,US Senate,,REP,Mineral,Precinct 35,88
David B. McKinley ,US House,1,REP,Mineral,Precinct 35,81
Bill Maloney,Governor,,REP,Mineral,Precinct 35,76
Ralph William Clark,Governor,,REP,Mineral,Precinct 35,19
Brian Savilla,Secretary of State ,,REP,Mineral,Precinct 35,66
Larry V. Faircloth,Auditor,,REP,Mineral,Precinct 35,69
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mineral,Precinct 35,45
Mike Hall,Treasurer,,REP,Mineral,Precinct 35,28
Patrick Morrisey,Attorney General,,REP,Mineral,Precinct 35,66
Craig P. Blair,State Senate,15,REP,Mineral,Precinct 35,64
Allen V. Evans,House of Delegates ,54,REP,Mineral,Precinct 35,93
Gary G. Howell,House of Delegates ,56,REP,Mineral,Precinct 35,0
"Robert ""Bob"" Harman",House of Delegates ,56,REP,Mineral,Precinct 35,0
Terry L. Craver,House of Delegates ,57,REP,Mineral,Precinct 35,0
