candidate,office,district,party,county,precinct,total votes
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,Precinct 13 - Wiggins,
Barack Obama,President ,,DEM,Summers,Precinct 15 - Green Sulphur,47
Keith Judd,President ,,DEM,Summers,Precinct 15 - Green Sulphur,29
Sheirl Fletcher,U.S. Senate,,DEM,Summers,Precinct 15 - Green Sulphur,14
Joe Manchin III,U.S. Senate,,DEM,Summers,Precinct 15 - Green Sulphur,68
"Nick J. Rahall, II",U.S. House,3,DEM,Summers,Precinct 15 - Green Sulphur,65
Arne Moltis,Governor,,DEM,Summers,Precinct 15 - Green Sulphur,19
Earl Ray Tomblin,Governor,,DEM,Summers,Precinct 15 - Green Sulphur,62
Natalie E. Tennant,Secretary of State ,,DEM,Summers,Precinct 15 - Green Sulphur,59
Glen B. Gainer III,Auditor,,DEM,Summers,Precinct 15 - Green Sulphur,61
John D. Perdue,Treasurer,,DEM,Summers,Precinct 15 - Green Sulphur,65
Walt Helmick,Commissioner of Agriculture,,DEM,Summers,Precinct 15 - Green Sulphur,33
Sally Shepherd ,Commissioner of Agriculture,,DEM,Summers,Precinct 15 - Green Sulphur,13
Joe Messineo,Commissioner of Agriculture,,DEM,Summers,Precinct 15 - Green Sulphur,6
Bobb Tabb,Commissioner of Agriculture,,DEM,Summers,Precinct 15 - Green Sulphur,3
Steve Miller,Commissioner of Agriculture,,DEM,Summers,Precinct 15 - Green Sulphur,17
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Summers,Precinct 15 - Green Sulphur,67
William R. Laird IV,State Senate,10,DEM,Summers,Precinct 15 - Green Sulphur,63
Jeffry A. Pritt (Monroe),House of Delegates,28,DEM,Summers,Precinct 15 - Green Sulphur,28
Wayne Williams (Raleigh),House of Delegates,28,DEM,Summers,Precinct 15 - Green Sulphur,22
Al Martine (Raleigh),House of Delegates,28,DEM,Summers,Precinct 15 - Green Sulphur,35
Greg A. Bailey (Raleigh),House of Delegates,28,DEM,Summers,Precinct 15 - Green Sulphur,30
Peter E. Bostic (Gbr),House of Delegates,42,DEM,Summers,Precinct 15 - Green Sulphur,
Steve Hunter (Gbr),House of Delegates,42,DEM,Summers,Precinct 15 - Green Sulphur,
"E. Lavoyd Morgan, Jr. (Gbr)",House of Delegates,42,DEM,Summers,Precinct 15 - Green Sulphur,
Glenn Singer (Gbr),House of Delegates,42,DEM,Summers,Precinct 15 - Green Sulphur,
"Charles ""Buddy"" Roemer",President ,,REP,Summers,Precinct 15 - Green Sulphur,2
Rick Santorum,President ,,REP,Summers,Precinct 15 - Green Sulphur,4
Newt Gingrich,President ,,REP,Summers,Precinct 15 - Green Sulphur,3
Ron Paul,President ,,REP,Summers,Precinct 15 - Green Sulphur,9
Mitt Romney,President ,,REP,Summers,Precinct 15 - Green Sulphur,28
John R. Raese,U.S. Senate,,REP,Summers,Precinct 15 - Green Sulphur,36
Rick Snuffer,U.S. House,3,REP,Summers,Precinct 15 - Green Sulphur,36
Lee A. Bias,U.S. House,3,REP,Summers,Precinct 15 - Green Sulphur,0
Bill Lester,U.S. House,3,REP,Summers,Precinct 15 - Green Sulphur,11
Ralph William Clark,Governor,,REP,Summers,Precinct 15 - Green Sulphur,11
Bill Maloney,Governor,,REP,Summers,Precinct 15 - Green Sulphur,35
Brian Savilla,Secretary of State ,,REP,Summers,Precinct 15 - Green Sulphur,36
Larry V. Faircloth,Auditor,,REP,Summers,Precinct 15 - Green Sulphur,33
Mike Hall,Treasurer,,REP,Summers,Precinct 15 - Green Sulphur,21
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Summers,Precinct 15 - Green Sulphur,20
Patrick Morrisey,Attorney General,,REP,Summers,Precinct 15 - Green Sulphur,30
Roy G. Cooper (Summers),House of Delegates,28,REP,Summers,Precinct 15 - Green Sulphur,26
Arnold W. Ryan (Summers),House of Delegates,28,REP,Summers,Precinct 15 - Green Sulphur,24
John D. O'Neal IV (Raleigh),House of Delegates,28,REP,Summers,Precinct 15 - Green Sulphur,21
Ray Canterbury (Greenbrier),House of Delegates,42,REP,Summers,Precinct 15 - Green Sulphur,
Marcie Easton (Greenbrier),House of Delegates,42,REP,Summers,Precinct 15 - Green Sulphur,
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,Precinct 15 - Green Sulphur,
Barack Obama,President ,,DEM,Summers,Precinct 17 - Sandstone,41
Keith Judd,President ,,DEM,Summers,Precinct 17 - Sandstone,33
Sheirl Fletcher,U.S. Senate,,DEM,Summers,Precinct 17 - Sandstone,19
Joe Manchin III,U.S. Senate,,DEM,Summers,Precinct 17 - Sandstone,68
"Nick J. Rahall, II",U.S. House,3,DEM,Summers,Precinct 17 - Sandstone,71
Arne Moltis,Governor,,DEM,Summers,Precinct 17 - Sandstone,10
Earl Ray Tomblin,Governor,,DEM,Summers,Precinct 17 - Sandstone,74
Natalie E. Tennant,Secretary of State ,,DEM,Summers,Precinct 17 - Sandstone,57
Glen B. Gainer III,Auditor,,DEM,Summers,Precinct 17 - Sandstone,51
John D. Perdue,Treasurer,,DEM,Summers,Precinct 17 - Sandstone,61
Walt Helmick,Commissioner of Agriculture,,DEM,Summers,Precinct 17 - Sandstone,28
Sally Shepherd ,Commissioner of Agriculture,,DEM,Summers,Precinct 17 - Sandstone,26
Joe Messineo,Commissioner of Agriculture,,DEM,Summers,Precinct 17 - Sandstone,4
Bobb Tabb,Commissioner of Agriculture,,DEM,Summers,Precinct 17 - Sandstone,2
Steve Miller,Commissioner of Agriculture,,DEM,Summers,Precinct 17 - Sandstone,16
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Summers,Precinct 17 - Sandstone,68
William R. Laird IV,State Senate,10,DEM,Summers,Precinct 17 - Sandstone,56
Jeffry A. Pritt (Monroe),House of Delegates,28,DEM,Summers,Precinct 17 - Sandstone,37
Wayne Williams (Raleigh),House of Delegates,28,DEM,Summers,Precinct 17 - Sandstone,25
Al Martine (Raleigh),House of Delegates,28,DEM,Summers,Precinct 17 - Sandstone,26
Greg A. Bailey (Raleigh),House of Delegates,28,DEM,Summers,Precinct 17 - Sandstone,32
Peter E. Bostic (Gbr),House of Delegates,42,DEM,Summers,Precinct 17 - Sandstone,
Steve Hunter (Gbr),House of Delegates,42,DEM,Summers,Precinct 17 - Sandstone,
"E. Lavoyd Morgan, Jr. (Gbr)",House of Delegates,42,DEM,Summers,Precinct 17 - Sandstone,
Glenn Singer (Gbr),House of Delegates,42,DEM,Summers,Precinct 17 - Sandstone,
"Charles ""Buddy"" Roemer",President ,,REP,Summers,Precinct 17 - Sandstone,0
Rick Santorum,President ,,REP,Summers,Precinct 17 - Sandstone,4
Newt Gingrich,President ,,REP,Summers,Precinct 17 - Sandstone,1
Ron Paul,President ,,REP,Summers,Precinct 17 - Sandstone,5
Mitt Romney,President ,,REP,Summers,Precinct 17 - Sandstone,27
John R. Raese,U.S. Senate,,REP,Summers,Precinct 17 - Sandstone,26
Rick Snuffer,U.S. House,3,REP,Summers,Precinct 17 - Sandstone,18
Lee A. Bias,U.S. House,3,REP,Summers,Precinct 17 - Sandstone,2
Bill Lester,U.S. House,3,REP,Summers,Precinct 17 - Sandstone,10
Ralph William Clark,Governor,,REP,Summers,Precinct 17 - Sandstone,8
Bill Maloney,Governor,,REP,Summers,Precinct 17 - Sandstone,26
Brian Savilla,Secretary of State ,,REP,Summers,Precinct 17 - Sandstone,25
Larry V. Faircloth,Auditor,,REP,Summers,Precinct 17 - Sandstone,27
Mike Hall,Treasurer,,REP,Summers,Precinct 17 - Sandstone,23
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Summers,Precinct 17 - Sandstone,8
Patrick Morrisey,Attorney General,,REP,Summers,Precinct 17 - Sandstone,29
Roy G. Cooper (Summers),House of Delegates,28,REP,Summers,Precinct 17 - Sandstone,20
Arnold W. Ryan (Summers),House of Delegates,28,REP,Summers,Precinct 17 - Sandstone,11
John D. O'Neal IV (Raleigh),House of Delegates,28,REP,Summers,Precinct 17 - Sandstone,23
Ray Canterbury (Greenbrier),House of Delegates,42,REP,Summers,Precinct 17 - Sandstone,
Marcie Easton (Greenbrier),House of Delegates,42,REP,Summers,Precinct 17 - Sandstone,
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,Precinct 17 - Sandstone,
Barack Obama,President ,,DEM,Summers,Precinct 22 - Jumping Branch,60
Keith Judd,President ,,DEM,Summers,Precinct 22 - Jumping Branch,78
Sheirl Fletcher,U.S. Senate,,DEM,Summers,Precinct 22 - Jumping Branch,34
Joe Manchin III,U.S. Senate,,DEM,Summers,Precinct 22 - Jumping Branch,138
"Nick J. Rahall, II",U.S. House,3,DEM,Summers,Precinct 22 - Jumping Branch,134
Arne Moltis,Governor,,DEM,Summers,Precinct 22 - Jumping Branch,23
Earl Ray Tomblin,Governor,,DEM,Summers,Precinct 22 - Jumping Branch,146
Natalie E. Tennant,Secretary of State ,,DEM,Summers,Precinct 22 - Jumping Branch,128
Glen B. Gainer III,Auditor,,DEM,Summers,Precinct 22 - Jumping Branch,126
John D. Perdue,Treasurer,,DEM,Summers,Precinct 22 - Jumping Branch,135
Walt Helmick,Commissioner of Agriculture,,DEM,Summers,Precinct 22 - Jumping Branch,79
Sally Shepherd ,Commissioner of Agriculture,,DEM,Summers,Precinct 22 - Jumping Branch,28
Joe Messineo,Commissioner of Agriculture,,DEM,Summers,Precinct 22 - Jumping Branch,12
Bobb Tabb,Commissioner of Agriculture,,DEM,Summers,Precinct 22 - Jumping Branch,6
Steve Miller,Commissioner of Agriculture,,DEM,Summers,Precinct 22 - Jumping Branch,26
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Summers,Precinct 22 - Jumping Branch,140
William R. Laird IV,State Senate,10,DEM,Summers,Precinct 22 - Jumping Branch,130
Jeffry A. Pritt (Monroe),House of Delegates,28,DEM,Summers,Precinct 22 - Jumping Branch,60
Wayne Williams (Raleigh),House of Delegates,28,DEM,Summers,Precinct 22 - Jumping Branch,47
Al Martine (Raleigh),House of Delegates,28,DEM,Summers,Precinct 22 - Jumping Branch,72
Greg A. Bailey (Raleigh),House of Delegates,28,DEM,Summers,Precinct 22 - Jumping Branch,51
Peter E. Bostic (Gbr),House of Delegates,42,DEM,Summers,Precinct 22 - Jumping Branch,
Steve Hunter (Gbr),House of Delegates,42,DEM,Summers,Precinct 22 - Jumping Branch,
"E. Lavoyd Morgan, Jr. (Gbr)",House of Delegates,42,DEM,Summers,Precinct 22 - Jumping Branch,
Glenn Singer (Gbr),House of Delegates,42,DEM,Summers,Precinct 22 - Jumping Branch,
"Charles ""Buddy"" Roemer",President ,,REP,Summers,Precinct 22 - Jumping Branch,1
Rick Santorum,President ,,REP,Summers,Precinct 22 - Jumping Branch,11
Newt Gingrich,President ,,REP,Summers,Precinct 22 - Jumping Branch,8
Ron Paul,President ,,REP,Summers,Precinct 22 - Jumping Branch,3
Mitt Romney,President ,,REP,Summers,Precinct 22 - Jumping Branch,35
John R. Raese,U.S. Senate,,REP,Summers,Precinct 22 - Jumping Branch,50
Rick Snuffer,U.S. House,3,REP,Summers,Precinct 22 - Jumping Branch,48
Lee A. Bias,U.S. House,3,REP,Summers,Precinct 22 - Jumping Branch,0
Bill Lester,U.S. House,3,REP,Summers,Precinct 22 - Jumping Branch,10
Ralph William Clark,Governor,,REP,Summers,Precinct 22 - Jumping Branch,7
Bill Maloney,Governor,,REP,Summers,Precinct 22 - Jumping Branch,50
Brian Savilla,Secretary of State ,,REP,Summers,Precinct 22 - Jumping Branch,44
Larry V. Faircloth,Auditor,,REP,Summers,Precinct 22 - Jumping Branch,46
Mike Hall,Treasurer,,REP,Summers,Precinct 22 - Jumping Branch,32
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Summers,Precinct 22 - Jumping Branch,15
Patrick Morrisey,Attorney General,,REP,Summers,Precinct 22 - Jumping Branch,47
Roy G. Cooper (Summers),House of Delegates,28,REP,Summers,Precinct 22 - Jumping Branch,35
Arnold W. Ryan (Summers),House of Delegates,28,REP,Summers,Precinct 22 - Jumping Branch,25
John D. O'Neal IV (Raleigh),House of Delegates,28,REP,Summers,Precinct 22 - Jumping Branch,32
Ray Canterbury (Greenbrier),House of Delegates,42,REP,Summers,Precinct 22 - Jumping Branch,
Marcie Easton (Greenbrier),House of Delegates,42,REP,Summers,Precinct 22 - Jumping Branch,
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,Precinct 22 - Jumping Branch,
Barack Obama,President ,,DEM,Summers,Precinct 23 - White Oak,68
Keith Judd,President ,,DEM,Summers,Precinct 23 - White Oak,71
Sheirl Fletcher,U.S. Senate,,DEM,Summers,Precinct 23 - White Oak,34
Joe Manchin III,U.S. Senate,,DEM,Summers,Precinct 23 - White Oak,140
"Nick J. Rahall, II",U.S. House,3,DEM,Summers,Precinct 23 - White Oak,132
Arne Moltis,Governor,,DEM,Summers,Precinct 23 - White Oak,38
Earl Ray Tomblin,Governor,,DEM,Summers,Precinct 23 - White Oak,128
Natalie E. Tennant,Secretary of State ,,DEM,Summers,Precinct 23 - White Oak,123
Glen B. Gainer III,Auditor,,DEM,Summers,Precinct 23 - White Oak,113
John D. Perdue,Treasurer,,DEM,Summers,Precinct 23 - White Oak,127
Walt Helmick,Commissioner of Agriculture,,DEM,Summers,Precinct 23 - White Oak,60
Sally Shepherd ,Commissioner of Agriculture,,DEM,Summers,Precinct 23 - White Oak,27
Joe Messineo,Commissioner of Agriculture,,DEM,Summers,Precinct 23 - White Oak,13
Bobb Tabb,Commissioner of Agriculture,,DEM,Summers,Precinct 23 - White Oak,2
Steve Miller,Commissioner of Agriculture,,DEM,Summers,Precinct 23 - White Oak,33
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Summers,Precinct 23 - White Oak,129
William R. Laird IV,State Senate,10,DEM,Summers,Precinct 23 - White Oak,115
Jeffry A. Pritt (Monroe),House of Delegates,28,DEM,Summers,Precinct 23 - White Oak,54
Wayne Williams (Raleigh),House of Delegates,28,DEM,Summers,Precinct 23 - White Oak,54
Al Martine (Raleigh),House of Delegates,28,DEM,Summers,Precinct 23 - White Oak,54
Greg A. Bailey (Raleigh),House of Delegates,28,DEM,Summers,Precinct 23 - White Oak,55
Peter E. Bostic (Gbr),House of Delegates,42,DEM,Summers,Precinct 23 - White Oak,
Steve Hunter (Gbr),House of Delegates,42,DEM,Summers,Precinct 23 - White Oak,
"E. Lavoyd Morgan, Jr. (Gbr)",House of Delegates,42,DEM,Summers,Precinct 23 - White Oak,
Glenn Singer (Gbr),House of Delegates,42,DEM,Summers,Precinct 23 - White Oak,
"Charles ""Buddy"" Roemer",President ,,REP,Summers,Precinct 23 - White Oak,1
Rick Santorum,President ,,REP,Summers,Precinct 23 - White Oak,5
Newt Gingrich,President ,,REP,Summers,Precinct 23 - White Oak,8
Ron Paul,President ,,REP,Summers,Precinct 23 - White Oak,5
Mitt Romney,President ,,REP,Summers,Precinct 23 - White Oak,34
John R. Raese,U.S. Senate,,REP,Summers,Precinct 23 - White Oak,35
Rick Snuffer,U.S. House,3,REP,Summers,Precinct 23 - White Oak,39
Lee A. Bias,U.S. House,3,REP,Summers,Precinct 23 - White Oak,2
Bill Lester,U.S. House,3,REP,Summers,Precinct 23 - White Oak,5
Ralph William Clark,Governor,,REP,Summers,Precinct 23 - White Oak,4
Bill Maloney,Governor,,REP,Summers,Precinct 23 - White Oak,42
Brian Savilla,Secretary of State ,,REP,Summers,Precinct 23 - White Oak,35
Larry V. Faircloth,Auditor,,REP,Summers,Precinct 23 - White Oak,32
Mike Hall,Treasurer,,REP,Summers,Precinct 23 - White Oak,19
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Summers,Precinct 23 - White Oak,17
Patrick Morrisey,Attorney General,,REP,Summers,Precinct 23 - White Oak,33
Roy G. Cooper (Summers),House of Delegates,28,REP,Summers,Precinct 23 - White Oak,21
Arnold W. Ryan (Summers),House of Delegates,28,REP,Summers,Precinct 23 - White Oak,20
John D. O'Neal IV (Raleigh),House of Delegates,28,REP,Summers,Precinct 23 - White Oak,35
Ray Canterbury (Greenbrier),House of Delegates,42,REP,Summers,Precinct 23 - White Oak,
Marcie Easton (Greenbrier),House of Delegates,42,REP,Summers,Precinct 23 - White Oak,
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,Precinct 23 - White Oak,
Barack Obama,President ,,DEM,Summers,Precinct 26 - Madams Creek,39
Keith Judd,President ,,DEM,Summers,Precinct 26 - Madams Creek,35
Sheirl Fletcher,U.S. Senate,,DEM,Summers,Precinct 26 - Madams Creek,13
Joe Manchin III,U.S. Senate,,DEM,Summers,Precinct 26 - Madams Creek,70
"Nick J. Rahall, II",U.S. House,3,DEM,Summers,Precinct 26 - Madams Creek,73
Arne Moltis,Governor,,DEM,Summers,Precinct 26 - Madams Creek,12
Earl Ray Tomblin,Governor,,DEM,Summers,Precinct 26 - Madams Creek,72
Natalie E. Tennant,Secretary of State ,,DEM,Summers,Precinct 26 - Madams Creek,67
Glen B. Gainer III,Auditor,,DEM,Summers,Precinct 26 - Madams Creek,62
John D. Perdue,Treasurer,,DEM,Summers,Precinct 26 - Madams Creek,70
Walt Helmick,Commissioner of Agriculture,,DEM,Summers,Precinct 26 - Madams Creek,32
Sally Shepherd ,Commissioner of Agriculture,,DEM,Summers,Precinct 26 - Madams Creek,27
Joe Messineo,Commissioner of Agriculture,,DEM,Summers,Precinct 26 - Madams Creek,4
Bobb Tabb,Commissioner of Agriculture,,DEM,Summers,Precinct 26 - Madams Creek,0
Steve Miller,Commissioner of Agriculture,,DEM,Summers,Precinct 26 - Madams Creek,18
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Summers,Precinct 26 - Madams Creek,71
William R. Laird IV,State Senate,10,DEM,Summers,Precinct 26 - Madams Creek,67
Jeffry A. Pritt (Monroe),House of Delegates,28,DEM,Summers,Precinct 26 - Madams Creek,42
Wayne Williams (Raleigh),House of Delegates,28,DEM,Summers,Precinct 26 - Madams Creek,19
Al Martine (Raleigh),House of Delegates,28,DEM,Summers,Precinct 26 - Madams Creek,26
Greg A. Bailey (Raleigh),House of Delegates,28,DEM,Summers,Precinct 26 - Madams Creek,32
Peter E. Bostic (Gbr),House of Delegates,42,DEM,Summers,Precinct 26 - Madams Creek,
Steve Hunter (Gbr),House of Delegates,42,DEM,Summers,Precinct 26 - Madams Creek,
"E. Lavoyd Morgan, Jr. (Gbr)",House of Delegates,42,DEM,Summers,Precinct 26 - Madams Creek,
Glenn Singer (Gbr),House of Delegates,42,DEM,Summers,Precinct 26 - Madams Creek,
"Charles ""Buddy"" Roemer",President ,,REP,Summers,Precinct 26 - Madams Creek,1
Rick Santorum,President ,,REP,Summers,Precinct 26 - Madams Creek,2
Newt Gingrich,President ,,REP,Summers,Precinct 26 - Madams Creek,1
Ron Paul,President ,,REP,Summers,Precinct 26 - Madams Creek,2
Mitt Romney,President ,,REP,Summers,Precinct 26 - Madams Creek,8
John R. Raese,U.S. Senate,,REP,Summers,Precinct 26 - Madams Creek,12
Rick Snuffer,U.S. House,3,REP,Summers,Precinct 26 - Madams Creek,7
Lee A. Bias,U.S. House,3,REP,Summers,Precinct 26 - Madams Creek,0
Bill Lester,U.S. House,3,REP,Summers,Precinct 26 - Madams Creek,4
Ralph William Clark,Governor,,REP,Summers,Precinct 26 - Madams Creek,4
Bill Maloney,Governor,,REP,Summers,Precinct 26 - Madams Creek,9
Brian Savilla,Secretary of State ,,REP,Summers,Precinct 26 - Madams Creek,11
Larry V. Faircloth,Auditor,,REP,Summers,Precinct 26 - Madams Creek,13
Mike Hall,Treasurer,,REP,Summers,Precinct 26 - Madams Creek,7
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Summers,Precinct 26 - Madams Creek,6
Patrick Morrisey,Attorney General,,REP,Summers,Precinct 26 - Madams Creek,13
Roy G. Cooper (Summers),House of Delegates,28,REP,Summers,Precinct 26 - Madams Creek,11
Arnold W. Ryan (Summers),House of Delegates,28,REP,Summers,Precinct 26 - Madams Creek,6
John D. O'Neal IV (Raleigh),House of Delegates,28,REP,Summers,Precinct 26 - Madams Creek,8
Ray Canterbury (Greenbrier),House of Delegates,42,REP,Summers,Precinct 26 - Madams Creek,
Marcie Easton (Greenbrier),House of Delegates,42,REP,Summers,Precinct 26 - Madams Creek,
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,Precinct 26 - Madams Creek,
Barack Obama,President ,,DEM,Summers,Precinct 27 - Pipestem,83
Keith Judd,President ,,DEM,Summers,Precinct 27 - Pipestem,78
Sheirl Fletcher,U.S. Senate,,DEM,Summers,Precinct 27 - Pipestem,22
Joe Manchin III,U.S. Senate,,DEM,Summers,Precinct 27 - Pipestem,170
"Nick J. Rahall, II",U.S. House,3,DEM,Summers,Precinct 27 - Pipestem,149
Arne Moltis,Governor,,DEM,Summers,Precinct 27 - Pipestem,18
Earl Ray Tomblin,Governor,,DEM,Summers,Precinct 27 - Pipestem,171
Natalie E. Tennant,Secretary of State ,,DEM,Summers,Precinct 27 - Pipestem,136
Glen B. Gainer III,Auditor,,DEM,Summers,Precinct 27 - Pipestem,144
John D. Perdue,Treasurer,,DEM,Summers,Precinct 27 - Pipestem,153
Walt Helmick,Commissioner of Agriculture,,DEM,Summers,Precinct 27 - Pipestem,84
Sally Shepherd ,Commissioner of Agriculture,,DEM,Summers,Precinct 27 - Pipestem,37
Joe Messineo,Commissioner of Agriculture,,DEM,Summers,Precinct 27 - Pipestem,15
Bobb Tabb,Commissioner of Agriculture,,DEM,Summers,Precinct 27 - Pipestem,3
Steve Miller,Commissioner of Agriculture,,DEM,Summers,Precinct 27 - Pipestem,30
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Summers,Precinct 27 - Pipestem,152
William R. Laird IV,State Senate,10,DEM,Summers,Precinct 27 - Pipestem,137
Jeffry A. Pritt (Monroe),House of Delegates,28,DEM,Summers,Precinct 27 - Pipestem,93
Wayne Williams (Raleigh),House of Delegates,28,DEM,Summers,Precinct 27 - Pipestem,36
Al Martine (Raleigh),House of Delegates,28,DEM,Summers,Precinct 27 - Pipestem,65
Greg A. Bailey (Raleigh),House of Delegates,28,DEM,Summers,Precinct 27 - Pipestem,68
Peter E. Bostic (Gbr),House of Delegates,42,DEM,Summers,Precinct 27 - Pipestem,
Steve Hunter (Gbr),House of Delegates,42,DEM,Summers,Precinct 27 - Pipestem,
"E. Lavoyd Morgan, Jr. (Gbr)",House of Delegates,42,DEM,Summers,Precinct 27 - Pipestem,
Glenn Singer (Gbr),House of Delegates,42,DEM,Summers,Precinct 27 - Pipestem,
"Charles ""Buddy"" Roemer",President ,,REP,Summers,Precinct 27 - Pipestem,1
Rick Santorum,President ,,REP,Summers,Precinct 27 - Pipestem,13
Newt Gingrich,President ,,REP,Summers,Precinct 27 - Pipestem,3
Ron Paul,President ,,REP,Summers,Precinct 27 - Pipestem,7
Mitt Romney,President ,,REP,Summers,Precinct 27 - Pipestem,52
John R. Raese,U.S. Senate,,REP,Summers,Precinct 27 - Pipestem,54
Rick Snuffer,U.S. House,3,REP,Summers,Precinct 27 - Pipestem,50
Lee A. Bias,U.S. House,3,REP,Summers,Precinct 27 - Pipestem,2
Bill Lester,U.S. House,3,REP,Summers,Precinct 27 - Pipestem,19
Ralph William Clark,Governor,,REP,Summers,Precinct 27 - Pipestem,16
Bill Maloney,Governor,,REP,Summers,Precinct 27 - Pipestem,55
Brian Savilla,Secretary of State ,,REP,Summers,Precinct 27 - Pipestem,61
Larry V. Faircloth,Auditor,,REP,Summers,Precinct 27 - Pipestem,58
Mike Hall,Treasurer,,REP,Summers,Precinct 27 - Pipestem,38
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Summers,Precinct 27 - Pipestem,21
Patrick Morrisey,Attorney General,,REP,Summers,Precinct 27 - Pipestem,57
Roy G. Cooper (Summers),House of Delegates,28,REP,Summers,Precinct 27 - Pipestem,37
Arnold W. Ryan (Summers),House of Delegates,28,REP,Summers,Precinct 27 - Pipestem,40
John D. O'Neal IV (Raleigh),House of Delegates,28,REP,Summers,Precinct 27 - Pipestem,40
Ray Canterbury (Greenbrier),House of Delegates,42,REP,Summers,Precinct 27 - Pipestem,
Marcie Easton (Greenbrier),House of Delegates,42,REP,Summers,Precinct 27 - Pipestem,
"George ""Boogie"" Ambler (Gbr)",House of Delegates,42,REP,Summers,Precinct 27 - Pipestem,
Barack Obama,President ,,DEM,Summers,Precinct 30 - Talcott,109
Keith Judd,President ,,DEM,Summers,Precinct 30 - Talcott,84
Sheirl Fletcher,U.S. Senate,,DEM,Summers,Precinct 30 - Talcott,28
Joe Manchin III,U.S. Senate,,DEM,Summers,Precinct 30 - Talcott,191
"Nick J. Rahall, II",U.S. House,3,DEM,Summers,Precinct 30 - Talcott,187
Arne Moltis,Governor,,DEM,Summers,Precinct 30 - Talcott,22
Earl Ray Tomblin,Governor,,DEM,Summers,Precinct 30 - Talcott,192
Natalie E. Tennant,Secretary of State ,,DEM,Summers,Precinct 30 - Talcott,164
Glen B. Gainer III,Auditor,,DEM,Summers,Precinct 30 - Talcott,158
John D. Perdue,Treasurer,,DEM,Summers,Precinct 30 - Talcott,175
Walt Helmick,Commissioner of Agriculture,,DEM,Summers,Precinct 30 - Talcott,88
Sally Shepherd ,Commissioner of Agriculture,,DEM,Summers,Precinct 30 - Talcott,36
Joe Messineo,Commissioner of Agriculture,,DEM,Summers,Precinct 30 - Talcott,14
Bobb Tabb,Commissioner of Agriculture,,DEM,Summers,Precinct 30 - Talcott,6
Steve Miller,Commissioner of Agriculture,,DEM,Summers,Precinct 30 - Talcott,49
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Summers,Precinct 30 - Talcott,173
William R. Laird IV,State Senate,10,DEM,Summers,Precinct 30 - Talcott,162
Jeffry A. Pritt (Monroe),House of Delegates,28,DEM,Summers,Precinct 30 - Talcott,131
Wayne Williams (Raleigh),House of Delegates,28,DEM,Summers,Precinct 30 - Talcott,47
Al Martine (Raleigh),House of Delegates,28,DEM,Summers,Precinct 30 - Talcott,72
Greg A. Bailey (Raleigh),House of Delegates,28,DEM,Summers,Precinct 30 - Talcott,53
Peter E. Bostic (Gbr),House of Delegates,42,DEM,Summers,Precinct 30 - Talcott,
Steve Hunter (Gbr),House of Delegates,42,DEM,Summers,Precinct 30 - Talcott,
"E. Lavoyd Morgan, Jr. (Gbr)",House of Delegates,42,DEM,Summers,Precinct 30 - Talcott,
Glenn Singer (Gbr),House of Delegates,42,DEM,Summers,Precinct 30 - Talcott,
"Charles ""Buddy"" Roemer",President ,,REP,Summers,Precinct 30 - Talcott,1
Rick Santorum,President ,,REP,Summers,Precinct 30 - Talcott,4
Newt Gingrich,President ,,REP,Summers,Precinct 30 - Talcott,6
Ron Paul,President ,,REP,Summers,Precinct 30 - Talcott,2
Mitt Romney,President ,,REP,Summers,Precinct 30 - Talcott,53
John R. Raese,U.S. Senate,,REP,Summers,Precinct 30 - Talcott,51
Rick Snuffer,U.S. House,3,REP,Summers,Precinct 30 - Talcott,41
Lee A. Bias,U.S. House,3,REP,Summers,Precinct 30 - Talcott,4
Bill Lester,U.S. House,3,REP,Summers,Precinct 30 - Talcott,13
Ralph William Clark,Governor,,REP,Summers,Precinct 30 - Talcott,12
Bill Maloney,Governor,,REP,Summers,Precinct 30 - Talcott,47
Brian Savilla,Secretary of State ,,REP,Summers,Precinct 30 - Talcott,48
Larry V. Faircloth,Auditor,,REP,Summers,Precinct 30 - Talcott,46
Mike Hall,Treasurer,,REP,Summers,Precinct 30 - Talcott,26
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Summers,Precinct 30 - Talcott,21
