candidate,office,district,party,county,precinct,total votes
,Registered Voters,,DEM,Wood,Precinct 36,337
,Ballots Cast,,,Wood,Precinct 36,224
,Ballots Cast,,REP,Wood,Precinct 36,123
,Ballots Cast,,DEM,Wood,Precinct 36,100
Mac Warner,U.S. House,1,,Wood,Precinct 36,28
David B. McKinley,U.S. House,1,,Wood,Precinct 36,43
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 36,3
Sarah Minear,U.S. House,1,,Wood,Precinct 36,9
Cindy Hall,U.S. House,1,,Wood,Precinct 36,1
Thomas Stark,U.S. House,1,,Wood,Precinct 36,29
Frank Deem,State Senate,3,,Wood,Precinct 36,57
David C. Nohe,State Senate,3,,Wood,Precinct 36,63
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 36,
Larry Border,House of Delegates,,,Wood,Precinct 36,
Denny Harton,House of Delegates,10,,Wood,Precinct 36,41
Tom Azinger,House of Delegates,10,,Wood,Precinct 36,56
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 36,18
John N. Ellem,House of Delegates,10,,Wood,Precinct 36,59
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 36,44
Bill Bell,House of Delegates,10,,Wood,Precinct 36,8
Eric Jiles,House of Delegates,10,,Wood,Precinct 36,58
Randall Rapp,House of Delegates,10,,Wood,Precinct 36,34
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 36,34
Mike Oliverio,U.S. House,1,,Wood,Precinct 36,64
Tim Reed,State Senate,3,,Wood,Precinct 36,80
Jim Marion,House of Delegates,,,Wood,Precinct 36,
Dan Poling,House of Delegates,10,,Wood,Precinct 36,85
,Registered Voters,,,Wood,Precinct 36B,366
,Registered Voters,,REP,Wood,Precinct 36B,143
,Registered Voters,,DEM,Wood,Precinct 36B,167
,Ballots Cast,,,Wood,Precinct 36B,117
,Ballots Cast,,REP,Wood,Precinct 36B,69
,Ballots Cast,,DEM,Wood,Precinct 36B,47
Mac Warner,U.S. House,1,,Wood,Precinct 36B,14
David B. McKinley,U.S. House,1,,Wood,Precinct 36B,27
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 36B,3
Sarah Minear,U.S. House,1,,Wood,Precinct 36B,6
Cindy Hall,U.S. House,1,,Wood,Precinct 36B,1
Thomas Stark,U.S. House,1,,Wood,Precinct 36B,17
Frank Deem,State Senate,3,,Wood,Precinct 36B,30
David C. Nohe,State Senate,3,,Wood,Precinct 36B,38
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 36B,
Larry Border,House of Delegates,,,Wood,Precinct 36B,
Denny Harton,House of Delegates,10,,Wood,Precinct 36B,23
Tom Azinger,House of Delegates,10,,Wood,Precinct 36B,36
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 36B,16
John N. Ellem,House of Delegates,10,,Wood,Precinct 36B,39
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 36B,27
Bill Bell,House of Delegates,10,,Wood,Precinct 36B,5
Eric Jiles,House of Delegates,10,,Wood,Precinct 36B,26
Randall Rapp,House of Delegates,10,,Wood,Precinct 36B,12
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 36B,16
Mike Oliverio,U.S. House,1,,Wood,Precinct 36B,31
Tim Reed,State Senate,3,,Wood,Precinct 36B,40
Jim Marion,House of Delegates,,,Wood,Precinct 36B,
Dan Poling,House of Delegates,10,,Wood,Precinct 36B,39
,Registered Voters,,,Wood,Precinct 36C,480
,Registered Voters,,REP,Wood,Precinct 36C,220
,Registered Voters,,DEM,Wood,Precinct 36C,192
,Ballots Cast,,,Wood,Precinct 36C,163
,Ballots Cast,,REP,Wood,Precinct 36C,88
,Ballots Cast,,DEM,Wood,Precinct 36C,75
Mac Warner,U.S. House,1,,Wood,Precinct 36C,18
David B. McKinley,U.S. House,1,,Wood,Precinct 36C,34
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 36C,2
Sarah Minear,U.S. House,1,,Wood,Precinct 36C,4
Cindy Hall,U.S. House,1,,Wood,Precinct 36C,3
Thomas Stark,U.S. House,1,,Wood,Precinct 36C,20
Frank Deem,State Senate,3,,Wood,Precinct 36C,43
David C. Nohe,State Senate,3,,Wood,Precinct 36C,41
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 36C,58
Larry Border,House of Delegates,,,Wood,Precinct 36C,
Denny Harton,House of Delegates,10,,Wood,Precinct 36C,
Tom Azinger,House of Delegates,10,,Wood,Precinct 36C,
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 36C,
John N. Ellem,House of Delegates,10,,Wood,Precinct 36C,
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 36C,
Bill Bell,House of Delegates,10,,Wood,Precinct 36C,
Eric Jiles,House of Delegates,10,,Wood,Precinct 36C,
Randall Rapp,House of Delegates,10,,Wood,Precinct 36C,
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 36C,30
Mike Oliverio,U.S. House,1,,Wood,Precinct 36C,39
Tim Reed,State Senate,3,,Wood,Precinct 36C,54
Jim Marion,House of Delegates,,,Wood,Precinct 36C,
Dan Poling,House of Delegates,10,,Wood,Precinct 36C,
,Registered Voters,,,Wood,Precinct 37,327
,Registered Voters,,REP,Wood,Precinct 37,140
,Registered Voters,,DEM,Wood,Precinct 37,137
,Ballots Cast,,,Wood,Precinct 37,100
,Ballots Cast,,REP,Wood,Precinct 37,64
,Ballots Cast,,DEM,Wood,Precinct 37,34
Mac Warner,U.S. House,1,,Wood,Precinct 37,25
David B. McKinley,U.S. House,1,,Wood,Precinct 37,17
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 37,0
Sarah Minear,U.S. House,1,,Wood,Precinct 37,6
Cindy Hall,U.S. House,1,,Wood,Precinct 37,3
Thomas Stark,U.S. House,1,,Wood,Precinct 37,11
Frank Deem,State Senate,3,,Wood,Precinct 37,30
David C. Nohe,State Senate,3,,Wood,Precinct 37,31
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 37,
Larry Border,House of Delegates,,,Wood,Precinct 37,
Denny Harton,House of Delegates,10,,Wood,Precinct 37,17
Tom Azinger,House of Delegates,10,,Wood,Precinct 37,33
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 37,10
John N. Ellem,House of Delegates,10,,Wood,Precinct 37,45
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 37,17
Bill Bell,House of Delegates,10,,Wood,Precinct 37,1
Eric Jiles,House of Delegates,10,,Wood,Precinct 37,30
Randall Rapp,House of Delegates,10,,Wood,Precinct 37,16
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 37,15
Mike Oliverio,U.S. House,1,,Wood,Precinct 37,19
Tim Reed,State Senate,3,,Wood,Precinct 37,24
Jim Marion,House of Delegates,,,Wood,Precinct 37,
Dan Poling,House of Delegates,10,,Wood,Precinct 37,26
,Registered Voters,,,Wood,Precinct 37A,393
,Registered Voters,,REP,Wood,Precinct 37A,137
,Registered Voters,,DEM,Wood,Precinct 37A,182
,Ballots Cast,,,Wood,Precinct 37A,102
,Ballots Cast,,REP,Wood,Precinct 37A,50
,Ballots Cast,,DEM,Wood,Precinct 37A,50
Mac Warner,U.S. House,1,,Wood,Precinct 37A,13
David B. McKinley,U.S. House,1,,Wood,Precinct 37A,17
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 37A,1
Sarah Minear,U.S. House,1,,Wood,Precinct 37A,6
Cindy Hall,U.S. House,1,,Wood,Precinct 37A,0
Thomas Stark,U.S. House,1,,Wood,Precinct 37A,10
Frank Deem,State Senate,3,,Wood,Precinct 37A,29
David C. Nohe,State Senate,3,,Wood,Precinct 37A,21
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 37A,34
Larry Border,House of Delegates,,,Wood,Precinct 37A,
Denny Harton,House of Delegates,10,,Wood,Precinct 37A,
Tom Azinger,House of Delegates,10,,Wood,Precinct 37A,
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 37A,
John N. Ellem,House of Delegates,10,,Wood,Precinct 37A,
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 37A,
Bill Bell,House of Delegates,10,,Wood,Precinct 37A,
Eric Jiles,House of Delegates,10,,Wood,Precinct 37A,
Randall Rapp,House of Delegates,10,,Wood,Precinct 37A,
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 37A,17
Mike Oliverio,U.S. House,1,,Wood,Precinct 37A,32
Tim Reed,State Senate,3,,Wood,Precinct 37A,39
Jim Marion,House of Delegates,,,Wood,Precinct 37A,
Dan Poling,House of Delegates,10,,Wood,Precinct 37A,
,Registered Voters,,,Wood,Precinct 37B,484
,Registered Voters,,REP,Wood,Precinct 37B,236
,Registered Voters,,DEM,Wood,Precinct 37B,190
,Ballots Cast,,,Wood,Precinct 37B,176
,Ballots Cast,,REP,Wood,Precinct 37B,105
,Ballots Cast,,DEM,Wood,Precinct 37B,71
Mac Warner,U.S. House,1,,Wood,Precinct 37B,29
David B. McKinley,U.S. House,1,,Wood,Precinct 37B,36
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 37B,4
Sarah Minear,U.S. House,1,,Wood,Precinct 37B,8
Cindy Hall,U.S. House,1,,Wood,Precinct 37B,2
Thomas Stark,U.S. House,1,,Wood,Precinct 37B,22
Frank Deem,State Senate,3,,Wood,Precinct 37B,31
David C. Nohe,State Senate,3,,Wood,Precinct 37B,69
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 37B,
Larry Border,House of Delegates,,,Wood,Precinct 37B,
Denny Harton,House of Delegates,10,,Wood,Precinct 37B,26
Tom Azinger,House of Delegates,10,,Wood,Precinct 37B,62
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 37B,15
John N. Ellem,House of Delegates,10,,Wood,Precinct 37B,60
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 37B,35
Bill Bell,House of Delegates,10,,Wood,Precinct 37B,8
Eric Jiles,House of Delegates,10,,Wood,Precinct 37B,41
Randall Rapp,House of Delegates,10,,Wood,Precinct 37B,16
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 37B,28
Mike Oliverio,U.S. House,1,,Wood,Precinct 37B,41
Tim Reed,State Senate,3,,Wood,Precinct 37B,48
Jim Marion,House of Delegates,,,Wood,Precinct 37B,
Dan Poling,House of Delegates,10,,Wood,Precinct 37B,58
,Registered Voters,,,Wood,Precinct 37C,397
,Registered Voters,,REP,Wood,Precinct 37C,178
,Registered Voters,,DEM,Wood,Precinct 37C,162
,Ballots Cast,,,Wood,Precinct 37C,154
,Ballots Cast,,REP,Wood,Precinct 37C,91
,Ballots Cast,,DEM,Wood,Precinct 37C,62
Mac Warner,U.S. House,1,,Wood,Precinct 37C,27
David B. McKinley,U.S. House,1,,Wood,Precinct 37C,31
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 37C,2
Sarah Minear,U.S. House,1,,Wood,Precinct 37C,11
Cindy Hall,U.S. House,1,,Wood,Precinct 37C,3
Thomas Stark,U.S. House,1,,Wood,Precinct 37C,16
Frank Deem,State Senate,3,,Wood,Precinct 37C,40
David C. Nohe,State Senate,3,,Wood,Precinct 37C,49
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 37C,67
Larry Border,House of Delegates,,,Wood,Precinct 37C,
Denny Harton,House of Delegates,10,,Wood,Precinct 37C,
Tom Azinger,House of Delegates,10,,Wood,Precinct 37C,
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 37C,
John N. Ellem,House of Delegates,10,,Wood,Precinct 37C,
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 37C,
Bill Bell,House of Delegates,10,,Wood,Precinct 37C,
Eric Jiles,House of Delegates,10,,Wood,Precinct 37C,
Randall Rapp,House of Delegates,10,,Wood,Precinct 37C,
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 37C,26
Mike Oliverio,U.S. House,1,,Wood,Precinct 37C,35
Tim Reed,State Senate,3,,Wood,Precinct 37C,45
Jim Marion,House of Delegates,,,Wood,Precinct 37C,
Dan Poling,House of Delegates,10,,Wood,Precinct 37C,
,Registered Voters,,,Wood,Precinct 37D,439
,Registered Voters,,REP,Wood,Precinct 37D,181
,Registered Voters,,DEM,Wood,Precinct 37D,197
,Ballots Cast,,,Wood,Precinct 37D,159
,Ballots Cast,,REP,Wood,Precinct 37D,90
,Ballots Cast,,DEM,Wood,Precinct 37D,69
Mac Warner,U.S. House,1,,Wood,Precinct 37D,35
David B. McKinley,U.S. House,1,,Wood,Precinct 37D,25
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 37D,1
Sarah Minear,U.S. House,1,,Wood,Precinct 37D,12
Cindy Hall,U.S. House,1,,Wood,Precinct 37D,0
Thomas Stark,U.S. House,1,,Wood,Precinct 37D,15
Frank Deem,State Senate,3,,Wood,Precinct 37D,44
David C. Nohe,State Senate,3,,Wood,Precinct 37D,43
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 37D,64
Larry Border,House of Delegates,,,Wood,Precinct 37D,
Denny Harton,House of Delegates,10,,Wood,Precinct 37D,
Tom Azinger,House of Delegates,10,,Wood,Precinct 37D,
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 37D,
John N. Ellem,House of Delegates,10,,Wood,Precinct 37D,
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 37D,
Bill Bell,House of Delegates,10,,Wood,Precinct 37D,
Eric Jiles,House of Delegates,10,,Wood,Precinct 37D,
Randall Rapp,House of Delegates,10,,Wood,Precinct 37D,31
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 37D,37
Mike Oliverio,U.S. House,1,,Wood,Precinct 37D,48
Tim Reed,State Senate,3,,Wood,Precinct 37D,
Jim Marion,House of Delegates,,,Wood,Precinct 37D,
Dan Poling,House of Delegates,10,,Wood,Precinct 37D,
,Registered Voters,,,Wood,Precinct 38,172
,Registered Voters,,REP,Wood,Precinct 38,49
,Registered Voters,,DEM,Wood,Precinct 38,90
,Ballots Cast,,,Wood,Precinct 38,36
,Ballots Cast,,REP,Wood,Precinct 38,15
,Ballots Cast,,DEM,Wood,Precinct 38,20
Mac Warner,U.S. House,1,,Wood,Precinct 38,4
David B. McKinley,U.S. House,1,,Wood,Precinct 38,5
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 38,1
Sarah Minear,U.S. House,1,,Wood,Precinct 38,0
Cindy Hall,U.S. House,1,,Wood,Precinct 38,0
Thomas Stark,U.S. House,1,,Wood,Precinct 38,4
Frank Deem,State Senate,3,,Wood,Precinct 38,10
David C. Nohe,State Senate,3,,Wood,Precinct 38,5
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 38,
Larry Border,House of Delegates,,,Wood,Precinct 38,13
Denny Harton,House of Delegates,10,,Wood,Precinct 38,
Tom Azinger,House of Delegates,10,,Wood,Precinct 38,
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 38,
John N. Ellem,House of Delegates,10,,Wood,Precinct 38,
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 38,
Bill Bell,House of Delegates,10,,Wood,Precinct 38,
Eric Jiles,House of Delegates,10,,Wood,Precinct 38,
Randall Rapp,House of Delegates,10,,Wood,Precinct 38,
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 38,6
Mike Oliverio,U.S. House,1,,Wood,Precinct 38,14
Tim Reed,State Senate,3,,Wood,Precinct 38,17
Jim Marion,House of Delegates,,,Wood,Precinct 38,17
Dan Poling,House of Delegates,10,,Wood,Precinct 38,
,Registered Voters,,,Wood,Precinct 40,590
,Registered Voters,,REP,Wood,Precinct 40,205
,Registered Voters,,DEM,Wood,Precinct 40,277
,Ballots Cast,,,Wood,Precinct 40,110
,Ballots Cast,,REP,Wood,Precinct 40,49
,Ballots Cast,,DEM,Wood,Precinct 40,58
Mac Warner,U.S. House,1,,Wood,Precinct 40,15
David B. McKinley,U.S. House,1,,Wood,Precinct 40,10
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 40,2
Sarah Minear,U.S. House,1,,Wood,Precinct 40,1
Cindy Hall,U.S. House,1,,Wood,Precinct 40,0
Thomas Stark,U.S. House,1,,Wood,Precinct 40,18
Frank Deem,State Senate,3,,Wood,Precinct 40,24
David C. Nohe,State Senate,3,,Wood,Precinct 40,23
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 40,37
Larry Border,House of Delegates,,,Wood,Precinct 40,
Denny Harton,House of Delegates,10,,Wood,Precinct 40,
Tom Azinger,House of Delegates,10,,Wood,Precinct 40,
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 40,
John N. Ellem,House of Delegates,10,,Wood,Precinct 40,
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 40,
Bill Bell,House of Delegates,10,,Wood,Precinct 40,
Eric Jiles,House of Delegates,10,,Wood,Precinct 40,
Randall Rapp,House of Delegates,10,,Wood,Precinct 40,
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 40,30
Mike Oliverio,U.S. House,1,,Wood,Precinct 40,26
Tim Reed,State Senate,3,,Wood,Precinct 40,44
Jim Marion,House of Delegates,,,Wood,Precinct 40,
Dan Poling,House of Delegates,10,,Wood,Precinct 40,
,Registered Voters,,,Wood,Precinct 40A,997
,Registered Voters,,REP,Wood,Precinct 40A,386
,Registered Voters,,DEM,Wood,Precinct 40A,377
,Ballots Cast,,,Wood,Precinct 40A,227
,Ballots Cast,,REP,Wood,Precinct 40A,132
,Ballots Cast,,DEM,Wood,Precinct 40A,94
Mac Warner,U.S. House,1,,Wood,Precinct 40A,28
David B. McKinley,U.S. House,1,,Wood,Precinct 40A,53
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 40A,2
Sarah Minear,U.S. House,1,,Wood,Precinct 40A,11
Cindy Hall,U.S. House,1,,Wood,Precinct 40A,1
Thomas Stark,U.S. House,1,,Wood,Precinct 40A,30
Frank Deem,State Senate,3,,Wood,Precinct 40A,54
David C. Nohe,State Senate,3,,Wood,Precinct 40A,72
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 40A,
Larry Border,House of Delegates,,,Wood,Precinct 40A,
Denny Harton,House of Delegates,10,,Wood,Precinct 40A,49
Tom Azinger,House of Delegates,10,,Wood,Precinct 40A,74
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 40A,21
John N. Ellem,House of Delegates,10,,Wood,Precinct 40A,60
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 40A,45
Bill Bell,House of Delegates,10,,Wood,Precinct 40A,13
Eric Jiles,House of Delegates,10,,Wood,Precinct 40A,26
Randall Rapp,House of Delegates,10,,Wood,Precinct 40A,51
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 40A,30
Mike Oliverio,U.S. House,1,,Wood,Precinct 40A,64
Tim Reed,State Senate,3,,Wood,Precinct 40A,77
Jim Marion,House of Delegates,,,Wood,Precinct 40A,
Dan Poling,House of Delegates,10,,Wood,Precinct 40A,75
,Registered Voters,,,Wood,Precinct 41,679
,Registered Voters,,REP,Wood,Precinct 41,281
,Registered Voters,,DEM,Wood,Precinct 41,304
,Ballots Cast,,,Wood,Precinct 41,177
,Ballots Cast,,REP,Wood,Precinct 41,98
,Ballots Cast,,DEM,Wood,Precinct 41,73
Mac Warner,U.S. House,1,,Wood,Precinct 41,29
David B. McKinley,U.S. House,1,,Wood,Precinct 41,31
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 41,5
Sarah Minear,U.S. House,1,,Wood,Precinct 41,6
Cindy Hall,U.S. House,1,,Wood,Precinct 41,2
Thomas Stark,U.S. House,1,,Wood,Precinct 41,20
Frank Deem,State Senate,3,,Wood,Precinct 41,41
David C. Nohe,State Senate,3,,Wood,Precinct 41,51
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 41,
Larry Border,House of Delegates,,,Wood,Precinct 41,
Denny Harton,House of Delegates,10,,Wood,Precinct 41,16
Tom Azinger,House of Delegates,10,,Wood,Precinct 41,67
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 41,16
John N. Ellem,House of Delegates,10,,Wood,Precinct 41,39
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 41,34
Bill Bell,House of Delegates,10,,Wood,Precinct 41,15
Eric Jiles,House of Delegates,10,,Wood,Precinct 41,23
Randall Rapp,House of Delegates,10,,Wood,Precinct 41,34
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 41,27
Mike Oliverio,U.S. House,1,,Wood,Precinct 41,44
Tim Reed,State Senate,3,,Wood,Precinct 41,58
Jim Marion,House of Delegates,,,Wood,Precinct 41,
Dan Poling,House of Delegates,10,,Wood,Precinct 41,60
,Registered Voters,,,Wood,Precinct 42,509
,Registered Voters,,REP,Wood,Precinct 42,197
,Registered Voters,,DEM,Wood,Precinct 42,201
,Ballots Cast,,,Wood,Precinct 42,119
,Ballots Cast,,REP,Wood,Precinct 42,74
,Ballots Cast,,DEM,Wood,Precinct 42,41
Mac Warner,U.S. House,1,,Wood,Precinct 42,32
David B. McKinley,U.S. House,1,,Wood,Precinct 42,16
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 42,2
Sarah Minear,U.S. House,1,,Wood,Precinct 42,8
Cindy Hall,U.S. House,1,,Wood,Precinct 42,0
Thomas Stark,U.S. House,1,,Wood,Precinct 42,14
Frank Deem,State Senate,3,,Wood,Precinct 42,27
David C. Nohe,State Senate,3,,Wood,Precinct 42,42
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 42,
Larry Border,House of Delegates,,,Wood,Precinct 42,
Denny Harton,House of Delegates,10,,Wood,Precinct 42,21
Tom Azinger,House of Delegates,10,,Wood,Precinct 42,45
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 42,12
John N. Ellem,House of Delegates,10,,Wood,Precinct 42,26
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 42,13
Bill Bell,House of Delegates,10,,Wood,Precinct 42,14
Eric Jiles,House of Delegates,10,,Wood,Precinct 42,23
Randall Rapp,House of Delegates,10,,Wood,Precinct 42,38
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 42,
Mike Oliverio,U.S. House,1,,Wood,Precinct 42,
Tim Reed,State Senate,3,,Wood,Precinct 42,
Jim Marion,House of Delegates,,,Wood,Precinct 42,
Dan Poling,House of Delegates,10,,Wood,Precinct 42,
,Registered Voters,,,Wood,Precinct 42A,1101
,Registered Voters,,REP,Wood,Precinct 42A,471
,Registered Voters,,DEM,Wood,Precinct 42A,424
,Ballots Cast,,,Wood,Precinct 42A,299
,Ballots Cast,,REP,Wood,Precinct 42A,154
,Ballots Cast,,DEM,Wood,Precinct 42A,132
Mac Warner,U.S. House,1,,Wood,Precinct 42A,53
David B. McKinley,U.S. House,1,,Wood,Precinct 42A,39
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 42A,6
Sarah Minear,U.S. House,1,,Wood,Precinct 42A,13
Cindy Hall,U.S. House,1,,Wood,Precinct 42A,0
Thomas Stark,U.S. House,1,,Wood,Precinct 42A,36
Frank Deem,State Senate,3,,Wood,Precinct 42A,62
David C. Nohe,State Senate,3,,Wood,Precinct 42A,82
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 42A,
Larry Border,House of Delegates,,,Wood,Precinct 42A,
Denny Harton,House of Delegates,10,,Wood,Precinct 42A,26
Tom Azinger,House of Delegates,10,,Wood,Precinct 42A,90
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 42A,17
John N. Ellem,House of Delegates,10,,Wood,Precinct 42A,82
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 42A,45
Bill Bell,House of Delegates,10,,Wood,Precinct 42A,18
Eric Jiles,House of Delegates,10,,Wood,Precinct 42A,38
Randall Rapp,House of Delegates,10,,Wood,Precinct 42A,74
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 42A,52
Mike Oliverio,U.S. House,1,,Wood,Precinct 42A,75
Tim Reed,State Senate,3,,Wood,Precinct 42A,95
Jim Marion,House of Delegates,,,Wood,Precinct 42A,
Dan Poling,House of Delegates,10,,Wood,Precinct 42A,106
,Registered Voters,,,Wood,Precinct 43A,925
,Registered Voters,,REP,Wood,Precinct 43A,427
,Registered Voters,,DEM,Wood,Precinct 43A,350
,Ballots Cast,,,Wood,Precinct 43A,311
,Ballots Cast,,REP,Wood,Precinct 43A,182
,Ballots Cast,,DEM,Wood,Precinct 43A,129
Mac Warner,U.S. House,1,,Wood,Precinct 43A,40
David B. McKinley,U.S. House,1,,Wood,Precinct 43A,61
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 43A,4
Sarah Minear,U.S. House,1,,Wood,Precinct 43A,17
Cindy Hall,U.S. House,1,,Wood,Precinct 43A,2
Thomas Stark,U.S. House,1,,Wood,Precinct 43A,46
Frank Deem,State Senate,3,,Wood,Precinct 43A,77
David C. Nohe,State Senate,3,,Wood,Precinct 43A,96
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 43A,
Larry Border,House of Delegates,,,Wood,Precinct 43A,
Denny Harton,House of Delegates,10,,Wood,Precinct 43A,38
Tom Azinger,House of Delegates,10,,Wood,Precinct 43A,113
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 43A,15
John N. Ellem,House of Delegates,10,,Wood,Precinct 43A,88
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 43A,41
Bill Bell,House of Delegates,10,,Wood,Precinct 43A,10
Eric Jiles,House of Delegates,10,,Wood,Precinct 43A,55
Randall Rapp,House of Delegates,10,,Wood,Precinct 43A,82
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 43A,53
Mike Oliverio,U.S. House,1,,Wood,Precinct 43A,75
Tim Reed,State Senate,3,,Wood,Precinct 43A,104
Jim Marion,House of Delegates,,,Wood,Precinct 43A,
Dan Poling,House of Delegates,10,,Wood,Precinct 43A,109
,Registered Voters,,,Wood,Precinct 44,660
,Registered Voters,,REP,Wood,Precinct 44,235
,Registered Voters,,DEM,Wood,Precinct 44,301
,Ballots Cast,,,Wood,Precinct 44,161
,Ballots Cast,,REP,Wood,Precinct 44,78
,Ballots Cast,,DEM,Wood,Precinct 44,81
Mac Warner,U.S. House,1,,Wood,Precinct 44,20
David B. McKinley,U.S. House,1,,Wood,Precinct 44,22
Patricia Vangilder Levenson,U.S. House,1,,Wood,Precinct 44,3
Sarah Minear,U.S. House,1,,Wood,Precinct 44,9
Cindy Hall,U.S. House,1,,Wood,Precinct 44,0
Thomas Stark,U.S. House,1,,Wood,Precinct 44,22
Frank Deem,State Senate,3,,Wood,Precinct 44,21
David C. Nohe,State Senate,3,,Wood,Precinct 44,56
"E. W. ""Bill"" Anderson, Jr.",House of Delegates,,,Wood,Precinct 44,
Larry Border,House of Delegates,,,Wood,Precinct 44,
Denny Harton,House of Delegates,10,,Wood,Precinct 44,15
Tom Azinger,House of Delegates,10,,Wood,Precinct 44,48
Courtney L. Ahlborn,House of Delegates,10,,Wood,Precinct 44,4
John N. Ellem,House of Delegates,10,,Wood,Precinct 44,42
Frederick David Gillespie,House of Delegates,10,,Wood,Precinct 44,18
Bill Bell,House of Delegates,10,,Wood,Precinct 44,14
Eric Jiles,House of Delegates,10,,Wood,Precinct 44,28
Randall Rapp,House of Delegates,10,,Wood,Precinct 44,47
Alan B. Mollohan,U.S. House,1,,Wood,Precinct 44,
Mike Oliverio,U.S. House,1,,Wood,Precinct 44,
Tim Reed,State Senate,3,,Wood,Precinct 44,
