candidate,office,district,party,county,precinct,total votes
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 38,122
Barack Obama,President ,,DEM,Wetzel,Precinct 38,64
Keith Judd,President ,,DEM,Wetzel,Precinct 38,54
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 38,125
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 38,12
Sue Thorn,US House,3,DEM,Wetzel,Precinct 38,106
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 38,118
Arne Moltis,Governor,,DEM,Wetzel,Precinct 38,20
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 38,113
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 38,118
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 38,110
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 38,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 38,36
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 38,34
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 38,22
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 38,26
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 38,121
Rick Santorum,President ,,REP,Wetzel,Precinct 39,8
Ron Paul,President ,,REP,Wetzel,Precinct 39,4
Mitt Romney,President ,,REP,Wetzel,Precinct 39,66
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 39,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 39,4
John R. Raese,US Senate,,REP,Wetzel,Precinct 39,55
David B. McKinley,US House,,REP,Wetzel,Precinct 39,72
Ralph William Clark,Governor,,REP,Wetzel,Precinct 39,18
Bill Maloney,Governor,,REP,Wetzel,Precinct 39,55
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 39,61
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 39,64
Mike Hall,Treasurer,,REP,Wetzel,Precinct 39,31
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 39,33
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 39,59
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,Precinct 39,142
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 39,138
Barack Obama,President ,,DEM,Wetzel,Precinct 39,67
Keith Judd,President ,,DEM,Wetzel,Precinct 39,71
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 39,139
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 39,23
Sue Thorn,US House,3,DEM,Wetzel,Precinct 39,123
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 39,139
Arne Moltis,Governor,,DEM,Wetzel,Precinct 39,18
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 39,130
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 39,133
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 39,126
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 39,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 39,31
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 39,39
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 39,26
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 39,24
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 39,135
Rick Santorum,President ,,REP,Wetzel,Precinct 40,1
Ron Paul,President ,,REP,Wetzel,Precinct 40,0
Mitt Romney,President ,,REP,Wetzel,Precinct 40,10
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 40,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 40,0
John R. Raese,US Senate,,REP,Wetzel,Precinct 40,8
David B. McKinley,US House,,REP,Wetzel,Precinct 40,10
Ralph William Clark,Governor,,REP,Wetzel,Precinct 40,1
Bill Maloney,Governor,,REP,Wetzel,Precinct 40,9
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 40,8
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 40,8
Mike Hall,Treasurer,,REP,Wetzel,Precinct 40,6
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 40,3
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 40,8
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,Precinct 40,94
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 40,101
Barack Obama,President ,,DEM,Wetzel,Precinct 40,44
Keith Judd,President ,,DEM,Wetzel,Precinct 40,49
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 40,113
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 40,4
Sue Thorn,US House,3,DEM,Wetzel,Precinct 40,73
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 40,100
Arne Moltis,Governor,,DEM,Wetzel,Precinct 40,13
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 40,87
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 40,86
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 40,80
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 40,9
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 40,24
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 40,17
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 40,20
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 40,22
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 40,88
Rick Santorum,President ,,REP,Wetzel,Precinct 42,14
Ron Paul,President ,,REP,Wetzel,Precinct 42,4
Mitt Romney,President ,,REP,Wetzel,Precinct 42,35
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 42,1
Newt Gingrich,President ,,REP,Wetzel,Precinct 42,5
John R. Raese,US Senate,,REP,Wetzel,Precinct 42,44
David B. McKinley,US House,,REP,Wetzel,Precinct 42,59
Ralph William Clark,Governor,,REP,Wetzel,Precinct 42,11
Bill Maloney,Governor,,REP,Wetzel,Precinct 42,46
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 42,48
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 42,48
Mike Hall,Treasurer,,REP,Wetzel,Precinct 42,31
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 42,24
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 42,50
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,Precinct 42,210
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 42,221
Barack Obama,President ,,DEM,Wetzel,Precinct 42,120
Keith Judd,President ,,DEM,Wetzel,Precinct 42,97
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 42,219
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 42,27
Sue Thorn,US House,3,DEM,Wetzel,Precinct 42,190
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 42,215
Arne Moltis,Governor,,DEM,Wetzel,Precinct 42,31
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 42,212
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 42,194
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 42,200
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 42,18
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 42,56
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 42,50
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 42,39
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 42,38
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 42,199
Rick Santorum,President ,,REP,Wetzel,Precinct 43,13
Ron Paul,President ,,REP,Wetzel,Precinct 43,7
Mitt Romney,President ,,REP,Wetzel,Precinct 43,64
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 43,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 43,7
John R. Raese,US Senate,,REP,Wetzel,Precinct 43,59
David B. McKinley,US House,,REP,Wetzel,Precinct 43,81
Ralph William Clark,Governor,,REP,Wetzel,Precinct 43,13
Bill Maloney,Governor,,REP,Wetzel,Precinct 43,69
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 43,57
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 43,64
Mike Hall,Treasurer,,REP,Wetzel,Precinct 43,33
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 43,41
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 43,66
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,Precinct 43,230
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 43,239
Barack Obama,President ,,DEM,Wetzel,Precinct 43,122
Keith Judd,President ,,DEM,Wetzel,Precinct 43,101
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 43,252
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 43,22
Sue Thorn,US House,3,DEM,Wetzel,Precinct 43,191
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 43,244
Arne Moltis,Governor,,DEM,Wetzel,Precinct 43,27
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 43,229
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 43,218
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 43,210
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 43,19
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 43,54
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 43,67
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 43,38
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 43,40
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 43,202
Rick Santorum,President ,,REP,Wetzel,Precinct 44,7
Ron Paul,President ,,REP,Wetzel,Precinct 44,3
Mitt Romney,President ,,REP,Wetzel,Precinct 44,39
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 44,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 44,3
John R. Raese,US Senate,,REP,Wetzel,Precinct 44,37
David B. McKinley,US House,,REP,Wetzel,Precinct 44,44
Ralph William Clark,Governor,,REP,Wetzel,Precinct 44,14
Bill Maloney,Governor,,REP,Wetzel,Precinct 44,35
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 44,39
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 44,42
Mike Hall,Treasurer,,REP,Wetzel,Precinct 44,23
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 44,21
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 44,39
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,Precinct 44,165
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 44,157
Barack Obama,President ,,DEM,Wetzel,Precinct 44,93
Keith Judd,President ,,DEM,Wetzel,Precinct 44,59
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 44,167
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 44,23
Sue Thorn,US House,3,DEM,Wetzel,Precinct 44,138
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 44,157
Arne Moltis,Governor,,DEM,Wetzel,Precinct 44,27
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 44,162
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 44,149
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 44,146
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 44,14
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 44,44
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 44,50
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 44,25
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 44,24
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 44,150
Rick Santorum,President ,,REP,Wetzel,Precinct 45,0
Ron Paul,President ,,REP,Wetzel,Precinct 45,1
Mitt Romney,President ,,REP,Wetzel,Precinct 45,1
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 45,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 45,0
John R. Raese,US Senate,,REP,Wetzel,Precinct 45,0
David B. McKinley,US House,,REP,Wetzel,Precinct 45,2
Ralph William Clark,Governor,,REP,Wetzel,Precinct 45,0
Bill Maloney,Governor,,REP,Wetzel,Precinct 45,2
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 45,1
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 45,1
Mike Hall,Treasurer,,REP,Wetzel,Precinct 45,2
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 45,0
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 45,1
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,Precinct 45,32
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 45,36
Barack Obama,President ,,DEM,Wetzel,Precinct 45,25
Keith Judd,President ,,DEM,Wetzel,Precinct 45,11
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 45,32
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 45,9
Sue Thorn,US House,3,DEM,Wetzel,Precinct 45,28
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 45,34
Arne Moltis,Governor,,DEM,Wetzel,Precinct 45,6
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 45,36
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 45,31
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 45,33
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 45,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 45,8
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 45,10
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 45,6
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 45,7
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 45,33
Rick Santorum,President ,,REP,Wetzel,Precinct 46,9
Ron Paul,President ,,REP,Wetzel,Precinct 46,5
Mitt Romney,President ,,REP,Wetzel,Precinct 46,22
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 46,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 46,1
John R. Raese,US Senate,,REP,Wetzel,Precinct 46,25
David B. McKinley,US House,,REP,Wetzel,Precinct 46,30
Ralph William Clark,Governor,,REP,Wetzel,Precinct 46,8
Bill Maloney,Governor,,REP,Wetzel,Precinct 46,25
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 46,21
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 46,23
Mike Hall,Treasurer,,REP,Wetzel,Precinct 46,18
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 46,12
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 46,26
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,Precinct 46,143
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 46,140
Barack Obama,President ,,DEM,Wetzel,Precinct 46,78
Keith Judd,President ,,DEM,Wetzel,Precinct 46,68
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 46,153
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 46,17
Sue Thorn,US House,3,DEM,Wetzel,Precinct 46,122
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 46,141
Arne Moltis,Governor,,DEM,Wetzel,Precinct 46,21
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 46,136
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 46,126
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 46,126
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 46,13
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 46,35
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 46,30
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 46,43
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 46,24
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 46,141
Rick Santorum,President ,,REP,Wetzel,Precinct 48,8
Ron Paul,President ,,REP,Wetzel,Precinct 48,5
Mitt Romney,President ,,REP,Wetzel,Precinct 48,41
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 48,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 48,2
John R. Raese,US Senate,,REP,Wetzel,Precinct 48,42
David B. McKinley,US House,,REP,Wetzel,Precinct 48,50
Ralph William Clark,Governor,,REP,Wetzel,Precinct 48,6
Bill Maloney,Governor,,REP,Wetzel,Precinct 48,45
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 48,35
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 48,35
Mike Hall,Treasurer,,REP,Wetzel,Precinct 48,21
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 48,18
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 48,36
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,Precinct 48,192
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 48,188
Barack Obama,President ,,DEM,Wetzel,Precinct 48,118
Keith Judd,President ,,DEM,Wetzel,Precinct 48,69
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 48,191
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 48,25
Sue Thorn,US House,3,DEM,Wetzel,Precinct 48,151
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 48,192
Arne Moltis,Governor,,DEM,Wetzel,Precinct 48,24
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 48,190
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 48,179
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 48,172
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 48,19
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 48,51
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 48,43
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 48,28
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 48,36
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 48,172
Rick Santorum,President ,,REP,Wetzel,Precinct 50,10
Ron Paul,President ,,REP,Wetzel,Precinct 50,4
Mitt Romney,President ,,REP,Wetzel,Precinct 50,37
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,Precinct 50,0
Newt Gingrich,President ,,REP,Wetzel,Precinct 50,2
John R. Raese,US Senate,,REP,Wetzel,Precinct 50,38
David B. McKinley,US House,,REP,Wetzel,Precinct 50,49
Ralph William Clark,Governor,,REP,Wetzel,Precinct 50,6
Bill Maloney,Governor,,REP,Wetzel,Precinct 50,41
Brian Savilla,Secretary of State ,,REP,Wetzel,Precinct 50,41
Larry V. Faircloth,Auditor,,REP,Wetzel,Precinct 50,44
Mike Hall,Treasurer,,REP,Wetzel,Precinct 50,23
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,Precinct 50,22
Patrick Morrisey,Attorney General,,REP,Wetzel,Precinct 50,41
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,Precinct 50,212
Dave Pethtel,House of Delegates,,REP,Wetzel,Precinct 50,219
Barack Obama,President ,,DEM,Wetzel,Precinct 50,127
Keith Judd,President ,,DEM,Wetzel,Precinct 50,95
Joe Manchin III,US Senate,,DEM,Wetzel,Precinct 50,222
Sheirl Fletcher,US Senate,,DEM,Wetzel,Precinct 50,31
Sue Thorn,US House,3,DEM,Wetzel,Precinct 50,191
Earl Ray Tomblin,Governor,,DEM,Wetzel,Precinct 50,209
Arne Moltis,Governor,,DEM,Wetzel,Precinct 50,31
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,Precinct 50,211
Glen B. Gainer III,Auditor,,DEM,Wetzel,Precinct 50,205
John D. Perdue,Treasurer,,DEM,Wetzel,Precinct 50,196
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,Precinct 50,19
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,Precinct 50,58
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,Precinct 50,57
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,Precinct 50,40
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,Precinct 50,33
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,Precinct 50,207
Rick Santorum,President ,,REP,Wetzel,TOTALS,134
Ron Paul,President ,,REP,Wetzel,TOTALS,68
Mitt Romney,President ,,REP,Wetzel,TOTALS,566
"Charles ""Buddy"" Roemer",President ,,REP,Wetzel,TOTALS,3
Newt Gingrich,President ,,REP,Wetzel,TOTALS,43
John R. Raese,US Senate,,REP,Wetzel,TOTALS,560
David B. McKinley,US House,,REP,Wetzel,TOTALS,705
Ralph William Clark,Governor,,REP,Wetzel,TOTALS,147
Bill Maloney,Governor,,REP,Wetzel,TOTALS,588
Brian Savilla,Secretary of State ,,REP,Wetzel,TOTALS,565
Larry V. Faircloth,Auditor,,REP,Wetzel,TOTALS,609
Mike Hall,Treasurer,,REP,Wetzel,TOTALS,357
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Wetzel,TOTALS,310
Patrick Morrisey,Attorney General,,REP,Wetzel,TOTALS,604
Jeffrey V. Kessler,State Senate,2,REP,Wetzel,TOTALS,2686
Dave Pethtel,House of Delegates,,REP,Wetzel,TOTALS,2747
Barack Obama,President ,,DEM,Wetzel,TOTALS,1490
Keith Judd,President ,,DEM,Wetzel,TOTALS,1257
Joe Manchin III,US Senate,,DEM,Wetzel,TOTALS,2799
Sheirl Fletcher,US Senate,,DEM,Wetzel,TOTALS,398
Sue Thorn,US House,3,DEM,Wetzel,TOTALS,2310
Earl Ray Tomblin,Governor,,DEM,Wetzel,TOTALS,2698
Arne Moltis,Governor,,DEM,Wetzel,TOTALS,413
Natalie E. Tennant,Secretary of State ,,DEM,Wetzel,TOTALS,2654
Glen B. Gainer III,Auditor,,DEM,Wetzel,TOTALS,2512
John D. Perdue,Treasurer,,DEM,Wetzel,TOTALS,2455
Bobb Tabb,Commissioner of Agriculture,,DEM,Wetzel,TOTALS,248
Sally Shepherd ,Commissioner of Agriculture,,DEM,Wetzel,TOTALS,716
Walt Helmick,Commissioner of Agriculture,,DEM,Wetzel,TOTALS,655
Steve Miller,Commissioner of Agriculture,,DEM,Wetzel,TOTALS,532
Joe Messineo,Commissioner of Agriculture,,DEM,Wetzel,TOTALS,494
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Wetzel,TOTALS,2559
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
