candidate,office,district,party,county,precinct,total votes
Steve Miller,Commissioner of Agriculture,,DEM,Hampshire,Precinct 22,39
Joe Messineo,Commissioner of Agriculture,,DEM,Hampshire,Precinct 22,4
Bobb Tabb,Commissioner of Agriculture,,DEM,Hampshire,Precinct 22,8
Sally Shepherd ,Commissioner of Agriculture,,DEM,Hampshire,Precinct 22,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Hampshire,Precinct 22,63
Joe Moreland Jr.,House of Delegate,,DEM,Hampshire,Precinct 22,69
Ron Paul,President ,,REP,Hampshire,Precinct 22,7
Rick Santorum,President ,,REP,Hampshire,Precinct 22,11
Newt Gingrich,President ,,REP,Hampshire,Precinct 22,3
"Charles ""Buddy"" Roemer",President ,,REP,Hampshire,Precinct 22,0
Mitt Romney,President ,,REP,Hampshire,Precinct 22,38
John R. Raese,US Senate,,REP,Hampshire,Precinct 22,48
Michael Davis,US House,2,REP,Hampshire,Precinct 22,7
Jonathan Miller,US House,2,REP,Hampshire,Precinct 22,11
Shelley Moore Capito,US House,2,REP,Hampshire,Precinct 22,36
Bill Maloney,Governor,,REP,Hampshire,Precinct 22,38
Ralph William Clark,Governor,,REP,Hampshire,Precinct 22,14
Brian Savilla,Secretary of State ,,REP,Hampshire,Precinct 22,43
Larry V. Faircloth,Auditor,,REP,Hampshire,Precinct 22,46
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Hampshire,Precinct 22,22
Mike Hall,Treasurer,,REP,Hampshire,Precinct 22,20
Patrick Morrisey,Attorney General,,REP,Hampshire,Precinct 22,43
Craig P. Blair,State Senate,15,REP,Hampshire,Precinct 22,43
Ruth Rowan,House of Delegates,57,REP,Hampshire,Precinct 22,43
Terry L. Craver,House of Delegates,57,REP,Hampshire,Precinct 22,18
Daryl E. Cowles ,House of Delegates,,REP,Hampshire,Precinct 22,
,Registered Voters,,,Hampshire,Precinct 23,423
,Registered Voters,,DEM,Hampshire,Precinct 23,199
,Registered Voters,,REP,Hampshire,Precinct 23,126
,Ballots Cast,,,Hampshire,Precinct 23,175
,Ballots Cast,,DEM,Hampshire,Precinct 23,115
,Ballots Cast,,REP,Hampshire,Precinct 23,60
Keith Judd,President ,,DEM,Hampshire,Precinct 23,51
Barack Obama,President ,,DEM,Hampshire,Precinct 23,38
Joe Manchin III,US Senate,,DEM,Hampshire,Precinct 23,88
Sheirl Fletcher,US Senate,,DEM,Hampshire,Precinct 23,18
Dugald Brown,US House,2,DEM,Hampshire,Precinct 23,48
Howard Swint,US House,2,DEM,Hampshire,Precinct 23,6
William McCann,US House,2,DEM,Hampshire,Precinct 23,41
Earl Ray Tomblin,Governor,,DEM,Hampshire,Precinct 23,92
Arne Moltis,Governor,,DEM,Hampshire,Precinct 23,14
Natalie E. Tennant,Secretary of State ,,DEM,Hampshire,Precinct 23,92
Glen B. Gainer III,Auditor,,DEM,Hampshire,Precinct 23,91
John D. Perdue,Treasurer,,DEM,Hampshire,Precinct 23,94
Walt Helmick,Commissioner of Agriculture,,DEM,Hampshire,Precinct 23,50
Steve Miller,Commissioner of Agriculture,,DEM,Hampshire,Precinct 23,56
Joe Messineo,Commissioner of Agriculture,,DEM,Hampshire,Precinct 23,1
Bobb Tabb,Commissioner of Agriculture,,DEM,Hampshire,Precinct 23,4
Sally Shepherd ,Commissioner of Agriculture,,DEM,Hampshire,Precinct 23,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Hampshire,Precinct 23,92
Joe Moreland Jr.,House of Delegate,,DEM,Hampshire,Precinct 23,90
Ron Paul,President ,,REP,Hampshire,Precinct 23,6
Rick Santorum,President ,,REP,Hampshire,Precinct 23,2
Newt Gingrich,President ,,REP,Hampshire,Precinct 23,1
"Charles ""Buddy"" Roemer",President ,,REP,Hampshire,Precinct 23,0
Mitt Romney,President ,,REP,Hampshire,Precinct 23,48
John R. Raese,US Senate,,REP,Hampshire,Precinct 23,48
Michael Davis,US House,2,REP,Hampshire,Precinct 23,8
Jonathan Miller,US House,2,REP,Hampshire,Precinct 23,7
Shelley Moore Capito,US House,2,REP,Hampshire,Precinct 23,44
Bill Maloney,Governor,,REP,Hampshire,Precinct 23,43
Ralph William Clark,Governor,,REP,Hampshire,Precinct 23,9
Brian Savilla,Secretary of State ,,REP,Hampshire,Precinct 23,45
Larry V. Faircloth,Auditor,,REP,Hampshire,Precinct 23,43
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Hampshire,Precinct 23,26
Mike Hall,Treasurer,,REP,Hampshire,Precinct 23,18
Patrick Morrisey,Attorney General,,REP,Hampshire,Precinct 23,44
Craig P. Blair,State Senate,15,REP,Hampshire,Precinct 23,40
Ruth Rowan,House of Delegates,57,REP,Hampshire,Precinct 23,33
Terry L. Craver,House of Delegates,57,REP,Hampshire,Precinct 23,25
Daryl E. Cowles ,House of Delegates,,REP,Hampshire,Precinct 23,
,Registered Voters,,,Hampshire,Precinct 24,556
,Registered Voters,,DEM,Hampshire,Precinct 24,253
,Registered Voters,,REP,Hampshire,Precinct 24,188
,Ballots Cast,,,Hampshire,Precinct 24,223
,Ballots Cast,,DEM,Hampshire,Precinct 24,132
,Ballots Cast,,REP,Hampshire,Precinct 24,91
Keith Judd,President ,,DEM,Hampshire,Precinct 24,38
Barack Obama,President ,,DEM,Hampshire,Precinct 24,65
Joe Manchin III,US Senate,,DEM,Hampshire,Precinct 24,112
Sheirl Fletcher,US Senate,,DEM,Hampshire,Precinct 24,17
Dugald Brown,US House,2,DEM,Hampshire,Precinct 24,55
Howard Swint,US House,2,DEM,Hampshire,Precinct 24,3
William McCann,US House,2,DEM,Hampshire,Precinct 24,43
Earl Ray Tomblin,Governor,,DEM,Hampshire,Precinct 24,112
Arne Moltis,Governor,,DEM,Hampshire,Precinct 24,11
Natalie E. Tennant,Secretary of State ,,DEM,Hampshire,Precinct 24,101
Glen B. Gainer III,Auditor,,DEM,Hampshire,Precinct 24,107
John D. Perdue,Treasurer,,DEM,Hampshire,Precinct 24,104
Walt Helmick,Commissioner of Agriculture,,DEM,Hampshire,Precinct 24,59
Steve Miller,Commissioner of Agriculture,,DEM,Hampshire,Precinct 24,57
Joe Messineo,Commissioner of Agriculture,,DEM,Hampshire,Precinct 24,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Hampshire,Precinct 24,5
Sally Shepherd ,Commissioner of Agriculture,,DEM,Hampshire,Precinct 24,3
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Hampshire,Precinct 24,102
Joe Moreland Jr.,House of Delegate,,DEM,Hampshire,Precinct 24,91
Ron Paul,President ,,REP,Hampshire,Precinct 24,10
Rick Santorum,President ,,REP,Hampshire,Precinct 24,4
Newt Gingrich,President ,,REP,Hampshire,Precinct 24,3
"Charles ""Buddy"" Roemer",President ,,REP,Hampshire,Precinct 24,1
Mitt Romney,President ,,REP,Hampshire,Precinct 24,68
John R. Raese,US Senate,,REP,Hampshire,Precinct 24,72
Michael Davis,US House,2,REP,Hampshire,Precinct 24,9
Jonathan Miller,US House,2,REP,Hampshire,Precinct 24,10
Shelley Moore Capito,US House,2,REP,Hampshire,Precinct 24,65
Bill Maloney,Governor,,REP,Hampshire,Precinct 24,58
Ralph William Clark,Governor,,REP,Hampshire,Precinct 24,22
Brian Savilla,Secretary of State ,,REP,Hampshire,Precinct 24,64
Larry V. Faircloth,Auditor,,REP,Hampshire,Precinct 24,70
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Hampshire,Precinct 24,43
Mike Hall,Treasurer,,REP,Hampshire,Precinct 24,24
Patrick Morrisey,Attorney General,,REP,Hampshire,Precinct 24,69
Craig P. Blair,State Senate,15,REP,Hampshire,Precinct 24,68
Ruth Rowan,House of Delegates,57,REP,Hampshire,Precinct 24,64
Terry L. Craver,House of Delegates,57,REP,Hampshire,Precinct 24,24
Daryl E. Cowles ,House of Delegates,,REP,Hampshire,Precinct 24,
,Registered Voters,,,Hampshire,Precinct 25,948
,Registered Voters,,DEM,Hampshire,Precinct 25,431
,Registered Voters,,REP,Hampshire,Precinct 25,284
,Ballots Cast,,,Hampshire,Precinct 25,264
,Ballots Cast,,DEM,Hampshire,Precinct 25,160
,Ballots Cast,,REP,Hampshire,Precinct 25,104
Keith Judd,President ,,DEM,Hampshire,Precinct 25,63
Barack Obama,President ,,DEM,Hampshire,Precinct 25,57
Joe Manchin III,US Senate,,DEM,Hampshire,Precinct 25,131
Sheirl Fletcher,US Senate,,DEM,Hampshire,Precinct 25,23
Dugald Brown,US House,2,DEM,Hampshire,Precinct 25,64
Howard Swint,US House,2,DEM,Hampshire,Precinct 25,7
William McCann,US House,2,DEM,Hampshire,Precinct 25,46
Earl Ray Tomblin,Governor,,DEM,Hampshire,Precinct 25,121
Arne Moltis,Governor,,DEM,Hampshire,Precinct 25,30
Natalie E. Tennant,Secretary of State ,,DEM,Hampshire,Precinct 25,113
Glen B. Gainer III,Auditor,,DEM,Hampshire,Precinct 25,115
John D. Perdue,Treasurer,,DEM,Hampshire,Precinct 25,113
Walt Helmick,Commissioner of Agriculture,,DEM,Hampshire,Precinct 25,39
Steve Miller,Commissioner of Agriculture,,DEM,Hampshire,Precinct 25,99
Joe Messineo,Commissioner of Agriculture,,DEM,Hampshire,Precinct 25,7
Bobb Tabb,Commissioner of Agriculture,,DEM,Hampshire,Precinct 25,2
Sally Shepherd ,Commissioner of Agriculture,,DEM,Hampshire,Precinct 25,1
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Hampshire,Precinct 25,112
Joe Moreland Jr.,House of Delegate,,DEM,Hampshire,Precinct 25,96
Ron Paul,President ,,REP,Hampshire,Precinct 25,9
Rick Santorum,President ,,REP,Hampshire,Precinct 25,13
Newt Gingrich,President ,,REP,Hampshire,Precinct 25,6
"Charles ""Buddy"" Roemer",President ,,REP,Hampshire,Precinct 25,0
Mitt Romney,President ,,REP,Hampshire,Precinct 25,68
John R. Raese,US Senate,,REP,Hampshire,Precinct 25,77
Michael Davis,US House,2,REP,Hampshire,Precinct 25,17
Jonathan Miller,US House,2,REP,Hampshire,Precinct 25,26
Shelley Moore Capito,US House,2,REP,Hampshire,Precinct 25,55
Bill Maloney,Governor,,REP,Hampshire,Precinct 25,67
Ralph William Clark,Governor,,REP,Hampshire,Precinct 25,21
Brian Savilla,Secretary of State ,,REP,Hampshire,Precinct 25,65
Larry V. Faircloth,Auditor,,REP,Hampshire,Precinct 25,71
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Hampshire,Precinct 25,39
Mike Hall,Treasurer,,REP,Hampshire,Precinct 25,32
Patrick Morrisey,Attorney General,,REP,Hampshire,Precinct 25,72
Craig P. Blair,State Senate,15,REP,Hampshire,Precinct 25,73
Ruth Rowan,House of Delegates,57,REP,Hampshire,Precinct 25,61
Terry L. Craver,House of Delegates,57,REP,Hampshire,Precinct 25,41
Daryl E. Cowles ,House of Delegates,,REP,Hampshire,Precinct 25,
,Registered Voters,,,Hampshire,Precinct 26,332
,Registered Voters,,DEM,Hampshire,Precinct 26,144
,Registered Voters,,REP,Hampshire,Precinct 26,104
,Ballots Cast,,,Hampshire,Precinct 26,86
,Ballots Cast,,DEM,Hampshire,Precinct 26,44
,Ballots Cast,,REP,Hampshire,Precinct 26,39
Keith Judd,President ,,DEM,Hampshire,Precinct 26,12
Barack Obama,President ,,DEM,Hampshire,Precinct 26,24
Joe Manchin III,US Senate,,DEM,Hampshire,Precinct 26,39
Sheirl Fletcher,US Senate,,DEM,Hampshire,Precinct 26,3
Dugald Brown,US House,2,DEM,Hampshire,Precinct 26,18
Howard Swint,US House,2,DEM,Hampshire,Precinct 26,2
William McCann,US House,2,DEM,Hampshire,Precinct 26,12
Earl Ray Tomblin,Governor,,DEM,Hampshire,Precinct 26,37
Arne Moltis,Governor,,DEM,Hampshire,Precinct 26,5
Natalie E. Tennant,Secretary of State ,,DEM,Hampshire,Precinct 26,31
Glen B. Gainer III,Auditor,,DEM,Hampshire,Precinct 26,30
John D. Perdue,Treasurer,,DEM,Hampshire,Precinct 26,30
Walt Helmick,Commissioner of Agriculture,,DEM,Hampshire,Precinct 26,13
Steve Miller,Commissioner of Agriculture,,DEM,Hampshire,Precinct 26,23
Joe Messineo,Commissioner of Agriculture,,DEM,Hampshire,Precinct 26,1
Bobb Tabb,Commissioner of Agriculture,,DEM,Hampshire,Precinct 26,1
Sally Shepherd ,Commissioner of Agriculture,,DEM,Hampshire,Precinct 26,4
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Hampshire,Precinct 26,31
Joe Moreland Jr.,House of Delegate,,DEM,Hampshire,Precinct 26,32
Ron Paul,President ,,REP,Hampshire,Precinct 26,5
Rick Santorum,President ,,REP,Hampshire,Precinct 26,5
Newt Gingrich,President ,,REP,Hampshire,Precinct 26,1
"Charles ""Buddy"" Roemer",President ,,REP,Hampshire,Precinct 26,0
Mitt Romney,President ,,REP,Hampshire,Precinct 26,27
John R. Raese,US Senate,,REP,Hampshire,Precinct 26,30
Michael Davis,US House,2,REP,Hampshire,Precinct 26,7
Jonathan Miller,US House,2,REP,Hampshire,Precinct 26,4
Shelley Moore Capito,US House,2,REP,Hampshire,Precinct 26,25
Bill Maloney,Governor,,REP,Hampshire,Precinct 26,23
Ralph William Clark,Governor,,REP,Hampshire,Precinct 26,10
Brian Savilla,Secretary of State ,,REP,Hampshire,Precinct 26,28
Larry V. Faircloth,Auditor,,REP,Hampshire,Precinct 26,28
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Hampshire,Precinct 26,18
Mike Hall,Treasurer,,REP,Hampshire,Precinct 26,11
Patrick Morrisey,Attorney General,,REP,Hampshire,Precinct 26,27
Craig P. Blair,State Senate,15,REP,Hampshire,Precinct 26,26
Ruth Rowan,House of Delegates,57,REP,Hampshire,Precinct 26,23
Terry L. Craver,House of Delegates,57,REP,Hampshire,Precinct 26,12
Daryl E. Cowles ,House of Delegates,,REP,Hampshire,Precinct 26,
,Registered Voters,,,Hampshire,Precinct 28,608
,Registered Voters,,DEM,Hampshire,Precinct 28,238
,Registered Voters,,REP,Hampshire,Precinct 28,153
,Ballots Cast,,,Hampshire,Precinct 28,164
,Ballots Cast,,DEM,Hampshire,Precinct 28,90
,Ballots Cast,,REP,Hampshire,Precinct 28,72
Keith Judd,President ,,DEM,Hampshire,Precinct 28,37
Barack Obama,President ,,DEM,Hampshire,Precinct 28,37
Joe Manchin III,US Senate,,DEM,Hampshire,Precinct 28,67
Sheirl Fletcher,US Senate,,DEM,Hampshire,Precinct 28,18
Dugald Brown,US House,2,DEM,Hampshire,Precinct 28,41
Howard Swint,US House,2,DEM,Hampshire,Precinct 28,5
William McCann,US House,2,DEM,Hampshire,Precinct 28,30
Earl Ray Tomblin,Governor,,DEM,Hampshire,Precinct 28,68
Arne Moltis,Governor,,DEM,Hampshire,Precinct 28,12
Natalie E. Tennant,Secretary of State ,,DEM,Hampshire,Precinct 28,65
Glen B. Gainer III,Auditor,,DEM,Hampshire,Precinct 28,74
John D. Perdue,Treasurer,,DEM,Hampshire,Precinct 28,70
Walt Helmick,Commissioner of Agriculture,,DEM,Hampshire,Precinct 28,24
Steve Miller,Commissioner of Agriculture,,DEM,Hampshire,Precinct 28,56
Joe Messineo,Commissioner of Agriculture,,DEM,Hampshire,Precinct 28,2
Bobb Tabb,Commissioner of Agriculture,,DEM,Hampshire,Precinct 28,0
Sally Shepherd ,Commissioner of Agriculture,,DEM,Hampshire,Precinct 28,1
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Hampshire,Precinct 28,71
Joe Moreland Jr.,House of Delegate,,DEM,Hampshire,Precinct 28,72
Ron Paul,President ,,REP,Hampshire,Precinct 28,5
Rick Santorum,President ,,REP,Hampshire,Precinct 28,9
Newt Gingrich,President ,,REP,Hampshire,Precinct 28,3
"Charles ""Buddy"" Roemer",President ,,REP,Hampshire,Precinct 28,2
Mitt Romney,President ,,REP,Hampshire,Precinct 28,50
John R. Raese,US Senate,,REP,Hampshire,Precinct 28,63
Michael Davis,US House,2,REP,Hampshire,Precinct 28,10
Jonathan Miller,US House,2,REP,Hampshire,Precinct 28,13
Shelley Moore Capito,US House,2,REP,Hampshire,Precinct 28,41
Bill Maloney,Governor,,REP,Hampshire,Precinct 28,42
Ralph William Clark,Governor,,REP,Hampshire,Precinct 28,20
Brian Savilla,Secretary of State ,,REP,Hampshire,Precinct 28,51
Larry V. Faircloth,Auditor,,REP,Hampshire,Precinct 28,54
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Hampshire,Precinct 28,32
Mike Hall,Treasurer,,REP,Hampshire,Precinct 28,16
Patrick Morrisey,Attorney General,,REP,Hampshire,Precinct 28,55
Craig P. Blair,State Senate,15,REP,Hampshire,Precinct 28,51
Ruth Rowan,House of Delegates,57,REP,Hampshire,Precinct 28,39
Terry L. Craver,House of Delegates,57,REP,Hampshire,Precinct 28,32
Daryl E. Cowles ,House of Delegates,,REP,Hampshire,Precinct 28,
,Registered Voters,,,Hampshire,TOTALS,14142
,Registered Voters,,DEM,Hampshire,TOTALS,5615
,Registered Voters,,REP,Hampshire,TOTALS,4737
,Ballots Cast,,,Hampshire,TOTALS,4050
,Ballots Cast,,DEM,Hampshire,TOTALS,2168
,Ballots Cast,,REP,Hampshire,TOTALS,1830
Keith Judd,President ,,DEM,Hampshire,TOTALS,803
Barack Obama,President ,,DEM,Hampshire,TOTALS,924
Joe Manchin III,US Senate,,DEM,Hampshire,TOTALS,1736
Sheirl Fletcher,US Senate,,DEM,Hampshire,TOTALS,342
Dugald Brown,US House,2,DEM,Hampshire,TOTALS,896
Howard Swint,US House,2,DEM,Hampshire,TOTALS,123
William McCann,US House,2,DEM,Hampshire,TOTALS,715
Earl Ray Tomblin,Governor,,DEM,Hampshire,TOTALS,1700
Arne Moltis,Governor,,DEM,Hampshire,TOTALS,318
Natalie E. Tennant,Secretary of State ,,DEM,Hampshire,TOTALS,1659
Glen B. Gainer III,Auditor,,DEM,Hampshire,TOTALS,1660
John D. Perdue,Treasurer,,DEM,Hampshire,TOTALS,1681
Walt Helmick,Commissioner of Agriculture,,DEM,Hampshire,TOTALS,735
Steve Miller,Commissioner of Agriculture,,DEM,Hampshire,TOTALS,1071
Joe Messineo,Commissioner of Agriculture,,DEM,Hampshire,TOTALS,38
Bobb Tabb,Commissioner of Agriculture,,DEM,Hampshire,TOTALS,78
Sally Shepherd ,Commissioner of Agriculture,,DEM,Hampshire,TOTALS,78
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Hampshire,TOTALS,1613
Joe Moreland Jr.,House of Delegate,,DEM,Hampshire,TOTALS,1237
Ron Paul,President ,,REP,Hampshire,TOTALS,150
Rick Santorum,President ,,REP,Hampshire,TOTALS,211
Newt Gingrich,President ,,REP,Hampshire,TOTALS,100
"Charles ""Buddy"" Roemer",President ,,REP,Hampshire,TOTALS,16
Mitt Romney,President ,,REP,Hampshire,TOTALS,1270
John R. Raese,US Senate,,REP,Hampshire,TOTALS,1451
Michael Davis,US House,2,REP,Hampshire,TOTALS,159
Jonathan Miller,US House,2,REP,Hampshire,TOTALS,318
Shelley Moore Capito,US House,2,REP,Hampshire,TOTALS,1261
Bill Maloney,Governor,,REP,Hampshire,TOTALS,1223
Ralph William Clark,Governor,,REP,Hampshire,TOTALS,376
Brian Savilla,Secretary of State ,,REP,Hampshire,TOTALS,1315
Larry V. Faircloth,Auditor,,REP,Hampshire,TOTALS,1355
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Hampshire,TOTALS,804
Mike Hall,Treasurer,,REP,Hampshire,TOTALS,526
Patrick Morrisey,Attorney General,,REP,Hampshire,TOTALS,1357
Craig P. Blair,State Senate,15,REP,Hampshire,TOTALS,1295
Ruth Rowan,House of Delegates,57,REP,Hampshire,TOTALS,891
Terry L. Craver,House of Delegates,57,REP,Hampshire,TOTALS,410
Daryl E. Cowles ,House of Delegates,,REP,Hampshire,TOTALS,391
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
