candidate,office,district,party,county,precinct,total votes
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Webster,Precinct 23,187
Margaret Kerr Beckwith,State Senate,11,DEM,Webster,Precinct 23,123
"Paul ""P.J."" Louk",State Senate,11,DEM,Webster,Precinct 23,57
Dana L. Lynch,House of Delegates,44,DEM,Webster,Precinct 23,124
Joe Talbott,House of Delegates,44,DEM,Webster,Precinct 23,37
Sue Blake Anderson ,House of Delegates,44,DEM,Webster,Precinct 23,65
"Charles ""Buddy"" Roemer",President ,,REP,Webster,Precinct 23,0
Mitt Romney,President ,,REP,Webster,Precinct 23,14
Ron Paul,President ,,REP,Webster,Precinct 23,3
Newt Gingrich,President ,,REP,Webster,Precinct 23,2
Rick Santorum,President ,,REP,Webster,Precinct 23,2
John R. Raese,US Senate,,REP,Webster,Precinct 23,21
Bill Lester,US House,3,REP,Webster,Precinct 23,7
Lee A. Bias,US House,3,REP,Webster,Precinct 23,0
Rick Snuffer,US House,3,REP,Webster,Precinct 23,12
Ralph William Clark,Governor,,REP,Webster,Precinct 23,3
Bill Maloney,Governor,,REP,Webster,Precinct 23,18
Brian Savilla,Secretary of State ,,REP,Webster,Precinct 23,19
Larry V. Faircloth,Auditor,,REP,Webster,Precinct 23,19
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Webster,Precinct 23,10
Mike Hall,Treasurer,,REP,Webster,Precinct 23,10
Patrick Morrisey,Attorney General,,REP,Webster,Precinct 23,20
Clark Barnes,State Senate,11,REP,Webster,Precinct 23,20
Robert Karnes,House of Delegates,44,REP,Webster,Precinct 23,10
"Duane Borchers, Sr. ",House of Delegates,44,REP,Webster,Precinct 23,11
Barack Obama,President ,,DEM,Webster,Precinct 24,90
Keith Judd,President ,,DEM,Webster,Precinct 24,64
Joe Manchin III,US Senate,,DEM,Webster,Precinct 24,133
Sheirl Fletcher,US Senate,,DEM,Webster,Precinct 24,36
"Nick J. Rahall, II",US House,3,DEM,Webster,Precinct 24,138
Earl Ray Tomblin,Governor,,DEM,Webster,Precinct 24,132
Arne Moltis,Governor,,DEM,Webster,Precinct 24,26
Natalie E. Tennant,Secretary of State ,,DEM,Webster,Precinct 24,132
Glen B. Gainer III,Auditor,,DEM,Webster,Precinct 24,124
John D. Perdue,Treasurer,,DEM,Webster,Precinct 24,119
Joe Messineo,Commissioner of Agriculture,,DEM,Webster,Precinct 24,14
Steve Miller,Commissioner of Agriculture,,DEM,Webster,Precinct 24,28
Sally Shepherd ,Commissioner of Agriculture,,DEM,Webster,Precinct 24,18
Walt Helmick,Commissioner of Agriculture,,DEM,Webster,Precinct 24,93
Bobb Tabb,Commissioner of Agriculture,,DEM,Webster,Precinct 24,1
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Webster,Precinct 24,126
Margaret Kerr Beckwith,State Senate,11,DEM,Webster,Precinct 24,84
"Paul ""P.J."" Louk",State Senate,11,DEM,Webster,Precinct 24,38
Dana L. Lynch,House of Delegates,44,DEM,Webster,Precinct 24,60
Joe Talbott,House of Delegates,44,DEM,Webster,Precinct 24,99
Sue Blake Anderson ,House of Delegates,44,DEM,Webster,Precinct 24,17
"Charles ""Buddy"" Roemer",President ,,REP,Webster,Precinct 24,0
Mitt Romney,President ,,REP,Webster,Precinct 24,12
Ron Paul,President ,,REP,Webster,Precinct 24,3
Newt Gingrich,President ,,REP,Webster,Precinct 24,1
Rick Santorum,President ,,REP,Webster,Precinct 24,9
John R. Raese,US Senate,,REP,Webster,Precinct 24,23
Bill Lester,US House,3,REP,Webster,Precinct 24,13
Lee A. Bias,US House,3,REP,Webster,Precinct 24,4
Rick Snuffer,US House,3,REP,Webster,Precinct 24,6
Ralph William Clark,Governor,,REP,Webster,Precinct 24,1
Bill Maloney,Governor,,REP,Webster,Precinct 24,21
Brian Savilla,Secretary of State ,,REP,Webster,Precinct 24,20
Larry V. Faircloth,Auditor,,REP,Webster,Precinct 24,19
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Webster,Precinct 24,4
Mike Hall,Treasurer,,REP,Webster,Precinct 24,17
Patrick Morrisey,Attorney General,,REP,Webster,Precinct 24,20
Clark Barnes,State Senate,11,REP,Webster,Precinct 24,22
Robert Karnes,House of Delegates,44,REP,Webster,Precinct 24,25
"Duane Borchers, Sr. ",House of Delegates,44,REP,Webster,Precinct 24,0
Barack Obama,President ,,DEM,Webster,Precinct 27,43
Keith Judd,President ,,DEM,Webster,Precinct 27,35
Joe Manchin III,US Senate,,DEM,Webster,Precinct 27,89
Sheirl Fletcher,US Senate,,DEM,Webster,Precinct 27,11
"Nick J. Rahall, II",US House,3,DEM,Webster,Precinct 27,73
Earl Ray Tomblin,Governor,,DEM,Webster,Precinct 27,84
Arne Moltis,Governor,,DEM,Webster,Precinct 27,9
Natalie E. Tennant,Secretary of State ,,DEM,Webster,Precinct 27,75
Glen B. Gainer III,Auditor,,DEM,Webster,Precinct 27,67
John D. Perdue,Treasurer,,DEM,Webster,Precinct 27,75
Joe Messineo,Commissioner of Agriculture,,DEM,Webster,Precinct 27,9
Steve Miller,Commissioner of Agriculture,,DEM,Webster,Precinct 27,23
Sally Shepherd ,Commissioner of Agriculture,,DEM,Webster,Precinct 27,7
Walt Helmick,Commissioner of Agriculture,,DEM,Webster,Precinct 27,46
Bobb Tabb,Commissioner of Agriculture,,DEM,Webster,Precinct 27,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Webster,Precinct 27,73
Margaret Kerr Beckwith,State Senate,11,DEM,Webster,Precinct 27,54
"Paul ""P.J."" Louk",State Senate,11,DEM,Webster,Precinct 27,26
Dana L. Lynch,House of Delegates,44,DEM,Webster,Precinct 27,41
Joe Talbott,House of Delegates,44,DEM,Webster,Precinct 27,45
Sue Blake Anderson ,House of Delegates,44,DEM,Webster,Precinct 27,20
"Charles ""Buddy"" Roemer",President ,,REP,Webster,Precinct 27,0
Mitt Romney,President ,,REP,Webster,Precinct 27,11
Ron Paul,President ,,REP,Webster,Precinct 27,0
Newt Gingrich,President ,,REP,Webster,Precinct 27,0
Rick Santorum,President ,,REP,Webster,Precinct 27,3
John R. Raese,US Senate,,REP,Webster,Precinct 27,12
Bill Lester,US House,3,REP,Webster,Precinct 27,5
Lee A. Bias,US House,3,REP,Webster,Precinct 27,0
Rick Snuffer,US House,3,REP,Webster,Precinct 27,5
Ralph William Clark,Governor,,REP,Webster,Precinct 27,5
Bill Maloney,Governor,,REP,Webster,Precinct 27,8
Brian Savilla,Secretary of State ,,REP,Webster,Precinct 27,11
Larry V. Faircloth,Auditor,,REP,Webster,Precinct 27,11
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Webster,Precinct 27,4
Mike Hall,Treasurer,,REP,Webster,Precinct 27,6
Patrick Morrisey,Attorney General,,REP,Webster,Precinct 27,10
Clark Barnes,State Senate,11,REP,Webster,Precinct 27,11
Robert Karnes,House of Delegates,44,REP,Webster,Precinct 27,9
"Duane Borchers, Sr. ",House of Delegates,44,REP,Webster,Precinct 27,2
Barack Obama,President ,,DEM,Webster,Precinct 29,24
Keith Judd,President ,,DEM,Webster,Precinct 29,51
Joe Manchin III,US Senate,,DEM,Webster,Precinct 29,78
Sheirl Fletcher,US Senate,,DEM,Webster,Precinct 29,15
"Nick J. Rahall, II",US House,3,DEM,Webster,Precinct 29,75
Earl Ray Tomblin,Governor,,DEM,Webster,Precinct 29,83
Arne Moltis,Governor,,DEM,Webster,Precinct 29,9
Natalie E. Tennant,Secretary of State ,,DEM,Webster,Precinct 29,76
Glen B. Gainer III,Auditor,,DEM,Webster,Precinct 29,63
John D. Perdue,Treasurer,,DEM,Webster,Precinct 29,64
Joe Messineo,Commissioner of Agriculture,,DEM,Webster,Precinct 29,6
Steve Miller,Commissioner of Agriculture,,DEM,Webster,Precinct 29,18
Sally Shepherd ,Commissioner of Agriculture,,DEM,Webster,Precinct 29,9
Walt Helmick,Commissioner of Agriculture,,DEM,Webster,Precinct 29,48
Bobb Tabb,Commissioner of Agriculture,,DEM,Webster,Precinct 29,5
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Webster,Precinct 29,71
Margaret Kerr Beckwith,State Senate,11,DEM,Webster,Precinct 29,40
"Paul ""P.J."" Louk",State Senate,11,DEM,Webster,Precinct 29,28
Dana L. Lynch,House of Delegates,44,DEM,Webster,Precinct 29,43
Joe Talbott,House of Delegates,44,DEM,Webster,Precinct 29,41
Sue Blake Anderson ,House of Delegates,44,DEM,Webster,Precinct 29,7
"Charles ""Buddy"" Roemer",President ,,REP,Webster,Precinct 29,0
Mitt Romney,President ,,REP,Webster,Precinct 29,5
Ron Paul,President ,,REP,Webster,Precinct 29,0
Newt Gingrich,President ,,REP,Webster,Precinct 29,0
Rick Santorum,President ,,REP,Webster,Precinct 29,0
John R. Raese,US Senate,,REP,Webster,Precinct 29,4
Bill Lester,US House,3,REP,Webster,Precinct 29,2
Lee A. Bias,US House,3,REP,Webster,Precinct 29,2
Rick Snuffer,US House,3,REP,Webster,Precinct 29,1
Ralph William Clark,Governor,,REP,Webster,Precinct 29,0
Bill Maloney,Governor,,REP,Webster,Precinct 29,5
Brian Savilla,Secretary of State ,,REP,Webster,Precinct 29,5
Larry V. Faircloth,Auditor,,REP,Webster,Precinct 29,5
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Webster,Precinct 29,3
Mike Hall,Treasurer,,REP,Webster,Precinct 29,2
Patrick Morrisey,Attorney General,,REP,Webster,Precinct 29,5
Clark Barnes,State Senate,11,REP,Webster,Precinct 29,4
Robert Karnes,House of Delegates,44,REP,Webster,Precinct 29,3
"Duane Borchers, Sr. ",House of Delegates,44,REP,Webster,Precinct 29,2
Barack Obama,President ,,DEM,Webster,TOTAL,863
Keith Judd,President ,,DEM,Webster,TOTAL,1025
Joe Manchin III,US Senate,,DEM,Webster,TOTAL,1881
Sheirl Fletcher,US Senate,,DEM,Webster,TOTAL,385
"Nick J. Rahall, II",US House,3,DEM,Webster,TOTAL,1852
Earl Ray Tomblin,Governor,,DEM,Webster,TOTAL,1860
Arne Moltis,Governor,,DEM,Webster,TOTAL,333
Natalie E. Tennant,Secretary of State ,,DEM,Webster,TOTAL,1927
Glen B. Gainer III,Auditor,,DEM,Webster,TOTAL,1738
John D. Perdue,Treasurer,,DEM,Webster,TOTAL,1743
Joe Messineo,Commissioner of Agriculture,,DEM,Webster,TOTAL,158
Steve Miller,Commissioner of Agriculture,,DEM,Webster,TOTAL,443
Sally Shepherd ,Commissioner of Agriculture,,DEM,Webster,TOTAL,238
Walt Helmick,Commissioner of Agriculture,,DEM,Webster,TOTAL,1223
Bobb Tabb,Commissioner of Agriculture,,DEM,Webster,TOTAL,51
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Webster,TOTAL,1802
Margaret Kerr Beckwith,State Senate,11,DEM,Webster,TOTAL,1187
"Paul ""P.J."" Louk",State Senate,11,DEM,Webster,TOTAL,563
Dana L. Lynch,House of Delegates,44,DEM,Webster,TOTAL,1041
Joe Talbott,House of Delegates,44,DEM,Webster,TOTAL,754
Sue Blake Anderson ,House of Delegates,44,DEM,Webster,TOTAL,534
"Charles ""Buddy"" Roemer",President ,,REP,Webster,TOTAL,5
Mitt Romney,President ,,REP,Webster,TOTAL,139
Ron Paul,President ,,REP,Webster,TOTAL,23
Newt Gingrich,President ,,REP,Webster,TOTAL,15
Rick Santorum,President ,,REP,Webster,TOTAL,33
John R. Raese,US Senate,,REP,Webster,TOTAL,192
Bill Lester,US House,3,REP,Webster,TOTAL,66
Lee A. Bias,US House,3,REP,Webster,TOTAL,25
Rick Snuffer,US House,3,REP,Webster,TOTAL,88
Ralph William Clark,Governor,,REP,Webster,TOTAL,41
Bill Maloney,Governor,,REP,Webster,TOTAL,152
Brian Savilla,Secretary of State ,,REP,Webster,TOTAL,157
Larry V. Faircloth,Auditor,,REP,Webster,TOTAL,151
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Webster,TOTAL,63
Mike Hall,Treasurer,,REP,Webster,TOTAL,107
Patrick Morrisey,Attorney General,,REP,Webster,TOTAL,159
Clark Barnes,State Senate,11,REP,Webster,TOTAL,165
Robert Karnes,House of Delegates,44,REP,Webster,TOTAL,101
"Duane Borchers, Sr. ",House of Delegates,44,REP,Webster,TOTAL,84
