candidate,office,district,party,county,precinct,total votes
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 48,5
Mark Wills,State Senate,6,DEM,Mercer,Precinct 48,15
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 48,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 48,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 48,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 48,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 48,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 48,7
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 48,14
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 48,9
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 48,4
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 48,3
Mitt Romney,President ,,REP,Mercer,Precinct 49,23
Ron Paul,President ,,REP,Mercer,Precinct 49,2
Newt Gingrich,President ,,REP,Mercer,Precinct 49,1
Rick Santorum,President ,,REP,Mercer,Precinct 49,2
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 49,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 49,20
Bill Lester,U.S. House,3,REP,Mercer,Precinct 49,5
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 49,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 49,16
Ralph William Clark,Governor,,REP,Mercer,Precinct 49,4
Bill Maloney,Governor,,REP,Mercer,Precinct 49,18
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 49,15
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 49,14
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 49,5
Mike Hall,Treasurer,,REP,Mercer,Precinct 49,12
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 49,17
Bill Cole,State Senate,6,REP,Mercer,Precinct 49,21
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 49,
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 49,
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 49,
Barack Obama,President ,,DEM,Mercer,Precinct 49,20
Keith Judd,President ,,DEM,Mercer,Precinct 49,51
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 49,70
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 49,14
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 49,58
Arne Moltis,Governor,,DEM,Mercer,Precinct 49,11
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 49,69
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 49,54
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 49,61
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 49,60
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 49,22
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 49,16
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 49,5
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 49,23
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 49,5
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 49,64
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 49,12
Mark Wills,State Senate,6,DEM,Mercer,Precinct 49,68
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 49,20
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 49,57
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 49,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 49,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 49,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 49,
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 49,
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 49,
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 49,
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 49,
Mitt Romney,President ,,REP,Mercer,Precinct 52,14
Ron Paul,President ,,REP,Mercer,Precinct 52,3
Newt Gingrich,President ,,REP,Mercer,Precinct 52,3
Rick Santorum,President ,,REP,Mercer,Precinct 52,7
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 52,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 52,22
Bill Lester,U.S. House,3,REP,Mercer,Precinct 52,4
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 52,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 52,19
Ralph William Clark,Governor,,REP,Mercer,Precinct 52,8
Bill Maloney,Governor,,REP,Mercer,Precinct 52,18
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 52,21
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 52,21
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 52,14
Mike Hall,Treasurer,,REP,Mercer,Precinct 52,10
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 52,22
Bill Cole,State Senate,6,REP,Mercer,Precinct 52,22
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 52,
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 52,
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 52,
Barack Obama,President ,,DEM,Mercer,Precinct 52,20
Keith Judd,President ,,DEM,Mercer,Precinct 52,33
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 52,49
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 52,12
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 52,50
Arne Moltis,Governor,,DEM,Mercer,Precinct 52,15
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 52,46
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 52,48
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 52,46
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 52,48
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 52,19
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 52,8
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 52,3
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 52,19
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 52,4
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 52,47
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 52,5
Mark Wills,State Senate,6,DEM,Mercer,Precinct 52,55
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 52,12
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 52,48
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 52,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 52,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 52,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 52,
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 52,
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 52,
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 52,
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 52,
Mitt Romney,President ,,REP,Mercer,Precinct 53,34
Ron Paul,President ,,REP,Mercer,Precinct 53,8
Newt Gingrich,President ,,REP,Mercer,Precinct 53,1
Rick Santorum,President ,,REP,Mercer,Precinct 53,4
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 53,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 53,31
Bill Lester,U.S. House,3,REP,Mercer,Precinct 53,17
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 53,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 53,24
Ralph William Clark,Governor,,REP,Mercer,Precinct 53,12
Bill Maloney,Governor,,REP,Mercer,Precinct 53,33
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 53,33
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 53,38
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 53,16
Mike Hall,Treasurer,,REP,Mercer,Precinct 53,23
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 53,33
Bill Cole,State Senate,6,REP,Mercer,Precinct 53,40
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 53,36
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 53,27
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 53,25
Barack Obama,President ,,DEM,Mercer,Precinct 53,20
Keith Judd,President ,,DEM,Mercer,Precinct 53,55
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 53,68
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 53,19
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 53,57
Arne Moltis,Governor,,DEM,Mercer,Precinct 53,18
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 53,69
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 53,61
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 53,60
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 53,64
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 53,25
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 53,19
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 53,9
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 53,24
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 53,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 53,63
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 53,9
Mark Wills,State Senate,6,DEM,Mercer,Precinct 53,76
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 53,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 53,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 53,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 53,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 53,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 53,39
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 53,48
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 53,46
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 53,44
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 53,11
Mitt Romney,President ,,REP,Mercer,Precinct 54,38
Ron Paul,President ,,REP,Mercer,Precinct 54,9
Newt Gingrich,President ,,REP,Mercer,Precinct 54,4
Rick Santorum,President ,,REP,Mercer,Precinct 54,6
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 54,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 54,39
Bill Lester,U.S. House,3,REP,Mercer,Precinct 54,27
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 54,4
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 54,22
Ralph William Clark,Governor,,REP,Mercer,Precinct 54,12
Bill Maloney,Governor,,REP,Mercer,Precinct 54,41
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 54,51
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 54,47
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 54,23
Mike Hall,Treasurer,,REP,Mercer,Precinct 54,28
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 54,43
Bill Cole,State Senate,6,REP,Mercer,Precinct 54,49
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 54,
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 54,
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 54,
Barack Obama,President ,,DEM,Mercer,Precinct 54,16
Keith Judd,President ,,DEM,Mercer,Precinct 54,51
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 54,63
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 54,17
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 54,60
Arne Moltis,Governor,,DEM,Mercer,Precinct 54,21
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 54,57
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 54,57
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 54,56
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 54,55
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 54,21
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 54,16
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 54,11
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 54,16
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 54,3
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 54,65
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 54,16
Mark Wills,State Senate,6,DEM,Mercer,Precinct 54,65
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 54,18
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 54,55
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 54,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 54,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 54,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 54,
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 54,
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 54,
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 54,
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 54,
Mitt Romney,President ,,REP,Mercer,Precinct 55,22
Ron Paul,President ,,REP,Mercer,Precinct 55,3
Newt Gingrich,President ,,REP,Mercer,Precinct 55,1
Rick Santorum,President ,,REP,Mercer,Precinct 55,7
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 55,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 55,25
Bill Lester,U.S. House,3,REP,Mercer,Precinct 55,10
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 55,3
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 55,18
Ralph William Clark,Governor,,REP,Mercer,Precinct 55,9
Bill Maloney,Governor,,REP,Mercer,Precinct 55,22
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 55,27
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 55,28
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 55,10
Mike Hall,Treasurer,,REP,Mercer,Precinct 55,16
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 55,26
Bill Cole,State Senate,6,REP,Mercer,Precinct 55,27
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 55,25
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 55,18
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 55,21
Barack Obama,President ,,DEM,Mercer,Precinct 55,14
Keith Judd,President ,,DEM,Mercer,Precinct 55,45
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 55,55
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 55,15
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 55,54
Arne Moltis,Governor,,DEM,Mercer,Precinct 55,14
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 55,54
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 55,53
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 55,45
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 55,53
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 55,14
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 55,19
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 55,3
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 55,15
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 55,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 55,57
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 55,12
Mark Wills,State Senate,6,DEM,Mercer,Precinct 55,53
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 55,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 55,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 55,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 55,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 55,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 55,27
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 55,39
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 55,56
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 55,26
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 55,7
Mitt Romney,President ,,REP,Mercer,Precinct 56,33
Ron Paul,President ,,REP,Mercer,Precinct 56,7
Newt Gingrich,President ,,REP,Mercer,Precinct 56,3
Rick Santorum,President ,,REP,Mercer,Precinct 56,8
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 56,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 56,39
Bill Lester,U.S. House,3,REP,Mercer,Precinct 56,12
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 56,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 56,35
Ralph William Clark,Governor,,REP,Mercer,Precinct 56,12
Bill Maloney,Governor,,REP,Mercer,Precinct 56,36
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 56,44
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 56,42
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 56,15
Mike Hall,Treasurer,,REP,Mercer,Precinct 56,27
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 56,43
Bill Cole,State Senate,6,REP,Mercer,Precinct 56,47
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 56,35
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 56,39
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 56,35
Barack Obama,President ,,DEM,Mercer,Precinct 56,60
Keith Judd,President ,,DEM,Mercer,Precinct 56,18
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 56,54
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 56,24
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 56,71
Arne Moltis,Governor,,DEM,Mercer,Precinct 56,14
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 56,65
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 56,72
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 56,64
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 56,67
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 56,29
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 56,12
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 56,3
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 56,26
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 56,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 56,69
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 56,5
Mark Wills,State Senate,6,DEM,Mercer,Precinct 56,79
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 56,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 56,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 56,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 56,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 56,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 56,76
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 56,35
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 56,12
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 56,30
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 56,18
Mitt Romney,President ,,REP,Mercer,Precinct 57,37
Ron Paul,President ,,REP,Mercer,Precinct 57,21
Newt Gingrich,President ,,REP,Mercer,Precinct 57,9
Rick Santorum,President ,,REP,Mercer,Precinct 57,5
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 57,2
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 57,59
Bill Lester,U.S. House,3,REP,Mercer,Precinct 57,30
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 57,4
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 57,32
Ralph William Clark,Governor,,REP,Mercer,Precinct 57,18
Bill Maloney,Governor,,REP,Mercer,Precinct 57,44
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 57,49
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 57,53
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 57,24
Mike Hall,Treasurer,,REP,Mercer,Precinct 57,32
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 57,49
Bill Cole,State Senate,6,REP,Mercer,Precinct 57,62
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 57,53
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 57,41
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 57,40
Barack Obama,President ,,DEM,Mercer,Precinct 57,114
Keith Judd,President ,,DEM,Mercer,Precinct 57,41
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 57,126
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 57,54
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 57,145
Arne Moltis,Governor,,DEM,Mercer,Precinct 57,42
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 57,127
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 57,143
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 57,141
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 57,140
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 57,46
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 57,20
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 57,22
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 57,53
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 57,7
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 57,141
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 57,25
Mark Wills,State Senate,6,DEM,Mercer,Precinct 57,145
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 57,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 57,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 57,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 57,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 57,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 57,156
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 57,82
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 57,41
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 57,50
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 57,31
Mitt Romney,President ,,REP,Mercer,Precinct 58,23
Ron Paul,President ,,REP,Mercer,Precinct 58,4
Newt Gingrich,President ,,REP,Mercer,Precinct 58,2
Rick Santorum,President ,,REP,Mercer,Precinct 58,3
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 58,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 58,25
Bill Lester,U.S. House,3,REP,Mercer,Precinct 58,10
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 58,0
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 58,18
Ralph William Clark,Governor,,REP,Mercer,Precinct 58,9
Bill Maloney,Governor,,REP,Mercer,Precinct 58,22
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 58,28
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 58,22
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 58,7
Mike Hall,Treasurer,,REP,Mercer,Precinct 58,19
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 58,22
Bill Cole,State Senate,6,REP,Mercer,Precinct 58,31
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 58,23
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 58,16
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 58,18
Barack Obama,President ,,DEM,Mercer,Precinct 58,37
Keith Judd,President ,,DEM,Mercer,Precinct 58,50
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 58,73
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 58,26
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 58,76
Arne Moltis,Governor,,DEM,Mercer,Precinct 58,11
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 58,86
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 58,80
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 58,84
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 58,80
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 58,20
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 58,25
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 58,7
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 58,33
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 58,3
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 58,79
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 58,14
Mark Wills,State Senate,6,DEM,Mercer,Precinct 58,83
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 58,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 58,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 58,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 58,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 58,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 58,42
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 58,50
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 58,67
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 58,48
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 58,12
Mitt Romney,President ,,REP,Mercer,Precinct 59,30
Ron Paul,President ,,REP,Mercer,Precinct 59,6
Newt Gingrich,President ,,REP,Mercer,Precinct 59,3
Rick Santorum,President ,,REP,Mercer,Precinct 59,6
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 59,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 59,37
Bill Lester,U.S. House,3,REP,Mercer,Precinct 59,8
