candidate,office,district,party,county,precinct,total votes
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 7,154
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 7,39
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 7,28
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 7,71
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 7,7
,Registered Voters,,,Logan,Precinct 8,654
,Registered Voters,,REP,Logan,Precinct 8,97
,Registered Voters,,DEM,Logan,Precinct 8,498
,Ballots Cast,,,Logan,Precinct 8,185
,Ballots Cast,,REP,Logan,Precinct 8,22
,Ballots Cast,,DEM,Logan,Precinct 8,160
Rick Santorum,President ,,REP,Logan,Precinct 8,2
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 8,0
Newt Gingrich,President ,,REP,Logan,Precinct 8,1
Ron Paul,President ,,REP,Logan,Precinct 8,2
Mitt Romney,President ,,REP,Logan,Precinct 8,15
John R. Raese,U.S. Senate,,REP,Logan,Precinct 8,16
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 8,11
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 8,2
Bill Lester,U.S. House,3,REP,Logan,Precinct 8,2
Ralph William Clark,Governor,,REP,Logan,Precinct 8,3
Bill Maloney,Governor,,REP,Logan,Precinct 8,14
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 8,14
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 8,14
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 8,5
Mike Hall,Treasurer,,REP,Logan,Precinct 8,12
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 8,14
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 8,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 8,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 8,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 8,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 8,
Barack Obama,President ,,DEM,Logan,Precinct 8,34
Keith Judd,President ,,DEM,Logan,Precinct 8,80
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 8,128
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 8,23
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 8,119
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 8,141
Arne Moltis,Governor,,DEM,Logan,Precinct 8,13
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 8,103
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 8,79
John D. Perdue,Treasurer,,DEM,Logan,Precinct 8,100
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 8,17
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 8,9
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 8,3
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 8,52
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 8,29
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 8,116
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 8,38
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 8,115
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 8,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 8,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 8,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 8,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 8,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 8,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 8,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 8,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 8,74
Joe White,House of Delegates,24,DEM,Logan,Precinct 8,35
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 8,39
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 8,24
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 8,10
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 8,69
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 8,3
,Registered Voters,,,Logan,Precinct 10,363
,Registered Voters,,REP,Logan,Precinct 10,36
,Registered Voters,,DEM,Logan,Precinct 10,300
,Ballots Cast,,,Logan,Precinct 10,120
,Ballots Cast,,REP,Logan,Precinct 10,9
,Ballots Cast,,DEM,Logan,Precinct 10,111
Rick Santorum,President ,,REP,Logan,Precinct 10,1
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 10,0
Newt Gingrich,President ,,REP,Logan,Precinct 10,0
Ron Paul,President ,,REP,Logan,Precinct 10,3
Mitt Romney,President ,,REP,Logan,Precinct 10,5
John R. Raese,U.S. Senate,,REP,Logan,Precinct 10,6
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 10,5
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 10,2
Bill Lester,U.S. House,3,REP,Logan,Precinct 10,1
Ralph William Clark,Governor,,REP,Logan,Precinct 10,2
Bill Maloney,Governor,,REP,Logan,Precinct 10,6
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 10,7
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 10,5
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 10,1
Mike Hall,Treasurer,,REP,Logan,Precinct 10,5
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 10,5
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 10,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 10,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 10,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 10,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 10,
Barack Obama,President ,,DEM,Logan,Precinct 10,26
Keith Judd,President ,,DEM,Logan,Precinct 10,59
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 10,93
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 10,10
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 10,86
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 10,100
Arne Moltis,Governor,,DEM,Logan,Precinct 10,7
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 10,83
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 10,59
John D. Perdue,Treasurer,,DEM,Logan,Precinct 10,71
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 10,18
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 10,15
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 10,0
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 10,25
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 10,23
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 10,81
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 10,29
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 10,76
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 10,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 10,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 10,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 10,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 10,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 10,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 10,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 10,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 10,43
Joe White,House of Delegates,24,DEM,Logan,Precinct 10,24
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 10,23
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 10,22
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 10,11
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 10,52
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 10,6
,Registered Voters,,,Logan,Precinct 11,455
,Registered Voters,,REP,Logan,Precinct 11,58
,Registered Voters,,DEM,Logan,Precinct 11,366
,Ballots Cast,,,Logan,Precinct 11,182
,Ballots Cast,,REP,Logan,Precinct 11,20
,Ballots Cast,,DEM,Logan,Precinct 11,162
Rick Santorum,President ,,REP,Logan,Precinct 11,0
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 11,0
Newt Gingrich,President ,,REP,Logan,Precinct 11,3
Ron Paul,President ,,REP,Logan,Precinct 11,0
Mitt Romney,President ,,REP,Logan,Precinct 11,15
John R. Raese,U.S. Senate,,REP,Logan,Precinct 11,15
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 11,6
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 11,3
Bill Lester,U.S. House,3,REP,Logan,Precinct 11,5
Ralph William Clark,Governor,,REP,Logan,Precinct 11,1
Bill Maloney,Governor,,REP,Logan,Precinct 11,14
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 11,14
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 11,12
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 11,8
Mike Hall,Treasurer,,REP,Logan,Precinct 11,7
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 11,14
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 11,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 11,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 11,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 11,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 11,
Barack Obama,President ,,DEM,Logan,Precinct 11,47
Keith Judd,President ,,DEM,Logan,Precinct 11,56
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 11,125
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 11,21
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 11,113
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 11,143
Arne Moltis,Governor,,DEM,Logan,Precinct 11,9
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 11,108
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 11,90
John D. Perdue,Treasurer,,DEM,Logan,Precinct 11,99
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 11,18
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 11,15
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 11,2
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 11,48
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 11,38
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 11,109
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 11,51
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 11,106
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 11,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 11,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 11,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 11,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 11,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 11,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 11,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 11,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 11,
Joe White,House of Delegates,24,DEM,Logan,Precinct 11,65
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 11,24
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 11,45
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 11,26
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 11,29
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 11,63
,Registered Voters,,,Logan,Precinct 13,8
,Registered Voters,,REP,Logan,Precinct 13,32
,Registered Voters,,DEM,Logan,Precinct 13,340
,Ballots Cast,,,Logan,Precinct 13,154
,Ballots Cast,,REP,Logan,Precinct 13,10
,Ballots Cast,,DEM,Logan,Precinct 13,142
Rick Santorum,President ,,REP,Logan,Precinct 13,2
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 13,0
Newt Gingrich,President ,,REP,Logan,Precinct 13,0
Ron Paul,President ,,REP,Logan,Precinct 13,0
Mitt Romney,President ,,REP,Logan,Precinct 13,5
John R. Raese,U.S. Senate,,REP,Logan,Precinct 13,7
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 13,1
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 13,4
Bill Lester,U.S. House,3,REP,Logan,Precinct 13,1
Ralph William Clark,Governor,,REP,Logan,Precinct 13,0
Bill Maloney,Governor,,REP,Logan,Precinct 13,6
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 13,4
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 13,6
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 13,3
Mike Hall,Treasurer,,REP,Logan,Precinct 13,3
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 13,6
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 13,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 13,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 13,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 13,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 13,
Barack Obama,President ,,DEM,Logan,Precinct 13,54
Keith Judd,President ,,DEM,Logan,Precinct 13,48
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 13,117
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 13,17
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 13,106
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 13,127
Arne Moltis,Governor,,DEM,Logan,Precinct 13,11
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 13,110
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 13,92
John D. Perdue,Treasurer,,DEM,Logan,Precinct 13,98
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 13,18
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 13,11
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 13,5
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 13,32
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 13,32
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 13,105
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 13,39
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 13,94
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 13,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 13,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 13,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 13,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 13,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 13,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 13,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 13,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 13,45
Joe White,House of Delegates,24,DEM,Logan,Precinct 13,15
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 13,32
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 13,33
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 13,16
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 13,68
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 13,16
,Registered Voters,,,Logan,Precinct 14,260
,Registered Voters,,REP,Logan,Precinct 14,38
,Registered Voters,,DEM,Logan,Precinct 14,206
,Ballots Cast,,,Logan,Precinct 14,129
,Ballots Cast,,REP,Logan,Precinct 14,10
,Ballots Cast,,DEM,Logan,Precinct 14,119
Rick Santorum,President ,,REP,Logan,Precinct 14,5
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 14,0
Newt Gingrich,President ,,REP,Logan,Precinct 14,1
Ron Paul,President ,,REP,Logan,Precinct 14,1
Mitt Romney,President ,,REP,Logan,Precinct 14,3
John R. Raese,U.S. Senate,,REP,Logan,Precinct 14,9
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 14,3
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 14,4
Bill Lester,U.S. House,3,REP,Logan,Precinct 14,2
Ralph William Clark,Governor,,REP,Logan,Precinct 14,4
Bill Maloney,Governor,,REP,Logan,Precinct 14,6
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 14,9
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 14,7
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 14,3
Mike Hall,Treasurer,,REP,Logan,Precinct 14,4
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 14,7
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 14,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 14,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 14,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 14,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 14,
Barack Obama,President ,,DEM,Logan,Precinct 14,26
Keith Judd,President ,,DEM,Logan,Precinct 14,55
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 14,100
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 14,8
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 14,78
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 14,111
Arne Moltis,Governor,,DEM,Logan,Precinct 14,4
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 14,84
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 14,73
John D. Perdue,Treasurer,,DEM,Logan,Precinct 14,75
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 14,10
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 14,12
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 14,3
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 14,32
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 14,26
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 14,80
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 14,28
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 14,83
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 14,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 14,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 14,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 14,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 14,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 14,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 14,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 14,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 14,55
Joe White,House of Delegates,24,DEM,Logan,Precinct 14,13
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 14,19
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 14,19
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 14,14
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 14,71
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 14,6
,Registered Voters,,,Logan,Precinct 15,1177
,Registered Voters,,REP,Logan,Precinct 15,139
,Registered Voters,,DEM,Logan,Precinct 15,933
,Ballots Cast,,,Logan,Precinct 15,464
,Ballots Cast,,REP,Logan,Precinct 15,56
,Ballots Cast,,DEM,Logan,Precinct 15,406
Rick Santorum,President ,,REP,Logan,Precinct 15,9
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 15,1
Newt Gingrich,President ,,REP,Logan,Precinct 15,2
Ron Paul,President ,,REP,Logan,Precinct 15,8
Mitt Romney,President ,,REP,Logan,Precinct 15,32
John R. Raese,U.S. Senate,,REP,Logan,Precinct 15,40
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 15,13
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 15,21
Bill Lester,U.S. House,3,REP,Logan,Precinct 15,5
Ralph William Clark,Governor,,REP,Logan,Precinct 15,5
Bill Maloney,Governor,,REP,Logan,Precinct 15,38
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 15,33
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 15,36
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 15,16
Mike Hall,Treasurer,,REP,Logan,Precinct 15,20
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 15,33
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 15,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 15,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 15,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 15,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 15,
Barack Obama,President ,,DEM,Logan,Precinct 15,121
Keith Judd,President ,,DEM,Logan,Precinct 15,162
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 15,332
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 15,41
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 15,265
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 15,368
Arne Moltis,Governor,,DEM,Logan,Precinct 15,17
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 15,271
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 15,217
John D. Perdue,Treasurer,,DEM,Logan,Precinct 15,254
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 15,67
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 15,31
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 15,6
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 15,120
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 15,54
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 15,278
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 15,112
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 15,264
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 15,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 15,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 15,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 15,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 15,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 15,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 15,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 15,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 15,162
Joe White,House of Delegates,24,DEM,Logan,Precinct 15,61
Harry Freeman,House of Delegates,24,DEM,Logan,Precinct 15,103
Lidella Wilson Hrutkay,House of Delegates,24,DEM,Logan,Precinct 15,75
Larry E. Rogers,House of Delegates,24,DEM,Logan,Precinct 15,34
"Teddy ""Ted"" Tomblin",House of Delegates,24,DEM,Logan,Precinct 15,208
Chris Stratton,House of Delegates,24,DEM,Logan,Precinct 15,12
,Registered Voters,,,Logan,Precinct 20,1046
,Registered Voters,,REP,Logan,Precinct 20,87
,Registered Voters,,DEM,Logan,Precinct 20,845
,Ballots Cast,,,Logan,Precinct 20,257
,Ballots Cast,,REP,Logan,Precinct 20,10
,Ballots Cast,,DEM,Logan,Precinct 20,245
Rick Santorum,President ,,REP,Logan,Precinct 20,0
"Charles ""Buddy"" Roemer",President ,,REP,Logan,Precinct 20,0
Newt Gingrich,President ,,REP,Logan,Precinct 20,0
Ron Paul,President ,,REP,Logan,Precinct 20,0
Mitt Romney,President ,,REP,Logan,Precinct 20,8
John R. Raese,U.S. Senate,,REP,Logan,Precinct 20,6
Lee A. Bias,U.S. House,3,REP,Logan,Precinct 20,1
Rick Snuffer,U.S. House,3,REP,Logan,Precinct 20,5
Bill Lester,U.S. House,3,REP,Logan,Precinct 20,1
Ralph William Clark,Governor,,REP,Logan,Precinct 20,1
Bill Maloney,Governor,,REP,Logan,Precinct 20,6
Brian Savilla,Secretary of State ,,REP,Logan,Precinct 20,4
Larry V. Faircloth,Auditor,,REP,Logan,Precinct 20,5
"Stephen R. ""Steve"" Connoll",Treasurer,,REP,Logan,Precinct 20,4
Mike Hall,Treasurer,,REP,Logan,Precinct 20,3
Patrick Morrisey,Attorney General,,REP,Logan,Precinct 20,6
Mike Baisden,House of Delegates,20,REP,Logan,Precinct 20,
Phil Amick,House of Delegates,20,REP,Logan,Precinct 20,
Diane Shafer,House of Delegates,20,REP,Logan,Precinct 20,
Gary L. Johngrass,House of Delegates,22,REP,Logan,Precinct 20,
Michel G. Moffatt,House of Delegates,22,REP,Logan,Precinct 20,
Barack Obama,President ,,DEM,Logan,Precinct 20,77
Keith Judd,President ,,DEM,Logan,Precinct 20,75
Joe Manchin III,U.S. Senate,,DEM,Logan,Precinct 20,208
Sheirl Fletcher,U.S. Senate,,DEM,Logan,Precinct 20,14
"Nick J. Rahall, II",U.S. House,,DEM,Logan,Precinct 20,194
Earl Ray Tomblin,Governor,,DEM,Logan,Precinct 20,215
Arne Moltis,Governor,,DEM,Logan,Precinct 20,8
Natalie E. Tennant,Secretary of State ,,DEM,Logan,Precinct 20,156
Glen B. Gainer III,Auditor,,DEM,Logan,Precinct 20,124
John D. Perdue,Treasurer,,DEM,Logan,Precinct 20,122
Steve Miller,Commissioner of Agriculture,,DEM,Logan,Precinct 20,27
Joe Messineo,Commissioner of Agriculture,,DEM,Logan,Precinct 20,11
Bobb Tabb,Commissioner of Agriculture,,DEM,Logan,Precinct 20,6
Walt Helmick,Commissioner of Agriculture,,DEM,Logan,Precinct 20,48
Sally Shepherd ,Commissioner of Agriculture,,DEM,Logan,Precinct 20,61
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Logan,Precinct 20,158
Sammy D. Dalton,State Senate,7,DEM,Logan,Precinct 20,45
Art Kirkendoll,State Senate,7,DEM,Logan,Precinct 20,164
Justin J. Marcum,House of Delegates,20,DEM,Logan,Precinct 20,
Marvin Vernatter,House of Delegates,20,DEM,Logan,Precinct 20,
Nathan Brown,House of Delegates,20,DEM,Logan,Precinct 20,
Gloria R. Triplett,House of Delegates,22,DEM,Logan,Precinct 20,
Bill Bryant,House of Delegates,22,DEM,Logan,Precinct 20,
Josh Stowers,House of Delegates,22,DEM,Logan,Precinct 20,
Jeff Eldridge,House of Delegates,22,DEM,Logan,Precinct 20,
Ed Triplett,House of Delegates,22,DEM,Logan,Precinct 20,
"Rupert ""Rupie"" Phillips, Jr.",House of Delegates,24,DEM,Logan,Precinct 20,179
