year,election,office,party,district,candidate,county,votes,winner
2004,general,House of Delegates,R,8,"E. W. ""Bill"" Anderson, Jr.",Wood,6840,
2004,general,House of Delegates,D,9,Jeff Lewis,Totals,3455,
2004,general,House of Delegates,D,9,Jeff Lewis,Wirt,1564,
2004,general,House of Delegates,D,9,Jeff Lewis,Wood,1891,
2004,general,House of Delegates,R,9,Larry Border,Totals,4632,1
2004,general,House of Delegates,R,9,Larry Border,Wirt,956,
2004,general,House of Delegates,R,9,Larry Border,Wood,3676,
2004,general,House of Delegates,D,10,J. D. Beane,Totals,13829,1
2004,general,House of Delegates,D,10,J. D. Beane,Wood,13829,
2004,general,House of Delegates,D,10,Patrick N Radcliff,Totals,6740,
2004,general,House of Delegates,D,10,Patrick N Radcliff,Wood,6740,
2004,general,House of Delegates,D,10,Scott Wilkinson,Totals,6978,
2004,general,House of Delegates,D,10,Scott Wilkinson,Wood,6978,
2004,general,House of Delegates,R,10,Tom Azinger,Totals,12723,1
2004,general,House of Delegates,R,10,Tom Azinger,Wood,12723,
2004,general,House of Delegates,R,10,John N. Ellem,Totals,12903,1
2004,general,House of Delegates,R,10,John N. Ellem,Wood,12903,
2004,general,House of Delegates,R,10,Fred Gillespie,Totals,11502,
2004,general,House of Delegates,R,10,Fred Gillespie,Wood,11502,
2004,general,House of Delegates,R,11,Bob Ashley,Totals,5575,1
2004,general,House of Delegates,R,11,Bob Ashley,Jackson,755,
2004,general,House of Delegates,R,11,Bob Ashley,Roane,4820,
2004,general,House of Delegates,D,12,Corbon Siders,Totals,2858,
2004,general,House of Delegates,D,12,Corbon Siders,Jackson,2858,
2004,general,House of Delegates,R,12,Mitch B. Carmichael,Totals,5944,1
2004,general,House of Delegates,R,12,Mitch B. Carmichael,Jackson,5944,
2004,general,House of Delegates,D,13,Dale Martin,Totals,7156,1
2004,general,House of Delegates,D,13,Dale Martin,Jackson,1397,
2004,general,House of Delegates,D,13,Dale Martin,Mason,2000,
2004,general,House of Delegates,D,13,Dale Martin,Putnam,3759,
2004,general,House of Delegates,D,13,Brady R. Paxton,Totals,8635,1
2004,general,House of Delegates,D,13,Brady R. Paxton,Jackson,1706,
2004,general,House of Delegates,D,13,Brady R. Paxton,Mason,2791,
2004,general,House of Delegates,D,13,Brady R. Paxton,Putnam,4138,
2004,general,House of Delegates,R,13,Jack R. McLane,Totals,6452,
2004,general,House of Delegates,R,13,Jack R. McLane,Jackson,1020,
2004,general,House of Delegates,R,13,Jack R. McLane,Mason,1565,
2004,general,House of Delegates,R,13,Jack R. McLane,Putnam,3867,
2004,general,House of Delegates,R,13,Christopher Troy Wood,Totals,5960,
2004,general,House of Delegates,R,13,Christopher Troy Wood,Jackson,1150,
2004,general,House of Delegates,R,13,Christopher Troy Wood,Mason,2846,
2004,general,House of Delegates,R,13,Christopher Troy Wood,Putnam,1964,
2004,general,House of Delegates,D,14,Tom A. McNeely,Totals,6127,
2004,general,House of Delegates,D,14,Tom A. McNeely,Mason,3822,
2004,general,House of Delegates,D,14,Tom A. McNeely,Putnam,2305,
2004,general,House of Delegates,D,14,Stephen C. (Steve) Sluss,Totals,54,
2004,general,House of Delegates,D,14,Stephen C. (Steve) Sluss,Mason,1561,
2004,general,House of Delegates,D,14,Stephen C. (Steve) Sluss,Putnam,3856,
2004,general,House of Delegates,R,14,Mike Hall,Totals,10283,1
2004,general,House of Delegates,R,14,Mike Hall,Mason,3107,
2004,general,House of Delegates,R,14,Mike Hall,Putnam,7176,
2004,general,House of Delegates,R,14,Patti Eagloski Schoen,Totals,8262,1
2004,general,House of Delegates,R,14,Patti Eagloski Schoen,Mason,1946,
2004,general,House of Delegates,R,14,Patti Eagloski Schoen,Putnam,6316,
2004,general,House of Delegates,D,15,Kevin J. Craig,Totals,11108,1
2004,general,House of Delegates,D,15,Kevin J. Craig,Cabell,10338,
2004,general,House of Delegates,D,15,Kevin J. Craig,Lincoln,770,
2004,general,House of Delegates,D,15,Margarette R. Leach,Totals,9280,1
2004,general,House of Delegates,D,15,Margarette R. Leach,Cabell,8522,
2004,general,House of Delegates,D,15,Margarette R. Leach,Lincoln,758,
2004,general,House of Delegates,D,15,Jim Morgan,Totals,9781,1
2004,general,House of Delegates,D,15,Jim Morgan,Cabell,9050,
2004,general,House of Delegates,D,15,Jim Morgan,Lincoln,731,
2004,general,House of Delegates,R,15,Dennis A. Barry,Totals,7132,
2004,general,House of Delegates,R,15,Dennis A. Barry,Cabell,6657,
2004,general,House of Delegates,R,15,Dennis A. Barry,Lincoln,475,
2004,general,House of Delegates,R,15,Carol D. Miller,Totals,8169,
2004,general,House of Delegates,R,15,Carol D. Miller,Cabell,7651,
2004,general,House of Delegates,R,15,Carol D. Miller,Lincoln,518,
2004,general,House of Delegates,R,15,Paula L. Stewart,Totals,5510,
2004,general,House of Delegates,R,15,Paula L. Stewart,Cabell,5078,
2004,general,House of Delegates,R,15,Paula L. Stewart,Lincoln,432,
2004,general,House of Delegates,D,16,Susan Hubbard,Totals,9973,
2004,general,House of Delegates,D,16,Susan Hubbard,Cabell,8724,
2004,general,House of Delegates,D,16,Susan Hubbard,Lincoln,1249,
2004,general,House of Delegates,D,16,Bobby Nelson,Totals,8701,
2004,general,House of Delegates,D,16,Bobby Nelson,Cabell,7671,
2004,general,House of Delegates,D,16,Bobby Nelson,Lincoln,1030,
2004,general,House of Delegates,D,16,Dale Stephens,Totals,10213,1
2004,general,House of Delegates,D,16,Dale Stephens,Cabell,8660,
2004,general,House of Delegates,D,16,Dale Stephens,Lincoln,1553,
2004,general,House of Delegates,R,16,Greg Howard,Totals,11728,1
2004,general,House of Delegates,R,16,Greg Howard,Cabell,10579,
2004,general,House of Delegates,R,16,Greg Howard,Lincoln,1149,
2004,general,House of Delegates,R,16,Matt Sabin,Totals,6131,
2004,general,House of Delegates,R,16,Matt Sabin,Cabell,5389,
2004,general,House of Delegates,R,16,Matt Sabin,Lincoln,742,
2004,general,House of Delegates,R,16,Kelli Sobonya,Totals,12656,1
2004,general,House of Delegates,R,16,Kelli Sobonya,Cabell,11322,
2004,general,House of Delegates,R,16,Kelli Sobonya,Lincoln,1334,
2004,general,House of Delegates,D,17,Don C. Perdue,Totals,8494,1
2004,general,House of Delegates,D,17,Don C. Perdue,Wayne,8494,
2004,general,House of Delegates,D,17,Richard Thompson,Totals,8414,1
2004,general,House of Delegates,D,17,Richard Thompson,Wayne,8414,
2004,general,House of Delegates,R,17,Leslie (Les) Ramey,Totals,4330,
2004,general,House of Delegates,R,17,Leslie (Les) Ramey,Wayne,4330,
2004,general,House of Delegates,R,17,Matt Stroud,Totals,3430,
2004,general,House of Delegates,R,17,Matt Stroud,Wayne,3430,
2004,general,House of Delegates,D,18,Larry W. Barker,Totals,5088,1
2004,general,House of Delegates,D,18,Larry W. Barker,Boone,5088,
2004,general,House of Delegates,R,18,Warren K. Miller,Totals,2058,
2004,general,House of Delegates,R,18,Warren K. Miller,Boone,2058,
2004,general,House of Delegates,D,19,Greg Butcher,Totals,15013,1
2004,general,House of Delegates,D,19,Greg Butcher,Boone,1843,
2004,general,House of Delegates,D,19,Greg Butcher,Lincoln,3433,
2004,general,House of Delegates,D,19,Greg Butcher,Logan,8349,
2004,general,House of Delegates,D,19,Greg Butcher,Putnam,1388,
2004,general,House of Delegates,D,19,Jeff Eldridge,Totals,14274,1
2004,general,House of Delegates,D,19,Jeff Eldridge,Boone,1727,
2004,general,House of Delegates,D,19,Jeff Eldridge,Lincoln,3922,
2004,general,House of Delegates,D,19,Jeff Eldridge,Logan,7222,
2004,general,House of Delegates,D,19,Jeff Eldridge,Putnam,1403,
2004,general,House of Delegates,D,19,Joe C. Ferrell,Totals,13377,1
2004,general,House of Delegates,D,19,Joe C. Ferrell,Boone,1629,
2004,general,House of Delegates,D,19,Joe C. Ferrell,Lincoln,3505,
2004,general,House of Delegates,D,19,Joe C. Ferrell,Logan,6771,
2004,general,House of Delegates,D,19,Joe C. Ferrell,Putnam,1472,
2004,general,House of Delegates,D,19,Lidella W. Hrutkay,Totals,12659,1
2004,general,House of Delegates,D,19,Lidella W. Hrutkay,Boone,1451,
2004,general,House of Delegates,D,19,Lidella W. Hrutkay,Lincoln,2695,
2004,general,House of Delegates,D,19,Lidella W. Hrutkay,Logan,7332,
2004,general,House of Delegates,D,19,Lidella W. Hrutkay,Putnam,1181,
2004,general,House of Delegates,R,19,Jeff Cook,Totals,6849,
2004,general,House of Delegates,R,19,Jeff Cook,Boone,430,
2004,general,House of Delegates,R,19,Jeff Cook,Lincoln,1514,
2004,general,House of Delegates,R,19,Jeff Cook,Logan,3454,
2004,general,House of Delegates,R,19,Jeff Cook,Putnam,1451,
2004,general,House of Delegates,R,19,Dave Litz,Totals,10078,
2004,general,House of Delegates,R,19,Dave Litz,Boone,682,
2004,general,House of Delegates,R,19,Dave Litz,Lincoln,2734,
2004,general,House of Delegates,R,19,Dave Litz,Logan,4893,
2004,general,House of Delegates,R,19,Dave Litz,Putnam,1769,
2004,general,House of Delegates,R,19,Jim Mullins,Totals,10641,
2004,general,House of Delegates,R,19,Jim Mullins,Boone,705,
2004,general,House of Delegates,R,19,Jim Mullins,Lincoln,1931,
2004,general,House of Delegates,R,19,Jim Mullins,Logan,5870,
2004,general,House of Delegates,R,19,Jim Mullins,Putnam,2135,
2004,general,House of Delegates,R,19,William E. Williams,Totals,7041,
2004,general,House of Delegates,R,19,William E. Williams,Boone,513,
2004,general,House of Delegates,R,19,William E. Williams,Lincoln,2382,
2004,general,House of Delegates,R,19,William E. Williams,Logan,2481,
2004,general,House of Delegates,R,19,William E. Williams,Putnam,1665,
2004,general,House of Delegates,D,20,K. Steven Kominar,Totals,499,1
2004,general,House of Delegates,D,20,K. Steven Kominar,Mingo,4424,
2004,general,House of Delegates,D,20,K. Steven Kominar,Wayne,575,
2004,general,House of Delegates,R,20,Diane Shafer,Totals,2090,
2004,general,House of Delegates,R,20,Diane Shafer,Mingo,1850,
2004,general,House of Delegates,R,20,Diane Shafer,Wayne,240,
2004,general,House of Delegates,D,21,Harry Keith White,Totals,3985,1
2004,general,House of Delegates,D,21,Harry Keith White,McDowell,726,
2004,general,House of Delegates,D,21,Harry Keith White,Mingo,3259,
2004,general,House of Delegates,R,21,James Saunders,Totals,983,
2004,general,House of Delegates,R,21,James Saunders,McDowell,243,
2004,general,House of Delegates,R,21,James Saunders,Mingo,740,
2004,general,House of Delegates,D,22,Richard Browning,Totals,6580,1
2004,general,House of Delegates,D,22,Richard Browning,McDowell,566,
2004,general,House of Delegates,D,22,Richard Browning,Mercer,1046,
2004,general,House of Delegates,D,22,Richard Browning,Wyoming,4968,
2004,general,House of Delegates,D,22,W. Richard Staton,Totals,5506,1
2004,general,House of Delegates,D,22,W. Richard Staton,McDowell,537,
2004,general,House of Delegates,D,22,W. Richard Staton,Mercer,1029,
2004,general,House of Delegates,D,22,W. Richard Staton,Wyoming,3940,
2004,general,House of Delegates,R,22,Brandon Blaylock,Totals,4660,
2004,general,House of Delegates,R,22,Brandon Blaylock,McDowell,200,
2004,general,House of Delegates,R,22,Brandon Blaylock,Mercer,640,
2004,general,House of Delegates,R,22,Brandon Blaylock,Wyoming,3820,
2004,general,House of Delegates,R,22,Shawn R. Spears,Totals,3420,
2004,general,House of Delegates,R,22,Shawn R. Spears,McDowell,157,
2004,general,House of Delegates,R,22,Shawn R. Spears,Mercer,621,
2004,general,House of Delegates,R,22,Shawn R. Spears,Wyoming,2642,
2004,general,House of Delegates,D,23,Clif Moore,Totals,3815,1
2004,general,House of Delegates,D,23,Clif Moore,McDowell,3815,
2004,general,House of Delegates,R,23,Mike Lushbaugh,Totals,1205,
2004,general,House of Delegates,R,23,Mike Lushbaugh,McDowell,1205,
2004,general,House of Delegates,D,24,Eustace Frederick,Totals,4173,1
2004,general,House of Delegates,D,24,Eustace Frederick,Mercer,4173,
2004,general,House of Delegates,R,24,Douglas C. Quesinberry,Totals,2114,
2004,general,House of Delegates,R,24,Douglas C. Quesinberry,Mercer,2114,
2004,general,House of Delegates,D,25,Marshall C. Long,Totals,7553,1
2004,general,House of Delegates,D,25,Marshall C. Long,Mercer,7553,
2004,general,House of Delegates,D,25,Michael Magann,Totals,6172,
2004,general,House of Delegates,D,25,Michael Magann,Mercer,6172,
2004,general,House of Delegates,R,25,Jonathan Hall,Totals,4579,
2004,general,House of Delegates,R,25,Jonathan Hall,Mercer,4579,
2004,general,House of Delegates,R,25,"Thomas ""Mike"" Porter",Totals,6313,1
2004,general,House of Delegates,R,25,"Thomas ""Mike"" Porter",Mercer,6313,
2004,general,House of Delegates,D,26,Gerald L. Crosier,Totals,3786,1
2004,general,House of Delegates,D,26,Gerald L. Crosier,Monroe,3012,
2004,general,House of Delegates,D,26,Gerald L. Crosier,Summers,774,
2004,general,House of Delegates,R,26,Duane Miller,Totals,3414,
2004,general,House of Delegates,R,26,Duane Miller,Monroe,2898,
2004,general,House of Delegates,R,26,Duane Miller,Summers,516,
2004,general,House of Delegates,D,27,Robert S. Kiss,Totals,16817,
2004,general,House of Delegates,D,27,Robert S. Kiss,Raleigh,14583,
2004,general,House of Delegates,D,27,Robert S. Kiss,Summers,2234,
2004,general,House of Delegates,D,27,Virginia Mahan,Totals,13834,
2004,general,House of Delegates,D,27,Virginia Mahan,Raleigh,11649,
2004,general,House of Delegates,D,27,Virginia Mahan,Summers,2185,
2004,general,House of Delegates,D,27,Sally Susman,Totals,17266,
2004,general,House of Delegates,D,27,Sally Susman,Raleigh,15062,
2004,general,House of Delegates,D,27,Sally Susman,Summers,2204,
2004,general,House of Delegates,D,27,Ron Thompson,Totals,16363,
2004,general,House of Delegates,D,27,Ron Thompson,Raleigh,13942,
2004,general,House of Delegates,D,27,Ron Thompson,Summers,2421,
2004,general,House of Delegates,D,27,John D. Wooton,Totals,15976,
2004,general,House of Delegates,D,27,John D. Wooton,Raleigh,14213,
2004,general,House of Delegates,D,27,John D. Wooton,Summers,1763,
2004,general,House of Delegates,R,27,Chuck Carpenter,Totals,12127,
2004,general,House of Delegates,R,27,Chuck Carpenter,Raleigh,11140,
2004,general,House of Delegates,R,27,Chuck Carpenter,Summers,987,
2004,general,House of Delegates,R,27,Ron Hedrick,Totals,13154,
2004,general,House of Delegates,R,27,Ron Hedrick,Raleigh,12166,
2004,general,House of Delegates,R,27,Ron Hedrick,Summers,988,
2004,general,House of Delegates,R,27,Robert Pulliam,Totals,13945,
2004,general,House of Delegates,R,27,Robert Pulliam,Raleigh,12604,
2004,general,House of Delegates,R,27,Robert Pulliam,Summers,1341,
2004,general,House of Delegates,R,27,Philip L. Stevens,Totals,11232,
2004,general,House of Delegates,R,27,Philip L. Stevens,Raleigh,9444,
2004,general,House of Delegates,R,27,Philip L. Stevens,Summers,1788,
2004,general,House of Delegates,R,27,Linda Sumner,Totals,17375,
2004,general,House of Delegates,R,27,Linda Sumner,Raleigh,15892,
2004,general,House of Delegates,R,27,Linda Sumner,Summers,1483,
2004,general,House of Delegates,D,28,Thomas W. Campbell,Totals,8332,1
2004,general,House of Delegates,D,28,Thomas W. Campbell,Greenbrier,8332,
2004,general,House of Delegates,D,28,Tommy D. Scarles,Totals,5207,
2004,general,House of Delegates,D,28,Tommy D. Scarles,Greenbrier,5207,
2004,general,House of Delegates,R,28,Ray Canterbury,Totals,7814,1
2004,general,House of Delegates,R,28,Ray Canterbury,Greenbrier,7814,
2004,general,House of Delegates,R,28,Charlie Friedman,Totals,3684,
2004,general,House of Delegates,R,28,Charlie Friedman,Greenbrier,3684,
2004,general,House of Delegates,D,29,Tom Louisos,Totals,11149,1
2004,general,House of Delegates,D,29,Tom Louisos,Clay,669,
2004,general,House of Delegates,D,29,Tom Louisos,Fayette,10332,
2004,general,House of Delegates,D,29,Tom Louisos,Nicholas,148,
2004,general,House of Delegates,D,29,David G. Perry,Totals,11013,1
2004,general,House of Delegates,D,29,David G. Perry,Clay,894,
2004,general,House of Delegates,D,29,David G. Perry,Fayette,9981,
2004,general,House of Delegates,D,29,David G. Perry,Nicholas,138,
2004,general,House of Delegates,D,29,John Pino,Totals,11410,1
2004,general,House of Delegates,D,29,John Pino,Clay,917,
2004,general,House of Delegates,D,29,John Pino,Fayette,10344,
2004,general,House of Delegates,D,29,John Pino,Nicholas,149,
2004,general,House of Delegates,R,29,Betty Lilly,Totals,5369,
2004,general,House of Delegates,R,29,Betty Lilly,Clay,519,
2004,general,House of Delegates,R,29,Betty Lilly,Fayette,4808,
2004,general,House of Delegates,R,29,Betty Lilly,Nicholas,42,
2004,general,House of Delegates,R,29,Wandaleen K. Schallen,Totals,4268,
2004,general,House of Delegates,R,29,Wandaleen K. Schallen,Clay,361,
2004,general,House of Delegates,R,29,Wandaleen K. Schallen,Fayette,3875,
2004,general,House of Delegates,R,29,Wandaleen K. Schallen,Nicholas,32,
2004,general,House of Delegates,R,29,Richard P. Taylor,Totals,5297,
2004,general,House of Delegates,R,29,Richard P. Taylor,Clay,532,
2004,general,House of Delegates,R,29,Richard P. Taylor,Fayette,4724,
2004,general,House of Delegates,R,29,Richard P. Taylor,Nicholas,41,
2004,general,House of Delegates,D,30,Jon Amores,Totals,28373,1
2004,general,House of Delegates,D,30,Jon Amores,Kanawha,28373,
2004,general,House of Delegates,D,30,Bonnie Brown,Totals,24563,1
2004,general,House of Delegates,D,30,Bonnie Brown,Kanawha,24563,
2004,general,House of Delegates,D,30,Bobbie Hatfield,Totals,26486,1
2004,general,House of Delegates,D,30,Bobbie Hatfield,Kanawha,26486,
2004,general,House of Delegates,D,30,Mark Hunt,Totals,26394,1
2004,general,House of Delegates,D,30,Mark Hunt,Kanawha,26394,
2004,general,House of Delegates,D,30,Corey Palumbo,Totals,30039,1
2004,general,House of Delegates,D,30,Corey Palumbo,Kanawha,30039,
2004,general,House of Delegates,D,30,Sharon Spencer,Totals,24754,1
2004,general,House of Delegates,D,30,Sharon Spencer,Kanawha,24754,
2004,general,House of Delegates,D,30,Danny Wells,Totals,26946,1
2004,general,House of Delegates,D,30,Danny Wells,Kanawha,26946,
2004,general,House of Delegates,R,30,Ann Calvert,Totals,21135,
2004,general,House of Delegates,R,30,Ann Calvert,Kanawha,21135,
2004,general,House of Delegates,R,30,Todd Carden,Totals,15228,
2004,general,House of Delegates,R,30,Todd Carden,Kanawha,15228,
2004,general,House of Delegates,R,30,Rebecca A. Mathews,Totals,18872,
2004,general,House of Delegates,R,30,Rebecca A. Mathews,Kanawha,18872,
2004,general,House of Delegates,R,30,Austin C. Moore,Totals,14705,
2004,general,House of Delegates,R,30,Austin C. Moore,Kanawha,14705,
2004,general,House of Delegates,R,30,Phil Raines,Totals,20384,
2004,general,House of Delegates,R,30,Phil Raines,Kanawha,20384,
2004,general,House of Delegates,R,30,Bradford L. Sims,Totals,15592,
2004,general,House of Delegates,R,30,Bradford L. Sims,Kanawha,15592,
2004,general,House of Delegates,R,30,Jerry Summers,Totals,15339,
2004,general,House of Delegates,R,30,Jerry Summers,Kanawha,15339,
2004,general,House of Delegates,D,31,Carrie Webster,Totals,4118,1
2004,general,House of Delegates,D,31,Carrie Webster,Kanawha,4118,
2004,general,House of Delegates,R,31,Charles Minimah,Totals,2260,
2004,general,House of Delegates,R,31,Charles Minimah,Kanawha,2260,
2004,general,House of Delegates,D,32,Jon W. Cain Sr.,Totals,7998,
2004,general,House of Delegates,D,32,Jon W. Cain Sr.,Kanawha,7998,
2004,general,House of Delegates,D,32,Bob Morrison,Totals,6472,
2004,general,House of Delegates,D,32,Bob Morrison,Kanawha,6472,
2004,general,House of Delegates,D,32,Curtis Robinson,Totals,6193,
2004,general,House of Delegates,D,32,Curtis Robinson,Kanawha,6193,
2004,general,House of Delegates,R,32,Tim Armstead,Totals,12277,1
2004,general,House of Delegates,R,32,Tim Armstead,Kanawha,12277,
2004,general,House of Delegates,R,32,Patrick Lane,Totals,10384,1
2004,general,House of Delegates,R,32,Patrick Lane,Kanawha,10384,
2004,general,House of Delegates,R,32,Ron Walters,Totals,11267,1
2004,general,House of Delegates,R,32,Ron Walters,Kanawha,11267,
2004,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Totals,4621,1
2004,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Calhoun,2083,
2004,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Clay,1491,
2004,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Gilmer,1047,
2004,general,House of Delegates,R,33,Charles W. McKown,Totals,1886,
2004,general,House of Delegates,R,33,Charles W. McKown,Calhoun,792,
2004,general,House of Delegates,R,33,Charles W. McKown,Clay,668,
2004,general,House of Delegates,R,33,Charles W. McKown,Gilmer,426,
2004,general,House of Delegates,D,34,Brent Boggs,Totals,5745,1
2004,general,House of Delegates,D,34,Brent Boggs,Braxton,4733,
2004,general,House of Delegates,D,34,Brent Boggs,Gilmer,1012,
2004,general,House of Delegates,R,34,Bradley N. Shingler,Totals,1201,
2004,general,House of Delegates,R,34,Bradley N. Shingler,Braxton,970,
2004,general,House of Delegates,R,34,Bradley N. Shingler,Gilmer,231,
2004,general,House of Delegates,D,35,Sam Argento,Totals,4546,1
2004,general,House of Delegates,D,35,Sam Argento,Nicholas,4546,
2004,general,House of Delegates,R,35,Bill Salomon,Totals,2673,
2004,general,House of Delegates,R,35,Bill Salomon,Nicholas,2673,
2004,general,House of Delegates,D,36,Joe Talbott,Totals,4297,1
2004,general,House of Delegates,D,36,Joe Talbott,Nicholas,1456,
2004,general,House of Delegates,D,36,Joe Talbott,Webster,2841,
2004,general,House of Delegates,R,36,Jim Thompson,Totals,1993,
2004,general,House of Delegates,R,36,Jim Thompson,Nicholas,1151,
2004,general,House of Delegates,R,36,Jim Thompson,Webster,842,
2004,general,House of Delegates,D,37,Bill Hartman,Totals,7732,1
2004,general,House of Delegates,D,37,Bill Hartman,Pocahontas,1449,
2004,general,House of Delegates,D,37,Bill Hartman,Randolph,6283,
2004,general,House of Delegates,D,37,Bill Proudfoot,Totals,8564,1
2004,general,House of Delegates,D,37,Bill Proudfoot,Pocahontas,2133,
2004,general,House of Delegates,D,37,Bill Proudfoot,Randolph,6431,
2004,general,House of Delegates,R,37,Mulvie William Grimes,Totals,8564,
2004,general,House of Delegates,R,37,Mulvie William Grimes,Pocahontas,2133,
2004,general,House of Delegates,R,37,Mulvie William Grimes,Randolph,6431,
2004,general,House of Delegates,R,37,Bruce Haddix,Totals,5778,
2004,general,House of Delegates,R,37,Bruce Haddix,Pocahontas,1067,
2004,general,House of Delegates,R,37,Bruce Haddix,Randolph,4711,
2004,general,House of Delegates,D,38,Doug Stalnaker,Totals,5108,1
2004,general,House of Delegates,D,38,Doug Stalnaker,Lewis,4920,
2004,general,House of Delegates,D,38,Doug Stalnaker,Upshur,188,
2004,general,House of Delegates,R,38,Derrick W. Love,Totals,2192,
2004,general,House of Delegates,R,38,Derrick W. Love,Lewis,2026,
2004,general,House of Delegates,R,38,Derrick W. Love,Upshur,166,
2004,general,House of Delegates,Write-In,38,"Mike ""J.D."" DeBarr",Totals,27,
2004,general,House of Delegates,Write-In,38,"Mike ""J.D."" DeBarr",Lewis,27,
2004,general,House of Delegates,Write-In,38,"Mike ""J.D."" DeBarr",Upshur,0,
2004,general,House of Delegates,D,39,Teresa D. Khan,Totals,2655,
2004,general,House of Delegates,D,39,Teresa D. Khan,Upshur,2655,
2004,general,House of Delegates,R,39,Bill Hamilton,Totals,4924,1
2004,general,House of Delegates,R,39,Bill Hamilton,Upshur,4924,
