year,election,office,party,district,candidate,county,votes,winner
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Lewis,2813,
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Mason,4064,
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Morgan,2529,
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Pendleton,1125,
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Putnam,10964,
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Randolph,4130,
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Roane,2621,
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Upshur,4151,
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Wirt,958,
2002,general,U.S. House of Representatives,R,2,Shelley Moore Capito,Totals,98276,1
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Boone,4434,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Cabell,14808,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Fayette,7001,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Greenbrier,6269,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Lincoln,3410,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Logan,5533,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",McDowell,3162,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Mercer,8053,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Mingo,4505,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Monroe,2447,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Nicholas,4040,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Pocahontas,1652,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Raleigh,8988,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Summers,2297,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Wayne,6214,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Webster,1896,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Wyoming,3074,
2002,general,U.S. House of Representatives,D,3,"Nick Joe Rahall, II",Totals,87783,1
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Boone,1219,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Cabell,7086,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Fayette,2691,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Greenbrier,2893,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Lincoln,1384,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Logan,1652,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,McDowell,476,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Mercer,4110,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Mingo,895,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Monroe,1190,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Nicholas,1834,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Pocahontas,680,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Raleigh,6515,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Summers,882,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Wayne,2284,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Webster,335,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Wyoming,1103,
2002,general,U.S. House of Representatives,D,3,Paul E. Chapman,Totals,37229,
