year,election,office,party,candidate,county,votes,winner
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Preston,144,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Putnam,228,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Raleigh,202,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Randolph,735,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Ritchie,559,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Roane,848,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Summers,166,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Taylor,441,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Tucker,102,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Tyler,277,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Upshur,147,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Wayne,504,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Webster,248,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Wetzel,462,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Wirt,514,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Wood,4640,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Wyoming,260,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Bruce Hoff,Totals,28938,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Barbour,218,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Berkeley,153,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Boone,113,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Braxton,215,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Brooke,237,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Cabell,404,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Calhoun,77,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Clay,183,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Doddridge,45,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Fayette,3338,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Gilmer,93,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Grant,5,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Greenbrier,1448,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Hampshire,38,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Hancock,289,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Hardy,28,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Harrison,858,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Jackson,35,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Jefferson,99,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Kanawha,1043,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Lewis,168,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Lincoln,60,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Logan,146,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Marion,1352,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Marshall,203,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Mason,149,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,McDowell,1406,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Mercer,1908,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Mineral,26,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Mingo,572,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Monongalia,775,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Monroe,353,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Morgan,20,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Nicholas,718,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Ohio,311,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Pendleton,23,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Pleasants,33,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Pocahontas,144,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Preston,94,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Putnam,263,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Raleigh,8541,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Randolph,373,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Ritchie,23,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Roane,40,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Summers,1129,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Taylor,132,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Tucker,109,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Tyler,30,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Upshur,86,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Wayne,366,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Webster,369,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Wetzel,245,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Wirt,23,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Wood,107,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Wyoming,2124,
1958,primary,Judge of the Supreme Court of Appeals,DEM,Norman Knapp,Totals,31340,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Barbour,1286,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Berkeley,1096,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Boone,658,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Braxton,704,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Brooke,705,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Cabell,3982,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Calhoun,442,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Clay,917,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Doddridge,767,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Fayette,1704,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Gilmer,371,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Grant,491,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Greenbrier,815,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Hampshire,316,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Hancock,1255,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Hardy,239,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Harrison,3149,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Jackson,1428,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Jefferson,265,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Kanawha,7389,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Lewis,1611,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Lincoln,1055,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Logan,1139,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Marion,3654,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Marshall,559,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Mason,2032,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Mercer,1745,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Mineral,1084,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Mingo,949,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Monongalia,3445,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Monroe,640,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Morgan,709,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,McDowell,994,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Nicholas,736,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Ohio,3214,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Pendleton,262,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Pleasants,300,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Pocahontas,583,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Preston,2141,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Putnam,1180,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Raleigh,2694,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Randolph,622,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Ritchie,1551,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Roane,1350,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Summers,367,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Taylor,1201,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Tucker,456,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Tyler,934,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Upshur,1943,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wayne,1248,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Webster,384,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wetzel,517,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wirt,368,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wood,3175,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Wyoming,1792,
1958,primary,Judge of the Supreme Court of Appeals,REP,Robert T. Donley,Totals,74613,TRUE
