year,election,office,party,candidate,county,votes,winner
1952,primary,State Treasurer,REP,J. Bert Schroeder,Hardy,148,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Harrison,4673,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Jackson,857,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Jefferson,268,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Kanawha,9339,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Lewis,1809,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Lincoln,933,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Logan,1556,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Marion,2828,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Marshall,2363,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Mason,1868,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Mercer,1567,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Mineral,957,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Mingo,1166,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Monongalia,2822,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Monroe,531,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Morgan,549,
1952,primary,State Treasurer,REP,J. Bert Schroeder,McDowell,1668,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Nicholas,508,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Ohio,6037,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Pendleton,181,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Pleasants,435,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Pocahontas,478,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Preston,1861,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Putnam,509,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Raleigh,2087,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Randolph,710,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Ritchie,1284,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Roane,639,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Summers,378,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Taylor,1132,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Tucker,460,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Tyler,828,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Upshur,1444,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Wayne,1483,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Webster,232,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Wetzel,753,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Wirt,266,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Wood,5156,
1952,primary,State Treasurer,REP,J. Bert Schroeder,Wyoming,859,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Totals,220939,TRUE
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Barbour,2570,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Berkeley,2337,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Boone,3531,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Braxton,2619,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Brooke,3373,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Cabell,9449,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Calhoun,1234,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Clay,1628,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Doddridge,538,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Fayette,12399,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Gilmer,1349,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Grant,277,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Greenbrier,4741,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Hampshire,1625,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Hancock,3837,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Hardy,1213,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Harrison,13118,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Jackson,1392,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Jefferson,1995,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Kanawha,33074,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Lewis,2201,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Lincoln,2020,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Logan,6559,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Marion,9970,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Marshall,2840,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Mason,2033,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Mercer,8451,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Mineral,1341,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Mingo,4129,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Monongalia,6062,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Monroe,1418,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Morgan,509,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",McDowell,8884,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Nicholas,2789,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Ohio,7073,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Pendleton,777,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Pleasants,753,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Pocahontas,1389,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Preston,1371,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Putnam,1971,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Raleigh,11415,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Randolph,5059,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Ritchie,812,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Roane,1551,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Summers,2320,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Taylor,1917,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Tucker,1240,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Tyler,457,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Upshur,1021,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Wayne,3913,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Webster,1992,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Wetzel,2379,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Wirt,657,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Wood,7000,
1952,primary,State Treasurer,DEM,"William H. Ansel, Jr.",Wyoming,4367,
