year,election,office,party,candidate,county,votes,winner
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Harrison,4460,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Jackson,241,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Jefferson,714,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Kanawha,14564,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Lewis,686,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Lincoln,638,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Logan,3583,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Marion,1778,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Marshall,374,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Mason,252,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Mercer,2038,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Mineral,185,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Mingo,1105,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Monongalia,750,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Monroe,294,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Morgan,39,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,McDowell,2386,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Nicholas,858,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Ohio,1128,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Pendleton,212,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Pleasants,82,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Pocahontas,440,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Preston,171,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Putnam,501,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Raleigh,1740,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Randolph,1113,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Ritchie,145,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Roane,277,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Summers,536,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Taylor,199,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Tucker,173,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Tyler,56,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Upshur,192,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Wayne,760,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Webster,432,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Wetzel,482,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Wirt,97,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Wood,1148,
1952,primary,U.S. Senator,DEM,J. Hornor Davis,Wyoming,925,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Totals,249625,TRUE
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Barbour,2494,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Berkeley,2634,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Boone,4507,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Braxton,2544,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Brooke,3920,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Cabell,9437,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Calhoun,1393,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Clay,1667,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Doddridge,605,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Fayette,14438,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Gilmer,1201,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Grant,297,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Greenbrier,5281,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Hampshire,1222,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Hancock,4586,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Hardy,1254,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Harrison,12295,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Jackson,1505,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Jefferson,2035,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Kanawha,28789,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Lewis,2031,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Lincoln,2122,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Logan,9985,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Marion,12395,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Marshall,3861,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Mason,2485,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Mercer,10367,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Mineral,1493,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Mingo,7081,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Monongalia,6962,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Monroe,1520,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Morgan,708,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,McDowell,12389,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Nicholas,2909,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Ohio,8190,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Pendleton,888,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Pleasants,815,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Pocahontas,1336,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Preston,1716,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Putnam,2253,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Raleigh,15193,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Randolph,5131,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Ritchie,982,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Roane,1804,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Summers,3044,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Taylor,1892,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Tucker,1455,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Tyler,537,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Upshur,837,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Wayne,5525,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Webster,2422,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Wetzel,2732,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Wirt,750,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Wood,8147,
1952,primary,U.S. Senator,DEM,Harley M. Kilgore,Wyoming,5564,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Totals,10849,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Barbour,96,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Berkeley,82,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Boone,167,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Braxton,107,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Brooke,255,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Cabell,294,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Calhoun,59,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Clay,43,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Doddridge,30,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Fayette,526,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Gilmer,58,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Grant,18,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Greenbrier,205,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Hampshire,71,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Hancock,345,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Hardy,56,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Harrison,584,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Jackson,86,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Jefferson,64,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Kanawha,2033,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Lewis,136,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Lincoln,60,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Logan,542,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Marion,469,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Marshall,129,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Mason,71,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Mercer,489,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Mineral,42,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Mingo,245,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Monongalia,221,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Monroe,41,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Morgan,14,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,McDowell,404,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Nicholas,181,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Ohio,338,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Pendleton,28,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Pleasants,31,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Pocahontas,49,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Preston,54,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Putnam,137,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Raleigh,328,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Randolph,226,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Ritchie,41,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Roane,55,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Summers,197,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Taylor,44,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Tucker,71,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Tyler,23,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Upshur,42,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Wayne,262,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Webster,117,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Wetzel,95,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Wirt,28,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Wood,294,
1952,primary,U.S. Senator,DEM,Dallas Arthur Tickle,Wyoming,166,
