year,election,office,party,candidate,county,votes,winner
1952,primary,President,REP,Harold E. Stassen,Taylor,552,
1952,primary,President,REP,Harold E. Stassen,Tucker,251,
1952,primary,President,REP,Harold E. Stassen,Tyler,268,
1952,primary,President,REP,Harold E. Stassen,Upshur,509,
1952,primary,President,REP,Harold E. Stassen,Wayne,462,
1952,primary,President,REP,Harold E. Stassen,Webster,152,
1952,primary,President,REP,Harold E. Stassen,Wetzel,308,
1952,primary,President,REP,Harold E. Stassen,Wirt,100,
1952,primary,President,REP,Harold E. Stassen,Wood,1473,
1952,primary,President,REP,Harold E. Stassen,Wyoming,568,
1952,primary,President,REP,Robert A. Taft,Totals,139812,TRUE
1952,primary,President,REP,Robert A. Taft,Barbour,2122,
1952,primary,President,REP,Robert A. Taft,Berkeley,2228,
1952,primary,President,REP,Robert A. Taft,Boone,926,
1952,primary,President,REP,Robert A. Taft,Braxton,1190,
1952,primary,President,REP,Robert A. Taft,Brooke,1807,
1952,primary,President,REP,Robert A. Taft,Cabell,6698,
1952,primary,President,REP,Robert A. Taft,Calhoun,725,
1952,primary,President,REP,Robert A. Taft,Clay,1194,
1952,primary,President,REP,Robert A. Taft,Doddridge,1564,
1952,primary,President,REP,Robert A. Taft,Fayette,2501,
1952,primary,President,REP,Robert A. Taft,Gilmer,602,
1952,primary,President,REP,Robert A. Taft,Grant,262,
1952,primary,President,REP,Robert A. Taft,Greenbrier,2061,
1952,primary,President,REP,Robert A. Taft,Hampshire,377,
1952,primary,President,REP,Robert A. Taft,Hancock,2493,
1952,primary,President,REP,Robert A. Taft,Hardy,384,
1952,primary,President,REP,Robert A. Taft,Harrison,7437,
1952,primary,President,REP,Robert A. Taft,Jackson,3009,
1952,primary,President,REP,Robert A. Taft,Jefferson,593,
1952,primary,President,REP,Robert A. Taft,Kanawha,17922,
1952,primary,President,REP,Robert A. Taft,Lewis,3271,
1952,primary,President,REP,Robert A. Taft,Lincoln,1550,
1952,primary,President,REP,Robert A. Taft,Logan,1384,
1952,primary,President,REP,Robert A. Taft,Marion,4373,
1952,primary,U.S. President,REP,Robert A. Taft,Marshall,3922,
1952,primary,U.S. President,REP,Robert A. Taft,Mason,3154,
1952,primary,U.S. President,REP,Robert A. Taft,Mercer,3361,
1952,primary,U.S. President,REP,Robert A. Taft,Mineral,2120,
1952,primary,U.S. President,REP,Robert A. Taft,Mingo,1499,
1952,primary,U.S. President,REP,Robert A. Taft,Monongalia,3976,
1952,primary,U.S. President,REP,Robert A. Taft,Monroe,1252,
1952,primary,U.S. President,REP,Robert A. Taft,Morgan,1594,
1952,primary,U.S. President,REP,Robert A. Taft,McDowell,2450,
1952,primary,U.S. President,REP,Robert A. Taft,Nicholas,1233,
1952,primary,U.S. President,REP,Robert A. Taft,Ohio,8819,
1952,primary,U.S. President,REP,Robert A. Taft,Pendleton,640,
1952,primary,U.S. President,REP,Robert A. Taft,Pleasants,805,
1952,primary,U.S. President,REP,Robert A. Taft,Pocahontas,979,
1952,primary,U.S. President,REP,Robert A. Taft,Preston,3194,
1952,primary,U.S. President,REP,Robert A. Taft,Putnam,1896,
1952,primary,U.S. President,REP,Robert A. Taft,Randolph,1477,
1952,primary,U.S. President,REP,Robert A. Taft,Raleigh,3626,
1952,primary,U.S. President,REP,Robert A. Taft,Ritchie,2670,
1952,primary,U.S. President,REP,Robert A. Taft,Roane,2512,
1952,primary,U.S. President,REP,Robert A. Taft,Summers,1001,
1952,primary,U.S. President,REP,Robert A. Taft,Taylor,1673,
1952,primary,U.S. President,REP,Robert A. Taft,Tucker,913,
1952,primary,U.S. President,REP,Robert A. Taft,Tyler,1800,
1952,primary,U.S. President,REP,Robert A. Taft,Upshur,2829,
1952,primary,U.S. President,REP,Robert A. Taft,Wayne,1925,
1952,primary,U.S. President,REP,Robert A. Taft,Webster,525,
1952,primary,U.S. President,REP,Robert A. Taft,Wetzel,1409,
1952,primary,U.S. President,REP,Robert A. Taft,Wirt,757,
1952,primary,U.S. President,REP,Robert A. Taft,Wood,7492,
1952,primary,U.S. President,REP,Robert A. Taft,Wyoming,1636,
