year,election,office,party,candidate,county,votes,winner
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Mingo,12969,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Monongalia,13325,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Monroe,2936,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Morgan,1090,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,McDowell,24426,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Nicholas,5672,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Ohio,15943,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Pendleton,1976,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Pleasants,1666,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Pocahontas,2785,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Preston,4257,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Putnam,4775,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Raleigh,22170,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Randolph,7066,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Ritchie,1720,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Roane,3631,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Summers,4417,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Taylor,3831,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Tucker,2490,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Tyler,1534,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Upshur,2210,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Wayne,9057,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Webster,3709,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Wetzel,4326,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Wirt,1079,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Wood,14078,
1952,general,Judge of the Supreme Court of Appeals (full term),DEM,W.T. Lovins,Wyoming,3992,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Totals,389559,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Barbour,4246,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Berkeley,7457,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Boone,3882,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Braxton,3163,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Brooke,4794,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Cabell,27389,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Calhoun,1981,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Clay,2537,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Doddridge,2657,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Fayette,8552,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Gilmer,1576,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Grant,3228,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Greenbrier,6692,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Hampshire,1889,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Hancock,6198,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Hardy,1775,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Harrison,18748,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Jackson,2721,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Jefferson,2711,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Kanawha,53692,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Lewis,5376,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Lincoln,4721,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Logan,8490,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Marion,12659,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Marshall,8869,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Mason,5879,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Mercer,12783,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Mineral,5308,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Mingo,6490,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Monongalia,11849,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Monroe,3317,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Morgan,2601,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,McDowell,9817,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Nicholas,4131,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Ohio,18733,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Pendleton,1768,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Pleasants,1823,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Pocahontas,2708,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Preston,7597,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Putnam,4824,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Raleigh,12824,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Randolph,4932,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Ritchie,4100,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Roane,4768,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Summers,3174,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Taylor,4350,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Tucker,2117,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Tyler,3365,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Upshur,5704,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Wayne,6788,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Webster,2071,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Wetzel,3989,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Wirt,1415,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Wood,18604,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Frank Eaton,Wyoming,5727,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Totals,388454,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Barbour,4225,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Berkeley,7426,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Boone,3841,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Braxton,3149,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Brooke,4662,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Cabell,24893,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Calhoun,1998,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Clay,2513,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Doddridge,2659,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Fayette,8574,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Gilmer,1555,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Grant,3206,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Greenbrier,6636,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Hampshire,1864,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Hancock,6098,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Hardy,1769,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Harrison,19091,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Jackson,4697,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Jefferson,2711,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Kanawha,55488,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Lewis,5214,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Lincoln,4691,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Logan,8301,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Marion,13259,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Marshall,8740,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Mason,5821,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Mercer,12689,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Mineral,5303,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Mingo,6361,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Monongalia,12042,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Monroe,3296,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Morgan,2550,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,McDowell,9667,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Nicholas,4102,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Ohio,18207,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Pendleton,1762,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Pleasants,1786,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Pocahontas,2697,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Preston,7634,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Putnam,4817,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Raleigh,12647,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Randolph,4903,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Ritchie,4038,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Roane,4773,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Summers,3148,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Taylor,4364,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Tucker,2092,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Tyler,3339,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Upshur,5650,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Wayne,6321,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Webster,2042,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Wetzel,3921,TRUE
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Wirt,1401,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Wood,18138,
1952,general,Judge of the Supreme Court of Appeals (full term),REP,Charles Ritchie,Wyoming,5683,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Totals,453495,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Barbour,4441,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Berkeley,7155,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Boone,8244,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Braxton,4284,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Brooke,7348,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Cabell,23089,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Calhoun,2110,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Clay,2735,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Doddridge,1044,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Fayette,22288,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Gilmer,2243,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Grant,675,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Greenbrier,8409,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Hampshire,2466,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Hancock,9272,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Hardy,2499,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Harrison,20871,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Jackson,2526,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Jefferson,3964,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Kanawha,55749,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Lewis,3295,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Lincoln,5083,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Logan,19977,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Marion,20030,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Marshall,8256,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Mason,3888,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Mercer,16746,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Mineral,4527,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Mingo,12471,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Monongalia,13062,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Monroe,2929,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Morgan,1101,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,McDowell,24598,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Nicholas,5769,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Ohio,16247,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Pendleton,2034,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Pleasants,1619,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Pocahontas,2785,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Preston,4285,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Putnam,4655,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Raleigh,22729,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Randolph,6972,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Ritchie,1639,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Roane,3623,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Summers,4470,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Taylor,3737,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Tucker,2448,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Tyler,1524,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Upshur,2062,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Wayne,8700,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Webster,3713,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Wetzel,4351,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Wirt,1028,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Wood,12881,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),DEM,Chauncey Browning,Wyoming,8849,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Totals,391957,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Barbour,4264,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Berkeley,7274,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Boone,3847,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Braxton,3150,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Brooke,4831,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Cabell,25545,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Calhoun,2028,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Clay,2511,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Doddridge,2666,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Fayette,8257,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Gilmer,1590,
1952,general,Judge of the Supreme Court of Appeals (unexpired term),REP,Robert B. McDougle,Grant,3198,
