year,election,office,party,candidate,county,votes,winner
1952,general,State Treasurer,REP,Hal F. Morris,Mercer,12808,
1952,general,State Treasurer,REP,Hal F. Morris,Mineral,5180,
1952,general,State Treasurer,REP,Hal F. Morris,Mingo,6478,
1952,general,State Treasurer,REP,Hal F. Morris,Monongalia,12380,
1952,general,State Treasurer,REP,Hal F. Morris,Monroe,3331,
1952,general,State Treasurer,REP,Hal F. Morris,Morgan,2620,
1952,general,State Treasurer,REP,Hal F. Morris,McDowell,9892,
1952,general,State Treasurer,REP,Hal F. Morris,Nicholas,4140,
1952,general,State Treasurer,REP,Hal F. Morris,Ohio,19105,
1952,general,State Treasurer,REP,Hal F. Morris,Pendleton,1766,
1952,general,State Treasurer,REP,Hal F. Morris,Pleasants,1837,
1952,general,State Treasurer,REP,Hal F. Morris,Pocahontas,2725,
1952,general,State Treasurer,REP,Hal F. Morris,Preston,7663,
1952,general,State Treasurer,REP,Hal F. Morris,Putnam,4874,
1952,general,State Treasurer,REP,Hal F. Morris,Raleigh,13135,
1952,general,State Treasurer,REP,Hal F. Morris,Randolph,5071,
1952,general,State Treasurer,REP,Hal F. Morris,Ritchie,4112,
1952,general,State Treasurer,REP,Hal F. Morris,Roane,4797,
1952,general,State Treasurer,REP,Hal F. Morris,Summers,3228,
1952,general,State Treasurer,REP,Hal F. Morris,Taylor,4458,
1952,general,State Treasurer,REP,Hal F. Morris,Tucker,2114,
1952,general,State Treasurer,REP,Hal F. Morris,Tyler,3385,
1952,general,State Treasurer,REP,Hal F. Morris,Upshur,5777,
1952,general,State Treasurer,REP,Hal F. Morris,Wayne,6650,
1952,general,State Treasurer,REP,Hal F. Morris,Webster,2124,
1952,general,State Treasurer,REP,Hal F. Morris,Wetzel,4108,
1952,general,State Treasurer,REP,Hal F. Morris,Wirt,1414,
1952,general,State Treasurer,REP,Hal F. Morris,Wood,18771,
1952,general,State Treasurer,REP,Hal F. Morris,Wyoming,5777,
