year,election,office,party,candidate,county,votes,winner
1956,general,Treasurer,DEM,Orel J. Skeen,Randolph,5596,
1956,general,Treasurer,DEM,Orel J. Skeen,Ritchie,1455,
1956,general,Treasurer,DEM,Orel J. Skeen,Roane,3239,
1956,general,Treasurer,DEM,Orel J. Skeen,Summers,3951,
1956,general,Treasurer,DEM,Orel J. Skeen,Taylor,3144,
1956,general,Treasurer,DEM,Orel J. Skeen,Tucker,1774,
1956,general,Treasurer,DEM,Orel J. Skeen,Tyler,1410,
1956,general,Treasurer,DEM,Orel J. Skeen,Upshur,2047,
1956,general,Treasurer,DEM,Orel J. Skeen,Wayne,7893,
1956,general,Treasurer,DEM,Orel J. Skeen,Webster,3093,
1956,general,Treasurer,DEM,Orel J. Skeen,Wetzel,4437,
1956,general,Treasurer,DEM,Orel J. Skeen,Wirt,1111,
1956,general,Treasurer,DEM,Orel J. Skeen,Wood,14798,
1956,general,Treasurer,DEM,Orel J. Skeen,Wyoming,7478,
1956,general,Treasurer,REP,Theodore T. Dorman,Totals,379603,
1956,general,Treasurer,REP,Theodore T. Dorman,Barbour,4096,
1956,general,Treasurer,REP,Theodore T. Dorman,Berkeley,7746,
1956,general,Treasurer,REP,Theodore T. Dorman,Boone,4052,
1956,general,Treasurer,REP,Theodore T. Dorman,Braxton,2927,
1956,general,Treasurer,REP,Theodore T. Dorman,Brooke,4677,
1956,general,Treasurer,REP,Theodore T. Dorman,Cabell,25468,
1956,general,Treasurer,REP,Theodore T. Dorman,Calhoun,1602,
1956,general,Treasurer,REP,Theodore T. Dorman,Clay,2496,
1956,general,Treasurer,REP,Theodore T. Dorman,Doddridge,2341,
1956,general,Treasurer,REP,Theodore T. Dorman,Fayette,7898,
1956,general,Treasurer,REP,Theodore T. Dorman,Gilmer,1388,
1956,general,Treasurer,REP,Theodore T. Dorman,Grant,3180,
1956,general,Treasurer,REP,Theodore T. Dorman,Greenbrier,6176,
1956,general,Treasurer,REP,Theodore T. Dorman,Hampshire,1848,
1956,general,Treasurer,REP,Theodore T. Dorman,Hancock,6707,
1956,general,Treasurer,REP,Theodore T. Dorman,Hardy,1686,
1956,general,Treasurer,REP,Theodore T. Dorman,Harrison,18435,
1956,general,Treasurer,REP,Theodore T. Dorman,Jackson,4248,
1956,general,Treasurer,REP,Theodore T. Dorman,Jefferson,2577,
1956,general,Treasurer,REP,Theodore T. Dorman,Kanawha,52616,
1956,general,Treasurer,REP,Theodore T. Dorman,Lewis,5057,
1956,general,Treasurer,REP,Theodore T. Dorman,Lincoln,4667,
1956,general,Treasurer,REP,Theodore T. Dorman,Logan,8938,
1956,general,Treasurer,REP,Theodore T. Dorman,Marion,13963,
1956,general,Treasurer,REP,Theodore T. Dorman,Marshall,8353,
1956,general,Treasurer,REP,Theodore T. Dorman,Mason,5572,
1956,general,Treasurer,REP,Theodore T. Dorman,Mercer,11774,
1956,general,Treasurer,REP,Theodore T. Dorman,Mineral,5596,
1956,general,Treasurer,REP,Theodore T. Dorman,Mingo,6444,
1956,general,Treasurer,REP,Theodore T. Dorman,Monongalia,12326,
1956,general,Treasurer,REP,Theodore T. Dorman,Monroe,3215,
1956,general,Treasurer,REP,Theodore T. Dorman,Morgan,2661,
1956,general,Treasurer,REP,Theodore T. Dorman,McDowell,8408,
1956,general,Treasurer,REP,Theodore T. Dorman,Nicholas,4149,
1956,general,Treasurer,REP,Theodore T. Dorman,Ohio,17487,
1956,general,Treasurer,REP,Theodore T. Dorman,Pendleton,1646,
1956,general,Treasurer,REP,Theodore T. Dorman,Pleasants,1891,
1956,general,Treasurer,REP,Theodore T. Dorman,Pocahontas,2553,
1956,general,Treasurer,REP,Theodore T. Dorman,Preston,7305,
1956,general,Treasurer,REP,Theodore T. Dorman,Putnam,4985,
1956,general,Treasurer,REP,Theodore T. Dorman,Raleigh,12560,
1956,general,Treasurer,REP,Theodore T. Dorman,Randolph,4590,
1956,general,Treasurer,REP,Theodore T. Dorman,Ritchie,3835,
1956,general,Treasurer,REP,Theodore T. Dorman,Roane,4337,
1956,general,Treasurer,REP,Theodore T. Dorman,Summers,2956,
1956,general,Treasurer,REP,Theodore T. Dorman,Taylor,4259,
1956,general,Treasurer,REP,Theodore T. Dorman,Tucker,2455,
1956,general,Treasurer,REP,Theodore T. Dorman,Tyler,3320,
1956,general,Treasurer,REP,Theodore T. Dorman,Upshur,5150,
1956,general,Treasurer,REP,Theodore T. Dorman,Wayne,6817,
1956,general,Treasurer,REP,Theodore T. Dorman,Webster,1809,
1956,general,Treasurer,REP,Theodore T. Dorman,Wetzel,3739,
1956,general,Treasurer,REP,Theodore T. Dorman,Wirt,1305,
1956,general,Treasurer,REP,Theodore T. Dorman,Wood,17812,
1956,general,Treasurer,REP,Theodore T. Dorman,Wyoming,5505,
