year,election,office,party,candidate,county,votes,winner
1956,general,U.S. Senate,REP,Chapman Revercomb,Totals,432123,TRUE
1956,general,U.S. Senate,REP,Chapman Revercomb,Barbour,4326,
1956,general,U.S. Senate,REP,Chapman Revercomb,Berkeley,8825,
1956,general,U.S. Senate,REP,Chapman Revercomb,Boone,4886,
1956,general,U.S. Senate,REP,Chapman Revercomb,Braxton,3416,
1956,general,U.S. Senate,REP,Chapman Revercomb,Brooke,5340,
1956,general,U.S. Senate,REP,Chapman Revercomb,Cabell,28060,
1956,general,U.S. Senate,REP,Chapman Revercomb,Calhoun,1973,
1956,general,U.S. Senate,REP,Chapman Revercomb,Clay,2806,
1956,general,U.S. Senate,REP,Chapman Revercomb,Doddridge,2521,
1956,general,U.S. Senate,REP,Chapman Revercomb,Fayette,10215,
1956,general,U.S. Senate,REP,Chapman Revercomb,Gilmer,1707,
1956,general,U.S. Senate,REP,Chapman Revercomb,Grant,3332,
1956,general,U.S. Senate,REP,Chapman Revercomb,Greenbrier,7857,
1956,general,U.S. Senate,REP,Chapman Revercomb,Hampshire,2402,
1956,general,U.S. Senate,REP,Chapman Revercomb,Hancock,7507,
1956,general,U.S. Senate,REP,Chapman Revercomb,Hardy,2167,
1956,general,U.S. Senate,REP,Chapman Revercomb,Harrison,20749,
1956,general,U.S. Senate,REP,Chapman Revercomb,Jackson,4966,
1956,general,U.S. Senate,REP,Chapman Revercomb,Jefferson,3209,
1956,general,U.S. Senate,REP,Chapman Revercomb,Kanawha,58656,
1956,general,U.S. Senate,REP,Chapman Revercomb,Lewis,6278,
1956,general,U.S. Senate,REP,Chapman Revercomb,Lincoln,4778,
1956,general,U.S. Senate,REP,Chapman Revercomb,Logan,9866,
1956,general,U.S. Senate,REP,Chapman Revercomb,Marion,15205,
1956,general,U.S. Senate,REP,Chapman Revercomb,Marshall,9361,
1956,general,U.S. Senate,REP,Chapman Revercomb,Mason,6054,
1956,general,U.S. Senate,REP,Chapman Revercomb,Mercer,14465,
1956,general,U.S. Senate,REP,Chapman Revercomb,Mineral,5970,
1956,general,U.S. Senate,REP,Chapman Revercomb,Mingo,7351,
1956,general,U.S. Senate,REP,Chapman Revercomb,Monongalia,13084,
1956,general,U.S. Senate,REP,Chapman Revercomb,Monroe,3572,
1956,general,U.S. Senate,REP,Chapman Revercomb,Morgan,2862,
1956,general,U.S. Senate,REP,Chapman Revercomb,McDowell,10397,
1956,general,U.S. Senate,REP,Chapman Revercomb,Nicholas,5055,
1956,general,U.S. Senate,REP,Chapman Revercomb,Ohio,19524,
1956,general,U.S. Senate,REP,Chapman Revercomb,Pendleton,1944,
1956,general,U.S. Senate,REP,Chapman Revercomb,Pleasants,2037,
1956,general,U.S. Senate,REP,Chapman Revercomb,Pocahontas,2882,
1956,general,U.S. Senate,REP,Chapman Revercomb,Preston,7537,
1956,general,U.S. Senate,REP,Chapman Revercomb,Putnam,5596,
1956,general,U.S. Senate,REP,Chapman Revercomb,Raleigh,16845,
1956,general,U.S. Senate,REP,Chapman Revercomb,Randolph,5543,
1956,general,U.S. Senate,REP,Chapman Revercomb,Ritchie,4072,
1956,general,U.S. Senate,REP,Chapman Revercomb,Roane,4623,
1956,general,U.S. Senate,REP,Chapman Revercomb,Summers,3703,
1956,general,U.S. Senate,REP,Chapman Revercomb,Taylor,4494,
1956,general,U.S. Senate,REP,Chapman Revercomb,Tucker,2220,
1956,general,U.S. Senate,REP,Chapman Revercomb,Tyler,3495,
1956,general,U.S. Senate,REP,Chapman Revercomb,Upshur,5524,
1956,general,U.S. Senate,REP,Chapman Revercomb,Wayne,7965,
1956,general,U.S. Senate,REP,Chapman Revercomb,Webster,2278,
1956,general,U.S. Senate,REP,Chapman Revercomb,Wetzel,4489,
1956,general,U.S. Senate,REP,Chapman Revercomb,Wirt,1402,
1956,general,U.S. Senate,REP,Chapman Revercomb,Wood,19995,
1956,general,U.S. Senate,REP,Chapman Revercomb,Wyoming,6737,
