county,precinct,office,district,candidate,party,votes,
Cabell,PCT 35- Huntington High School ,Secretary Of State,,Charles Minimah,REP,191,
Cabell,PCT 36- Hite Saunders Elem Sch ,Secretary Of State,,Charles Minimah,REP,236,
Cabell,PCT 37 - Geneva Kent Elem Sch ,Secretary Of State,,Charles Minimah,REP,174,
Cabell,PCT 38 - Geneva Kent Elem Sch ,Secretary Of State,,Charles Minimah,REP,112,
Cabell,PCT 39 - River Cities Church ,Secretary Of State,,Charles Minimah,REP,225,
Cabell,PCT 40 - River Cities Church ,Secretary Of State,,Charles Minimah,REP,175,
Cabell,PCT 41- Christ the King Church ,Secretary Of State,,Charles Minimah,REP,318,
Cabell,PCT 42 - B'ville Comm Bldg. ,Secretary Of State,,Charles Minimah,REP,246,
Cabell,PCT 43 - B'ville Middle School ,Secretary Of State,,Charles Minimah,REP,182,
Cabell,PCT 44 - B'ville Elem. School ,Secretary Of State,,Charles Minimah,REP,196,
Cabell,PCT 45 - B'ville Elem School ,Secretary Of State,,Charles Minimah,REP,181,
Cabell,PCT 46 - B'ville Middle School ,Secretary Of State,,Charles Minimah,REP,233,
Cabell,PCT 47 - Davis Creek Elem Sch ,Secretary Of State,,Charles Minimah,REP,213,
Cabell,PCT 48 - Davis Creek Elem Sch ,Secretary Of State,,Charles Minimah,REP,157,
Cabell,PCT 49 - Martha Elem School ,Secretary Of State,,Charles Minimah,REP,285,
Cabell,PCT 50A -Salt Rock Elem School ,Secretary Of State,,Charles Minimah,REP,188,
Cabell,PCT 50B- Salt Rock Elem School ,Secretary Of State,,Charles Minimah,REP,144,
Cabell,PCT 51 - Martha Elem School ,Secretary Of State,,Charles Minimah,REP,259,
Cabell,PCT 52 - Nichols Elem School ,Secretary Of State,,Charles Minimah,REP,171,
Cabell,PCT 53 - Nichols Elem School ,Secretary Of State,,Charles Minimah,REP,204,
Cabell,PCT 54 - YMCA Kennedy Center ,Secretary Of State,,Charles Minimah,REP,158,
Cabell,PCT 55 - Cox Landing School ,Secretary Of State,,Charles Minimah,REP,165,
Cabell,PCT 56 - Greenbottom Comm Ctr ,Secretary Of State,,Charles Minimah,REP,115,
Cabell,PCT 57- Pleasant View Church ,Secretary Of State,,Charles Minimah,REP,127,
Cabell,PCT 58 - Cabell Midland H.S. ,Secretary Of State,,Charles Minimah,REP,228,
Cabell,PCT 59A - Cabell Midland H.S. ,Secretary Of State,,Charles Minimah,REP,205,
Cabell,PCT 59B - Cabell Midland H.S. ,Secretary Of State,,Charles Minimah,REP,171,
Cabell,PCT 60A - Cabell Midland H.S. ,Secretary Of State,,Charles Minimah,REP,218,
Cabell,PCT 60B - Cabell Midland H.S. ,Secretary Of State,,Charles Minimah,REP,221,
Cabell,PCT 62 - Milton Middle School ,Secretary Of State,,Charles Minimah,REP,279,
Cabell,PCT 63 - Culloden Elem School ,Secretary Of State,,Charles Minimah,REP,181,
Cabell,PCT 64- Milton Elem School ,Secretary Of State,,Charles Minimah,REP,215,
Cabell,PCT 65 - Milton Elem School ,Secretary Of State,,Charles Minimah,REP,105,
Cabell,PCT 66 - Milton Elem School ,Secretary Of State,,Charles Minimah,REP,162,
Cabell,PCT 67 - Culloden Elem School ,Secretary Of State,,Charles Minimah,REP,159,
Cabell,Total,Secretary Of State,,Charles Minimah,REP,11093,
Cabell,PCT 1 - Central City Elem,Secretary Of State,,Natalie Tennant,DEM,227,
Cabell,PCT 1A - Central City Elem. ,Secretary Of State,,Natalie Tennant,DEM,183,
Cabell,PCT 2 - Central City Elem. ,Secretary Of State,,Natalie Tennant,DEM,146,
Cabell,PCT 3 - Dept. of Trans (DMV) ,Secretary Of State,,Natalie Tennant,DEM,303,
Cabell,PCT 4 - Museum of Radio/Tech ,Secretary Of State,,Natalie Tennant,DEM,247,
Cabell,PCT 5 - Dept. of Trans (DMV) ,Secretary Of State,,Natalie Tennant,DEM,165,
Cabell,PCT 6 - Jr. League Bldg. ,Secretary Of State,,Natalie Tennant,DEM,476,
Cabell,PCT 6W - Woodlands Ret. Comm. ,Secretary Of State,,Natalie Tennant,DEM,312,
Cabell,PCT 7A-Owen Illinois Clubhouse ,Secretary Of State,,Natalie Tennant,DEM,316,
Cabell,PCT 7B-Owen Illinois Clubhouse ,Secretary Of State,,Natalie Tennant,DEM,327,
Cabell,PCT 9 - Huntington City Hall ,Secretary Of State,,Natalie Tennant,DEM,332,
Cabell,PCT 10 - Jr. League Bldg. ,Secretary Of State,,Natalie Tennant,DEM,272,
Cabell,PCT 11A - First Pres. Church ,Secretary Of State,,Natalie Tennant,DEM,169,
Cabell,PCT 11B - First Pres. Church ,Secretary Of State,,Natalie Tennant,DEM,160,
Cabell,PCT 12 - A.D. Lewis Center ,Secretary Of State,,Natalie Tennant,DEM,387,
Cabell,PCT 13 - Southside Elem School ,Secretary Of State,,Natalie Tennant,DEM,401,
Cabell,PCT 14 - Meadows School ,Secretary Of State,,Natalie Tennant,DEM,477,
Cabell,PCT 16 - Senior Life Center ,Secretary Of State,,Natalie Tennant,DEM,422,
Cabell,PCT 17 - Spring Hill School ,Secretary Of State,,Natalie Tennant,DEM,272,
Cabell,PCT 18 - Meadows School ,Secretary Of State,,Natalie Tennant,DEM,221,
Cabell,PCT 19 - Highlawn Elem. School ,Secretary Of State,,Natalie Tennant,DEM,245,
Cabell,PCT 20 - Vet. Mem. Field House ,Secretary Of State,,Natalie Tennant,DEM,293,
Cabell,PCT 21 - Fairfield E Comm Ctr ,Secretary Of State,,Natalie Tennant,DEM,232,
Cabell,PCT 22 - Meadows School ,Secretary Of State,,Natalie Tennant,DEM,389,
Cabell,PCT 23 - Fairfield E Comm Ctr ,Secretary Of State,,Natalie Tennant,DEM,253,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,Secretary Of State,,Natalie Tennant,DEM,229,
Cabell,PCT 25 - Beverly Hills Meth Ch ,Secretary Of State,,Natalie Tennant,DEM,377,
Cabell,PCT 26 - Highlawn Elem School ,Secretary Of State,,Natalie Tennant,DEM,304,
Cabell,PCT 27 - Vet. Mem. Field House ,Secretary Of State,,Natalie Tennant,DEM,234,
Cabell,PCT 28 - Peyton Elem School ,Secretary Of State,,Natalie Tennant,DEM,321,
Cabell,PCT 29 - Beverly Hills Mid Sch ,Secretary Of State,,Natalie Tennant,DEM,260,
Cabell,PCT 30 - Beverly Hills Mid Sch ,Secretary Of State,,Natalie Tennant,DEM,284,
Cabell,PCT 31 - Geneva Kent Elem Sch ,Secretary Of State,,Natalie Tennant,DEM,389,
Cabell,PCT 32 - Guyandotte Elem Sch ,Secretary Of State,,Natalie Tennant,DEM,217,
Cabell,PCT 33 - Guyandotte Elem Sch ,Secretary Of State,,Natalie Tennant,DEM,161,
Cabell,PCT 34-1 - Altizer Elem School ,Secretary Of State,,Natalie Tennant,DEM,256,
Cabell,PCT 34-2 - Altizer Elem School ,Secretary Of State,,Natalie Tennant,DEM,75,
Cabell,PCT 35- Huntington High School ,Secretary Of State,,Natalie Tennant,DEM,267,
Cabell,PCT 36- Hite Saunders Elem Sch ,Secretary Of State,,Natalie Tennant,DEM,401,
Cabell,PCT 37 - Geneva Kent Elem Sch ,Secretary Of State,,Natalie Tennant,DEM,288,
Cabell,PCT 38 - Geneva Kent Elem Sch ,Secretary Of State,,Natalie Tennant,DEM,191,
Cabell,PCT 39 - River Cities Church ,Secretary Of State,,Natalie Tennant,DEM,408,
Cabell,PCT 40 - River Cities Church ,Secretary Of State,,Natalie Tennant,DEM,251,
Cabell,PCT 41- Christ the King Church ,Secretary Of State,,Natalie Tennant,DEM,434,
Cabell,PCT 42 - B'ville Comm Bldg. ,Secretary Of State,,Natalie Tennant,DEM,402,
Cabell,PCT 43 - B'ville Middle School ,Secretary Of State,,Natalie Tennant,DEM,303,
Cabell,PCT 44 - B'ville Elem. School ,Secretary Of State,,Natalie Tennant,DEM,376,
Cabell,PCT 45 - B'ville Elem School ,Secretary Of State,,Natalie Tennant,DEM,377,
Cabell,PCT 46 - B'ville Middle School ,Secretary Of State,,Natalie Tennant,DEM,493,
Cabell,PCT 47 - Davis Creek Elem Sch ,Secretary Of State,,Natalie Tennant,DEM,328,
Cabell,PCT 48 - Davis Creek Elem Sch ,Secretary Of State,,Natalie Tennant,DEM,233,
Cabell,PCT 49 - Martha Elem School ,Secretary Of State,,Natalie Tennant,DEM,385,
Cabell,PCT 50A -Salt Rock Elem School ,Secretary Of State,,Natalie Tennant,DEM,277,
Cabell,PCT 50B- Salt Rock Elem School ,Secretary Of State,,Natalie Tennant,DEM,239,
Cabell,PCT 51 - Martha Elem School ,Secretary Of State,,Natalie Tennant,DEM,342,
Cabell,PCT 52 - Nichols Elem School ,Secretary Of State,,Natalie Tennant,DEM,227,
Cabell,PCT 53 - Nichols Elem School ,Secretary Of State,,Natalie Tennant,DEM,242,
Cabell,PCT 54 - YMCA Kennedy Center ,Secretary Of State,,Natalie Tennant,DEM,266,
Cabell,PCT 55 - Cox Landing School ,Secretary Of State,,Natalie Tennant,DEM,347,
Cabell,PCT 56 - Greenbottom Comm Ctr ,Secretary Of State,,Natalie Tennant,DEM,213,
Cabell,PCT 57- Pleasant View Church ,Secretary Of State,,Natalie Tennant,DEM,181,
Cabell,PCT 58 - Cabell Midland H.S. ,Secretary Of State,,Natalie Tennant,DEM,328,
Cabell,PCT 59A - Cabell Midland H.S. ,Secretary Of State,,Natalie Tennant,DEM,308,
Cabell,PCT 59B - Cabell Midland H.S. ,Secretary Of State,,Natalie Tennant,DEM,252,
Cabell,PCT 60A - Cabell Midland H.S. ,Secretary Of State,,Natalie Tennant,DEM,338,
Cabell,PCT 60B - Cabell Midland H.S. ,Secretary Of State,,Natalie Tennant,DEM,322,
Cabell,PCT 62 - Milton Middle School ,Secretary Of State,,Natalie Tennant,DEM,359,
Cabell,PCT 63 - Culloden Elem School ,Secretary Of State,,Natalie Tennant,DEM,328,
Cabell,PCT 64- Milton Elem School ,Secretary Of State,,Natalie Tennant,DEM,309,
Cabell,PCT 65 - Milton Elem School ,Secretary Of State,,Natalie Tennant,DEM,199,
Cabell,PCT 66 - Milton Elem School ,Secretary Of State,,Natalie Tennant,DEM,229,
Cabell,PCT 67 - Culloden Elem School ,Secretary Of State,,Natalie Tennant,DEM,268,
Cabell,Total,Secretary Of State,,Natalie Tennant,DEM,21045,
Cabell,PCT 1 - Central City Elem,Secretary Of State,,Write-ins,,0,
Cabell,PCT 1A - Central City Elem. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 2 - Central City Elem. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 3 - Dept. of Trans (DMV) ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 4 - Museum of Radio/Tech ,Secretary Of State,,Write-ins,,1,
Cabell,PCT 5 - Dept. of Trans (DMV) ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 6 - Jr. League Bldg. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 6W - Woodlands Ret. Comm. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 7A-Owen Illinois Clubhouse ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 7B-Owen Illinois Clubhouse ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 9 - Huntington City Hall ,Secretary Of State,,Write-ins,,2,
Cabell,PCT 10 - Jr. League Bldg. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 11A - First Pres. Church ,Secretary Of State,,Write-ins,,1,
Cabell,PCT 11B - First Pres. Church ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 12 - A.D. Lewis Center ,Secretary Of State,,Write-ins,,1,
Cabell,PCT 13 - Southside Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 14 - Meadows School ,Secretary Of State,,Write-ins,,1,
Cabell,PCT 16 - Senior Life Center ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 17 - Spring Hill School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 18 - Meadows School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 19 - Highlawn Elem. School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 20 - Vet. Mem. Field House ,Secretary Of State,,Write-ins,,2,
Cabell,PCT 21 - Fairfield E Comm Ctr ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 22 - Meadows School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 23 - Fairfield E Comm Ctr ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 25 - Beverly Hills Meth Ch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 26 - Highlawn Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 27 - Vet. Mem. Field House ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 28 - Peyton Elem School ,Secretary Of State,,Write-ins,,2,
Cabell,PCT 29 - Beverly Hills Mid Sch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 30 - Beverly Hills Mid Sch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 31 - Geneva Kent Elem Sch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 32 - Guyandotte Elem Sch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 33 - Guyandotte Elem Sch ,Secretary Of State,,Write-ins,,1,
Cabell,PCT 34-1 - Altizer Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 34-2 - Altizer Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 35- Huntington High School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 36- Hite Saunders Elem Sch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 37 - Geneva Kent Elem Sch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 38 - Geneva Kent Elem Sch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 39 - River Cities Church ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 40 - River Cities Church ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 41- Christ the King Church ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 42 - B'ville Comm Bldg. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 43 - B'ville Middle School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 44 - B'ville Elem. School ,Secretary Of State,,Write-ins,,3,
Cabell,PCT 45 - B'ville Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 46 - B'ville Middle School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 47 - Davis Creek Elem Sch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 48 - Davis Creek Elem Sch ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 49 - Martha Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 50A -Salt Rock Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 50B- Salt Rock Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 51 - Martha Elem School ,Secretary Of State,,Write-ins,,1,
Cabell,PCT 52 - Nichols Elem School ,Secretary Of State,,Write-ins,,2,
Cabell,PCT 53 - Nichols Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 54 - YMCA Kennedy Center ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 55 - Cox Landing School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 56 - Greenbottom Comm Ctr ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 57- Pleasant View Church ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 58 - Cabell Midland H.S. ,Secretary Of State,,Write-ins,,2,
Cabell,PCT 59A - Cabell Midland H.S. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 59B - Cabell Midland H.S. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 60A - Cabell Midland H.S. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 60B - Cabell Midland H.S. ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 62 - Milton Middle School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 63 - Culloden Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 64- Milton Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 65 - Milton Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 66 - Milton Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,PCT 67 - Culloden Elem School ,Secretary Of State,,Write-ins,,0,
Cabell,Total,Secretary Of State,,Write-ins,,19,
Cabell,PCT 1 - Central City Elem,Auditor,,Glen B. Gainer III,DEM,268,
Cabell,PCT 1A - Central City Elem. ,Auditor,,Glen B. Gainer III,DEM,194,
Cabell,PCT 2 - Central City Elem. ,Auditor,,Glen B. Gainer III,DEM,173,
Cabell,PCT 3 - Dept. of Trans (DMV) ,Auditor,,Glen B. Gainer III,DEM,367,
Cabell,PCT 4 - Museum of Radio/Tech ,Auditor,,Glen B. Gainer III,DEM,305,
Cabell,PCT 5 - Dept. of Trans (DMV) ,Auditor,,Glen B. Gainer III,DEM,182,
Cabell,PCT 6 - Jr. League Bldg. ,Auditor,,Glen B. Gainer III,DEM,495,
Cabell,PCT 6W - Woodlands Ret. Comm. ,Auditor,,Glen B. Gainer III,DEM,366,
Cabell,PCT 7A-Owen Illinois Clubhouse ,Auditor,,Glen B. Gainer III,DEM,355,
Cabell,PCT 7B-Owen Illinois Clubhouse ,Auditor,,Glen B. Gainer III,DEM,386,
Cabell,PCT 9 - Huntington City Hall ,Auditor,,Glen B. Gainer III,DEM,367,
Cabell,PCT 10 - Jr. League Bldg. ,Auditor,,Glen B. Gainer III,DEM,310,
Cabell,PCT 11A - First Pres. Church ,Auditor,,Glen B. Gainer III,DEM,192,
Cabell,PCT 11B - First Pres. Church ,Auditor,,Glen B. Gainer III,DEM,187,
Cabell,PCT 12 - A.D. Lewis Center ,Auditor,,Glen B. Gainer III,DEM,420,
Cabell,PCT 13 - Southside Elem School ,Auditor,,Glen B. Gainer III,DEM,446,
Cabell,PCT 14 - Meadows School ,Auditor,,Glen B. Gainer III,DEM,552,
Cabell,PCT 16 - Senior Life Center ,Auditor,,Glen B. Gainer III,DEM,430,
Cabell,PCT 17 - Spring Hill School ,Auditor,,Glen B. Gainer III,DEM,295,
Cabell,PCT 18 - Meadows School ,Auditor,,Glen B. Gainer III,DEM,250,
Cabell,PCT 19 - Highlawn Elem. School ,Auditor,,Glen B. Gainer III,DEM,272,
Cabell,PCT 20 - Vet. Mem. Field House ,Auditor,,Glen B. Gainer III,DEM,346,
Cabell,PCT 21 - Fairfield E Comm Ctr ,Auditor,,Glen B. Gainer III,DEM,264,
Cabell,PCT 22 - Meadows School ,Auditor,,Glen B. Gainer III,DEM,482,
Cabell,PCT 23 - Fairfield E Comm Ctr ,Auditor,,Glen B. Gainer III,DEM,304,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,Auditor,,Glen B. Gainer III,DEM,257,
Cabell,PCT 25 - Beverly Hills Meth Ch ,Auditor,,Glen B. Gainer III,DEM,414,
Cabell,PCT 26 - Highlawn Elem School ,Auditor,,Glen B. Gainer III,DEM,386,
Cabell,PCT 27 - Vet. Mem. Field House ,Auditor,,Glen B. Gainer III,DEM,294,
Cabell,PCT 28 - Peyton Elem School ,Auditor,,Glen B. Gainer III,DEM,363,
Cabell,PCT 29 - Beverly Hills Mid Sch ,Auditor,,Glen B. Gainer III,DEM,297,
Cabell,PCT 30 - Beverly Hills Mid Sch ,Auditor,,Glen B. Gainer III,DEM,351,
Cabell,PCT 31 - Geneva Kent Elem Sch ,Auditor,,Glen B. Gainer III,DEM,479,
Cabell,PCT 32 - Guyandotte Elem Sch ,Auditor,,Glen B. Gainer III,DEM,238,
Cabell,PCT 33 - Guyandotte Elem Sch ,Auditor,,Glen B. Gainer III,DEM,187,
Cabell,PCT 34-1 - Altizer Elem School ,Auditor,,Glen B. Gainer III,DEM,313,
Cabell,PCT 34-2 - Altizer Elem School ,Auditor,,Glen B. Gainer III,DEM,102,
Cabell,PCT 35- Huntington High School ,Auditor,,Glen B. Gainer III,DEM,356,
Cabell,PCT 36- Hite Saunders Elem Sch ,Auditor,,Glen B. Gainer III,DEM,491,
Cabell,PCT 37 - Geneva Kent Elem Sch ,Auditor,,Glen B. Gainer III,DEM,365,
Cabell,PCT 38 - Geneva Kent Elem Sch ,Auditor,,Glen B. Gainer III,DEM,233,
Cabell,PCT 39 - River Cities Church ,Auditor,,Glen B. Gainer III,DEM,498,
Cabell,PCT 40 - River Cities Church ,Auditor,,Glen B. Gainer III,DEM,309,
Cabell,PCT 41- Christ the King Church ,Auditor,,Glen B. Gainer III,DEM,568,
Cabell,PCT 42 - B'ville Comm Bldg. ,Auditor,,Glen B. Gainer III,DEM,503,
Cabell,PCT 43 - B'ville Middle School ,Auditor,,Glen B. Gainer III,DEM,366,
Cabell,PCT 44 - B'ville Elem. School ,Auditor,,Glen B. Gainer III,DEM,467,
Cabell,PCT 45 - B'ville Elem School ,Auditor,,Glen B. Gainer III,DEM,440,
Cabell,PCT 46 - B'ville Middle School ,Auditor,,Glen B. Gainer III,DEM,559,
Cabell,PCT 47 - Davis Creek Elem Sch ,Auditor,,Glen B. Gainer III,DEM,400,
Cabell,PCT 48 - Davis Creek Elem Sch ,Auditor,,Glen B. Gainer III,DEM,291,
Cabell,PCT 49 - Martha Elem School ,Auditor,,Glen B. Gainer III,DEM,492,
Cabell,PCT 50A -Salt Rock Elem School ,Auditor,,Glen B. Gainer III,DEM,340,
Cabell,PCT 50B- Salt Rock Elem School ,Auditor,,Glen B. Gainer III,DEM,295,
Cabell,PCT 51 - Martha Elem School ,Auditor,,Glen B. Gainer III,DEM,441,
Cabell,PCT 52 - Nichols Elem School ,Auditor,,Glen B. Gainer III,DEM,304,
Cabell,PCT 53 - Nichols Elem School ,Auditor,,Glen B. Gainer III,DEM,305,
Cabell,PCT 54 - YMCA Kennedy Center ,Auditor,,Glen B. Gainer III,DEM,325,
Cabell,PCT 55 - Cox Landing School ,Auditor,,Glen B. Gainer III,DEM,414,
Cabell,PCT 56 - Greenbottom Comm Ctr ,Auditor,,Glen B. Gainer III,DEM,257,
Cabell,PCT 57- Pleasant View Church ,Auditor,,Glen B. Gainer III,DEM,223,
Cabell,PCT 58 - Cabell Midland H.S. ,Auditor,,Glen B. Gainer III,DEM,403,
Cabell,PCT 59A - Cabell Midland H.S. ,Auditor,,Glen B. Gainer III,DEM,371,
Cabell,PCT 59B - Cabell Midland H.S. ,Auditor,,Glen B. Gainer III,DEM,314,
Cabell,PCT 60A - Cabell Midland H.S. ,Auditor,,Glen B. Gainer III,DEM,407,
Cabell,PCT 60B - Cabell Midland H.S. ,Auditor,,Glen B. Gainer III,DEM,396,
Cabell,PCT 62 - Milton Middle School ,Auditor,,Glen B. Gainer III,DEM,460,
Cabell,PCT 63 - Culloden Elem School ,Auditor,,Glen B. Gainer III,DEM,394,
Cabell,PCT 64- Milton Elem School ,Auditor,,Glen B. Gainer III,DEM,386,
Cabell,PCT 65 - Milton Elem School ,Auditor,,Glen B. Gainer III,DEM,237,
Cabell,PCT 66 - Milton Elem School ,Auditor,,Glen B. Gainer III,DEM,290,
Cabell,PCT 67 - Culloden Elem School ,Auditor,,Glen B. Gainer III,DEM,334,
Cabell,Total,Auditor,,Glen B. Gainer III,DEM,25123,
Cabell,PCT 1 - Central City Elem,Auditor,,Write-ins,,1,
Cabell,PCT 1A - Central City Elem. ,Auditor,,Write-ins,,0,
Cabell,PCT 2 - Central City Elem. ,Auditor,,Write-ins,,1,
Cabell,PCT 3 - Dept. of Trans (DMV) ,Auditor,,Write-ins,,1,
Cabell,PCT 4 - Museum of Radio/Tech ,Auditor,,Write-ins,,1,
Cabell,PCT 5 - Dept. of Trans (DMV) ,Auditor,,Write-ins,,1,
Cabell,PCT 6 - Jr. League Bldg. ,Auditor,,Write-ins,,3,
Cabell,PCT 6W - Woodlands Ret. Comm. ,Auditor,,Write-ins,,0,
Cabell,PCT 7A-Owen Illinois Clubhouse ,Auditor,,Write-ins,,0,
Cabell,PCT 7B-Owen Illinois Clubhouse ,Auditor,,Write-ins,,0,
Cabell,PCT 9 - Huntington City Hall ,Auditor,,Write-ins,,2,
Cabell,PCT 10 - Jr. League Bldg. ,Auditor,,Write-ins,,0,
Cabell,PCT 11A - First Pres. Church ,Auditor,,Write-ins,,0,
Cabell,PCT 11B - First Pres. Church ,Auditor,,Write-ins,,1,
Cabell,PCT 12 - A.D. Lewis Center ,Auditor,,Write-ins,,1,
Cabell,PCT 13 - Southside Elem School ,Auditor,,Write-ins,,5,
Cabell,PCT 14 - Meadows School ,Auditor,,Write-ins,,2,
Cabell,PCT 16 - Senior Life Center ,Auditor,,Write-ins,,0,
Cabell,PCT 17 - Spring Hill School ,Auditor,,Write-ins,,1,
Cabell,PCT 18 - Meadows School ,Auditor,,Write-ins,,0,
Cabell,PCT 19 - Highlawn Elem. School ,Auditor,,Write-ins,,0,
Cabell,PCT 20 - Vet. Mem. Field House ,Auditor,,Write-ins,,4,
Cabell,PCT 21 - Fairfield E Comm Ctr ,Auditor,,Write-ins,,0,
Cabell,PCT 22 - Meadows School ,Auditor,,Write-ins,,1,
Cabell,PCT 23 - Fairfield E Comm Ctr ,Auditor,,Write-ins,,0,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,Auditor,,Write-ins,,2,
Cabell,PCT 25 - Beverly Hills Meth Ch ,Auditor,,Write-ins,,1,
Cabell,PCT 26 - Highlawn Elem School ,Auditor,,Write-ins,,1,
Cabell,PCT 27 - Vet. Mem. Field House ,Auditor,,Write-ins,,1,
Cabell,PCT 28 - Peyton Elem School ,Auditor,,Write-ins,,2,
Cabell,PCT 29 - Beverly Hills Mid Sch ,Auditor,,Write-ins,,2,
Cabell,PCT 30 - Beverly Hills Mid Sch ,Auditor,,Write-ins,,0,
Cabell,PCT 31 - Geneva Kent Elem Sch ,Auditor,,Write-ins,,2,
Cabell,PCT 32 - Guyandotte Elem Sch ,Auditor,,Write-ins,,1,
Cabell,PCT 33 - Guyandotte Elem Sch ,Auditor,,Write-ins,,2,
Cabell,PCT 34-1 - Altizer Elem School ,Auditor,,Write-ins,,0,
Cabell,PCT 34-2 - Altizer Elem School ,Auditor,,Write-ins,,0,
Cabell,PCT 35- Huntington High School ,Auditor,,Write-ins,,1,
Cabell,PCT 36- Hite Saunders Elem Sch ,Auditor,,Write-ins,,1,
Cabell,PCT 37 - Geneva Kent Elem Sch ,Auditor,,Write-ins,,0,
Cabell,PCT 38 - Geneva Kent Elem Sch ,Auditor,,Write-ins,,0,
Cabell,PCT 39 - River Cities Church ,Auditor,,Write-ins,,2,
Cabell,PCT 40 - River Cities Church ,Auditor,,Write-ins,,2,
Cabell,PCT 41- Christ the King Church ,Auditor,,Write-ins,,1,
Cabell,PCT 42 - B'ville Comm Bldg. ,Auditor,,Write-ins,,1,
Cabell,PCT 43 - B'ville Middle School ,Auditor,,Write-ins,,1,
Cabell,PCT 44 - B'ville Elem. School ,Auditor,,Write-ins,,4,
Cabell,PCT 45 - B'ville Elem School ,Auditor,,Write-ins,,1,
Cabell,PCT 46 - B'ville Middle School ,Auditor,,Write-ins,,1,
Cabell,PCT 47 - Davis Creek Elem Sch ,Auditor,,Write-ins,,2,
Cabell,PCT 48 - Davis Creek Elem Sch ,Auditor,,Write-ins,,0,
Cabell,PCT 49 - Martha Elem School ,Auditor,,Write-ins,,1,
Cabell,PCT 50A -Salt Rock Elem School ,Auditor,,Write-ins,,1,
Cabell,PCT 50B- Salt Rock Elem School ,Auditor,,Write-ins,,0,
Cabell,PCT 51 - Martha Elem School ,Auditor,,Write-ins,,1,
Cabell,PCT 52 - Nichols Elem School ,Auditor,,Write-ins,,2,
Cabell,PCT 53 - Nichols Elem School ,Auditor,,Write-ins,,0,
