county,precinct,office,district,candidate,party,votes,
Monongalia,12,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,13,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,14,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,15,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,16,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,20,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,21,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,23,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,25,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,26,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,27,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,30,PRESIDENT,,CYNTHIA MCKINNEY,,4,
Monongalia,32,PRESIDENT,,CYNTHIA MCKINNEY,,3,
Monongalia,33,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,34,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,35,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,36,PRESIDENT,,CYNTHIA MCKINNEY,,3,
Monongalia,38A,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,38B,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,40,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,41,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,42,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,44,PRESIDENT,,CYNTHIA MCKINNEY,,5,
Monongalia,46,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,47,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,48,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,49,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,51,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,52,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,53,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,54,PRESIDENT,,CYNTHIA MCKINNEY,,3,
Monongalia,55,PRESIDENT,,CYNTHIA MCKINNEY,,3,
Monongalia,56,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,58,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,59,PRESIDENT,,CYNTHIA MCKINNEY,,3,
Monongalia,60,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,61,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,62,PRESIDENT,,CYNTHIA MCKINNEY,,3,
Monongalia,63,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,64,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,67,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,68,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,69,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,71,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,72,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,74,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,75,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,76,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,77A,PRESIDENT,,CYNTHIA MCKINNEY,,2,
Monongalia,77B,PRESIDENT,,CYNTHIA MCKINNEY,,4,
Monongalia,78A,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,78B,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,79A,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,79B,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,81,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,82,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,83A,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,83B,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,84,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,85,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,86,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,87,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,88,PRESIDENT,,CYNTHIA MCKINNEY,,3,
Monongalia,90,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,91,PRESIDENT,,CYNTHIA MCKINNEY,,1,
Monongalia,93,PRESIDENT,,CYNTHIA MCKINNEY,,0,
Monongalia,Total,PRESIDENT,,CYNTHIA MCKINNEY,,89,
Monongalia,1,PRESIDENT,,RALPH NADER,,3,
Monongalia,2,PRESIDENT,,RALPH NADER,,8,
Monongalia,4,PRESIDENT,,RALPH NADER,,10,
Monongalia,6,PRESIDENT,,RALPH NADER,,6,
Monongalia,8,PRESIDENT,,RALPH NADER,,5,
Monongalia,10,PRESIDENT,,RALPH NADER,,5,
Monongalia,12,PRESIDENT,,RALPH NADER,,3,
Monongalia,13,PRESIDENT,,RALPH NADER,,3,
Monongalia,14,PRESIDENT,,RALPH NADER,,1,
Monongalia,15,PRESIDENT,,RALPH NADER,,2,
Monongalia,16,PRESIDENT,,RALPH NADER,,9,
Monongalia,20,PRESIDENT,,RALPH NADER,,3,
Monongalia,21,PRESIDENT,,RALPH NADER,,5,
Monongalia,23,PRESIDENT,,RALPH NADER,,7,
Monongalia,25,PRESIDENT,,RALPH NADER,,4,
Monongalia,26,PRESIDENT,,RALPH NADER,,5,
Monongalia,27,PRESIDENT,,RALPH NADER,,3,
Monongalia,30,PRESIDENT,,RALPH NADER,,9,
Monongalia,32,PRESIDENT,,RALPH NADER,,4,
Monongalia,33,PRESIDENT,,RALPH NADER,,6,
Monongalia,34,PRESIDENT,,RALPH NADER,,10,
Monongalia,35,PRESIDENT,,RALPH NADER,,6,
Monongalia,36,PRESIDENT,,RALPH NADER,,4,
Monongalia,38A,PRESIDENT,,RALPH NADER,,7,
Monongalia,38B,PRESIDENT,,RALPH NADER,,9,
Monongalia,40,PRESIDENT,,RALPH NADER,,2,
Monongalia,41,PRESIDENT,,RALPH NADER,,3,
Monongalia,42,PRESIDENT,,RALPH NADER,,4,
Monongalia,44,PRESIDENT,,RALPH NADER,,2,
Monongalia,46,PRESIDENT,,RALPH NADER,,1,
Monongalia,47,PRESIDENT,,RALPH NADER,,6,
Monongalia,48,PRESIDENT,,RALPH NADER,,0,
Monongalia,49,PRESIDENT,,RALPH NADER,,1,
Monongalia,51,PRESIDENT,,RALPH NADER,,3,
Monongalia,52,PRESIDENT,,RALPH NADER,,4,
Monongalia,53,PRESIDENT,,RALPH NADER,,0,
Monongalia,54,PRESIDENT,,RALPH NADER,,4,
Monongalia,55,PRESIDENT,,RALPH NADER,,8,
Monongalia,56,PRESIDENT,,RALPH NADER,,1,
Monongalia,58,PRESIDENT,,RALPH NADER,,2,
Monongalia,59,PRESIDENT,,RALPH NADER,,6,
Monongalia,60,PRESIDENT,,RALPH NADER,,5,
Monongalia,61,PRESIDENT,,RALPH NADER,,9,
Monongalia,62,PRESIDENT,,RALPH NADER,,13,
Monongalia,63,PRESIDENT,,RALPH NADER,,6,
Monongalia,64,PRESIDENT,,RALPH NADER,,8,
Monongalia,67,PRESIDENT,,RALPH NADER,,11,
Monongalia,68,PRESIDENT,,RALPH NADER,,5,
Monongalia,69,PRESIDENT,,RALPH NADER,,2,
Monongalia,71,PRESIDENT,,RALPH NADER,,8,
Monongalia,72,PRESIDENT,,RALPH NADER,,7,
Monongalia,74,PRESIDENT,,RALPH NADER,,0,
Monongalia,75,PRESIDENT,,RALPH NADER,,1,
Monongalia,76,PRESIDENT,,RALPH NADER,,5,
Monongalia,77A,PRESIDENT,,RALPH NADER,,6,
Monongalia,77B,PRESIDENT,,RALPH NADER,,4,
Monongalia,78A,PRESIDENT,,RALPH NADER,,3,
Monongalia,78B,PRESIDENT,,RALPH NADER,,3,
Monongalia,79A,PRESIDENT,,RALPH NADER,,4,
Monongalia,79B,PRESIDENT,,RALPH NADER,,2,
Monongalia,81,PRESIDENT,,RALPH NADER,,5,
Monongalia,82,PRESIDENT,,RALPH NADER,,3,
Monongalia,83A,PRESIDENT,,RALPH NADER,,6,
Monongalia,83B,PRESIDENT,,RALPH NADER,,5,
Monongalia,84,PRESIDENT,,RALPH NADER,,3,
Monongalia,85,PRESIDENT,,RALPH NADER,,1,
Monongalia,86,PRESIDENT,,RALPH NADER,,4,
Monongalia,87,PRESIDENT,,RALPH NADER,,7,
Monongalia,88,PRESIDENT,,RALPH NADER,,0,
Monongalia,90,PRESIDENT,,RALPH NADER,,0,
Monongalia,91,PRESIDENT,,RALPH NADER,,4,
Monongalia,93,PRESIDENT,,RALPH NADER,,0,
Monongalia,Total,PRESIDENT,,RALPH NADER,,324,
Monongalia,1,PRESIDENT,,CHUCK BALDWIN,,5,
Monongalia,2,PRESIDENT,,CHUCK BALDWIN,,3,
Monongalia,4,PRESIDENT,,CHUCK BALDWIN,,4,
Monongalia,6,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,8,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,10,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,12,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,13,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,14,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,15,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,16,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,20,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,21,PRESIDENT,,CHUCK BALDWIN,,3,
Monongalia,23,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,25,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,26,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,27,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,30,PRESIDENT,,CHUCK BALDWIN,,7,
Monongalia,32,PRESIDENT,,CHUCK BALDWIN,,3,
Monongalia,33,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,34,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,35,PRESIDENT,,CHUCK BALDWIN,,4,
Monongalia,36,PRESIDENT,,CHUCK BALDWIN,,4,
Monongalia,38A,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,38B,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,40,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,41,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,42,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,44,PRESIDENT,,CHUCK BALDWIN,,3,
Monongalia,46,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,47,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,48,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,49,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,51,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,52,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,53,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,54,PRESIDENT,,CHUCK BALDWIN,,8,
Monongalia,55,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,56,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,58,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,59,PRESIDENT,,CHUCK BALDWIN,,9,
Monongalia,60,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,61,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,62,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,63,PRESIDENT,,CHUCK BALDWIN,,3,
Monongalia,64,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,67,PRESIDENT,,CHUCK BALDWIN,,4,
Monongalia,68,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,69,PRESIDENT,,CHUCK BALDWIN,,3,
Monongalia,71,PRESIDENT,,CHUCK BALDWIN,,4,
Monongalia,72,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,74,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,75,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,76,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,77A,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,77B,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,78A,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,78B,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,79A,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,79B,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,81,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,82,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,83A,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,83B,PRESIDENT,,CHUCK BALDWIN,,1,
Monongalia,84,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,85,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,86,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,87,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,88,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,90,PRESIDENT,,CHUCK BALDWIN,,2,
Monongalia,91,PRESIDENT,,CHUCK BALDWIN,,7,
Monongalia,93,PRESIDENT,,CHUCK BALDWIN,,0,
Monongalia,Total,PRESIDENT,,CHUCK BALDWIN,,129,
Monongalia,1,U.S. Senate,,JAY WOLF,,145,
Monongalia,2,U.S. Senate,,JAY WOLF,,195,
Monongalia,4,U.S. Senate,,JAY WOLF,,196,
Monongalia,6,U.S. Senate,,JAY WOLF,,62,
Monongalia,8,U.S. Senate,,JAY WOLF,,175,
Monongalia,10,U.S. Senate,,JAY WOLF,,86,
Monongalia,12,U.S. Senate,,JAY WOLF,,61,
Monongalia,13,U.S. Senate,,JAY WOLF,,65,
Monongalia,14,U.S. Senate,,JAY WOLF,,68,
Monongalia,15,U.S. Senate,,JAY WOLF,,27,
Monongalia,16,U.S. Senate,,JAY WOLF,,112,
Monongalia,20,U.S. Senate,,JAY WOLF,,31,
Monongalia,21,U.S. Senate,,JAY WOLF,,203,
Monongalia,23,U.S. Senate,,JAY WOLF,,237,
Monongalia,25,U.S. Senate,,JAY WOLF,,172,
Monongalia,26,U.S. Senate,,JAY WOLF,,161,
Monongalia,27,U.S. Senate,,JAY WOLF,,103,
Monongalia,30,U.S. Senate,,JAY WOLF,,186,
Monongalia,32,U.S. Senate,,JAY WOLF,,306,
Monongalia,33,U.S. Senate,,JAY WOLF,,169,
Monongalia,34,U.S. Senate,,JAY WOLF,,236,
Monongalia,35,U.S. Senate,,JAY WOLF,,104,
Monongalia,36,U.S. Senate,,JAY WOLF,,190,
Monongalia,38A,U.S. Senate,,JAY WOLF,,254,
Monongalia,38B,U.S. Senate,,JAY WOLF,,178,
Monongalia,40,U.S. Senate,,JAY WOLF,,59,
Monongalia,41,U.S. Senate,,JAY WOLF,,48,
Monongalia,42,U.S. Senate,,JAY WOLF,,81,
Monongalia,44,U.S. Senate,,JAY WOLF,,174,
Monongalia,46,U.S. Senate,,JAY WOLF,,52,
Monongalia,47,U.S. Senate,,JAY WOLF,,87,
Monongalia,48,U.S. Senate,,JAY WOLF,,31,
Monongalia,49,U.S. Senate,,JAY WOLF,,30,
Monongalia,51,U.S. Senate,,JAY WOLF,,66,
Monongalia,52,U.S. Senate,,JAY WOLF,,95,
Monongalia,53,U.S. Senate,,JAY WOLF,,70,
Monongalia,54,U.S. Senate,,JAY WOLF,,97,
Monongalia,55,U.S. Senate,,JAY WOLF,,132,
Monongalia,56,U.S. Senate,,JAY WOLF,,24,
Monongalia,58,U.S. Senate,,JAY WOLF,,66,
Monongalia,59,U.S. Senate,,JAY WOLF,,319,
Monongalia,60,U.S. Senate,,JAY WOLF,,205,
Monongalia,61,U.S. Senate,,JAY WOLF,,357,
Monongalia,62,U.S. Senate,,JAY WOLF,,299,
Monongalia,63,U.S. Senate,,JAY WOLF,,201,
Monongalia,64,U.S. Senate,,JAY WOLF,,84,
Monongalia,67,U.S. Senate,,JAY WOLF,,120,
Monongalia,68,U.S. Senate,,JAY WOLF,,192,
Monongalia,69,U.S. Senate,,JAY WOLF,,103,
Monongalia,71,U.S. Senate,,JAY WOLF,,202,
Monongalia,72,U.S. Senate,,JAY WOLF,,140,
Monongalia,74,U.S. Senate,,JAY WOLF,,60,
Monongalia,75,U.S. Senate,,JAY WOLF,,154,
Monongalia,76,U.S. Senate,,JAY WOLF,,33,
Monongalia,77A,U.S. Senate,,JAY WOLF,,244,
Monongalia,77B,U.S. Senate,,JAY WOLF,,252,
Monongalia,78A,U.S. Senate,,JAY WOLF,,195,
Monongalia,78B,U.S. Senate,,JAY WOLF,,168,
Monongalia,79A,U.S. Senate,,JAY WOLF,,202,
Monongalia,79B,U.S. Senate,,JAY WOLF,,304,
Monongalia,81,U.S. Senate,,JAY WOLF,,141,
Monongalia,82,U.S. Senate,,JAY WOLF,,184,
Monongalia,83A,U.S. Senate,,JAY WOLF,,144,
Monongalia,83B,U.S. Senate,,JAY WOLF,,151,
Monongalia,84,U.S. Senate,,JAY WOLF,,117,
Monongalia,85,U.S. Senate,,JAY WOLF,,43,
Monongalia,86,U.S. Senate,,JAY WOLF,,180,
Monongalia,87,U.S. Senate,,JAY WOLF,,186,
Monongalia,88,U.S. Senate,,JAY WOLF,,167,
Monongalia,90,U.S. Senate,,JAY WOLF,,77,
Monongalia,91,U.S. Senate,,JAY WOLF,,230,
Monongalia,93,U.S. Senate,,JAY WOLF,,4,
Monongalia,Total,U.S. Senate,,JAY WOLF,,10292,
Monongalia,1,U.S. Senate,,JAY ROCKEFELLER,,425,
Monongalia,2,U.S. Senate,,JAY ROCKEFELLER,,629,
Monongalia,4,U.S. Senate,,JAY ROCKEFELLER,,678,
Monongalia,6,U.S. Senate,,JAY ROCKEFELLER,,327,
Monongalia,8,U.S. Senate,,JAY ROCKEFELLER,,519,
Monongalia,10,U.S. Senate,,JAY ROCKEFELLER,,319,
Monongalia,12,U.S. Senate,,JAY ROCKEFELLER,,178,
Monongalia,13,U.S. Senate,,JAY ROCKEFELLER,,197,
Monongalia,14,U.S. Senate,,JAY ROCKEFELLER,,198,
Monongalia,15,U.S. Senate,,JAY ROCKEFELLER,,108,
Monongalia,16,U.S. Senate,,JAY ROCKEFELLER,,499,
Monongalia,20,U.S. Senate,,JAY ROCKEFELLER,,130,
Monongalia,21,U.S. Senate,,JAY ROCKEFELLER,,416,
Monongalia,23,U.S. Senate,,JAY ROCKEFELLER,,632,
Monongalia,25,U.S. Senate,,JAY ROCKEFELLER,,484,
Monongalia,26,U.S. Senate,,JAY ROCKEFELLER,,349,
Monongalia,27,U.S. Senate,,JAY ROCKEFELLER,,183,
Monongalia,30,U.S. Senate,,JAY ROCKEFELLER,,537,
Monongalia,32,U.S. Senate,,JAY ROCKEFELLER,,543,
Monongalia,33,U.S. Senate,,JAY ROCKEFELLER,,382,
Monongalia,34,U.S. Senate,,JAY ROCKEFELLER,,393,
Monongalia,35,U.S. Senate,,JAY ROCKEFELLER,,254,
Monongalia,36,U.S. Senate,,JAY ROCKEFELLER,,486,
Monongalia,38A,U.S. Senate,,JAY ROCKEFELLER,,383,
Monongalia,38B,U.S. Senate,,JAY ROCKEFELLER,,359,
Monongalia,40,U.S. Senate,,JAY ROCKEFELLER,,100,
Monongalia,41,U.S. Senate,,JAY ROCKEFELLER,,58,
Monongalia,42,U.S. Senate,,JAY ROCKEFELLER,,156,
Monongalia,44,U.S. Senate,,JAY ROCKEFELLER,,318,
Monongalia,46,U.S. Senate,,JAY ROCKEFELLER,,110,
Monongalia,47,U.S. Senate,,JAY ROCKEFELLER,,249,
Monongalia,48,U.S. Senate,,JAY ROCKEFELLER,,134,
Monongalia,49,U.S. Senate,,JAY ROCKEFELLER,,46,
Monongalia,51,U.S. Senate,,JAY ROCKEFELLER,,151,
Monongalia,52,U.S. Senate,,JAY ROCKEFELLER,,202,
Monongalia,53,U.S. Senate,,JAY ROCKEFELLER,,129,
Monongalia,54,U.S. Senate,,JAY ROCKEFELLER,,141,
Monongalia,55,U.S. Senate,,JAY ROCKEFELLER,,177,
Monongalia,56,U.S. Senate,,JAY ROCKEFELLER,,47,
Monongalia,58,U.S. Senate,,JAY ROCKEFELLER,,92,
Monongalia,59,U.S. Senate,,JAY ROCKEFELLER,,384,
Monongalia,60,U.S. Senate,,JAY ROCKEFELLER,,362,
Monongalia,61,U.S. Senate,,JAY ROCKEFELLER,,580,
Monongalia,62,U.S. Senate,,JAY ROCKEFELLER,,469,
Monongalia,63,U.S. Senate,,JAY ROCKEFELLER,,363,
Monongalia,64,U.S. Senate,,JAY ROCKEFELLER,,146,
Monongalia,67,U.S. Senate,,JAY ROCKEFELLER,,265,
Monongalia,68,U.S. Senate,,JAY ROCKEFELLER,,336,
Monongalia,69,U.S. Senate,,JAY ROCKEFELLER,,240,
Monongalia,71,U.S. Senate,,JAY ROCKEFELLER,,538,
Monongalia,72,U.S. Senate,,JAY ROCKEFELLER,,438,
Monongalia,74,U.S. Senate,,JAY ROCKEFELLER,,158,
Monongalia,75,U.S. Senate,,JAY ROCKEFELLER,,351,
Monongalia,76,U.S. Senate,,JAY ROCKEFELLER,,91,
Monongalia,77A,U.S. Senate,,JAY ROCKEFELLER,,471,
Monongalia,77B,U.S. Senate,,JAY ROCKEFELLER,,381,
Monongalia,78A,U.S. Senate,,JAY ROCKEFELLER,,379,
Monongalia,78B,U.S. Senate,,JAY ROCKEFELLER,,269,
Monongalia,79A,U.S. Senate,,JAY ROCKEFELLER,,304,
Monongalia,79B,U.S. Senate,,JAY ROCKEFELLER,,309,
Monongalia,81,U.S. Senate,,JAY ROCKEFELLER,,266,
Monongalia,82,U.S. Senate,,JAY ROCKEFELLER,,343,
Monongalia,83A,U.S. Senate,,JAY ROCKEFELLER,,381,
Monongalia,83B,U.S. Senate,,JAY ROCKEFELLER,,321,
Monongalia,84,U.S. Senate,,JAY ROCKEFELLER,,334,
Monongalia,85,U.S. Senate,,JAY ROCKEFELLER,,69,
Monongalia,86,U.S. Senate,,JAY ROCKEFELLER,,427,
Monongalia,87,U.S. Senate,,JAY ROCKEFELLER,,515,
Monongalia,88,U.S. Senate,,JAY ROCKEFELLER,,425,
Monongalia,90,U.S. Senate,,JAY ROCKEFELLER,,173,
Monongalia,91,U.S. Senate,,JAY ROCKEFELLER,,501,
Monongalia,93,U.S. Senate,,JAY ROCKEFELLER,,1,
Monongalia,Total,U.S. Senate,,JAY ROCKEFELLER,,22308,
Monongalia,1,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,440,
Monongalia,2,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,624,
Monongalia,4,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,685,
Monongalia,6,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,338,
Monongalia,8,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,506,
Monongalia,10,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,331,
Monongalia,12,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,191,
Monongalia,13,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,219,
Monongalia,14,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,214,
Monongalia,15,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,114,
Monongalia,16,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,482,
Monongalia,20,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,131,
Monongalia,21,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,477,
Monongalia,23,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,597,
Monongalia,25,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,528,
Monongalia,26,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,343,
Monongalia,27,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,186,
Monongalia,30,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,564,
Monongalia,32,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,607,
Monongalia,33,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,424,
Monongalia,34,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,463,
Monongalia,35,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,274,
Monongalia,36,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,488,
Monongalia,38A,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,442,
Monongalia,38B,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,403,
Monongalia,40,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,136,
Monongalia,41,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,87,
Monongalia,42,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,183,
Monongalia,44,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,363,
Monongalia,46,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,129,
Monongalia,47,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,277,
Monongalia,48,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,141,
Monongalia,49,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,50,
Monongalia,51,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,176,
Monongalia,52,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,226,
Monongalia,53,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,153,
Monongalia,54,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,181,
Monongalia,55,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,225,
Monongalia,56,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,58,
Monongalia,58,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,109,
Monongalia,59,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,496,
Monongalia,60,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,412,
Monongalia,61,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,676,
Monongalia,62,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,563,
Monongalia,63,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,405,
Monongalia,64,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,174,
Monongalia,67,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,310,
Monongalia,68,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,375,
Monongalia,69,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,269,
Monongalia,71,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,566,
Monongalia,72,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,467,
Monongalia,74,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,171,
Monongalia,75,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,372,
Monongalia,76,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,103,
Monongalia,77A,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,522,
Monongalia,77B,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,470,
Monongalia,78A,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,400,
Monongalia,78B,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,308,
Monongalia,79A,U.S. HOUSE,1,ALAN B.  MOLLOHAN,,335,
