year,election,office,party,district,candidate,county,votes,winner
2000,general,House of Delegates,R,46,Doris T. Bonner,Tucker,1877,
2000,general,House of Delegates,D,47,Harold Michael,Totals,5434,TRUE
2000,general,House of Delegates,D,47,Harold Michael,Hardy,3403,
2000,general,House of Delegates,D,47,Harold Michael,Pendleton,2031,
2000,general,House of Delegates,D,48,"Henry ""Hank"" Kopple",Totals,1488,
2000,general,House of Delegates,D,48,"Henry ""Hank"" Kopple",Grant,712,
2000,general,House of Delegates,D,48,"Henry ""Hank"" Kopple",Mineral,755,
2000,general,House of Delegates,D,48,"Henry ""Hank"" Kopple",Pendleton,21,
2000,general,House of Delegates,R,48,Allen V. Evans,Totals,4375,TRUE
2000,general,House of Delegates,R,48,Allen V. Evans,Grant,2421,
2000,general,House of Delegates,R,48,Allen V. Evans,Mineral,1899,
2000,general,House of Delegates,R,48,Allen V. Evans,Pendleton,55,
2000,general,House of Delegates,Write-In,48,Adam Peters,Totals,1315,
2000,general,House of Delegates,Write-In,48,Adam Peters,Grant,1254,
2000,general,House of Delegates,Write-In,48,Adam Peters,Mineral,38,
2000,general,House of Delegates,Write-In,48,Adam Peters,Pendleton,23,
2000,general,House of Delegates,D,49,David E. Haines,Totals,2588,
2000,general,House of Delegates,D,49,David E. Haines,Mineral,2588,
2000,general,House of Delegates,R,49,Robert A. Schadler,Totals,3410,TRUE
2000,general,House of Delegates,R,49,Robert A. Schadler,Mineral,3410,
2000,general,House of Delegates,D,50,Jerry L. Mezzatesta,Totals,5178,TRUE
2000,general,House of Delegates,D,50,Jerry L. Mezzatesta,Hampshire,4616,
2000,general,House of Delegates,D,50,Jerry L. Mezzatesta,Mineral,562,
2000,general,House of Delegates,D,51,Claiborne B. Lashley,Totals,2090,
2000,general,House of Delegates,D,51,Claiborne B. Lashley,Berkeley,870,
2000,general,House of Delegates,D,51,Claiborne B. Lashley,Morgan,1220,
2000,general,House of Delegates,R,51,"Charles S. Trump, IV",Totals,5262,TRUE
2000,general,House of Delegates,R,51,"Charles S. Trump, IV",Berkeley,1165,
2000,general,House of Delegates,R,51,"Charles S. Trump, IV",Morgan,4097,
2000,general,House of Delegates,D,52,Vicki V. Douglas,Totals,3623,TRUE
2000,general,House of Delegates,D,52,Vicki V. Douglas,Berkeley,3623,
2000,general,House of Delegates,R,52,John Reisenweber,Totals,3105,
2000,general,House of Delegates,R,52,John Reisenweber,Berkeley,3105,
2000,general,House of Delegates,D,53,Dan Kawalek,Totals,2973,
2000,general,House of Delegates,D,53,Dan Kawalek,Berkeley,2973,
2000,general,House of Delegates,R,53,Larry V. Faircloth,Totals,3888,TRUE
2000,general,House of Delegates,R,53,Larry V. Faircloth,Berkeley,3888,
2000,general,House of Delegates,D,54,Laura R. Rose,Totals,2773,
2000,general,House of Delegates,D,54,Laura R. Rose,Berkeley,2773,
2000,general,House of Delegates,R,54,John Overington,Totals,4222,TRUE
2000,general,House of Delegates,R,54,John Overington,Berkeley,4222,
2000,general,House of Delegates,D,55,John Doyle,Totals,3910,TRUE
2000,general,House of Delegates,D,55,John Doyle,Berkeley,3910,
2000,general,House of Delegates,R,55,Anne Newcomer Dungan,Totals,2241,
2000,general,House of Delegates,R,55,Anne Newcomer Dungan,Berkeley,2241,
2000,general,House of Delegates,Write-In,55,Bob Tabb,Totals,884,
2000,general,House of Delegates,Write-In,55,Bob Tabb,Berkeley,884,
2000,general,House of Delegates,D,56,Dale Manuel,Totals,4173,TRUE
2000,general,House of Delegates,D,56,Dale Manuel,Jefferson,4173,
2000,general,House of Delegates,R,56,George Quinn,Totals,2418,
2000,general,House of Delegates,R,56,George Quinn,Jefferson,2418,
2000,general,House of Delegates,Write-In,56,Tim West,Totals,241,
2000,general,House of Delegates,Write-In,56,Tim West,Jefferson,241,
