year,election,office,party,district,candidate,county,votes,winner
2004,primary,Secretary of State,D,,Mike Oliverio,Cabell,2074,
2004,primary,Secretary of State,D,,Mike Oliverio,Calhoun,171,
2004,primary,Secretary of State,D,,Mike Oliverio,Clay,224,
2004,primary,Secretary of State,D,,Mike Oliverio,Doddridge,147,
2004,primary,Secretary of State,D,,Mike Oliverio,Fayette,1212,
2004,primary,Secretary of State,D,,Mike Oliverio,Gilmer,324,
2004,primary,Secretary of State,D,,Mike Oliverio,Grant,53,
2004,primary,Secretary of State,D,,Mike Oliverio,Greenbrier,1298,
2004,primary,Secretary of State,D,,Mike Oliverio,Hampshire,171,
2004,primary,Secretary of State,D,,Mike Oliverio,Hancock,1719,
2004,primary,Secretary of State,D,,Mike Oliverio,Hardy,288,
2004,primary,Secretary of State,D,,Mike Oliverio,Harrison,4117,
2004,primary,Secretary of State,D,,Mike Oliverio,Jackson,526,
2004,primary,Secretary of State,D,,Mike Oliverio,Jefferson,731,
2004,primary,Secretary of State,D,,Mike Oliverio,Kanawha,3111,
2004,primary,Secretary of State,D,,Mike Oliverio,Lewis,587,
2004,primary,Secretary of State,D,,Mike Oliverio,Lincoln,280,
2004,primary,Secretary of State,D,,Mike Oliverio,Logan,813,
2004,primary,Secretary of State,D,,Mike Oliverio,Marion,2909,
2004,primary,Secretary of State,D,,Mike Oliverio,Marshall,1639,
2004,primary,Secretary of State,D,,Mike Oliverio,Mason,687,
2004,primary,Secretary of State,D,,Mike Oliverio,McDowell,475,
2004,primary,Secretary of State,D,,Mike Oliverio,Mercer,3257,
2004,primary,Secretary of State,D,,Mike Oliverio,Mineral,610,
2004,primary,Secretary of State,D,,Mike Oliverio,Mingo,531,
2004,primary,Secretary of State,D,,Mike Oliverio,Monongalia,5376,
2004,primary,Secretary of State,D,,Mike Oliverio,Monroe,426,
2004,primary,Secretary of State,D,,Mike Oliverio,Morgan,137,
2004,primary,Secretary of State,D,,Mike Oliverio,Nicholas,325,
2004,primary,Secretary of State,D,,Mike Oliverio,Ohio,2439,
2004,primary,Secretary of State,D,,Mike Oliverio,Pendleton,192,
2004,primary,Secretary of State,D,,Mike Oliverio,Pleasants,324,
2004,primary,Secretary of State,D,,Mike Oliverio,Pocahontas,232,
2004,primary,Secretary of State,D,,Mike Oliverio,Preston,1256,
2004,primary,Secretary of State,D,,Mike Oliverio,Putnam,802,
2004,primary,Secretary of State,D,,Mike Oliverio,Raleigh,1349,
2004,primary,Secretary of State,D,,Mike Oliverio,Randolph,726,
2004,primary,Secretary of State,D,,Mike Oliverio,Ritchie,141,
2004,primary,Secretary of State,D,,Mike Oliverio,Roane,189,
2004,primary,Secretary of State,D,,Mike Oliverio,Summers,799,
2004,primary,Secretary of State,D,,Mike Oliverio,Taylor,817,
2004,primary,Secretary of State,D,,Mike Oliverio,Tucker,410,
2004,primary,Secretary of State,D,,Mike Oliverio,Tyler,192,
2004,primary,Secretary of State,D,,Mike Oliverio,Upshur,573,
2004,primary,Secretary of State,D,,Mike Oliverio,Wayne,900,
2004,primary,Secretary of State,D,,Mike Oliverio,Webster,118,
2004,primary,Secretary of State,D,,Mike Oliverio,Wetzel,761,
2004,primary,Secretary of State,D,,Mike Oliverio,Wirt,139,
2004,primary,Secretary of State,D,,Mike Oliverio,Wood,1410,
2004,primary,Secretary of State,D,,Mike Oliverio,Wyoming,524,
2004,primary,Secretary of State,D,,Roger Pritt,Totals,40823,
2004,primary,Secretary of State,D,,Roger Pritt,Barbour,237,
2004,primary,Secretary of State,D,,Roger Pritt,Berkeley,559,
2004,primary,Secretary of State,D,,Roger Pritt,Boone,1089,
2004,primary,Secretary of State,D,,Roger Pritt,Braxton,344,
2004,primary,Secretary of State,D,,Roger Pritt,Brooke,805,
2004,primary,Secretary of State,D,,Roger Pritt,Cabell,1946,
2004,primary,Secretary of State,D,,Roger Pritt,Calhoun,141,
2004,primary,Secretary of State,D,,Roger Pritt,Clay,239,
2004,primary,Secretary of State,D,,Roger Pritt,Doddridge,48,
2004,primary,Secretary of State,D,,Roger Pritt,Fayette,1360,
2004,primary,Secretary of State,D,,Roger Pritt,Gilmer,169,
2004,primary,Secretary of State,D,,Roger Pritt,Grant,51,
2004,primary,Secretary of State,D,,Roger Pritt,Greenbrier,1170,
2004,primary,Secretary of State,D,,Roger Pritt,Hampshire,411,
2004,primary,Secretary of State,D,,Roger Pritt,Hancock,870,
2004,primary,Secretary of State,D,,Roger Pritt,Hardy,352,
2004,primary,Secretary of State,D,,Roger Pritt,Harrison,593,
2004,primary,Secretary of State,D,,Roger Pritt,Jackson,552,
2004,primary,Secretary of State,D,,Roger Pritt,Jefferson,490,
2004,primary,Secretary of State,D,,Roger Pritt,Kanawha,3995,
2004,primary,Secretary of State,D,,Roger Pritt,Lewis,184,
2004,primary,Secretary of State,D,,Roger Pritt,Lincoln,1476,
2004,primary,Secretary of State,D,,Roger Pritt,Logan,2386,
2004,primary,Secretary of State,D,,Roger Pritt,Marion,988,
2004,primary,Secretary of State,D,,Roger Pritt,Marshall,1346,
2004,primary,Secretary of State,D,,Roger Pritt,Mason,528,
2004,primary,Secretary of State,D,,Roger Pritt,McDowell,1611,
2004,primary,Secretary of State,D,,Roger Pritt,Mercer,1248,
2004,primary,Secretary of State,D,,Roger Pritt,Mineral,354,
2004,primary,Secretary of State,D,,Roger Pritt,Mingo,2585,
2004,primary,Secretary of State,D,,Roger Pritt,Monongalia,412,
2004,primary,Secretary of State,D,,Roger Pritt,Monroe,404,
2004,primary,Secretary of State,D,,Roger Pritt,Morgan,232,
2004,primary,Secretary of State,D,,Roger Pritt,Nicholas,554,
2004,primary,Secretary of State,D,,Roger Pritt,Ohio,1064,
2004,primary,Secretary of State,D,,Roger Pritt,Pendleton,243,
2004,primary,Secretary of State,D,,Roger Pritt,Pleasants,92,
2004,primary,Secretary of State,D,,Roger Pritt,Pocahontas,293,
2004,primary,Secretary of State,D,,Roger Pritt,Preston,217,
2004,primary,Secretary of State,D,,Roger Pritt,Putnam,858,
2004,primary,Secretary of State,D,,Roger Pritt,Raleigh,1467,
2004,primary,Secretary of State,D,,Roger Pritt,Randolph,264,
2004,primary,Secretary of State,D,,Roger Pritt,Ritchie,67,
2004,primary,Secretary of State,D,,Roger Pritt,Roane,304,
2004,primary,Secretary of State,D,,Roger Pritt,Summers,185,
2004,primary,Secretary of State,D,,Roger Pritt,Taylor,136,
2004,primary,Secretary of State,D,,Roger Pritt,Tucker,120,
2004,primary,Secretary of State,D,,Roger Pritt,Tyler,136,
2004,primary,Secretary of State,D,,Roger Pritt,Upshur,190,
2004,primary,Secretary of State,D,,Roger Pritt,Wayne,2134,
2004,primary,Secretary of State,D,,Roger Pritt,Webster,264,
2004,primary,Secretary of State,D,,Roger Pritt,Wetzel,647,
2004,primary,Secretary of State,D,,Roger Pritt,Wirt,150,
2004,primary,Secretary of State,D,,Roger Pritt,Wood,948,
2004,primary,Secretary of State,D,,Roger Pritt,Wyoming,1315,
2004,primary,Secretary of State,D,,Natalie Tennant,Totals,65947,
2004,primary,Secretary of State,D,,Natalie Tennant,Barbour,642,
2004,primary,Secretary of State,D,,Natalie Tennant,Berkeley,610,
2004,primary,Secretary of State,D,,Natalie Tennant,Boone,2218,
2004,primary,Secretary of State,D,,Natalie Tennant,Braxton,1233,
2004,primary,Secretary of State,D,,Natalie Tennant,Brooke,695,
2004,primary,Secretary of State,D,,Natalie Tennant,Cabell,2280,
2004,primary,Secretary of State,D,,Natalie Tennant,Calhoun,338,
2004,primary,Secretary of State,D,,Natalie Tennant,Clay,1066,
2004,primary,Secretary of State,D,,Natalie Tennant,Doddridge,166,
2004,primary,Secretary of State,D,,Natalie Tennant,Fayette,2130,
2004,primary,Secretary of State,D,,Natalie Tennant,Gilmer,490,
2004,primary,Secretary of State,D,,Natalie Tennant,Grant,25,
2004,primary,Secretary of State,D,,Natalie Tennant,Greenbrier,788,
2004,primary,Secretary of State,D,,Natalie Tennant,Hampshire,188,
2004,primary,Secretary of State,D,,Natalie Tennant,Hancock,723,
2004,primary,Secretary of State,D,,Natalie Tennant,Hardy,176,
2004,primary,Secretary of State,D,,Natalie Tennant,Harrison,5197,
2004,primary,Secretary of State,D,,Natalie Tennant,Jackson,1084,
2004,primary,Secretary of State,D,,Natalie Tennant,Jefferson,630,
2004,primary,Secretary of State,D,,Natalie Tennant,Kanawha,13959,
2004,primary,Secretary of State,D,,Natalie Tennant,Lewis,844,
2004,primary,Secretary of State,D,,Natalie Tennant,Lincoln,663,
2004,primary,Secretary of State,D,,Natalie Tennant,Logan,1389,
2004,primary,Secretary of State,D,,Natalie Tennant,Marion,4602,
2004,primary,Secretary of State,D,,Natalie Tennant,Marshall,867,
2004,primary,Secretary of State,D,,Natalie Tennant,Mason,670,
2004,primary,Secretary of State,D,,Natalie Tennant,McDowell,270,
2004,primary,Secretary of State,D,,Natalie Tennant,Mercer,452,
2004,primary,Secretary of State,D,,Natalie Tennant,Mineral,297,
2004,primary,Secretary of State,D,,Natalie Tennant,Mingo,988,
2004,primary,Secretary of State,D,,Natalie Tennant,Monongalia,2230,
2004,primary,Secretary of State,D,,Natalie Tennant,Monroe,151,
2004,primary,Secretary of State,D,,Natalie Tennant,Morgan,78,
2004,primary,Secretary of State,D,,Natalie Tennant,Nicholas,1534,
2004,primary,Secretary of State,D,,Natalie Tennant,Ohio,1200,
2004,primary,Secretary of State,D,,Natalie Tennant,Pendleton,99,
2004,primary,Secretary of State,D,,Natalie Tennant,Pleasants,263,
2004,primary,Secretary of State,D,,Natalie Tennant,Pocahontas,115,
2004,primary,Secretary of State,D,,Natalie Tennant,Preston,560,
2004,primary,Secretary of State,D,,Natalie Tennant,Putnam,3290,
2004,primary,Secretary of State,D,,Natalie Tennant,Raleigh,1997,
2004,primary,Secretary of State,D,,Natalie Tennant,Randolph,1099,
2004,primary,Secretary of State,D,,Natalie Tennant,Ritchie,159,
2004,primary,Secretary of State,D,,Natalie Tennant,Roane,754,
2004,primary,Secretary of State,D,,Natalie Tennant,Summers,152,
2004,primary,Secretary of State,D,,Natalie Tennant,Taylor,801,
2004,primary,Secretary of State,D,,Natalie Tennant,Tucker,264,
2004,primary,Secretary of State,D,,Natalie Tennant,Tyler,137,
2004,primary,Secretary of State,D,,Natalie Tennant,Upshur,675,
2004,primary,Secretary of State,D,,Natalie Tennant,Wayne,788,
2004,primary,Secretary of State,D,,Natalie Tennant,Webster,975,
2004,primary,Secretary of State,D,,Natalie Tennant,Wetzel,833,
2004,primary,Secretary of State,D,,Natalie Tennant,Wirt,230,
2004,primary,Secretary of State,D,,Natalie Tennant,Wood,1300,
2004,primary,Secretary of State,D,,Natalie Tennant,Wyoming,583,
2004,primary,Secretary of State,R,,Betty Ireland,Totals,91039,TRUE
2004,primary,Secretary of State,R,,Betty Ireland,Barbour,954,
2004,primary,Secretary of State,R,,Betty Ireland,Berkeley,3728,
2004,primary,Secretary of State,R,,Betty Ireland,Boone,438,
2004,primary,Secretary of State,R,,Betty Ireland,Braxton,426,
2004,primary,Secretary of State,R,,Betty Ireland,Brooke,918,
2004,primary,Secretary of State,R,,Betty Ireland,Cabell,4872,
2004,primary,Secretary of State,R,,Betty Ireland,Calhoun,279,
2004,primary,Secretary of State,R,,Betty Ireland,Clay,359,
2004,primary,Secretary of State,R,,Betty Ireland,Doddridge,1196,
2004,primary,Secretary of State,R,,Betty Ireland,Fayette,1138,
2004,primary,Secretary of State,R,,Betty Ireland,Gilmer,251,
2004,primary,Secretary of State,R,,Betty Ireland,Grant,1424,
2004,primary,Secretary of State,R,,Betty Ireland,Greenbrier,1552,
2004,primary,Secretary of State,R,,Betty Ireland,Hampshire,1028,
2004,primary,Secretary of State,R,,Betty Ireland,Hancock,1324,
2004,primary,Secretary of State,R,,Betty Ireland,Hardy,381,
2004,primary,Secretary of State,R,,Betty Ireland,Harrison,3543,
2004,primary,Secretary of State,R,,Betty Ireland,Jackson,2684,
2004,primary,Secretary of State,R,,Betty Ireland,Jefferson,2168,
2004,primary,Secretary of State,R,,Betty Ireland,Kanawha,10735,
2004,primary,Secretary of State,R,,Betty Ireland,Lewis,1254,
2004,primary,Secretary of State,R,,Betty Ireland,Lincoln,636,
2004,primary,Secretary of State,R,,Betty Ireland,Logan,330,
2004,primary,Secretary of State,R,,Betty Ireland,Marion,2233,
2004,primary,Secretary of State,R,,Betty Ireland,Marshall,2218,
2004,primary,Secretary of State,R,,Betty Ireland,Mason,1909,
2004,primary,Secretary of State,R,,Betty Ireland,McDowell,198,
2004,primary,Secretary of State,R,,Betty Ireland,Mercer,2047,
2004,primary,Secretary of State,R,,Betty Ireland,Mineral,2278,
2004,primary,Secretary of State,R,,Betty Ireland,Mingo,382,
2004,primary,Secretary of State,R,,Betty Ireland,Monongalia,3297,
2004,primary,Secretary of State,R,,Betty Ireland,Monroe,878,
2004,primary,Secretary of State,R,,Betty Ireland,Morgan,1009,
2004,primary,Secretary of State,R,,Betty Ireland,Nicholas,922,
2004,primary,Secretary of State,R,,Betty Ireland,Ohio,3237,
2004,primary,Secretary of State,R,,Betty Ireland,Pendleton,309,
2004,primary,Secretary of State,R,,Betty Ireland,Pleasants,465,
2004,primary,Secretary of State,R,,Betty Ireland,Pocahontas,587,
2004,primary,Secretary of State,R,,Betty Ireland,Preston,2273,
